Record Type,Sr No,Name of Security, Type of Security, Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003GS2019,GS,2,0,0.00
20,2,20MICRONS,EQ,32809,23873,72.76
20,3,21STCENMGM,EQ,1662,1517,91.28
20,4,3IINFOTECH,EQ,2443214,1230071,50.35
20,5,3MINDIA,EQ,6699,5019,74.92
20,6,3PLAND,EQ,936,501,53.53
20,7,5PAISA,EQ,16789,11263,67.09
20,8,63MOONS,EQ,440559,127909,29.03
20,9,8KMILES,EQ,403372,234554,58.15
20,10,AARON,SM,3000,3000,100.00
20,11,AARTIDRUGS,EQ,7944,4291,54.02
20,12,AARTIIND,EQ,118153,57275,48.48
20,13,AARVEEDEN,EQ,16156,13130,81.27
20,14,AARVI,SM,16000,16000,100.00
20,15,AAVAS,EQ,48067,22841,47.52
20,16,ABAN,EQ,1142000,304302,26.65
20,17,ABB,EQ,269451,119839,44.48
20,18,ABBOTINDIA,EQ,7477,5552,74.25
20,19,ABCAPITAL,EQ,4948459,2483217,50.18
20,20,ABFRL,EQ,740976,333398,44.99
20,21,ABSLNN50ET,EQ,50,50,100.00
20,22,ACC,EQ,1391740,498710,35.83
20,23,ACCELYA,EQ,11640,9142,78.54
20,24,ACCURACY,SM,4800,4800,100.00
20,25,ACE,EQ,428048,269105,62.87
20,26,ADANIENT,EQ,7598974,1676779,22.07
20,27,ADANIGAS,EQ,2046300,575591,28.13
20,28,ADANIGREEN,EQ,1423360,837144,58.81
20,29,ADANIPORTS,EQ,5098498,2648285,51.94
20,30,ADANIPOWER,EQ,27455057,3996810,14.56
20,31,ADANITRANS,EQ,167138,97796,58.51
20,32,ADFFOODS,EQ,88718,45162,50.91
20,33,ADHUNIK,EQ,15212,15212,100.00
20,34,ADHUNIKIND,EQ,23097,2667,11.55
20,35,ADLABS,EQ,199370,158163,79.33
20,36,ADORWELD,EQ,21103,9516,45.09
20,37,ADROITINFO,EQ,94252,93006,98.68
20,38,ADSL,EQ,52142,31030,59.51
20,39,ADVANIHOTR,EQ,10138,6604,65.14
20,40,ADVENZYMES,EQ,468419,413373,88.25
20,41,AEGISCHEM,EQ,354846,309769,87.30
20,42,AGARIND,EQ,54614,52853,96.78
20,43,AGCNET,EQ,2883,1741,60.39
20,44,AGLSL,EQ,36422,33965,93.25
20,45,AGRITECH,EQ,19719,11808,59.88
20,46,AGROPHOS,SM,162000,90000,55.56
20,47,AHLADA,SM,1000,1000,100.00
20,48,AHLEAST,EQ,1760,1484,84.32
20,49,AHLUCONT,EQ,173327,60912,35.14
20,50,AHLWEST,EQ,1026,370,36.06
20,51,AIAENG,EQ,78292,51214,65.41
20,52,AIONJSW,EQ,94676,92223,97.41
20,53,AIRAN,SM,47500,40000,84.21
20,54,AIROLAM,SM,12000,9000,75.00
20,55,AJANTPHARM,EQ,441054,125453,28.44
20,56,AJMERA,EQ,105037,42375,40.34
20,57,AJOONI,SM,40000,0,0.00
20,58,AKASH,SM,1000,1000,100.00
20,59,AKG,SM,8000,8000,100.00
20,60,AKSHARCHEM,EQ,8042,4388,54.56
20,61,AKSHOPTFBR,EQ,1524655,884715,58.03
20,62,AKZOINDIA,EQ,3787,2449,64.67
20,63,ALANKIT,EQ,647584,153729,23.74
20,64,ALBERTDAVD,EQ,34899,16610,47.59
20,65,ALBK,EQ,11317569,1029707,9.10
20,66,ALEMBICLTD,EQ,295065,167717,56.84
20,67,ALICON,EQ,1954,678,34.70
20,68,ALKALI,EQ,25611,13560,52.95
20,69,ALKEM,EQ,71686,58449,81.53
20,70,ALKYLAMINE,EQ,10777,7065,65.56
20,71,ALLCARGO,EQ,488649,356045,72.86
20,72,ALLSEC,EQ,13143,7814,59.45
20,73,ALMONDZ,EQ,1060,506,47.74
20,74,ALOKTEXT,EQ,2274955,1589356,69.86
20,75,ALPA,EQ,49476,25205,50.94
20,76,ALPHAGEO,EQ,37239,31910,85.69
20,77,AMARAJABAT,EQ,282015,112322,39.83
20,78,AMBER,EQ,19660,11660,59.31
20,79,AMBIKCO,EQ,4387,3602,82.11
20,80,AMBUJACEM,EQ,2838170,1115045,39.29
20,81,AMDIND,EQ,14946,9776,65.41
20,82,AMJLAND,EQ,25488,17976,70.53
20,83,AMRUTANJAN,EQ,15267,7825,51.25
20,84,ANANTRAJ,EQ,828309,443813,53.58
20,85,ANDHRABANK,EQ,1717694,677477,39.44
20,86,ANDHRACEMT,EQ,1167303,691725,59.26
20,87,ANDHRSUGAR,EQ,106018,52201,49.24
20,88,ANIKINDS,EQ,5680,4551,80.12
20,89,ANSALAPI,EQ,228291,147819,64.75
20,90,APARINDS,EQ,15790,12102,76.64
20,91,APCL,EQ,16398,10661,65.01
20,92,APCOTEXIND,EQ,5201,3095,59.51
20,93,APEX,EQ,167476,57329,34.23
20,94,APLAPOLLO,EQ,53506,24899,46.53
20,95,APLLTD,EQ,125363,90888,72.50
20,96,APOLLO,EQ,28446,20326,71.45
20,97,APOLLOHOSP,EQ,564049,231156,40.98
20,98,APOLLOTYRE,EQ,2949672,1544196,52.35
20,99,APTECHT,EQ,356945,101089,28.32
20,100,ARCHIDPLY,EQ,37513,23739,63.28
20,101,ARCHIES,EQ,74542,42892,57.54
20,102,ARCOTECH,EQ,152924,144863,94.73
20,103,ARENTERP,EQ,900,900,100.00
20,104,ARIES,EQ,100944,46654,46.22
20,105,ARIHANT,EQ,1150,592,51.48
20,106,ARIHANTSUP,EQ,95391,74570,78.17
20,107,ARMANFIN,EQ,4138,3729,90.12
20,108,AROGRANITE,EQ,9264,6545,70.65
20,109,ARROWTEX,EQ,17386,11574,66.57
20,110,ARSHIYA,EQ,198519,122339,61.63
20,111,ARSSINFRA,EQ,143494,112893,78.67
20,112,ARVIND,EQ,4988436,633648,12.70
20,113,ARVSMART,EQ,20814,14329,68.84
20,114,ASAHIINDIA,EQ,19872,13800,69.44
20,115,ASAHISONG,EQ,6859,4693,68.42
20,116,ASAL,EQ,14413,11614,80.58
20,117,ASHAPURMIN,EQ,279411,134007,47.96
20,118,ASHIANA,EQ,49241,38910,79.02
