Record Type,Sr No,Name of Security, Type of Security, Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003GS2019,GS,1,1,100.00
20,2,20MICRONS,EQ,111782,61060,54.62
20,3,21STCENMGM,EQ,1797,1796,99.94
20,4,3IINFOTECH,EQ,2791767,1895003,67.88
20,5,3MINDIA,EQ,7457,6675,89.51
20,6,3PLAND,EQ,1201,1151,95.84
20,7,5PAISA,EQ,1473,1333,90.50
20,8,63MOONS,EQ,132342,68118,51.47
20,9,8KMILES,EQ,472225,223539,47.34
20,10,AAKASH,SM,148000,146000,98.65
20,11,AARON,SM,3000,3000,100.00
20,12,AARTIDRUGS,EQ,59808,33748,56.43
20,13,AARTIIND,EQ,321655,162344,50.47
20,14,AARVEEDEN,EQ,8189,6099,74.48
20,15,AARVI,SM,4000,4000,100.00
20,16,AAVAS,EQ,15595,11751,75.35
20,17,ABB,EQ,182854,109772,60.03
20,18,ABBOTINDIA,EQ,4519,3032,67.09
20,19,ABCAPITAL,EQ,5005683,2834475,56.63
20,20,ABFRL,EQ,990443,759891,76.72
20,21,ABSLNN50ET,EQ,109,103,94.50
20,22,ABSLRIF6RG,MF,100,100,100.00
20,23,ACC,EQ,1328748,375036,28.22
20,24,ACCELYA,EQ,4972,3378,67.94
20,25,ACCORD,SM,2000,2000,100.00
20,26,ACCURACY,SM,46400,43200,93.10
20,27,ACE,EQ,740099,337931,45.66
20,28,ACEINTEG,SM,6000,6000,100.00
20,29,ADANIENT,EQ,2778662,447305,16.10
20,30,ADANIGAS,EQ,273625,143940,52.60
20,31,ADANIGREEN,EQ,366621,230025,62.74
20,32,ADANIPORTS,EQ,2965654,1271074,42.86
20,33,ADANIPOWER,EQ,7826448,1324247,16.92
20,34,ADANITRANS,EQ,113065,58535,51.77
20,35,ADFFOODS,EQ,123191,114243,92.74
20,36,ADHUNIKIND,EQ,9531,5582,58.57
20,37,ADLABS,EQ,590103,458846,77.76
20,38,ADORWELD,EQ,5380,3954,73.49
20,39,ADSL,EQ,21900,19870,90.73
20,40,ADVANIHOTR,EQ,11900,7785,65.42
20,41,ADVENZYMES,EQ,112410,59599,53.02
20,42,AEGISCHEM,EQ,275925,167331,60.64
20,43,AGARIND,EQ,66215,65561,99.01
20,44,AGCNET,EQ,4368,3473,79.51
20,45,AGLSL,EQ,30753,28591,92.97
20,46,AGRITECH,EQ,7982,5846,73.24
20,47,AGROPHOS,EQ,426490,275514,64.60
20,48,AHLADA,SM,74000,71000,95.95
20,49,AHLEAST,EQ,552,324,58.70
20,50,AHLUCONT,EQ,26054,12627,48.46
20,51,AHLWEST,EQ,122,86,70.49
20,52,AIAENG,EQ,13924,7972,57.25
20,53,AIONJSW,EQ,64322,60560,94.15
20,54,AIRAN,SM,1037500,1022500,98.55
