Record Type,Sr No,Name of Security, Type of Security, Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,34199,30749,89.91
20,2,21STCENMGM,EQ,92,92,100.00
20,3,3IINFOTECH,EQ,410593,170213,41.46
20,4,3MINDIA,EQ,738,417,56.50
20,5,5PAISA,EQ,24214,18456,76.22
20,6,63MOONS,EQ,269282,182871,67.91
20,7,762GS2039,GS,100,100,100.00
20,8,824GS2027,GS,200,200,100.00
20,9,8KMILES,EQ,178941,69238,38.69
20,10,A2ZINFRA,EQ,188062,130184,69.22
20,11,AARON,SM,3000,3000,100.00
20,12,AARTIDRUGS,EQ,5042,3388,67.20
20,13,AARTIIND,EQ,54979,21689,39.45
20,14,AARVEEDEN,EQ,1511,1044,69.09
20,15,AARVI,SM,2000,2000,100.00
20,16,AAVAS,EQ,8127,3549,43.67
20,17,ABAN,EQ,58318,46613,79.93
20,18,ABB,EQ,182780,156926,85.86
20,19,ABBOTINDIA,EQ,28209,26451,93.77
20,20,ABCAPITAL,EQ,818681,384226,46.93
20,21,ABFRL,EQ,252589,120891,47.86
20,22,ABINFRA,SM,4000,4000,100.00
20,23,ABSLNN50ET,EQ,6,4,66.67
20,24,ABSLRIF6RG,MF,7500,7500,100.00
20,25,ACC,EQ,643361,129571,20.14
20,26,ACCELYA,EQ,3767,3529,93.68
20,27,ACCURACY,SM,6400,1600,25.00
20,28,ACE,EQ,202293,115619,57.15
20,29,ADANIENT,EQ,5312871,976233,18.37
20,30,ADANIGAS,EQ,232974,128732,55.26
20,31,ADANIGREEN,EQ,292461,164803,56.35
20,32,ADANIPORTS,EQ,2186454,853895,39.05
20,33,ADANIPOWER,EQ,7236667,1010539,13.96
20,34,ADANITRANS,EQ,91885,17474,19.02
20,35,ADFFOODS,EQ,9805,5153,52.55
20,36,ADHUNIKIND,EQ,36275,21787,60.06
20,37,ADLABS,EQ,52912,43286,81.81
20,38,ADORWELD,EQ,3192,1721,53.92
20,39,ADSL,EQ,43200,28228,65.34
20,40,ADVANIHOTR,EQ,1067,837,78.44
20,41,ADVENZYMES,EQ,44244,23222,52.49
20,42,AEGISCHEM,EQ,82283,43861,53.31
20,43,AFFLE,EQ,38728,16363,42.25
20,44,AGARIND,EQ,11339,8126,71.66
20,45,AGCNET,EQ,17287,12260,70.92
20,46,AGLSL,EQ,3482,1546,44.40
20,47,AGRITECH,EQ,7660,4943,64.53
20,48,AHLADA,SM,2000,2000,100.00
20,49,AHLEAST,EQ,775,724,93.42
20,50,AHLUCONT,EQ,53915,53464,99.16
20,51,AHLWEST,EQ,1637,1394,85.16
20,52,AIAENG,EQ,21648,18128,83.74
20,53,AIONJSW,EQ,18638,16004,85.87
20,54,AIRAN,EQ,5646,4409,78.09
20,55,AISL,SM,2400,1200,50.00
20,56,AJANTPHARM,EQ,115371,41738,36.18
20,57,AJMERA,EQ,45494,13295,29.22
20,58,AKASH,SM,2000,2000,100.00
20,59,AKG,SM,4000,4000,100.00
20,60,AKSHARCHEM,EQ,1637,1383,84.48
20,61,AKSHOPTFBR,EQ,192472,190941,99.20
20,62,AKZOINDIA,EQ,5633,4593,81.54
20,63,ALANKIT,EQ,172426,42636,24.73
20,64,ALBERTDAVD,EQ,5245,3511,66.94
20,65,ALBK,EQ,1122040,227249,20.25
20,66,ALICON,EQ,281,191,67.97
20,67,ALKALI,EQ,17822,3277,18.39
20,68,ALKEM,EQ,33453,26536,79.32
20,69,ALKYLAMINE,EQ,1845,1454,78.81
20,70,ALLCARGO,EQ,45108,24131,53.50
20,71,ALLSEC,EQ,2525,1815,71.88
20,72,ALMONDZ,EQ,5041,2690,53.36
20,73,ALOKTEXT,EQ,2598421,1612288,62.05
20,74,ALPA,EQ,8039,6444,80.16
20,75,ALPHAGEO,EQ,13406,8231,61.40
20,76,AMARAJABAT,EQ,273656,63147,23.08
20,77,AMBER,EQ,14806,6364,42.98
20,78,AMBIKCO,EQ,9210,4894,53.14
20,79,AMBUJACEM,EQ,1674581,576190,34.41
20,80,AMDIND,EQ,7505,5446,72.56
20,81,AMJLAND,EQ,2003,1961,97.90
20,82,AMRUTANJAN,EQ,13250,11370,85.81
20,83,ANANTRAJ,EQ,408914,294378,71.99
20,84,ANDHRABANK,EQ,416582,214246,51.43
20,85,ANDHRACEMT,EQ,2722,2722,100.00
20,86,ANDHRSUGAR,EQ,16833,10997,65.33
20,87,ANIKINDS,EQ,2204,2204,100.00
20,88,ANSALAPI,EQ,48775,39071,80.10
20,89,ANSALHSG,EQ,266877,110769,41.51
20,90,ANUP,EQ,12192,10959,89.89
20,91,APARINDS,EQ,2213,1311,59.24
20,92,APCL,EQ,4575,3844,84.02
20,93,APCOTEXIND,EQ,7181,4741,66.02
20,94,APEX,EQ,39085,16388,41.93
20,95,APLAPOLLO,EQ,14516,8496,58.53
20,96,APLLTD,EQ,7799,4507,57.79
20,97,APOLLO,EQ,9698,5024,51.80
20,98,APOLLOHOSP,EQ,1429654,427475,29.90
20,99,APOLLOTYRE,EQ,2366161,679564,28.72
20,100,APOLSINHOT,EQ,879,763,86.80
20,101,APTECHT,EQ,295817,75827,25.63
20,102,ARCHIDPLY,EQ,4604,2827,61.40
20,103,ARCHIES,EQ,7242,5489,75.79
20,104,ARCOTECH,EQ,33679,20398,60.57
20,105,ARIES,EQ,16555,12378,74.77
20,106,ARIHANT,EQ,1339,238,17.77
20,107,ARIHANTSUP,EQ,3265,3190,97.70
20,108,ARMANFIN,EQ,632,282,44.62
20,109,AROGRANITE,EQ,77631,38829,50.02
20,110,ARROWTEX,EQ,11228,9816,87.42
20,111,ARSHIYA,EQ,103725,91314,88.03
20,112,ARSSINFRA,EQ,7317,5818,79.51
20,113,ARTEDZ,SM,3000,3000,100.00
20,114,ARVIND,EQ,5865763,810251,13.81
20,115,ARVINDFASN,EQ,55070,47683,86.59
20,116,ARVSMART,EQ,5706,4662,81.70
20,117,ASAHIINDIA,EQ,13724,11408,83.12
20,118,ASAHISONG,EQ,1826,1406,77.00
20,119,ASAL,EQ,2737,2628,96.02
20,120,ASHIANA,EQ,20724,16260,78.46
20,121,ASHIMASYN,EQ,4201,3388,80.65
20,122,ASHOKA,EQ,850651,770294,90.55
20,123,ASHOKLEY,EQ,31618285,4909290,15.53
20,124,ASIANHOTNR,EQ,2326,2007,86.29
20,125,ASIANPAINT,EQ,565676,191713,33.89
20,126,ASIANTILES,EQ,91886,18625,20.27
20,127,ASPINWALL,EQ,1094,1024,93.60
20,128,ASTEC,EQ,6259,4663,74.50
20,129,ASTERDM,EQ,24428,13703,56.10
20,130,ASTRAL,EQ,17782,12083,67.95
20,131,ASTRAMICRO,EQ,104962,33257,31.68
20,132,ASTRAZEN,EQ,8018,3163,39.45
20,133,ASTRON,EQ,1059089,497487,46.97
20,134,ATFL,EQ,2847,1945,68.32
20,135,ATLANTA,EQ,192923,188412,97.66
20,136,ATUL,EQ,15270,12215,79.99
20,137,ATULAUTO,EQ,11858,5195,43.81
20,138,AUBANK,EQ,115389,66646,57.76
20,139,AURDIS,SM,2000,2000,100.00
20,140,AURIONPRO,EQ,14742,9493,64.39
20,141,AUROPHARMA,EQ,2561030,561115,21.91
20,142,AUSOMENT,EQ,333,272,81.68
20,143,AUTOAXLES,EQ,3004,1829,60.89
20,144,AUTOIND,EQ,4702,4101,87.22
20,145,AUTOLITIND,EQ,2296,1668,72.65
20,146,AVADHSUGAR,EQ,98258,40717,41.44
20,147,AVANTIFEED,EQ,336148,104907,31.21
20,148,AVG,SM,1200,1200,100.00
20,149,AVTNPL,EQ,17586,14559,82.79
20,150,AXISBANK,EQ,5677087,2028943,35.74
20,151,AXISCADES,EQ,127861,55059,43.06
20,152,AXISGOLD,EQ,373,244,65.42
20,153,AXISNIFTY,EQ,160,146,91.25
20,154,AYMSYNTEX,EQ,9155,8793,96.05
20,155,BAGFILMS,EQ,914331,724584,79.25
20,156,BAJAJ-AUTO,EQ,479960,82656,17.22
20,157,BAJAJCON,EQ,71040,61525,86.61
20,158,BAJAJELEC,EQ,148221,77253,52.12
20,159,BAJAJFINSV,EQ,392626,73053,18.61
20,160,BAJAJHIND,EQ,1966282,1097740,55.83
20,161,BAJAJHLDNG,EQ,5657,2491,44.03
20,162,BAJFINANCE,EQ,1250915,145691,11.65
20,163,BALAJITELE,EQ,1183677,456247,38.54
20,164,BALAMINES,EQ,15935,10857,68.13
20,165,BALKRISHNA,EQ,12553,7092,56.50
20,166,BALKRISIND,EQ,225237,24318,10.80
