Record Type,Sr No,Name of Security, Type of Security, Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,19796,10509,53.09
20,2,21STCENMGM,EQ,695,695,100.00
20,3,3IINFOTECH,EQ,1487056,792209,53.27
20,4,3MINDIA,EQ,4380,2969,67.79
20,5,5PAISA,EQ,6731,4500,66.85
20,6,63MOONS,EQ,169533,52530,30.99
20,7,8KMILES,EQ,48074,31144,64.78
20,8,A2ZINFRA,EQ,332041,136733,41.18
20,9,AARON,SM,3000,3000,100.00
20,10,AARTIDRUGS,EQ,7134,3879,54.37
20,11,AARTIIND,EQ,85207,66342,77.86
20,12,AARVEEDEN,EQ,1506,1280,84.99
20,13,AAVAS,EQ,638771,614307,96.17
20,14,ABB,EQ,109088,62748,57.52
20,15,ABBOTINDIA,EQ,1964,1074,54.68
20,16,ABCAPITAL,EQ,1083985,518659,47.85
20,17,ABFRL,EQ,204885,109883,53.63
20,18,ABSLFTSLRG,MF,10000,10000,100.00
20,19,ABSLNN50ET,EQ,107,100,93.46
20,20,ACC,EQ,507105,124267,24.51
20,21,ACCELYA,EQ,1108,778,70.22
20,22,ACE,EQ,176765,60424,34.18
20,23,ADANIENT,EQ,4673136,917213,19.63
20,24,ADANIGAS,EQ,683080,244740,35.83
20,25,ADANIGREEN,EQ,544866,198022,36.34
20,26,ADANIPORTS,EQ,4710025,2014166,42.76
20,27,ADANIPOWER,EQ,7305311,1843226,25.23
20,28,ADANITRANS,EQ,171685,87167,50.77
20,29,ADFFOODS,EQ,23144,16399,70.86
20,30,ADHUNIKIND,EQ,39477,27807,70.44
20,31,ADLABS,EQ,119588,86268,72.14
20,32,ADORWELD,EQ,3069,1139,37.11
20,33,ADSL,EQ,6569,3581,54.51
20,34,ADVANIHOTR,EQ,4480,4297,95.92
20,35,ADVENZYMES,EQ,110134,73382,66.63
20,36,AEGISCHEM,EQ,57054,27088,47.48
20,37,AGARIND,EQ,16457,8593,52.21
20,38,AGCNET,EQ,3432,1469,42.80
20,39,AGLSL,EQ,8110,7805,96.24
20,40,AGRITECH,EQ,2366,1835,77.56
20,41,AHIMSA,SM,12000,12000,100.00
20,42,AHLADA,SM,2000,2000,100.00
20,43,AHLEAST,EQ,574,329,57.32
20,44,AHLUCONT,EQ,2467,1926,78.07
20,45,AHLWEST,EQ,310,173,55.81
20,46,AIAENG,EQ,19241,13128,68.23
20,47,AIONJSW,EQ,51021,44453,87.13
20,48,AIRAN,EQ,4508,4073,90.35
20,49,AIROLAM,SM,3000,3000,100.00
20,50,AISL,SM,12000,9600,80.00
20,51,AJANTPHARM,EQ,210877,38885,18.44
20,52,AJMERA,EQ,16239,8342,51.37
20,53,AJOONI,SM,4000,4000,100.00
20,54,AKASH,SM,4000,4000,100.00
20,55,AKSHARCHEM,EQ,2560,1762,68.83
20,56,AKSHOPTFBR,EQ,296447,174853,58.98
20,57,AKZOINDIA,EQ,22010,19680,89.41
20,58,ALANKIT,EQ,341221,119435,35.00
20,59,ALBERTDAVD,EQ,937,764,81.54
20,60,ALBK,EQ,3229978,507079,15.70
20,61,ALEMBICLTD,EQ,127601,85357,66.89
20,62,ALICON,EQ,1954,820,41.97
20,63,ALKALI,EQ,1127,998,88.55
20,64,ALKEM,EQ,52410,35128,67.03
20,65,ALKYLAMINE,EQ,2203,1767,80.21
20,66,ALLCARGO,EQ,63130,35096,55.59
20,67,ALMONDZ,EQ,2073,1652,79.69
20,68,ALPA,EQ,8832,5631,63.76
20,69,ALPHAGEO,EQ,8105,2853,35.20
20,70,AMARAJABAT,EQ,611760,132437,21.65
20,71,AMBER,EQ,5534,4228,76.40
20,72,AMBIKCO,EQ,2119,1690,79.75
20,73,AMBUJACEM,EQ,4181731,2563042,61.29
20,74,AMDIND,EQ,4710,3909,82.99
20,75,AMJLAND,EQ,7017,5402,76.98
20,76,AMJUMBO,SM,2000,2000,100.00
20,77,AMRUTANJAN,EQ,8320,5212,62.64
20,78,ANANTRAJ,EQ,153218,70484,46.00
20,79,ANDHRABANK,EQ,2031107,1449262,71.35
20,80,ANDHRSUGAR,EQ,17784,8031,45.16
20,81,ANIKINDS,EQ,1054,722,68.50
20,82,ANSALAPI,EQ,250262,183083,73.16
20,83,ANSALHSG,EQ,118105,85750,72.60
20,84,ANUP,EQ,10788,9378,86.93
20,85,APARINDS,EQ,6882,4597,66.80
20,86,APCL,EQ,3667,2427,66.18
20,87,APCOTEXIND,EQ,5716,3855,67.44
20,88,APEX,EQ,28830,10616,36.82
20,89,APLAPOLLO,EQ,8908,4507,50.59
20,90,APLLTD,EQ,163085,111996,68.67
20,91,APOLLO,EQ,6460,3627,56.15
20,92,APOLLOHOSP,EQ,563852,242191,42.95
20,93,APOLLOTYRE,EQ,1872101,421450,22.51
20,94,APOLSINHOT,EQ,2511,2172,86.50
20,95,APTECHT,EQ,128731,47686,37.04
20,96,ARCHIDPLY,EQ,6300,3661,58.11
20,97,ARCHIES,EQ,50136,37702,75.20
