Record Type,Sr No,Name of Security, Type of Security, Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,23479,11404,48.57
20,2,21STCENMGM,EQ,1000,1000,100.00
20,3,3IINFOTECH,EQ,1255578,896628,71.41
20,4,3MINDIA,EQ,1027,595,57.94
20,5,3PLAND,EQ,2893,1616,55.86
20,6,5PAISA,EQ,28312,16341,57.72
20,7,63MOONS,EQ,145226,100817,69.42
20,8,732GS2024,GS,100,100,100.00
20,9,74GS2035,GS,1100,1100,100.00
20,10,A2ZINFRA,EQ,134242,102026,76.00
20,11,AARON,SM,3300,3300,100.00
20,12,AARTIDRUGS,EQ,4506,2725,60.47
20,13,AARTIIND,EQ,83360,50264,60.30
20,14,AARVEEDEN,EQ,9064,8625,95.16
20,15,AAVAS,EQ,60263,38403,63.73
20,16,ABB,EQ,79049,41678,52.72
20,17,ABBOTINDIA,EQ,7348,3667,49.90
20,18,ABCAPITAL,EQ,2691643,979478,36.39
20,19,ABFRL,EQ,416171,191318,45.97
20,20,ABSLBANETF,EQ,4,0,0.00
20,21,ABSLNN50ET,EQ,15,8,53.33
20,22,ABSLRIF6RG,MF,2500,2500,100.00
20,23,ACC,EQ,769666,158646,20.61
20,24,ACCELYA,EQ,18188,14441,79.40
20,25,ACCURACY,SM,8000,6400,80.00
20,26,ACE,EQ,56079,26395,47.07
20,27,ADANIENT,EQ,3169460,356637,11.25
20,28,ADANIGAS,EQ,3953480,821792,20.79
20,29,ADANIGREEN,EQ,3121254,1339025,42.90
20,30,ADANIPORTS,EQ,3783084,1554201,41.08
20,31,ADANIPOWER,EQ,6394975,1317580,20.60
20,32,ADANITRANS,EQ,2329535,486884,20.90
20,33,ADFFOODS,EQ,114161,69125,60.55
20,34,ADHUNIKIND,EQ,19884,9939,49.98
20,35,ADORWELD,EQ,7889,4305,54.57
20,36,ADSL,EQ,279118,172893,61.94
20,37,ADVANIHOTR,EQ,2007,1710,85.20
20,38,ADVENZYMES,EQ,146367,40221,27.48
20,39,AEGISCHEM,EQ,249275,128597,51.59
20,40,AFFLE,EQ,87205,29088,33.36
20,41,AGARIND,EQ,12805,12204,95.31
20,42,AGRITECH,EQ,55947,19896,35.56
20,43,AGROPHOS,EQ,814459,278849,34.24
20,44,AHIMSA,SM,6000,6000,100.00
20,45,AHLADA,SM,1000,1000,100.00
20,46,AHLEAST,EQ,4488,1842,41.04
20,47,AHLUCONT,EQ,7144,3338,46.72
20,48,AHLWEST,EQ,21808,9573,43.90
20,49,AIAENG,EQ,30660,15327,49.99
20,50,AIONJSW,EQ,84267,77737,92.25
20,51,AIRAN,EQ,67074,66671,99.40
20,52,AIROLAM,SM,3000,3000,100.00
20,53,AISL,SM,2400,1200,50.00
20,54,AJANTPHARM,EQ,42220,25578,60.58
20,55,AJMERA,EQ,20395,11389,55.84
20,56,AJOONI,SM,4000,4000,100.00
20,57,AKG,SM,12000,12000,100.00
20,58,AKSHARCHEM,EQ,1620,951,58.70
20,59,AKSHOPTFBR,EQ,410748,198664,48.37
20,60,AKZOINDIA,EQ,3866,2087,53.98
20,61,ALANKIT,EQ,66764,56894,85.22
20,62,ALBERTDAVD,EQ,4202,3250,77.34
20,63,ALBK,EQ,988149,532310,53.87
20,64,ALEMBICLTD,EQ,171983,93656,54.46
20,65,ALICON,EQ,2931,1723,58.79
20,66,ALKALI,EQ,3764,2457,65.28
20,67,ALKEM,EQ,25437,12793,50.29
20,68,ALKYLAMINE,EQ,6264,4533,72.37
20,69,ALLCARGO,EQ,58470,40237,68.82
20,70,ALLSEC,EQ,1823,1287,70.60
20,71,ALMONDZ,EQ,182,91,50.00
20,72,ALOKTEXT,EQ,491446,491446,100.00
20,73,ALPA,EQ,7824,4648,59.41
20,74,ALPHAGEO,EQ,16287,9852,60.49
20,75,AMARAJABAT,EQ,277065,48959,17.67
20,76,AMBER,EQ,32233,14133,43.85
20,77,AMBIKCO,EQ,936,741,79.17
20,78,AMBUJACEM,EQ,3517119,1454779,41.36
20,79,AMDIND,EQ,6517,5232,80.28
20,80,AMJLAND,EQ,3816,2281,59.77
20,81,AMRUTANJAN,EQ,52272,16680,31.91
20,82,ANANTRAJ,EQ,261330,198737,76.05
20,83,ANDHRABANK,EQ,707762,424764,60.02
20,84,ANDHRSUGAR,EQ,56938,40970,71.96
20,85,ANSALAPI,EQ,19714,13048,66.19
20,86,ANUP,EQ,20714,18975,91.60
20,87,APARINDS,EQ,2023,997,49.28
20,88,APCL,EQ,4849,3750,77.34
20,89,APCOTEXIND,EQ,8256,4582,55.50
20,90,APEX,EQ,115023,50581,43.97
20,91,APLAPOLLO,EQ,11630,6114,52.57
20,92,APLLTD,EQ,82126,65461,79.71
20,93,APOLLO,EQ,23363,14582,62.41
20,94,APOLLOHOSP,EQ,308438,125292,40.62
20,95,APOLLOPIPE,EQ,1501,1000,66.62
20,96,APOLLOTYRE,EQ,1099589,200844,18.27
20,97,APOLSINHOT,EQ,327,213,65.14
20,98,APTECHT,EQ,125719,39408,31.35
20,99,ARCHIDPLY,EQ,4455,2802,62.90
20,100,ARIES,EQ,6261,4221,67.42
20,101,ARIHANT,EQ,4943,1156,23.39
20,102,ARMANFIN,EQ,3472,2206,63.54
20,103,AROGRANITE,EQ,4201,3272,77.89
20,104,ARROWGREEN,EQ,9872,5751,58.26
20,105,ARROWTEX,EQ,7004,5988,85.49
20,106,ARSHIYA,EQ,16038,11882,74.09
20,107,ARSSINFRA,EQ,18815,11272,59.91
20,108,ARVIND,EQ,1585609,832254,52.49
20,109,ARVINDFASN,EQ,41976,28187,67.15
20,110,ARVSMART,EQ,2652,1963,74.02
20,111,ASAHIINDIA,EQ,3871,2324,60.04
20,112,ASAHISONG,EQ,2221,1695,76.32
20,113,ASAL,EQ,4091,2572,62.87
20,114,ASHIANA,EQ,103307,89282,86.42
20,115,ASHIMASYN,EQ,26239,25188,95.99
20,116,ASHOKA,EQ,613366,286370,46.69
20,117,ASHOKLEY,EQ,27354475,6714927,24.55
20,118,ASIANHOTNR,EQ,874,188,21.51
20,119,ASIANPAINT,EQ,1476972,594602,40.26
20,120,ASIANTILES,EQ,27119,9999,36.87
20,121,ASPINWALL,EQ,7673,6845,89.21
20,122,ASTEC,EQ,1451,903,62.23
20,123,ASTERDM,EQ,130777,63616,48.64
20,124,ASTRAL,EQ,648748,628037,96.81
20,125,ASTRAMICRO,EQ,92444,62797,67.93
20,126,ASTRAZEN,EQ,87959,43104,49.00
20,127,ASTRON,EQ,50437,41437,82.16
20,128,ATFL,EQ,7693,5381,69.95
20,129,ATUL,EQ,4265,2407,56.44
20,130,ATULAUTO,EQ,163025,36165,22.18
20,131,AUBANK,EQ,394629,208021,52.71
20,132,AURIONPRO,EQ,7645,6709,87.76
20,133,AUROPHARMA,EQ,2189174,619014,28.28
20,134,AUSOMENT,EQ,1239,807,65.13
20,135,AUTOAXLES,EQ,3762,1744,46.36
20,136,AUTOIND,EQ,28954,20928,72.28
20,137,AUTOLITIND,EQ,10798,6362,58.92
20,138,AVADHSUGAR,EQ,48206,16866,34.99
20,139,AVANTIFEED,EQ,304404,88520,29.08
20,140,AVTNPL,EQ,23997,12338,51.41
20,141,AXISBANK,EQ,8285491,4585201,55.34
20,142,AXISCADES,EQ,39298,22315,56.78
