Record Type,Sr No,Name of Security, Type of Security, Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,108719,87500,80.48
20,2,21STCENMGM,EQ,1,1,100.00
20,3,3IINFOTECH,EQ,445009,288825,64.90
20,4,3MINDIA,EQ,1613,931,57.72
20,5,3PLAND,EQ,600,600,100.00
20,6,5PAISA,EQ,1822,1822,100.00
20,7,63MOONS,EQ,178834,74549,41.69
20,8,757GS2033,GS,100,100,100.00
20,9,795GS2032,GS,200,200,100.00
20,10,813GS2045,GS,100,100,100.00
20,11,A2ZINFRA,EQ,205903,132395,64.30
20,12,AARON,SM,3300,3300,100.00
20,13,AARTIDRUGS,EQ,23839,21804,91.46
20,14,AARTIIND,EQ,85277,64955,76.17
20,15,AARVEEDEN,EQ,2809,2404,85.58
20,16,AARVI,SM,8000,6000,75.00
20,17,AAVAS,EQ,73423,64309,87.59
20,18,ABB,EQ,556866,323297,58.06
20,19,ABBOTINDIA,EQ,7417,4494,60.59
20,20,ABCAPITAL,EQ,1575553,988656,62.75
20,21,ABFRL,EQ,621786,164908,26.52
20,22,ABINFRA,SM,48000,48000,100.00
20,23,ABSLNN50ET,EQ,3,1,33.33
20,24,ABSLRIF6RG,MF,11500,11500,100.00
20,25,ACC,EQ,646910,226356,34.99
20,26,ACCELYA,EQ,2613,2269,86.84
20,27,ACCORD,SM,4000,2000,50.00
20,28,ACCURACY,SM,52800,49600,93.94
20,29,ACE,EQ,294782,104066,35.30
20,30,ACEINTEG,SM,3000,3000,100.00
20,31,ADANIENT,EQ,7013490,1330315,18.97
20,32,ADANIGAS,EQ,1027867,492088,47.87
20,33,ADANIGREEN,EQ,6024700,2364095,39.24
20,34,ADANIPORTS,EQ,8639414,5006831,57.95
20,35,ADANIPOWER,EQ,13262226,2714252,20.47
20,36,ADANITRANS,EQ,140871,40987,29.10
20,37,ADFFOODS,EQ,22962,7822,34.06
20,38,ADHUNIKIND,EQ,39453,16241,41.17
20,39,ADLABS,EQ,295157,192712,65.29
20,40,ADORWELD,EQ,3512,1940,55.24
20,41,ADSL,EQ,57911,39141,67.59
20,42,ADVANIHOTR,EQ,7325,4603,62.84
20,43,ADVENZYMES,EQ,815025,682685,83.76
20,44,AEGISCHEM,EQ,113095,63237,55.91
20,45,AFFLE,EQ,220749,66748,30.24
20,46,AGARIND,EQ,14493,13276,91.60
20,47,AGLSL,EQ,584,374,64.04
20,48,AGRITECH,EQ,16096,8220,51.07
20,49,AGROPHOS,EQ,102284,86631,84.70
20,50,AHLADA,SM,82000,73000,89.02
20,51,AHLEAST,EQ,7616,5213,68.45
20,52,AHLUCONT,EQ,23928,13780,57.59
20,53,AHLWEST,EQ,7510,4184,55.71
20,54,AIAENG,EQ,20270,10703,52.80
20,55,AIONJSW,EQ,34213,27062,79.10
20,56,AIRAN,EQ,6041,6041,100.00
20,57,AISL,SM,1200,1200,100.00
20,58,AJANTPHARM,EQ,62597,38335,61.24
20,59,AJMERA,EQ,41705,14166,33.97
20,60,AJOONI,SM,4000,4000,100.00
20,61,AKSHARCHEM,EQ,3319,1873,56.43
20,62,AKSHOPTFBR,EQ,146029,96547,66.11
20,63,AKZOINDIA,EQ,54127,43161,79.74
20,64,ALANKIT,EQ,105778,37075,35.05
20,65,ALBERTDAVD,EQ,4246,2678,63.07
20,66,ALBK,EQ,872683,367766,42.14
20,67,ALEMBICLTD,EQ,119798,88670,74.02
20,68,ALICON,EQ,583,431,73.93
20,69,ALKALI,EQ,75802,40362,53.25
20,70,ALKEM,EQ,46137,35905,77.82
20,71,ALKYLAMINE,EQ,17715,10258,57.91
20,72,ALLCARGO,EQ,365676,187761,51.35
20,73,ALLSEC,EQ,2837,1156,40.75
20,74,ALMONDZ,EQ,1358,1333,98.16
20,75,ALOKTEXT,EQ,384875,384875,100.00
20,76,ALPA,EQ,7882,6679,84.74
20,77,ALPHAGEO,EQ,6477,5262,81.24
20,78,AMARAJABAT,EQ,601384,99461,16.54
20,79,AMBER,EQ,32765,15510,47.34
20,80,AMBIKCO,EQ,1822,1284,70.47
20,81,AMBUJACEM,EQ,3991305,2219815,55.62
20,82,AMDIND,EQ,2416,1465,60.64
20,83,AMJLAND,EQ,4373,2747,62.82
20,84,AMRUTANJAN,EQ,94589,49956,52.81
20,85,ANANTRAJ,EQ,233818,178834,76.48
20,86,ANDHRABANK,EQ,422697,186855,44.21
20,87,ANDHRSUGAR,EQ,27490,15956,58.04
20,88,ANIKINDS,EQ,4645,3077,66.24
20,89,ANSALAPI,EQ,47002,24379,51.87
20,90,ANSALHSG,EQ,41487,23512,56.67
20,91,ANUP,EQ,79960,27857,34.84
20,92,APARINDS,EQ,2758,1437,52.10
20,93,APCL,EQ,2053,1433,69.80
20,94,APCOTEXIND,EQ,94946,43183,45.48
20,95,APEX,EQ,59983,19256,32.10
20,96,APLAPOLLO,EQ,80654,54981,68.17
20,97,APLLTD,EQ,8399,5312,63.25
20,98,APOLLO,EQ,25966,13912,53.58
20,99,APOLLOHOSP,EQ,450521,221506,49.17
20,100,APOLLOTYRE,EQ,2459090,534312,21.73
20,101,APOLSINHOT,EQ,561,443,78.97
20,102,APTECHT,EQ,667176,208607,31.27
20,103,ARCHIDPLY,EQ,183136,47517,25.95
20,104,ARIES,EQ,25838,14298,55.34
20,105,ARIHANT,EQ,10,3,30.00
20,106,ARMANFIN,EQ,9944,6755,67.93
20,107,AROGRANITE,EQ,4052,2483,61.28
20,108,ARROWGREEN,EQ,2079,1779,85.57
20,109,ARROWTEX,EQ,14767,9245,62.61
20,110,ARSHIYA,EQ,14995,8341,55.63
20,111,ARSSINFRA,EQ,11690,9467,80.98
20,112,ARTEDZ,SM,12000,12000,100.00
20,113,ARVEE,SM,4000,0,0.00
20,114,ARVIND,EQ,6488288,2182956,33.64
20,115,ARVINDFASN,EQ,52582,35274,67.08
20,116,ARVSMART,EQ,6267,3542,56.52
20,117,ASAHIINDIA,EQ,14584,11612,79.62
20,118,ASAHISONG,EQ,4238,3251,76.71
20,119,ASAL,EQ,3313,2080,62.78
20,120,ASHAPURMIN,EQ,30155,25878,85.82
20,121,ASHIANA,EQ,35541,21186,59.61
20,122,ASHIMASYN,EQ,19959,19639,98.40
20,123,ASHOKA,EQ,1228408,1069489,87.06
20,124,ASHOKLEY,EQ,44995349,8772053,19.50
20,125,ASIANHOTNR,EQ,3110,1625,52.25
20,126,ASIANPAINT,EQ,1674004,793122,47.38
20,127,ASIANTILES,EQ,83747,29958,35.77
20,128,ASPINWALL,EQ,9583,5108,53.30
20,129,ASTEC,EQ,12292,6392,52.00
20,130,ASTERDM,EQ,42339,27337,64.57
20,131,ASTRAL,EQ,143157,91107,63.64
20,132,ASTRAMICRO,EQ,40389,25666,63.55
20,133,ASTRAZEN,EQ,58522,27794,47.49
20,134,ASTRON,EQ,568169,366061,64.43
20,135,ATFL,EQ,2135,1764,82.62
20,136,ATUL,EQ,6079,3191,52.49
20,137,ATULAUTO,EQ,3752,2419,64.47
20,138,AUBANK,EQ,322340,220872,68.52
20,139,AURDIS,SM,50000,44000,88.00
20,140,AURIONPRO,EQ,66866,32424,48.49
20,141,AUROPHARMA,EQ,1829164,732371,40.04
20,142,AUSOMENT,EQ,253,250,98.81
