Record Type,Sr No,Name of Security, Type of Security, Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,23376,12046,51.53
20,2,21STCENMGM,EQ,1,1,100.00
20,3,3IINFOTECH,EQ,7831568,3789669,48.39
20,4,3MINDIA,EQ,427,290,67.92
20,5,3PLAND,EQ,2702,2700,99.93
20,6,5PAISA,EQ,12382,9821,79.32
20,7,63MOONS,EQ,73502,23515,31.99
20,8,726GS2029,GS,600,600,100.00
20,9,74GS2035,GS,500,500,100.00
20,10,8KMILES,EQ,73822,29399,39.82
20,11,A2ZINFRA,EQ,205167,176024,85.80
20,12,AARON,SM,9000,6000,66.67
20,13,AARTIDRUGS,EQ,4494,3334,74.19
20,14,AARVEEDEN,EQ,1213,708,58.37
20,15,AARVI,SM,2000,2000,100.00
20,16,AAVAS,EQ,28354,24623,86.84
20,17,ABAN,EQ,39068,24950,63.86
20,18,ABB,EQ,42645,23454,55.00
20,19,ABBOTINDIA,EQ,1477,971,65.74
20,20,ABCAPITAL,EQ,677730,366984,54.15
20,21,ABFRL,EQ,176371,68909,39.07
20,22,ABINFRA,ST,128000,128000,100.00
20,23,ABSLNN50ET,EQ,7,7,100.00
20,24,ACC,EQ,645141,65565,10.16
20,25,ACCELYA,EQ,2998,1667,55.60
20,26,ACCURACY,SM,1600,1600,100.00
20,27,ACE,EQ,55747,44385,79.62
20,28,ADANIENT,EQ,4491271,566124,12.60
20,29,ADANIGAS,EQ,235989,115522,48.95
20,30,ADANIGREEN,EQ,967174,323024,33.40
20,31,ADANIPORTS,EQ,2601603,1329007,51.08
20,32,ADANIPOWER,EQ,15979626,2490325,15.58
20,33,ADANITRANS,EQ,29781,11027,37.03
20,34,ADFFOODS,EQ,15483,7920,51.15
20,35,ADHUNIK,EQ,35108,31757,90.46
20,36,ADHUNIKIND,EQ,22137,17391,78.56
20,37,ADLABS,EQ,27211,19178,70.48
20,38,ADORWELD,EQ,1532,1032,67.36
20,39,ADROITINFO,EQ,713,500,70.13
20,40,ADSL,EQ,10650,7602,71.38
20,41,ADVANIHOTR,EQ,1026,832,81.09
20,42,ADVENZYMES,EQ,78362,38015,48.51
20,43,AEGISCHEM,EQ,99310,42843,43.14
20,44,AGARIND,EQ,5056,3892,76.98
20,45,AGCNET,EQ,2582,1995,77.27
20,46,AGLSL,EQ,3916,3613,92.26
20,47,AGRITECH,EQ,7031,5085,72.32
20,48,AHLEAST,EQ,855,518,60.58
20,49,AHLUCONT,EQ,7932,7169,90.38
20,50,AHLWEST,EQ,254,210,82.68
20,51,AIAENG,EQ,14722,12667,86.04
20,52,AIONJSW,EQ,12827,8496,66.24
20,53,AIRAN,EQ,16438,13536,82.35
20,54,AISL,SM,6000,4800,80.00
20,55,AJANTPHARM,EQ,72572,17748,24.46
20,56,AJMERA,EQ,29560,7115,24.07
20,57,AJOONI,SM,8000,4000,50.00
20,58,AKSHARCHEM,EQ,395,244,61.77
20,59,AKSHOPTFBR,EQ,168342,102715,61.02
20,60,AKZOINDIA,EQ,787,423,53.75
20,61,ALANKIT,EQ,406491,93491,23.00
20,62,ALBERTDAVD,EQ,1163,889,76.44
20,63,ALBK,EQ,15486497,970806,6.27
20,64,ALEMBICLTD,EQ,69750,39494,56.62
20,65,ALICON,EQ,704,361,51.28
20,66,ALKALI,EQ,4081,3789,92.84
20,67,ALKEM,EQ,310701,304274,97.93
20,68,ALKYLAMINE,EQ,1366,981,71.82
20,69,ALLCARGO,EQ,46729,32065,68.62
20,70,ALLSEC,EQ,4276,3460,80.92
20,71,ALMONDZ,EQ,513,393,76.61
20,72,ALOKTEXT,EQ,2952241,2573683,87.18
20,73,ALPA,EQ,11187,8166,73.00
20,74,ALPHAGEO,EQ,3908,2024,51.79
20,75,AMARAJABAT,EQ,1085859,819801,75.50
20,76,AMBER,EQ,3766,1820,48.33
