Record Type,Sr No,Name of Security, Type of Security, Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,15383,12081,78.53
20,2,21STCENMGM,EQ,107,107,100.00
20,3,3IINFOTECH,EQ,1692130,691867,40.89
20,4,3MINDIA,EQ,1022,745,72.90
20,5,5PAISA,EQ,3758,3054,81.27
20,6,63MOONS,EQ,17488,16788,96.00
20,7,8KMILES,EQ,141972,60446,42.58
20,8,A2ZINFRA,EQ,277427,237701,85.68
20,9,AARON,SM,3000,3000,100.00
20,10,AARTIDRUGS,EQ,10201,7126,69.86
20,11,AARTIIND,EQ,114544,91349,79.75
20,12,AARVEEDEN,EQ,6949,6034,86.83
20,13,AAVAS,EQ,50742,34571,68.13
20,14,ABB,EQ,165512,129208,78.07
20,15,ABBOTINDIA,EQ,1935,1276,65.94
20,16,ABCAPITAL,EQ,1390425,551365,39.65
20,17,ABFRL,EQ,455411,319185,70.09
20,18,ABSLNN50ET,EQ,1,1,100.00
20,19,ABSLRIF6RG,MF,62407,61407,98.40
20,20,ACC,EQ,715309,349892,48.91
20,21,ACCELYA,EQ,6145,4413,71.81
20,22,ACCURACY,SM,3200,3200,100.00
20,23,ACE,EQ,161501,77688,48.10
20,24,ADANIENT,EQ,4548264,627161,13.79
20,25,ADANIGAS,EQ,835593,303638,36.34
20,26,ADANIGREEN,EQ,551588,283312,51.36
20,27,ADANIPORTS,EQ,3050760,1417246,46.46
20,28,ADANIPOWER,EQ,14689706,1382365,9.41
20,29,ADANITRANS,EQ,110286,56223,50.98
20,30,ADFFOODS,EQ,14211,5061,35.61
20,31,ADHUNIKIND,EQ,15227,9657,63.42
20,32,ADLABS,EQ,121937,72778,59.68
20,33,ADORWELD,EQ,2480,883,35.60
20,34,ADSL,EQ,13087,6745,51.54
20,35,ADVANIHOTR,EQ,6964,4638,66.60
20,36,ADVENZYMES,EQ,53769,26390,49.08
20,37,AEGISCHEM,EQ,83537,54312,65.02
20,38,AGARIND,EQ,57403,56332,98.13
20,39,AGCNET,EQ,1191,697,58.52
20,40,AGLSL,EQ,880,599,68.07
20,41,AGRITECH,EQ,22358,7253,32.44
20,42,AHLADA,SM,4000,4000,100.00
20,43,AHLEAST,EQ,407,203,49.88
20,44,AHLUCONT,EQ,10646,7750,72.80
20,45,AHLWEST,EQ,369,192,52.03
20,46,AIAENG,EQ,11620,7153,61.56
20,47,AIONJSW,EQ,52341,38554,73.66
20,48,AIRAN,EQ,8410,7754,92.20
20,49,AISL,SM,1200,1200,100.00
20,50,AJANTPHARM,EQ,173550,28318,16.32
20,51,AJMERA,EQ,40790,29019,71.14
20,52,AJOONI,SM,8000,4000,50.00
20,53,AKG,SM,4000,4000,100.00
20,54,AKSHARCHEM,EQ,5615,3057,54.44
20,55,AKSHOPTFBR,EQ,499178,336900,67.49
20,56,AKZOINDIA,EQ,4695,3110,66.24
20,57,ALANKIT,EQ,676948,163618,24.17
20,58,ALBERTDAVD,EQ,3054,1940,63.52
20,59,ALBK,EQ,6238716,1076293,17.25
20,60,ALEMBICLTD,EQ,106213,49158,46.28
20,61,ALICON,EQ,1680,959,57.08
20,62,ALKALI,EQ,16890,9519,56.36
20,63,ALKEM,EQ,35987,26683,74.15
20,64,ALKYLAMINE,EQ,864,710,82.18
20,65,ALLCARGO,EQ,55789,34742,62.27
20,66,ALMONDZ,EQ,3792,2542,67.04
20,67,ALPA,EQ,73792,22839,30.95
20,68,ALPHAGEO,EQ,2638,1178,44.66
20,69,AMARAJABAT,EQ,289136,72733,25.16
20,70,AMBER,EQ,3516,2529,71.93
20,71,AMBIKCO,EQ,3450,2387,69.19
20,72,AMBUJACEM,EQ,1809112,795789,43.99
20,73,AMDIND,EQ,2686,2014,74.98
20,74,AMJLAND,EQ,4330,3914,90.39
20,75,AMRUTANJAN,EQ,15131,9325,61.63
20,76,ANANTRAJ,EQ,161751,97088,60.02
20,77,ANDHRABANK,EQ,1853999,678850,36.62
20,78,ANDHRSUGAR,EQ,9637,4129,42.85
20,79,ANIKINDS,EQ,483,439,90.89
20,80,ANSALAPI,EQ,71820,48924,68.12
20,81,ANSALHSG,EQ,47009,18927,40.26
20,82,ANUP,EQ,23898,16781,70.22
20,83,APARINDS,EQ,1973,771,39.08
20,84,APCL,EQ,4144,1735,41.87
20,85,APCOTEXIND,EQ,1992,1138,57.13
20,86,APEX,EQ,81716,38924,47.63
20,87,APLAPOLLO,EQ,6330,4186,66.13
20,88,APLLTD,EQ,16576,11175,67.42
20,89,APOLLO,EQ,17908,8748,48.85
20,90,APOLLOHOSP,EQ,625364,239922,38.37
20,91,APOLLOTYRE,EQ,6485545,2932880,45.22
20,92,APOLSINHOT,EQ,11392,9410,82.60
20,93,APTECHT,EQ,119158,39163,32.87
20,94,ARCHIDPLY,EQ,40803,36976,90.62
20,95,ARCHIES,EQ,18969,10058,53.02
20,96,ARIES,EQ,25101,16912,67.38
20,97,ARIHANT,EQ,392,115,29.34
20,98,ARMANFIN,EQ,2556,1767,69.13
20,99,AROGRANITE,EQ,6298,5041,80.04
20,100,ARROWGREEN,EQ,8691,6312,72.63
20,101,ARROWTEX,EQ,3124,2208,70.68
20,102,ARSHIYA,EQ,9200,5565,60.49
20,103,ARTEDZ,SM,12000,9000,75.00
20,104,ARVIND,EQ,2691232,805355,29.93
20,105,ARVINDFASN,EQ,152291,143404,94.16
20,106,ARVSMART,EQ,7298,4718,64.65
20,107,ASAHIINDIA,EQ,27907,23314,83.54
20,108,ASAHISONG,EQ,22573,13485,59.74
20,109,ASAL,EQ,2447,1867,76.30
20,110,ASHIANA,EQ,38795,32765,84.46
20,111,ASHIMASYN,EQ,57168,36739,64.26
20,112,ASHOKA,EQ,38332,26974,70.37
20,113,ASHOKLEY,EQ,18328116,3161178,17.25
20,114,ASIANHOTNR,EQ,2858,2671,93.46
20,115,ASIANPAINT,EQ,2167873,1263003,58.26
20,116,ASIANTILES,EQ,161917,46980,29.01
20,117,ASPINWALL,EQ,1921,1895,98.65
20,118,ASTEC,EQ,14584,10260,70.35
