Record Type,Sr No,Name of Security, Type of Security, Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,94929,42348,44.61
20,2,21STCENMGM,EQ,10,10,100.00
20,3,3IINFOTECH,EQ,4799549,1882020,39.21
20,4,3MINDIA,EQ,4281,2984,69.70
20,5,5PAISA,EQ,15262,9631,63.10
20,6,63MOONS,EQ,65226,41612,63.80
20,7,732GS2024,GS,1,1,100.00
20,8,74GS2035,GS,100,100,100.00
20,9,8KMILES,EQ,65519,47208,72.05
20,10,A2ZINFRA,EQ,968083,552669,57.09
20,11,AARON,SM,3300,3300,100.00
20,12,AARTIDRUGS,EQ,9401,7230,76.91
20,13,AARTIIND,EQ,35747,24731,69.18
20,14,AARVEEDEN,EQ,7609,4638,60.95
20,15,AARVI,SM,2000,2000,100.00
20,16,AAVAS,EQ,29710,25660,86.37
20,17,ABAN,EQ,64619,42785,66.21
20,18,ABB,EQ,35256,15198,43.11
20,19,ABBOTINDIA,EQ,17643,14657,83.08
20,20,ABCAPITAL,EQ,1448632,771154,53.23
20,21,ABFRL,EQ,296934,199567,67.21
20,22,ABINFRA,SM,4000,4000,100.00
20,23,ABSLNN50ET,EQ,25,25,100.00
20,24,ACC,EQ,397144,94373,23.76
20,25,ACCELYA,EQ,4933,4226,85.67
20,26,ACCURACY,SM,20800,20800,100.00
20,27,ACE,EQ,337195,113144,33.55
20,28,ADANIENT,EQ,4245005,1023488,24.11
20,29,ADANIGAS,EQ,853048,475240,55.71
20,30,ADANIGREEN,EQ,1040310,528927,50.84
20,31,ADANIPORTS,EQ,3341392,1676499,50.17
20,32,ADANIPOWER,EQ,15589815,1769521,11.35
20,33,ADANITRANS,EQ,61718,30717,49.77
20,34,ADFFOODS,EQ,51048,16966,33.24
20,35,ADHUNIKIND,EQ,31426,15766,50.17
20,36,ADLABS,EQ,156433,97291,62.19
20,37,ADORWELD,EQ,6218,3747,60.26
20,38,ADSL,EQ,38725,27855,71.93
20,39,ADVANIHOTR,EQ,544,428,78.68
20,40,ADVENZYMES,EQ,70365,32112,45.64
20,41,AEGISCHEM,EQ,46581,28294,60.74
20,42,AFFLE,EQ,53619,30986,57.79
20,43,AGARIND,EQ,20342,16769,82.44
20,44,AGLSL,EQ,13449,10246,76.18
20,45,AGRITECH,EQ,22347,10950,49.00
20,46,AHLADA,SM,5000,3000,60.00
20,47,AHLEAST,EQ,2022,1700,84.08
20,48,AHLUCONT,EQ,4395,3841,87.39
20,49,AHLWEST,EQ,151,74,49.01
20,50,AIAENG,EQ,23151,18408,79.51
20,51,AIONJSW,EQ,56051,44679,79.71
20,52,AIRAN,EQ,17473,11206,64.13
20,53,AIROLAM,SM,3000,3000,100.00
20,54,AJANTPHARM,EQ,76103,37219,48.91
20,55,AJMERA,EQ,126665,53657,42.36
