Record Type,Sr No,Name of Security, Type of Security, Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,33681,23735,70.47
20,2,21STCENMGM,EQ,1248,1248,100.00
20,3,3IINFOTECH,EQ,1872066,562977,30.07
20,4,3MINDIA,EQ,1601,1190,74.33
20,5,5PAISA,EQ,7114,5298,74.47
20,6,63MOONS,EQ,232365,85368,36.74
20,7,763GS2059,GS,1099,1099,100.00
20,8,A2ZINFRA,EQ,391050,141374,36.15
20,9,AARON,SM,3300,3300,100.00
20,10,AARTIDRUGS,EQ,5663,3429,60.55
20,11,AARTIIND,EQ,133905,102138,76.28
20,12,AARVEEDEN,EQ,6510,5743,88.22
20,13,AARVI,SM,6000,4000,66.67
20,14,AAVAS,EQ,12717,9935,78.12
20,15,ABB,EQ,93666,30519,32.58
20,16,ABBOTINDIA,EQ,8536,5503,64.47
20,17,ABCAPITAL,EQ,1268265,659279,51.98
20,18,ABFRL,EQ,313571,213425,68.06
20,19,ABINFRA,SM,4000,4000,100.00
20,20,ABSLNN50ET,EQ,3,2,66.67
20,21,ACC,EQ,1260259,353890,28.08
20,22,ACCELYA,EQ,1974,1464,74.16
20,23,ACCURACY,SM,1600,1600,100.00
20,24,ACE,EQ,89054,58913,66.15
20,25,ACEINTEG,SM,3000,3000,100.00
20,26,ADANIENT,EQ,2682715,294052,10.96
20,27,ADANIGAS,EQ,1712612,621921,36.31
20,28,ADANIGREEN,EQ,6942443,1521840,21.92
20,29,ADANIPORTS,EQ,3905912,2358017,60.37
20,30,ADANIPOWER,EQ,9589622,1189850,12.41
20,31,ADANITRANS,EQ,81394,26602,32.68
20,32,ADFFOODS,EQ,28740,12230,42.55
20,33,ADHUNIKIND,EQ,83299,37546,45.07
20,34,ADLABS,EQ,82562,67601,81.88
20,35,ADORWELD,EQ,955,753,78.85
20,36,ADSL,EQ,41886,30167,72.02
20,37,ADVANIHOTR,EQ,3646,2289,62.78
20,38,ADVENZYMES,EQ,43353,29884,68.93
20,39,AEGISCHEM,EQ,82080,41012,49.97
20,40,AFFLE,EQ,236537,68116,28.80
20,41,AGARIND,EQ,13714,8436,61.51
20,42,AGLSL,EQ,2471,1812,73.33
20,43,AGRITECH,EQ,9723,7238,74.44
20,44,AGROPHOS,EQ,393865,134873,34.24
