Record Type,Sr No,Name of Security, Type of Security, Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,22362,9992,44.68
20,2,21STCENMGM,EQ,1011,1001,99.01
20,3,3IINFOTECH,EQ,350459,209682,59.83
20,4,3MINDIA,EQ,270756,236375,87.30
20,5,3PLAND,EQ,55,55,100.00
20,6,5PAISA,EQ,8340,4601,55.17
20,7,63MOONS,EQ,149901,82348,54.93
20,8,8KMILES,EQ,118612,65819,55.49
20,9,A2ZINFRA,EQ,125808,70904,56.36
20,10,AARON,SM,3300,3300,100.00
20,11,AARTIDRUGS,EQ,3187,1484,46.56
20,12,AARTIIND,EQ,96244,85159,88.48
20,13,AARVEEDEN,EQ,10530,7156,67.96
20,14,AAVAS,EQ,15680,8508,54.26
20,15,ABAN,EQ,26428,26328,99.62
20,16,ABB,EQ,114868,89898,78.26
20,17,ABBOTINDIA,EQ,14209,10202,71.80
20,18,ABCAPITAL,EQ,630732,269061,42.66
20,19,ABFRL,EQ,149995,71056,47.37
20,20,ABINFRA,SM,4000,4000,100.00
20,21,ABSLNN50ET,EQ,110,70,63.64
20,22,ABSLRIF6RG,MF,3500,3500,100.00
20,23,ACC,EQ,877068,207376,23.64
20,24,ACCELYA,EQ,3522,2558,72.63
20,25,ACCURACY,SM,28800,17600,61.11
20,26,ACE,EQ,271619,132784,48.89
20,27,ACEINTEG,SM,3000,3000,100.00
20,28,ADANIENT,EQ,3713796,347517,9.36
20,29,ADANIGAS,EQ,714126,309495,43.34
20,30,ADANIGREEN,EQ,5344257,1760403,32.94
20,31,ADANIPORTS,EQ,2561643,1380563,53.89
20,32,ADANIPOWER,EQ,10353566,1633929,15.78
20,33,ADANITRANS,EQ,88901,36528,41.09
20,34,ADFFOODS,EQ,18975,4877,25.70
20,35,ADHUNIKIND,EQ,45432,30882,67.97
20,36,ADLABS,EQ,87482,67435,77.08
20,37,ADORWELD,EQ,33753,10376,30.74
20,38,ADSL,EQ,22842,18501,81.00
20,39,ADVANIHOTR,EQ,3278,2174,66.32
20,40,ADVENZYMES,EQ,28807,18752,65.10
20,41,AEGISCHEM,EQ,67465,29005,42.99
20,42,AFFLE,EQ,192663,76575,39.75
20,43,AGARIND,EQ,38415,817,2.13
20,44,AGLSL,EQ,2028,1572,77.51
20,45,AGRITECH,EQ,290669,69524,23.92
20,46,AHIMSA,SM,30000,30000,100.00
20,47,AHLEAST,EQ,177,36,20.34
20,48,AHLUCONT,EQ,9662,6634,68.66
20,49,AHLWEST,EQ,134,93,69.40
20,50,AIAENG,EQ,20440,11686,57.17
20,51,AIONJSW,EQ,40538,30862,76.13
20,52,AIRAN,EQ,91184,79692,87.40
20,53,AJANTPHARM,EQ,78392,33586,42.84
20,54,AJMERA,EQ,47502,19791,41.66
