Record Type,Sr No,Name of Security, Type of Security, Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,33627,18016,53.58
20,2,21STCENMGM,EQ,1777,1514,85.20
20,3,3IINFOTECH,EQ,1173585,694654,59.19
20,4,3MINDIA,EQ,1545,870,56.31
20,5,3PLAND,EQ,1560,1033,66.22
20,6,5PAISA,EQ,16071,11852,73.75
20,7,63MOONS,EQ,222241,49764,22.39
20,8,8KMILES,EQ,115900,57445,49.56
20,9,AARON,SM,3000,3000,100.00
20,10,AARTIDRUGS,EQ,2346,1638,69.82
20,11,AARTIIND,EQ,345237,194804,56.43
20,12,AARVEEDEN,EQ,5914,3280,55.46
20,13,AAVAS,EQ,501196,490890,97.94
20,14,ABAN,EQ,300166,38507,12.83
20,15,ABB,EQ,213393,174604,81.82
20,16,ABBOTINDIA,EQ,9266,6138,66.24
20,17,ABCAPITAL,EQ,1661177,738146,44.44
20,18,ABFRL,EQ,798738,490078,61.36
20,19,ABSLNN50ET,EQ,49,46,93.88
20,20,ACC,EQ,860145,357027,41.51
20,21,ACCELYA,EQ,1468,982,66.89
20,22,ACCURACY,SM,3200,3200,100.00
20,23,ACE,EQ,254003,132917,52.33
20,24,ADANIENT,EQ,3960957,970554,24.50
20,25,ADANIGAS,EQ,464224,325865,70.20
20,26,ADANIGREEN,EQ,305906,169261,55.33
20,27,ADANIPORTS,EQ,5059506,3185837,62.97
20,28,ADANIPOWER,EQ,24563416,2036454,8.29
20,29,ADANITRANS,EQ,241279,146226,60.60
20,30,ADFFOODS,EQ,185116,129053,69.71
20,31,ADHUNIK,EQ,4157,3454,83.09
20,32,ADHUNIKIND,EQ,21058,4902,23.28
20,33,ADLABS,EQ,51003,30026,58.87
20,34,ADORWELD,EQ,2723,1948,71.54
20,35,ADROITINFO,EQ,1469,1463,99.59
20,36,ADSL,EQ,23058,15616,67.72
20,37,ADVANIHOTR,EQ,5164,4520,87.53
20,38,ADVENZYMES,EQ,37294,17019,45.63
20,39,AEGISCHEM,EQ,189017,127400,67.40
20,40,AGARIND,EQ,27214,26991,99.18
20,41,AGCNET,EQ,3096,2400,77.52
20,42,AGLSL,EQ,200,100,50.00
20,43,AGRITECH,EQ,6164,3802,61.68
20,44,AGROPHOS,SM,252000,102000,40.48
20,45,AHLEAST,EQ,91,45,49.45
20,46,AHLUCONT,EQ,5317,3249,61.11
20,47,AHLWEST,EQ,318,234,73.58
20,48,AIAENG,EQ,16082,13113,81.54
20,49,AIONJSW,EQ,34728,30528,87.91
20,50,AIRAN,SM,5000,5000,100.00
20,51,AIROLAM,SM,9000,0,0.00
20,52,AJANTPHARM,EQ,564838,120827,21.39
20,53,AJMERA,EQ,39547,14903,37.68
20,54,AJOONI,SM,48000,4000,8.33
20,55,AKASH,SM,1000,1000,100.00
20,56,AKSHARCHEM,EQ,5134,3407,66.36
20,57,AKSHOPTFBR,EQ,358399,146942,41.00
20,58,AKZOINDIA,EQ,12421,9235,74.35
20,59,ALANKIT,EQ,501829,134454,26.79
20,60,ALBERTDAVD,EQ,2314,1882,81.33
20,61,ALBK,EQ,18683211,973193,5.21
20,62,ALEMBICLTD,EQ,170419,141188,82.85
20,63,ALICON,EQ,1092,806,73.81
20,64,ALKALI,EQ,1576,963,61.10
20,65,ALKEM,EQ,26812,19537,72.87
20,66,ALKYLAMINE,EQ,2244,1863,83.02
20,67,ALLCARGO,EQ,69369,40803,58.82
20,68,ALLSEC,EQ,2260,1451,64.20
20,69,ALMONDZ,EQ,12240,11139,91.00
20,70,ALOKTEXT,EQ,1435936,768674,53.53
20,71,ALPA,EQ,9241,8004,86.61
20,72,ALPHAGEO,EQ,2516,1676,66.61
20,73,AMARAJABAT,EQ,509730,225044,44.15
20,74,AMBER,EQ,2632,1620,61.55
20,75,AMBIKCO,EQ,1401,1017,72.59
20,76,AMBUJACEM,EQ,5667560,3749996,66.17
20,77,AMDIND,EQ,3672,2634,71.73
20,78,AMJLAND,EQ,2857,2656,92.96
20,79,AMRUTANJAN,EQ,15831,9502,60.02
20,80,ANANTRAJ,EQ,156277,56235,35.98
20,81,ANDHRABANK,EQ,243654,108929,44.71
20,82,ANDHRACEMT,EQ,57671,41959,72.76
20,83,ANDHRSUGAR,EQ,92201,23889,25.91
20,84,ANIKINDS,EQ,2030,1810,89.16
20,85,ANSALAPI,EQ,125261,84446,67.42
20,86,APARINDS,EQ,1812,1623,89.57
20,87,APCL,EQ,654,478,73.09
20,88,APCOTEXIND,EQ,13394,11405,85.15
20,89,APEX,EQ,43238,17339,40.10
20,90,APLAPOLLO,EQ,21770,16556,76.05
20,91,APLLTD,EQ,92229,83692,90.74
20,92,APOLLO,EQ,12963,7379,56.92
20,93,APOLLOHOSP,EQ,695585,415775,59.77
20,94,APOLLOTYRE,EQ,3454722,636431,18.42
20,95,APTECHT,EQ,100567,22126,22.00
20,96,ARCHIDPLY,EQ,5245,4041,77.04
20,97,ARCHIES,EQ,21673,16169,74.60
20,98,ARCOTECH,EQ,80056,57803,72.20
20,99,ARIES,EQ,22210,14686,66.12
20,100,ARIHANT,EQ,519,152,29.29
20,101,ARIHANTSUP,EQ,19579,4367,22.30
20,102,ARMANFIN,EQ,387,225,58.14
20,103,AROGRANITE,EQ,2494,2031,81.44
20,104,ARROWTEX,EQ,14816,8912,60.15
20,105,ARSHIYA,EQ,44598,32750,73.43
20,106,ARSSINFRA,EQ,7515,7300,97.14
20,107,ARVIND,EQ,2315639,735466,31.76
20,108,ARVSMART,EQ,3058,1520,49.71
20,109,ASAHIINDIA,EQ,5338,3676,68.86
20,110,ASAHISONG,EQ,2446,1424,58.22
20,111,ASAL,EQ,3354,2502,74.60
20,112,ASHAPURMIN,EQ,57965,44531,76.82
20,113,ASHIANA,EQ,44576,38639,86.68
20,114,ASHOKA,EQ,378883,327643,86.48
20,115,ASHOKLEY,EQ,40784271,12042843,29.53
20,116,ASIANHOTNR,EQ,1600,861,53.81
20,117,ASIANPAINT,EQ,1230935,817919,66.45
20,118,ASIANTILES,EQ,23625,9690,41.02
20,119,ASLIND,SM,8000,4000,50.00
20,120,ASPINWALL,EQ,434,424,97.70
20,121,ASTEC,EQ,16527,15775,95.45
20,122,ASTERDM,EQ,15531,12709,81.83
20,123,ASTRAL,EQ,97500,61297,62.87
20,124,ASTRAMICRO,EQ,54343,31935,58.77
20,125,ASTRAZEN,EQ,60419,17300,28.63
20,126,ASTRON,EQ,79853,44451,55.67
20,127,ATFL,EQ,14081,9702,68.90
20,128,ATLANTA,EQ,15780,11382,72.13
20,129,ATUL,EQ,18927,15508,81.94
20,130,ATULAUTO,EQ,11740,6712,57.17
20,131,AUBANK,EQ,78710,62420,79.30
20,132,AURIONPRO,EQ,6100,5197,85.20
20,133,AUROPHARMA,EQ,2831108,1143267,40.38
20,134,AUSOMENT,EQ,826,550,66.59
20,135,AUTOAXLES,EQ,10672,5284,49.51
20,136,AUTOIND,EQ,42499,6514,15.33
20,137,AUTOLITIND,EQ,29323,21299,72.64
20,138,AVADHSUGAR,EQ,220364,39567,17.96
20,139,AVANTIFEED,EQ,202708,37042,18.27
20,140,AVG,SM,20400,0,0.00
20,141,AVTNPL,EQ,33668,27936,82.97
20,142,AXISBANK,EQ,26230891,20151933,76.83
20,143,AXISCADES,EQ,20156,12222,60.64
20,144,AXISGOLD,EQ,89,47,52.81
20,145,AXISNIFTY,EQ,5,5,100.00
20,146,AYMSYNTEX,EQ,9433,8838,93.69
20,147,BAFNAPHARM,EQ,13930,13289,95.40
20,148,BAGFILMS,EQ,91622,57610,62.88
20,149,BAJAJ-AUTO,EQ,1246854,842139,67.54
20,150,BAJAJCON,EQ,28242,23042,81.59
20,151,BAJAJELEC,EQ,79305,22373,28.21
20,152,BAJAJFINSV,EQ,158931,41713,26.25
20,153,BAJAJHIND,EQ,3411150,1072600,31.44
20,154,BAJAJHLDNG,EQ,80990,71827,88.69
20,155,BAJFINANCE,EQ,1136843,388354,34.16
20,156,BALAJITELE,EQ,23777,11857,49.87
20,157,BALAMINES,EQ,4464,3103,69.51
20,158,BALKRISHNA,EQ,5340,1967,36.84
20,159,BALKRISIND,EQ,861412,431180,50.06
20,160,BALLARPUR,EQ,314304,201612,64.15
20,161,BALMLAWRIE,EQ,23813,14244,59.82
20,162,BALPHARMA,EQ,17611,7078,40.19
20,163,BALRAMCHIN,EQ,3769720,661493,17.55
20,164,BANARBEADS,EQ,31,31,100.00
20,165,BANARISUG,EQ,1028,909,88.42
20,166,BANCOINDIA,EQ,19846,12368,62.32
20,167,BANDHANBNK,EQ,4454613,4176788,93.76
20,168,BANG,EQ,49695,27872,56.09
20,169,BANKA,SM,10800,7200,66.67
20,170,BANKBARODA,EQ,18331980,10291895,56.14
20,171,BANKBEES,EQ,34505,32477,94.12
20,172,BANKINDIA,EQ,5339038,884970,16.58
20,173,BANSAL,SM,11000,8000,72.73
20,174,BANSWRAS,EQ,10509,10205,97.11
