Record Type,Sr No,Name of Security, Type of Security, Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,26351,16628,63.10
20,2,21STCENMGM,EQ,2082,1883,90.44
20,3,3IINFOTECH,EQ,1749970,890794,50.90
20,4,3MINDIA,EQ,1003,570,56.83
20,5,3PLAND,EQ,505,505,100.00
20,6,5PAISA,EQ,7208,4149,57.56
20,7,63MOONS,EQ,151820,57351,37.78
20,8,8KMILES,EQ,364095,145631,40.00
20,9,AAKASH,SM,4000,0,0.00
20,10,AARON,SM,12000,12000,100.00
20,11,AARTIDRUGS,EQ,87268,30569,35.03
20,12,AARTIIND,EQ,84102,57328,68.16
20,13,AARVEEDEN,EQ,152386,45346,29.76
20,14,AARVI,SM,2000,2000,100.00
20,15,AAVAS,EQ,6229,2331,37.42
20,16,ABB,EQ,110135,61711,56.03
20,17,ABBOTINDIA,EQ,784,493,62.88
20,18,ABCAPITAL,EQ,4784060,2164366,45.24
20,19,ABFRL,EQ,481170,279063,58.00
20,20,ABSLNN50ET,EQ,213,85,39.91
20,21,ACC,EQ,858280,571219,66.55
20,22,ACCELYA,EQ,2912,1981,68.03
20,23,ACE,EQ,143593,65933,45.92
20,24,ACEINTEG,SM,3000,3000,100.00
20,25,ADANIENT,EQ,3242462,527179,16.26
20,26,ADANIGAS,EQ,204846,120597,58.87
20,27,ADANIGREEN,EQ,458645,200458,43.71
20,28,ADANIPORTS,EQ,2925322,1623135,55.49
20,29,ADANIPOWER,EQ,13078843,2475628,18.93
20,30,ADANITRANS,EQ,402293,238789,59.36
20,31,ADFFOODS,EQ,16093,4910,30.51
20,32,ADHUNIKIND,EQ,24037,9348,38.89
20,33,ADLABS,EQ,485895,329013,67.71
20,34,ADORWELD,EQ,5646,4686,83.00
20,35,ADSL,EQ,15888,9415,59.26
20,36,ADVANIHOTR,EQ,6274,3984,63.50
20,37,ADVENZYMES,EQ,102587,41056,40.02
20,38,AEGISCHEM,EQ,210671,154757,73.46
20,39,AGARIND,EQ,1402,1243,88.66
20,40,AGCNET,EQ,3265,2858,87.53
20,41,AGLSL,EQ,5263,5097,96.85
20,42,AGRITECH,EQ,6465,4572,70.72
20,43,AGROPHOS,EQ,403463,214232,53.10
20,44,AHLADA,SM,2000,2000,100.00
20,45,AHLEAST,EQ,4170,3957,94.89
20,46,AHLUCONT,EQ,8856,5407,61.05
20,47,AHLWEST,EQ,1940,1146,59.07
20,48,AIAENG,EQ,47840,33828,70.71
20,49,AIONJSW,EQ,76582,73250,95.65
20,50,AIROLAM,SM,33000,6000,18.18
20,51,AISL,SM,9600,9600,100.00
20,52,AJANTPHARM,EQ,424849,118567,27.91
20,53,AJMERA,EQ,101084,28897,28.59
20,54,AJOONI,SM,16000,4000,25.00
20,55,AKG,SM,64000,52000,81.25
20,56,AKSHARCHEM,EQ,2176,1589,73.02
20,57,AKSHOPTFBR,EQ,692789,269947,38.97
20,58,AKZOINDIA,EQ,2684,1413,52.65
20,59,ALANKIT,EQ,723565,164813,22.78
20,60,ALBERTDAVD,EQ,3846,2842,73.89
20,61,ALBK,EQ,8457402,827449,9.78
20,62,ALEMBICLTD,EQ,113870,68459,60.12
20,63,ALICON,EQ,784,354,45.15
20,64,ALKALI,EQ,45983,30123,65.51
20,65,ALKEM,EQ,36040,16782,46.56
20,66,ALKYLAMINE,EQ,4393,2800,63.74
20,67,ALLCARGO,EQ,206126,99129,48.09
20,68,ALLSEC,EQ,78973,41754,52.87
20,69,ALMONDZ,EQ,3087,2205,71.43
20,70,ALOKTEXT,EQ,4254337,4254337,100.00
20,71,ALPA,EQ,49529,21405,43.22
20,72,ALPHAGEO,EQ,17596,8727,49.60
20,73,AMARAJABAT,EQ,302054,110604,36.62
20,74,AMBER,EQ,140454,131490,93.62
20,75,AMBIKCO,EQ,2437,1845,75.71
20,76,AMBUJACEM,EQ,1640049,870616,53.08
20,77,AMDIND,EQ,8829,5084,57.58
20,78,AMJLAND,EQ,3196,2034,63.64
20,79,AMJUMBO,SM,4000,4000,100.00
20,80,AMRUTANJAN,EQ,27441,8765,31.94
20,81,ANANTRAJ,EQ,362031,143977,39.77
20,82,ANDHRABANK,EQ,598767,191707,32.02
20,83,ANDHRSUGAR,EQ,9254,5247,56.70
20,84,ANIKINDS,EQ,4707,4124,87.61
20,85,ANSALAPI,EQ,95111,72324,76.04
20,86,ANUP,EQ,130310,73857,56.68
20,87,APARINDS,EQ,10191,9369,91.93
20,88,APCL,EQ,1805,1562,86.54
20,89,APCOTEXIND,EQ,8539,2388,27.97
20,90,APEX,EQ,51394,17730,34.50
20,91,APLAPOLLO,EQ,145678,113685,78.04
20,92,APLLTD,EQ,9573,6251,65.30
20,93,APOLLO,EQ,9981,4339,43.47
20,94,APOLLOHOSP,EQ,1269611,443281,34.91
20,95,APOLLOTYRE,EQ,1930121,479119,24.82
20,96,APTECHT,EQ,985519,239448,24.30
20,97,ARCHIDPLY,EQ,8581,6023,70.19
20,98,ARCHIES,EQ,39688,28214,71.09
20,99,ARENTERP,EQ,1000,1000,100.00
20,100,ARIES,EQ,27290,18072,66.22
20,101,ARIHANT,EQ,5335,353,6.62
20,102,ARMANFIN,EQ,1153,755,65.48
20,103,AROGRANITE,EQ,1015,885,87.19
20,104,ARROWTEX,EQ,5713,4500,78.77
20,105,ARSHIYA,EQ,34950,22791,65.21
20,106,ARSSINFRA,EQ,22800,16717,73.32
20,107,ARVIND,EQ,2540464,707175,27.84
20,108,ARVSMART,EQ,16672,14361,86.14
20,109,ASAHIINDIA,EQ,4559,3105,68.11
20,110,ASAHISONG,EQ,9589,9206,96.01
20,111,ASAL,EQ,2167,1995,92.06
20,112,ASHAPURMIN,EQ,239206,153375,64.12
20,113,ASHIANA,EQ,12801,9271,72.42
20,114,ASHOKA,EQ,505253,302861,59.94
20,115,ASHOKLEY,EQ,11856254,2053157,17.32
20,116,ASIANHOTNR,EQ,3057,2641,86.39
20,117,ASIANPAINT,EQ,764625,324569,42.45
20,118,ASIANTILES,EQ,36959,26300,71.16
20,119,ASPINWALL,EQ,660,514,77.88
20,120,ASTEC,EQ,22484,14855,66.07
20,121,ASTERDM,EQ,21942,18607,84.80
20,122,ASTRAL,EQ,34065,17330,50.87
20,123,ASTRAMICRO,EQ,652318,459545,70.45
20,124,ASTRAZEN,EQ,14574,6338,43.49
20,125,ASTRON,EQ,351935,136028,38.65
20,126,ATFL,EQ,2379,1862,78.27
20,127,ATLANTA,EQ,23168,16249,70.14
20,128,ATUL,EQ,1981,1324,66.83
20,129,ATULAUTO,EQ,9250,5523,59.71
20,130,AUBANK,EQ,1192476,904933,75.89
20,131,AURDIS,SM,4000,4000,100.00
20,132,AURIONPRO,EQ,34540,20325,58.84
20,133,AUROPHARMA,EQ,1306974,423779,32.42
20,134,AUSOMENT,EQ,464,152,32.76
20,135,AUTOAXLES,EQ,13847,7544,54.48
20,136,AUTOIND,EQ,7420,3166,42.67
20,137,AUTOLITIND,EQ,2089,1893,90.62
20,138,AVADHSUGAR,EQ,42199,19031,45.10
20,139,AVANTIFEED,EQ,462080,106641,23.08
20,140,AVONMPL,SM,6000,0,0.00
20,141,AVTNPL,EQ,164041,96158,58.62
20,142,AXISBANK,EQ,9758274,4690728,48.07
20,143,AXISCADES,EQ,116140,50696,43.65
20,144,AXISGOLD,EQ,82,37,45.12
20,145,AXISNIFTY,EQ,54,52,96.30
20,146,AYMSYNTEX,EQ,2548,1688,66.25
20,147,BAFNAPHARM,EQ,23990,14034,58.50
20,148,BAGFILMS,EQ,46737,27274,58.36
20,149,BAJAJ-AUTO,EQ,834351,580069,69.52
20,150,BAJAJCON,EQ,149764,96177,64.22
20,151,BAJAJELEC,EQ,214204,59392,27.73
20,152,BAJAJFINSV,EQ,119525,24434,20.44
20,153,BAJAJHIND,EQ,2020630,861362,42.63
20,154,BAJAJHLDNG,EQ,22184,17720,79.88
20,155,BAJFINANCE,EQ,1406862,549410,39.05
20,156,BALAJITELE,EQ,35694,22527,63.11
20,157,BALAMINES,EQ,26541,13265,49.98
20,158,BALAXI,EQ,75,75,100.00
20,159,BALKRISHNA,EQ,4503,3534,78.48
20,160,BALKRISIND,EQ,440686,81556,18.51
20,161,BALLARPUR,EQ,2786772,1616100,57.99
20,162,BALMLAWRIE,EQ,25630,17725,69.16
20,163,BALPHARMA,EQ,6511,4162,63.92
20,164,BALRAMCHIN,EQ,1576789,458966,29.11
20,165,BANARBEADS,EQ,791,702,88.75
20,166,BANARISUG,EQ,1825,811,44.44
20,167,BANCOINDIA,EQ,17680,12768,72.22
20,168,BANDHANBNK,EQ,269229,82683,30.71
20,169,BANG,EQ,17186,8890,51.73
20,170,BANKA,SM,1200,1200,100.00
20,171,BANKBARODA,EQ,23781774,4434079,18.64
20,172,BANKBEES,EQ,120667,118953,98.58
20,173,BANKINDIA,EQ,15540939,1084915,6.98
20,174,BANSAL,SM,9000,6000,66.67
20,175,BANSWRAS,EQ,55515,54299,97.81
20,176,BARTRONICS,EQ,29350,27166,92.56
20,177,BASF,EQ,6506,4545,69.86
20,178,BASML,EQ,207,137,66.18
20,179,BATAINDIA,EQ,758746,405444,53.44
20,180,BAYERCROP,EQ,5966,4009,67.20
20,181,BBL,EQ,4171,2000,47.95
20,182,BBTC,EQ,31858,11739,36.85
20,183,BBTCL,SM,12000,3000,25.00
20,184,BCONCEPTS,SM,18000,9000,50.00
20,185,BDL,EQ,32554,20314,62.40
20,186,BEARDSELL,EQ,1397,1385,99.14
20,187,BEDMUTHA,EQ,12149,9284,76.42
20,188,BEL,EQ,18217282,6351075,34.86
20,189,BEML,EQ,1941034,102543,5.28
20,190,BEPL,EQ,451062,118375,26.24
20,191,BERGEPAINT,EQ,573482,328891,57.35
20,192,BETA,SM,49600,43200,87.10
20,193,BFINVEST,EQ,34377,18475,53.74
20,194,BFUTILITIE,EQ,279980,85678,30.60
20,195,BGRENERGY,EQ,77281,40632,52.58
20,196,BHAGERIA,EQ,5797,3974,68.55
20,197,BHAGYANGR,EQ,3859,3424,88.73
20,198,BHAGYAPROP,EQ,3033,2905,95.78
20,199,BHANDARI,EQ,106339,95160,89.49
20,200,BHARATFIN,EQ,200566,93901,46.82
20,201,BHARATFORG,EQ,1445005,619896,42.90
20,202,BHARATGEAR,EQ,12512,8233,65.80
20,203,BHARATRAS,EQ,1987,1198,60.29
20,204,BHARATWIRE,EQ,24884,19861,79.81
20,205,BHARTIARTL,EQ,2982715,631834,21.18
20,206,BHEL,EQ,34728590,8641183,24.88
20,207,BIGBLOC,EQ,6724,5080,75.55
20,208,BIL,EQ,3230,1720,53.25
20,209,BINDALAGRO,EQ,23735,20744,87.40
20,210,BIOCON,EQ,1469705,803742,54.69
20,211,BIRLACABLE,EQ,46366,21394,46.14
20,212,BIRLACORPN,EQ,49016,28925,59.01
20,213,BKMINDST,EQ,8594,4994,58.11
20,214,BLBLIMITED,EQ,1233,1231,99.84
20,215,BLISSGVS,EQ,617683,168947,27.35
20,216,BLKASHYAP,EQ,77384,56885,73.51
20,217,BLS,EQ,37507,26266,70.03
20,218,BLUEBLENDS,EQ,6994,5494,78.55
20,219,BLUEDART,EQ,3711,2115,56.99
20,220,BLUEDART,N3,30,30,100.00
20,221,BLUESTARCO,EQ,19557,12322,63.01
20,222,BODALCHEM,EQ,234945,95810,40.78
20,223,BOHRA,SM,16000,16000,100.00
20,224,BOMDYEING,EQ,1548050,465322,30.06
20,225,BOROSIL,EQ,40374,23084,57.18
20,226,BOSCHLTD,EQ,10493,6400,60.99
20,227,BPCL,EQ,5286335,1577295,29.84
20,228,BPL,EQ,42641,28555,66.97
20,229,BRIGADE,EQ,341182,146362,42.90
20,230,BRITANNIA,EQ,257001,170535,66.36
20,231,BRNL,EQ,14643,2241,15.30
20,232,BROOKS,EQ,17062,10683,62.61
20,233,BSE,EQ,295715,261555,88.45
20,234,BSELINFRA,EQ,68714,53667,78.10
20,235,BSHSL,SM,3000,1000,33.33
20,236,BSL,EQ,6282,3982,63.39
20,237,BSLGOLDETF,EQ,7,4,57.14
20,238,BSLNIFTY,EQ,185,90,48.65
20,239,BSOFT,EQ,2213323,799106,36.10
20,240,BUTTERFLY,EQ,46624,21650,46.44
20,241,BYKE,EQ,41303,40875,98.96
20,242,CADILAHC,EQ,498505,115225,23.11
20,243,CADSYS,SM,8000,8000,100.00
20,244,CALSOFT,EQ,1134,1134,100.00
20,245,CAMLINFINE,EQ,286396,102438,35.77
20,246,CANBK,EQ,5245810,202023,3.85
20,247,CANFINHOME,EQ,1986364,377866,19.02
20,248,CANTABIL,EQ,155370,53667,34.54
20,249,CAPACITE,EQ,30741,17005,55.32
20,250,CAPLIPOINT,EQ,18217,10173,55.84
20,251,CARBORUNIV,EQ,2092306,1975654,94.42
20,252,CAREERP,EQ,5501,4923,89.49
20,253,CARERATING,EQ,16330,12918,79.11
20,254,CASTEXTECH,EQ,357946,270446,75.55
20,255,CASTROLIND,EQ,3251858,2415849,74.29
20,256,CCHHL,EQ,27198,19847,72.97
20,257,CCL,EQ,15344,11227,73.17
20,258,CDSL,EQ,113490,80552,70.98
20,259,CEATLTD,EQ,414699,36192,8.73
20,260,CELEBRITY,EQ,1806,1503,83.22
20,261,CELESTIAL,EQ,31094,20933,67.32
20,262,CENTENKA,EQ,10329,8419,81.51
20,263,CENTEXT,EQ,200066,154782,77.37
20,264,CENTRALBK,EQ,616072,366467,59.48
20,265,CENTRUM,EQ,139959,97435,69.62
20,266,CENTUM,EQ,2490,1285,51.61
20,267,CENTURYPLY,EQ,132784,68919,51.90
20,268,CENTURYTEX,EQ,441100,85671,19.42
20,269,CERA,EQ,48945,47615,97.28
20,270,CEREBRAINT,EQ,817343,699170,85.54
20,271,CES1RPG,MF,63860,46260,72.44
20,272,CESC,EQ,200500,43301,21.60
20,273,CESCVENT,EQ,208075,188505,90.59
20,274,CGCL,EQ,636974,99542,15.63
20,275,CGPOWER,EQ,19398656,4577889,23.60
20,276,CHALET,EQ,15690,5242,33.41
20,277,CHAMBLFERT,EQ,98045,47029,47.97
20,278,CHEMFAB,EQ,1577,1272,80.66
20,279,CHENNPETRO,EQ,308756,56042,18.15
20,280,CHOLAFIN,EQ,182095,91107,50.03
20,281,CIGNITITEC,EQ,51742,39713,76.75
20,282,CIMMCO,EQ,25802,17666,68.47
20,283,CINELINE,EQ,30542,28460,93.18
20,284,CIPLA,EQ,1255306,912748,72.71
20,285,CLEDUCATE,EQ,13716,9529,69.47
20,286,CLNINDIA,EQ,11838,9692,81.87
20,287,CMICABLES,EQ,29975,24128,80.49
20,288,CMMIPL,SM,30000,30000,100.00
20,289,CNOVAPETRO,EQ,954,846,88.68
20,290,COALINDIA,EQ,20268896,11280006,55.65
20,291,COCHINSHIP,EQ,41133,21840,53.10
20,292,COFFEEDAY,EQ,346315,173219,50.02
20,293,COLPAL,EQ,582461,210881,36.21
