Record Type,Sr No,Name of Security, Type of Security, Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,31497,24484,77.73
20,2,21STCENMGM,EQ,503,503,100.00
20,3,3IINFOTECH,EQ,1219264,560072,45.94
20,4,3MINDIA,EQ,1689,1060,62.76
20,5,5PAISA,EQ,31149,21548,69.18
20,6,63MOONS,EQ,87894,77690,88.39
20,7,8KMILES,EQ,126775,75012,59.17
20,8,A2ZINFRA,EQ,399499,222562,55.71
20,9,AARON,SM,9000,9000,100.00
20,10,AARTIDRUGS,EQ,19305,11899,61.64
20,11,AARTIIND,EQ,118648,59943,50.52
20,12,AARVEEDEN,EQ,9294,4422,47.58
20,13,AARVI,SM,2000,2000,100.00
20,14,AAVAS,EQ,499869,431413,86.31
20,15,ABB,EQ,173687,66115,38.07
20,16,ABBOTINDIA,EQ,16428,9522,57.96
20,17,ABCAPITAL,EQ,1654046,691931,41.83
20,18,ABFRL,EQ,728314,394931,54.23
20,19,ABSLNN50ET,EQ,170,100,58.82
20,20,ACC,EQ,532952,105191,19.74
20,21,ACCELYA,EQ,6598,5741,87.01
20,22,ACE,EQ,306140,190954,62.37
20,23,ADANIENT,EQ,5456461,978874,17.94
20,24,ADANIGAS,EQ,7666645,1763642,23.00
20,25,ADANIGREEN,EQ,2795602,931696,33.33
20,26,ADANIPORTS,EQ,18296760,7993630,43.69
20,27,ADANIPOWER,EQ,17598192,3159308,17.95
20,28,ADANITRANS,EQ,1425980,343385,24.08
20,29,ADFFOODS,EQ,77974,48502,62.20
20,30,ADHUNIKIND,EQ,82927,32380,39.05
20,31,ADLABS,EQ,131607,106230,80.72
20,32,ADORWELD,EQ,18653,8004,42.91
20,33,ADSL,EQ,22593,14406,63.76
20,34,ADVANIHOTR,EQ,201147,54309,27.00
20,35,ADVENZYMES,EQ,358338,141474,39.48
20,36,AEGISCHEM,EQ,184796,127527,69.01
20,37,AGARIND,EQ,5663,5183,91.52
20,38,AGCNET,EQ,7674,6863,89.43
20,39,AGLSL,EQ,1243,723,58.17
20,40,AGRITECH,EQ,17351,13185,75.99
20,41,AHLADA,SM,1000,1000,100.00
20,42,AHLEAST,EQ,1209,177,14.64
20,43,AHLUCONT,EQ,3061,1734,56.65
20,44,AHLWEST,EQ,1007,1007,100.00
20,45,AIAENG,EQ,51432,32268,62.74
20,46,AIONJSW,EQ,33808,28888,85.45
20,47,AIRAN,EQ,13307,6961,52.31
20,48,AISL,SM,1200,1200,100.00
20,49,AJANTPHARM,EQ,285528,94389,33.06
20,50,AJMERA,EQ,85643,21282,24.85
20,51,AJOONI,SM,12000,8000,66.67
20,52,AKG,SM,4000,4000,100.00
20,53,AKSHARCHEM,EQ,33481,18192,54.34
20,54,AKSHOPTFBR,EQ,1603839,880612,54.91
20,55,AKZOINDIA,EQ,5119,3911,76.40
20,56,ALANKIT,EQ,593287,147792,24.91
20,57,ALBERTDAVD,EQ,36540,18910,51.75
20,58,ALBK,EQ,5093158,733380,14.40
20,59,ALEMBICLTD,EQ,108353,73082,67.45
20,60,ALICON,EQ,4514,3144,69.65
20,61,ALKALI,EQ,17382,13089,75.30
20,62,ALKEM,EQ,4827,2739,56.74
20,63,ALKYLAMINE,EQ,3154,2243,71.12
20,64,ALLCARGO,EQ,147839,82128,55.55
20,65,ALMONDZ,EQ,386,266,68.91
20,66,ALPA,EQ,131253,89465,68.16
20,67,ALPHAGEO,EQ,4654,2842,61.07
20,68,AMARAJABAT,EQ,755404,396155,52.44
20,69,AMBER,EQ,33086,19781,59.79
20,70,AMBIKCO,EQ,5979,4392,73.46
20,71,AMBUJACEM,EQ,5089113,3368701,66.19
20,72,AMDIND,EQ,19980,9235,46.22
20,73,AMJLAND,EQ,22337,20987,93.96
20,74,AMRUTANJAN,EQ,119190,43958,36.88
20,75,ANANTRAJ,EQ,515950,322106,62.43
20,76,ANDHRABANK,EQ,889216,403696,45.40
20,77,ANDHRSUGAR,EQ,68842,39134,56.85
20,78,ANIKINDS,EQ,10277,5967,58.06
20,79,ANSALAPI,EQ,86285,50289,58.28
20,80,ANSALHSG,EQ,196518,124357,63.28
20,81,ANUP,EQ,10131,6277,61.96
