Record Type,Sr No,Name of Security, Type of Security, Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003GS2019,GS,1,1,100.00
20,2,20MICRONS,EQ,20326,13945,68.61
20,3,21STCENMGM,EQ,959,958,99.90
20,4,3IINFOTECH,EQ,2507340,1284473,51.23
20,5,3MINDIA,EQ,2970,1482,49.90
20,6,3PLAND,EQ,682,656,96.19
20,7,5PAISA,EQ,2747,2107,76.70
20,8,63MOONS,EQ,140648,47690,33.91
20,9,8KMILES,EQ,217582,146830,67.48
20,10,AAKASH,SM,2000,2000,100.00
20,11,AARON,SM,3000,3000,100.00
20,12,AARTIDRUGS,EQ,64829,41586,64.15
20,13,AARTIIND,EQ,81908,55395,67.63
20,14,AARVEEDEN,EQ,7118,5945,83.52
20,15,AAVAS,EQ,7539,3591,47.63
20,16,ABB,EQ,46079,23816,51.69
20,17,ABBOTINDIA,EQ,10833,8467,78.16
20,18,ABCAPITAL,EQ,3286365,1651514,50.25
20,19,ABFRL,EQ,241798,128128,52.99
20,20,ABSLNN50ET,EQ,701,448,63.91
20,21,ABSLRIF6RG,MF,20000,20000,100.00
20,22,ACC,EQ,697053,349465,50.13
20,23,ACCELYA,EQ,5280,2850,53.98
20,24,ACCURACY,SM,17600,9600,54.55
20,25,ACE,EQ,101269,36989,36.53
20,26,ADANIENT,EQ,2977535,833496,27.99
20,27,ADANIGAS,EQ,225454,149045,66.11
20,28,ADANIGREEN,EQ,426556,250360,58.69
20,29,ADANIPORTS,BL,374008,374008,100.00
20,30,ADANIPORTS,EQ,3162063,1485866,46.99
20,31,ADANIPOWER,EQ,8340825,1611206,19.32
20,32,ADANITRANS,EQ,139603,81916,58.68
20,33,ADFFOODS,EQ,12744,7901,62.00
20,34,ADHUNIKIND,EQ,58507,33987,58.09
20,35,ADLABS,EQ,282949,229009,80.94
20,36,ADORWELD,EQ,8061,4176,51.80
20,37,ADSL,EQ,14071,8614,61.22
20,38,ADVANIHOTR,EQ,38988,36571,93.80
20,39,ADVENZYMES,EQ,103286,64757,62.70
20,40,AEGISCHEM,EQ,268066,142112,53.01
20,41,AGARIND,EQ,10247,9322,90.97
20,42,AGCNET,EQ,16798,16478,98.10
20,43,AGLSL,EQ,1148,1005,87.54
20,44,AGRITECH,EQ,1854,1345,72.55
20,45,AGROPHOS,EQ,556975,367559,65.99
20,46,AHLADA,SM,15000,15000,100.00
20,47,AHLEAST,EQ,1032,856,82.95
20,48,AHLUCONT,EQ,16099,11127,69.12
20,49,AHLWEST,EQ,444,368,82.88
20,50,AIAENG,EQ,12754,9507,74.54
20,51,AIONJSW,EQ,222325,215811,97.07
20,52,AIRAN,SM,25000,25000,100.00
20,53,AIROLAM,SM,3000,3000,100.00
20,54,AISL,SM,9600,9600,100.00
20,55,AJANTPHARM,EQ,333817,73340,21.97
20,56,AJMERA,EQ,89600,43672,48.74
20,57,AJOONI,SM,4000,4000,100.00
20,58,AKG,SM,184000,96000,52.17
20,59,AKSHARCHEM,EQ,4330,3371,77.85
20,60,AKSHOPTFBR,EQ,519869,324231,62.37
20,61,AKZOINDIA,EQ,7572,4371,57.73
20,62,ALANKIT,EQ,487290,122364,25.11
20,63,ALBERTDAVD,EQ,5833,5063,86.80
20,64,ALBK,EQ,5527866,809922,14.65
20,65,ALEMBICLTD,EQ,194547,142612,73.30
20,66,ALICON,EQ,1932,1484,76.81
20,67,ALKALI,EQ,8233,5740,69.72
20,68,ALKEM,EQ,51703,32663,63.17
20,69,ALKYLAMINE,EQ,2368,1919,81.04
20,70,ALLCARGO,EQ,201101,102528,50.98
20,71,ALLSEC,EQ,304107,174178,57.28
20,72,ALMONDZ,EQ,4667,3597,77.07
20,73,ALOKTEXT,EQ,994247,994247,100.00
20,74,ALPA,EQ,13926,7655,54.97
20,75,ALPHAGEO,EQ,4550,2981,65.52
20,76,AMARAJABAT,EQ,262846,95914,36.49
20,77,AMBER,EQ,33639,22467,66.79
20,78,AMBIKCO,EQ,3384,2743,81.06
20,79,AMBUJACEM,BL,453007,453007,100.00
20,80,AMBUJACEM,EQ,2495275,1210963,48.53
20,81,AMDIND,EQ,4980,3529,70.86
20,82,AMJLAND,EQ,4212,3092,73.41
20,83,AMJUMBO,SM,4000,4000,100.00
20,84,AMRUTANJAN,EQ,18180,10056,55.31
20,85,ANANTRAJ,EQ,274006,182232,66.51
20,86,ANDHRABANK,EQ,452784,180458,39.86
20,87,ANDHRSUGAR,EQ,20264,8965,44.24
20,88,ANIKINDS,EQ,2841,2516,88.56
