Record Type,Sr No,Name of Security, Type of Security, Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,25836,7909,30.61
20,2,21STCENMGM,EQ,301,301,100.00
20,3,3IINFOTECH,EQ,558857,272842,48.82
20,4,3MINDIA,EQ,1452,1204,82.92
20,5,3PLAND,EQ,1271,810,63.73
20,6,5PAISA,EQ,13350,8573,64.22
20,7,63MOONS,EQ,195489,69854,35.73
20,8,759GS2026,GS,1,1,100.00
20,9,772GS2049,GS,100,100,100.00
20,10,824GS2027,GS,200,200,100.00
20,11,A2ZINFRA,EQ,101329,81135,80.07
20,12,AAKASH,SM,2000,2000,100.00
20,13,AARON,SM,3300,3300,100.00
20,14,AARTIDRUGS,EQ,7251,4644,64.05
20,15,AARTIIND,EQ,104629,62747,59.97
20,16,AARVEEDEN,EQ,5789,4095,70.74
20,17,AAVAS,EQ,19437,5812,29.90
20,18,ABB,EQ,31618,10988,34.75
20,19,ABBOTINDIA,EQ,7661,3191,41.65
20,20,ABCAPITAL,EQ,6977307,1846798,26.47
20,21,ABFRL,EQ,314077,136896,43.59
20,22,ABINFRA,SM,40000,40000,100.00
20,23,ABSLBANETF,EQ,52,42,80.77
20,24,ABSLFTQWDG,MF,40000,40000,100.00
20,25,ABSLNN50ET,EQ,46,29,63.04
20,26,ACC,EQ,521547,102433,19.64
20,27,ACCELYA,EQ,4656,3006,64.56
20,28,ACCURACY,SM,19200,11200,58.33
20,29,ACE,EQ,119879,38526,32.14
20,30,ADANIENT,EQ,4234343,498378,11.77
20,31,ADANIGAS,EQ,2975528,1370402,46.06
20,32,ADANIGREEN,EQ,3053265,1215537,39.81
20,33,ADANIPORTS,EQ,1649478,404119,24.50
20,34,ADANIPOWER,EQ,5416336,1027239,18.97
20,35,ADANITRANS,EQ,180181,80583,44.72
20,36,ADFFOODS,EQ,18989,11434,60.21
20,37,ADHUNIKIND,EQ,86100,43778,50.85
20,38,ADORWELD,EQ,9557,3705,38.77
20,39,ADSL,EQ,2000669,734585,36.72
20,40,ADVANIHOTR,EQ,5206,4039,77.58
20,41,ADVENZYMES,EQ,118812,41356,34.81
20,42,AEGISCHEM,EQ,200406,105842,52.81
20,43,AFFLE,EQ,120084,33210,27.66
20,44,AGARIND,EQ,11902,10306,86.59
20,45,AGRITECH,EQ,6100,5069,83.10
20,46,AGROPHOS,EQ,804331,284009,35.31
20,47,AHIMSA,SM,12000,12000,100.00
20,48,AHLEAST,EQ,2005,902,44.99
20,49,AHLUCONT,EQ,1685,825,48.96
20,50,AHLWEST,EQ,1788,1382,77.29
20,51,AIAENG,EQ,12198,8026,65.80
20,52,AIONJSW,EQ,90446,66388,73.40
20,53,AIRAN,EQ,28255,21118,74.74
20,54,AIROLAM,SM,18000,9000,50.00
20,55,AJANTPHARM,EQ,48149,25591,53.15
20,56,AJMERA,EQ,40410,16376,40.52
20,57,AKASH,EQ,2110,100,4.74
20,58,AKG,SM,8000,8000,100.00
20,59,AKSHARCHEM,EQ,5213,3047,58.45
20,60,AKSHOPTFBR,EQ,135297,94502,69.85
20,61,AKZOINDIA,EQ,12964,8392,64.73
