Record Type,Sr No,Name of Security, Type of Security, Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,15667,12303,78.53
20,2,21STCENMGM,EQ,413,412,99.76
20,3,3IINFOTECH,EQ,3124358,1490030,47.69
20,4,3MINDIA,EQ,578,388,67.13
20,5,3PLAND,EQ,2496,1500,60.10
20,6,5PAISA,EQ,2801,1960,69.98
20,7,63MOONS,EQ,137856,56520,41.00
20,8,8KMILES,EQ,173748,74467,42.86
20,9,A2ZINFRA,EQ,113259,76585,67.62
20,10,AAKASH,SM,302000,300000,99.34
20,11,AARON,SM,3000,3000,100.00
20,12,AARTIDRUGS,EQ,28916,26149,90.43
20,13,AARTIIND,EQ,247617,131237,53.00
20,14,AARVEEDEN,EQ,12352,10454,84.63
20,15,AAVAS,EQ,63491,12965,20.42
20,16,ABAN,EQ,537811,101146,18.81
20,17,ABB,EQ,93140,52860,56.75
20,18,ABBOTINDIA,EQ,4290,2985,69.58
20,19,ABCAPITAL,EQ,2691815,1570454,58.34
20,20,ABFRL,EQ,977516,539969,55.24
20,21,ABMINTLTD,EQ,14,12,85.71
20,22,ABSLNN50ET,EQ,23,23,100.00
20,23,ACC,EQ,531657,163260,30.71
20,24,ACCELYA,EQ,9468,7893,83.37
20,25,ACCURACY,SM,1600,1600,100.00
20,26,ACE,EQ,61611,26778,43.46
20,27,ACEINTEG,SM,3000,3000,100.00
20,28,ADANIENT,EQ,9832462,1795228,18.26
20,29,ADANIGAS,EQ,1260974,843517,66.89
20,30,ADANIGREEN,EQ,251417,147266,58.57
20,31,ADANIPORTS,EQ,4517829,1892502,41.89
20,32,ADANIPOWER,EQ,21822407,2540189,11.64
20,33,ADANITRANS,EQ,195995,129596,66.12
20,34,ADFFOODS,EQ,18729,10767,57.49
20,35,ADHUNIK,EQ,23401,23401,100.00
20,36,ADHUNIKIND,EQ,9874,5358,54.26
20,37,ADLABS,EQ,160786,106426,66.19
20,38,ADORWELD,EQ,4227,2794,66.10
20,39,ADROITINFO,EQ,2567,2448,95.36
20,40,ADSL,EQ,25658,21202,82.63
20,41,ADVANIHOTR,EQ,11508,9953,86.49
20,42,ADVENZYMES,EQ,36120,19269,53.35
20,43,AEGISCHEM,EQ,160136,108541,67.78
20,44,AGARIND,EQ,3358,1014,30.20
20,45,AGCNET,EQ,13537,10025,74.06
20,46,AGLSL,EQ,713,511,71.67
20,47,AGRITECH,EQ,5717,4862,85.04
