Record Type,Sr No,Name of Security, Type of Security, Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,20465,10916,53.34
20,2,21STCENMGM,EQ,879,878,99.89
20,3,3IINFOTECH,EQ,2861941,1353525,47.29
20,4,3MINDIA,EQ,5869,3562,60.69
20,5,3PLAND,EQ,30,30,100.00
20,6,5PAISA,EQ,6648,3601,54.17
20,7,63MOONS,EQ,190022,58129,30.59
20,8,8KMILES,EQ,131671,78174,59.37
20,9,AAKASH,SM,376000,362000,96.28
20,10,AARON,SM,3000,3000,100.00
20,11,AARTIDRUGS,EQ,15487,7677,49.57
20,12,AARTIIND,EQ,111984,61054,54.52
20,13,AARVEEDEN,EQ,17965,12731,70.87
20,14,AAVAS,EQ,226934,137487,60.58
20,15,ABAN,EQ,4005200,807448,20.16
20,16,ABB,EQ,174204,65233,37.45
20,17,ABBOTINDIA,EQ,2927,2140,73.11
20,18,ABCAPITAL,EQ,3375216,1703489,50.47
20,19,ABFRL,EQ,716755,458100,63.91
20,20,ACC,EQ,757839,210721,27.81
20,21,ACCELYA,EQ,4317,3279,75.96
20,22,ACE,EQ,1064794,381616,35.84
20,23,ADANIENT,EQ,3496617,303933,8.69
20,24,ADANIGAS,EQ,1018859,397420,39.01
20,25,ADANIGREEN,EQ,816819,453423,55.51
20,26,ADANIPORTS,EQ,3047318,1088624,35.72
20,27,ADANIPOWER,EQ,11306396,2244660,19.85
20,28,ADANITRANS,EQ,158905,113850,71.65
20,29,ADFFOODS,EQ,30047,17914,59.62
20,30,ADHUNIK,EQ,10018,10018,100.00
20,31,ADHUNIKIND,EQ,14833,5902,39.79
20,32,ADLABS,EQ,162226,135009,83.22
20,33,ADORWELD,EQ,14852,6781,45.66
20,34,ADROITINFO,EQ,1331,781,58.68
20,35,ADSL,EQ,50413,36627,72.65
20,36,ADVANIHOTR,EQ,1478,941,63.67
20,37,ADVENZYMES,EQ,1762309,768235,43.59
20,38,AEGISCHEM,EQ,169607,125754,74.14
20,39,AGARIND,EQ,1750,1228,70.17
20,40,AGCNET,EQ,11389,8686,76.27
20,41,AGLSL,EQ,34750,27405,78.86
20,42,AGRITECH,EQ,5085,3768,74.10
20,43,AGROPHOS,SM,684000,474000,69.30
20,44,AHLADA,SM,2000,2000,100.00
20,45,AHLEAST,EQ,642,332,51.71
20,46,AHLUCONT,EQ,18215,11494,63.10
20,47,AHLWEST,EQ,25,25,100.00
20,48,AIAENG,EQ,100348,94645,94.32
20,49,AIONJSW,EQ,73998,67228,90.85
20,50,AIRAN,SM,12500,12500,100.00
20,51,AIROLAM,SM,15000,6000,40.00
20,52,AISL,SM,2400,2400,100.00
20,53,AJANTPHARM,EQ,322181,107936,33.50
20,54,AJMERA,EQ,241535,67350,27.88
20,55,AJOONI,SM,20000,0,0.00
20,56,AKASH,SM,4000,2000,50.00
20,57,AKG,SM,4000,4000,100.00
20,58,AKSHARCHEM,EQ,2240,1334,59.55
20,59,AKSHOPTFBR,EQ,736443,189581,25.74
20,60,AKZOINDIA,EQ,1433,944,65.88
20,61,ALANKIT,EQ,600567,155703,25.93
20,62,ALBERTDAVD,EQ,4572,3111,68.04
20,63,ALBK,EQ,17007492,2705477,15.91
20,64,ALEMBICLTD,EQ,197636,109294,55.30
20,65,ALICON,EQ,767,356,46.41
20,66,ALKALI,EQ,93855,52577,56.02
20,67,ALKEM,EQ,31521,23441,74.37
20,68,ALKYLAMINE,EQ,5808,3352,57.71
