Record Type,Sr No,Name of Security, Type of Security, Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,15856,11420,72.02
20,2,21STCENMGM,EQ,2915,2781,95.40
20,3,3IINFOTECH,EQ,15463566,6834485,44.20
20,4,3MINDIA,EQ,1593,1371,86.06
20,5,5PAISA,EQ,6494,2415,37.19
20,6,63MOONS,EQ,616897,230746,37.40
20,7,8KMILES,EQ,102009,101904,99.90
20,8,A2ZINFRA,EQ,214175,128558,60.02
20,9,AARON,SM,3000,3000,100.00
20,10,AARTIDRUGS,EQ,5203,3413,65.60
20,11,AARTIIND,EQ,71250,39718,55.74
20,12,AARVEEDEN,EQ,6463,4573,70.76
20,13,AARVI,SM,2000,2000,100.00
20,14,AAVAS,EQ,6829,3928,57.52
20,15,ABAN,EQ,529928,88325,16.67
20,16,ABB,EQ,152831,113546,74.30
20,17,ABBOTINDIA,EQ,7324,4534,61.91
20,18,ABCAPITAL,EQ,1980370,981762,49.57
20,19,ABFRL,EQ,985206,772825,78.44
20,20,ABSLRIF6RG,MF,16000,11000,68.75
20,21,ACC,EQ,705817,138420,19.61
20,22,ACCELYA,EQ,3774,2942,77.95
20,23,ACCURACY,SM,6400,6400,100.00
20,24,ACE,EQ,90648,67246,74.18
20,25,ADANIENT,EQ,5297431,751402,14.18
20,26,ADANIGREEN,EQ,367324,235716,64.17
20,27,ADANIPORTS,EQ,5293256,726873,13.73
20,28,ADANIPOWER,EQ,15528852,1426975,9.19
20,29,ADANITRANS,EQ,1302221,538409,41.35
20,30,ADFFOODS,EQ,75063,31555,42.04
20,31,ADHUNIK,EQ,54918,40723,74.15
20,32,ADHUNIKIND,EQ,89238,63211,70.83
20,33,ADLABS,EQ,101684,57512,56.56
20,34,ADORWELD,EQ,7546,4638,61.46
20,35,ADROITINFO,EQ,13800,12336,89.39
20,36,ADSL,EQ,13694,8947,65.34
20,37,ADVANIHOTR,EQ,7580,5871,77.45
20,38,ADVENZYMES,EQ,35940,15139,42.12
20,39,AEGISCHEM,EQ,61806,40273,65.16
20,40,AGARIND,EQ,98,35,35.71
20,41,AGCNET,EQ,3729,2001,53.66
20,42,AGLSL,EQ,471,330,70.06
20,43,AGRITECH,EQ,3124,2367,75.77
20,44,AGROPHOS,SM,132000,48000,36.36
20,45,AHLADA,SM,4000,4000,100.00
20,46,AHLEAST,EQ,752,453,60.24
20,47,AHLUCONT,EQ,1051,988,94.01
20,48,AHLWEST,EQ,1016,795,78.25
20,49,AIAENG,EQ,8297,6003,72.35
20,50,AIFL,EQ,4065,4065,100.00
20,51,AIONJSW,EQ,52067,41373,79.46
20,52,AIRAN,SM,30000,30000,100.00
20,53,AIROLAM,SM,24000,24000,100.00
20,54,AISL,SM,2400,2400,100.00
20,55,AJANTPHARM,EQ,162798,57193,35.13
20,56,AJMERA,EQ,16597,8731,52.61
20,57,AJOONI,SM,4000,4000,100.00
20,58,AKG,SM,12000,12000,100.00
20,59,AKSHARCHEM,EQ,5832,3332,57.13
20,60,AKSHOPTFBR,EQ,444283,204186,45.96
20,61,AKZOINDIA,EQ,2220,1697,76.44
20,62,ALANKIT,EQ,360991,88795,24.60
20,63,ALBERTDAVD,EQ,1898,1884,99.26
20,64,ALBK,EQ,13771647,2120281,15.40
20,65,ALEMBICLTD,EQ,86805,46315,53.36
20,66,ALICON,EQ,1161,925,79.67
20,67,ALKALI,EQ,4068,3185,78.29
20,68,ALKEM,EQ,26009,8095,31.12
20,69,ALKYLAMINE,EQ,10310,6566,63.69
20,70,ALLCARGO,EQ,77048,47503,61.65
20,71,ALLSEC,EQ,57713,40258,69.76
20,72,ALMONDZ,EQ,1589,1301,81.88
20,73,ALOKTEXT,EQ,1870044,959499,51.31
20,74,ALPA,EQ,11364,8437,74.24
20,75,ALPHAGEO,EQ,14750,8955,60.71
20,76,AMARAJABAT,EQ,239781,49037,20.45
20,77,AMBER,EQ,1017,480,47.20
20,78,AMBIKCO,EQ,1706,1077,63.13
20,79,AMBUJACEM,EQ,3028344,1157423,38.22
20,80,AMDIND,EQ,5467,4217,77.14
20,81,AMJLAND,EQ,26868,18448,68.66
20,82,AMRUTANJAN,EQ,73009,17879,24.49
20,83,ANANTRAJ,EQ,959088,713783,74.42
20,84,ANDHRABANK,EQ,1256697,461918,36.76
20,85,ANDHRACEMT,EQ,58785,34064,57.95
20,86,ANDHRSUGAR,EQ,24061,10750,44.68
20,87,ANIKINDS,EQ,1901,1442,75.85
20,88,ANSALAPI,EQ,20524,17331,84.44
20,89,ANSALHSG,EQ,25042,16126,64.40
20,90,APARINDS,EQ,5679,3738,65.82
20,91,APCL,EQ,3568,2837,79.51
20,92,APCOTEXIND,EQ,1227,681,55.50
20,93,APEX,EQ,41744,17478,41.87
20,94,APLAPOLLO,EQ,25230,16203,64.22
20,95,APLLTD,EQ,31181,23891,76.62
20,96,APOLLO,EQ,13400,7131,53.22
20,97,APOLLOHOSP,EQ,3884208,1245620,32.07
20,98,APOLLOTYRE,EQ,3354365,688822,20.54
20,99,APOLSINHOT,EQ,4479,2268,50.64
20,100,APTECHT,EQ,91347,32070,35.11
20,101,ARCHIDPLY,EQ,7827,4404,56.27
