Record Type,Sr No,Name of Security, Type of Security, Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,21793,8978,41.20
20,2,21STCENMGM,EQ,3951,3951,100.00
20,3,3IINFOTECH,EQ,978051,508126,51.95
20,4,3MINDIA,EQ,1369,1116,81.52
20,5,3PLAND,EQ,20,15,75.00
20,6,5PAISA,EQ,6446,5744,89.11
20,7,63MOONS,EQ,3410871,572911,16.80
20,8,8KMILES,EQ,953185,308794,32.40
20,9,A2ZINFRA,EQ,171942,120086,69.84
20,10,AARON,SM,9000,9000,100.00
20,11,AARTIDRUGS,EQ,2913,1883,64.64
20,12,AARTIIND,EQ,47798,27560,57.66
20,13,AARVEEDEN,EQ,5095,4094,80.35
20,14,AARVI,SM,8000,2000,25.00
20,15,AAVAS,EQ,20024,15135,75.58
20,16,ABB,EQ,37372,15110,40.43
20,17,ABBOTINDIA,EQ,12336,7276,58.98
20,18,ABCAPITAL,EQ,6275985,2794876,44.53
20,19,ABFRL,EQ,204265,103053,50.45
20,20,ACC,EQ,566999,181743,32.05
20,21,ACCELYA,EQ,3592,2423,67.46
20,22,ACCORD,SM,4000,4000,100.00
20,23,ACCURACY,SM,3200,3200,100.00
20,24,ACE,EQ,438985,216694,49.36
20,25,ACEINTEG,SM,3000,3000,100.00
20,26,ADANIENT,EQ,4375074,904371,20.67
20,27,ADANIGAS,EQ,298257,91225,30.59
20,28,ADANIGREEN,EQ,598604,398722,66.61
20,29,ADANIPORTS,EQ,2070828,592888,28.63
20,30,ADANIPOWER,EQ,36736634,4601696,12.53
20,31,ADANITRANS,EQ,75455,42474,56.29
20,32,ADFFOODS,EQ,28881,11564,40.04
20,33,ADHUNIKIND,EQ,17109,10957,64.04
20,34,ADLABS,EQ,242217,169657,70.04
20,35,ADORWELD,EQ,6033,3936,65.24
20,36,ADSL,EQ,8523,7109,83.41
20,37,ADVANIHOTR,EQ,1610,1409,87.52
20,38,ADVENZYMES,EQ,57642,28229,48.97
20,39,AEGISCHEM,EQ,116726,52211,44.73
20,40,AGARIND,EQ,1094,986,90.13
20,41,AGCNET,EQ,11284,10097,89.48
20,42,AGLSL,EQ,4073,2854,70.07
20,43,AGRITECH,EQ,346982,61624,17.76
20,44,AHLEAST,EQ,376,173,46.01
20,45,AHLUCONT,EQ,3277,2538,77.45
20,46,AHLWEST,EQ,974,966,99.18
20,47,AIAENG,EQ,11732,6055,51.61
20,48,AIONJSW,EQ,66100,50821,76.89
20,49,AIRAN,SM,20000,15000,75.00
20,50,AIROLAM,SM,3000,3000,100.00
20,51,AISL,SM,2400,0,0.00
20,52,AJANTPHARM,EQ,137548,49515,36.00
20,53,AJMERA,EQ,24266,11231,46.28
20,54,AKG,SM,4000,4000,100.00
20,55,AKSHARCHEM,EQ,7292,4270,58.56
20,56,AKSHOPTFBR,EQ,320003,163100,50.97
20,57,AKZOINDIA,EQ,3207,1942,60.56
20,58,ALANKIT,EQ,652053,136592,20.95
20,59,ALBERTDAVD,EQ,2659,1484,55.81
20,60,ALBK,EQ,3259578,368004,11.29
20,61,ALEMBICLTD,EQ,101808,57769,56.74
20,62,ALICON,EQ,330,260,78.79
20,63,ALKALI,EQ,25179,23355,92.76
20,64,ALKEM,EQ,22086,8596,38.92
20,65,ALKYLAMINE,EQ,15659,4969,31.73
20,66,ALLCARGO,EQ,209465,93739,44.75
20,67,ALMONDZ,EQ,10196,4460,43.74
20,68,ALPA,EQ,26935,11702,43.45
20,69,ALPHAGEO,EQ,3859,1824,47.27
20,70,AMARAJABAT,EQ,742932,276935,37.28
20,71,AMBER,EQ,9356,3655,39.07
20,72,AMBIKCO,EQ,1094,960,87.75
20,73,AMBUJACEM,EQ,2875556,1753706,60.99
20,74,AMDIND,EQ,8191,3455,42.18
20,75,AMJLAND,EQ,7686,5017,65.27
20,76,AMRUTANJAN,EQ,25150,7113,28.28
20,77,ANANTRAJ,EQ,205623,92311,44.89
20,78,ANDHRABANK,EQ,642631,280142,43.59
20,79,ANDHRSUGAR,EQ,11954,7015,58.68
20,80,ANIKINDS,EQ,2106,1500,71.23
20,81,ANSALAPI,EQ,91425,57082,62.44
20,82,ANSALHSG,EQ,138660,78349,56.50
20,83,ANUP,EQ,34183,27975,81.84
20,84,APARINDS,EQ,3539,3337,94.29
20,85,APCL,EQ,9508,5248,55.20
20,86,APCOTEXIND,EQ,7405,5372,72.55
20,87,APEX,EQ,94162,26866,28.53
20,88,APLAPOLLO,EQ,184558,170296,92.27
20,89,APLLTD,EQ,17140,11751,68.56
20,90,APOLLO,EQ,65070,28756,44.19
20,91,APOLLOHOSP,EQ,525419,170720,32.49
20,92,APOLLOTYRE,EQ,1155929,294357,25.46
20,93,APOLSINHOT,EQ,6604,4558,69.02
20,94,APTECHT,EQ,235959,55737,23.62
20,95,ARCHIDPLY,EQ,116432,109080,93.69
20,96,ARCHIES,EQ,40385,24049,59.55
20,97,ARIES,EQ,39650,24785,62.51
20,98,ARIHANT,EQ,102,102,100.00
20,99,ARMANFIN,EQ,7673,5477,71.38
20,100,AROGRANITE,EQ,226546,28942,12.78
20,101,ARROWGREEN,EQ,6981,5666,81.16
20,102,ARROWTEX,EQ,2880,1999,69.41
20,103,ARSHIYA,EQ,54405,28593,52.56
20,104,ARSSINFRA,EQ,81671,50776,62.17
20,105,ARTEDZ,SM,12000,6000,50.00
20,106,ARVIND,EQ,1461086,456735,31.26
20,107,ARVINDFASN,EQ,28220,18611,65.95
20,108,ARVSMART,EQ,33165,22949,69.20
20,109,ASAHIINDIA,EQ,38899,37767,97.09
20,110,ASAHISONG,EQ,408,357,87.50
20,111,ASAL,EQ,1455,694,47.70
20,112,ASHIANA,EQ,28552,26025,91.15
20,113,ASHIMASYN,EQ,63503,39146,61.64
20,114,ASHOKA,EQ,73828,46781,63.36
20,115,ASHOKLEY,EQ,29805368,7131516,23.93
20,116,ASIANHOTNR,EQ,228,112,49.12
20,117,ASIANPAINT,EQ,791389,342608,43.29
20,118,ASIANTILES,EQ,65964,45298,68.67
20,119,ASPINWALL,EQ,923,600,65.01
20,120,ASTEC,EQ,27236,22791,83.68
20,121,ASTERDM,EQ,24101,17896,74.25
20,122,ASTRAL,EQ,18129,9100,50.20
20,123,ASTRAMICRO,EQ,556321,333413,59.93
20,124,ASTRAZEN,EQ,35938,10006,27.84
20,125,ASTRON,EQ,182566,50318,27.56
20,126,ATFL,EQ,2704,1671,61.80
20,127,ATLANTA,EQ,27557,9972,36.19
20,128,ATUL,EQ,14266,12054,84.49
20,129,ATULAUTO,EQ,7589,3593,47.34
20,130,AUBANK,EQ,194755,97891,50.26
20,131,AURIONPRO,EQ,21451,15351,71.56
20,132,AUROPHARMA,EQ,892794,181993,20.38
20,133,AUSOMENT,EQ,3081,2945,95.59
20,134,AUTOAXLES,EQ,4734,3332,70.38
20,135,AUTOIND,EQ,9818,6696,68.20
20,136,AUTOLITIND,EQ,3423,2045,59.74
20,137,AVADHSUGAR,EQ,69076,35547,51.46
20,138,AVANTIFEED,EQ,552501,153916,27.86
20,139,AVTNPL,EQ,18616,16342,87.78
20,140,AXISBANK,EQ,3707106,1268229,34.21
20,141,AXISCADES,EQ,82479,56581,68.60
20,142,AXISGOLD,EQ,128,93,72.66
20,143,AXISNIFTY,EQ,53,42,79.25
20,144,AYMSYNTEX,EQ,2126,2094,98.49
20,145,BAFNAPHARM,EQ,19090,12911,67.63
20,146,BAGFILMS,EQ,38662,28385,73.42
20,147,BAJAJ-AUTO,EQ,271376,91332,33.66
20,148,BAJAJCON,EQ,437359,345210,78.93
20,149,BAJAJELEC,EQ,376838,141049,37.43
20,150,BAJAJFINSV,EQ,101240,26070,25.75
20,151,BAJAJHIND,EQ,1041505,496807,47.70
20,152,BAJAJHLDNG,EQ,13158,4031,30.64
20,153,BAJFINANCE,EQ,651634,164586,25.26
20,154,BALAJITELE,EQ,27042,16608,61.42
20,155,BALAMINES,EQ,12963,5684,43.85
20,156,BALKRISHNA,EQ,11630,9022,77.58
20,157,BALKRISIND,EQ,436153,144368,33.10
20,158,BALLARPUR,EQ,2216837,2028496,91.50
20,159,BALMLAWRIE,EQ,29775,22578,75.83
20,160,BALPHARMA,EQ,14656,7349,50.14
20,161,BALRAMCHIN,EQ,1653303,893771,54.06
20,162,BANARBEADS,EQ,293,216,73.72
20,163,BANARISUG,EQ,238,131,55.04
20,164,BANCOINDIA,EQ,18306,13601,74.30
20,165,BANDHANBNK,EQ,197838,68635,34.69
20,166,BANG,EQ,19733,8198,41.54
20,167,BANKBARODA,EQ,12867190,2848059,22.13
20,168,BANKBEES,EQ,2752,1488,54.07
20,169,BANKINDIA,EQ,5242978,642731,12.26
20,170,BANSAL,SM,9000,8000,88.89
20,171,BANSWRAS,EQ,2328,1015,43.60
20,172,BARTRONICS,EQ,16115,13622,84.53
20,173,BASF,EQ,10781,9015,83.62
20,174,BASML,EQ,132,63,47.73
20,175,BATAINDIA,EQ,455743,76685,16.83
20,176,BAYERCROP,EQ,2623,1524,58.10
20,177,BBL,EQ,4472,1606,35.91
20,178,BBTC,EQ,165566,50367,30.42
20,179,BBTCL,SM,3000,3000,100.00
20,180,BDL,EQ,61159,33210,54.30
20,181,BEARDSELL,EQ,9508,7698,80.96
20,182,BEDMUTHA,EQ,192823,41115,21.32
20,183,BEL,EQ,6884978,1352874,19.65
20,184,BEML,EQ,711165,77792,10.94
20,185,BEPL,EQ,2606039,793366,30.44
20,186,BERGEPAINT,EQ,321796,145450,45.20
20,187,BETA,SM,2400,1600,66.67
20,188,BFINVEST,EQ,42620,17499,41.06
20,189,BFUTILITIE,EQ,403923,80064,19.82
20,190,BGRENERGY,EQ,60602,27757,45.80
20,191,BHAGERIA,EQ,5590,2785,49.82
20,192,BHAGYANGR,EQ,4679,3746,80.06
20,193,BHAGYAPROP,EQ,3192,930,29.14
20,194,BHANDARI,EQ,56729,35436,62.47
20,195,BHARATFIN,EQ,179156,56625,31.61
20,196,BHARATFORG,EQ,1280538,367602,28.71
20,197,BHARATGEAR,EQ,10854,6580,60.62
20,198,BHARATRAS,EQ,656,394,60.06
20,199,BHARATWIRE,EQ,66804,41120,61.55
20,200,BHARTIARTL,EQ,9201883,3643049,39.59
20,201,BHEL,EQ,11053354,3191661,28.88
20,202,BIGBLOC,EQ,1536,1422,92.58
20,203,BIL,EQ,1616,732,45.30
20,204,BINDALAGRO,EQ,43381,28470,65.63
20,205,BIOCON,EQ,593607,140497,23.67
20,206,BIRLACABLE,EQ,100392,58562,58.33
20,207,BIRLACORPN,EQ,22857,14885,65.12
20,208,BIRLAMONEY,EQ,63412,34402,54.25
20,209,BLBLIMITED,EQ,1141,1110,97.28
20,210,BLISSGVS,EQ,516557,295373,57.18
20,211,BLKASHYAP,EQ,134145,92764,69.15
20,212,BLS,EQ,97795,35359,36.16
20,213,BLUEBLENDS,EQ,270,270,100.00
20,214,BLUECOAST,EQ,5422,4493,82.87
20,215,BLUEDART,EQ,2575,1343,52.16
20,216,BLUEDART,N3,300,300,100.00
20,217,BLUESTARCO,EQ,53610,40554,75.65
20,218,BODALCHEM,EQ,64872,37243,57.41
20,219,BOHRA,SM,56000,56000,100.00
20,220,BOMDYEING,EQ,1417797,304195,21.46
20,221,BOROSIL,EQ,25202,12834,50.92
20,222,BOSCHLTD,EQ,8112,4136,50.99
20,223,BPCL,EQ,2239031,773058,34.53
20,224,BPL,EQ,102686,66117,64.39
20,225,BRFL,EQ,275843,221682,80.37
20,226,BRIGADE,EQ,40188,22081,54.94
20,227,BRIGHT,SM,3000,3000,100.00
20,228,BRITANNIA,EQ,221766,114122,51.46
20,229,BRNL,EQ,13957,5399,38.68
20,230,BROOKS,EQ,347997,64885,18.65
20,231,BSE,EQ,54963,33886,61.65
20,232,BSELINFRA,EQ,20921,16095,76.93
20,233,BSHSL,SM,1000,1000,100.00
20,234,BSL,EQ,9224,7765,84.18
20,235,BSLGOLDETF,EQ,10,10,100.00
20,236,BSLNIFTY,EQ,231,165,71.43
20,237,BSOFT,EQ,1388152,712225,51.31
20,238,BUTTERFLY,EQ,42049,28336,67.39
20,239,BYKE,EQ,56155,49189,87.60
20,240,CADILAHC,EQ,508153,205195,40.38
20,241,CADSYS,SM,2000,2000,100.00
20,242,CALSOFT,EQ,11392,5082,44.61
20,243,CAMLINFINE,EQ,72198,39025,54.05
20,244,CANBK,EQ,4079349,369954,9.07
20,245,CANFINHOME,EQ,480853,99897,20.77
20,246,CANTABIL,EQ,17594,6711,38.14
20,247,CAPACITE,EQ,55589,42951,77.27
20,248,CAPLIPOINT,EQ,13993,8767,62.65
20,249,CAPTRUST,EQ,823,408,49.57
20,250,CARBORUNIV,EQ,13878,7990,57.57
20,251,CAREERP,EQ,5902,4081,69.15
20,252,CARERATING,EQ,24782,23641,95.40
20,253,CASTEXTECH,EQ,219650,135765,61.81
20,254,CASTROLIND,EQ,284905,108252,38.00
20,255,CCHHL,EQ,62260,35471,56.97
20,256,CCL,EQ,63214,57787,91.41
20,257,CDSL,EQ,121313,75999,62.65
20,258,CEATLTD,EQ,578416,77852,13.46
20,259,CEBBCO,EQ,9709,8573,88.30
20,260,CELEBRITY,EQ,25131,24868,98.95
20,261,CELESTIAL,EQ,30179,21471,71.15
20,262,CENTENKA,EQ,88098,65596,74.46
20,263,CENTEXT,EQ,159248,99812,62.68
20,264,CENTRALBK,EQ,605846,369661,61.02
20,265,CENTRUM,EQ,38397,26599,69.27
20,266,CENTUM,EQ,8977,4399,49.00
20,267,CENTURYPLY,EQ,149836,92913,62.01
20,268,CENTURYTEX,EQ,239757,38286,15.97
20,269,CERA,EQ,4425,2533,57.24
20,270,CEREBRAINT,EQ,175456,107423,61.23
20,271,CES1RPG,MF,27003,27003,100.00
20,272,CESC,EQ,346628,138899,40.07
20,273,CESCVENT,EQ,32627,22384,68.61
20,274,CGCL,EQ,650392,35265,5.42
20,275,CGPOWER,EQ,7518495,773890,10.29
20,276,CHALET,EQ,45483,38737,85.17
20,277,CHAMBLFERT,EQ,317553,120748,38.02
20,278,CHEMFAB,EQ,683,676,98.98
20,279,CHENNPETRO,EQ,168910,46979,27.81
20,280,CHOLAFIN,EQ,128441,44931,34.98
