Record Type,Sr No,Name of Security, Type of Security, Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,16509,10196,61.76
20,2,21STCENMGM,EQ,2067,2025,97.97
20,3,3IINFOTECH,EQ,1733488,850174,49.04
20,4,3MINDIA,EQ,13332,11651,87.39
20,5,3PLAND,EQ,1074,1074,100.00
20,6,5PAISA,EQ,4300,3421,79.56
20,7,63MOONS,EQ,203579,61981,30.45
20,8,8KMILES,EQ,183086,85799,46.86
20,9,AARON,SM,9000,6000,66.67
20,10,AARTIDRUGS,EQ,20967,10380,49.51
20,11,AARTIIND,EQ,75140,39150,52.10
20,12,AARVEEDEN,EQ,12431,7420,59.69
20,13,AARVI,SM,12000,8000,66.67
20,14,AAVAS,EQ,51455,32802,63.75
20,15,ABAN,EQ,691794,229469,33.17
20,16,ABB,EQ,509610,357484,70.15
20,17,ABBOTINDIA,EQ,7709,5662,73.45
20,18,ABCAPITAL,EQ,2427675,1262922,52.02
20,19,ABFRL,EQ,900108,529486,58.82
20,20,ACC,EQ,893127,396278,44.37
20,21,ACCELYA,EQ,3128,1915,61.22
20,22,ACCORD,SM,6000,4000,66.67
20,23,ACCURACY,SM,12800,11200,87.50
20,24,ACE,EQ,457004,234872,51.39
20,25,ADANIENT,EQ,5700158,596200,10.46
20,26,ADANIGAS,EQ,468422,197957,42.26
20,27,ADANIGREEN,EQ,2123795,933328,43.95
20,28,ADANIPORTS,EQ,3888377,1172835,30.16
20,29,ADANIPOWER,EQ,9764946,1413783,14.48
20,30,ADANITRANS,EQ,134574,46153,34.30
20,31,ADFFOODS,EQ,46930,39441,84.04
20,32,ADHUNIK,EQ,17527,17527,100.00
20,33,ADHUNIKIND,EQ,40755,11868,29.12
20,34,ADLABS,EQ,92992,82988,89.24
20,35,ADORWELD,EQ,3602,1450,40.26
20,36,ADROITINFO,EQ,382,211,55.24
20,37,ADSL,EQ,177725,125876,70.83
20,38,ADVANIHOTR,EQ,27639,7573,27.40
20,39,ADVENZYMES,EQ,427973,226730,52.98
20,40,AEGISCHEM,EQ,140767,92955,66.03
20,41,AGARIND,EQ,41,22,53.66
20,42,AGCNET,EQ,3036,2388,78.66
20,43,AGLSL,EQ,48017,42669,88.86
20,44,AGRITECH,EQ,6876,4258,61.93
20,45,AGROPHOS,EQ,210300,175281,83.35
20,46,AHLADA,SM,6000,6000,100.00
20,47,AHLEAST,EQ,3541,2371,66.96
20,48,AHLUCONT,EQ,26665,16194,60.73
20,49,AHLWEST,EQ,673,136,20.21
20,50,AIAENG,EQ,11587,5847,50.46
20,51,AIONJSW,EQ,53362,49686,93.11
20,52,AIRAN,SM,2500,2500,100.00
20,53,AIROLAM,SM,6000,6000,100.00
20,54,AJANTPHARM,EQ,659796,101956,15.45
20,55,AJMERA,EQ,1543286,209022,13.54
20,56,AJOONI,SM,40000,0,0.00
20,57,AKSHARCHEM,EQ,1472,946,64.27
20,58,AKSHOPTFBR,EQ,700464,222344,31.74
20,59,AKZOINDIA,EQ,4979,3228,64.83
20,60,ALANKIT,EQ,633872,159110,25.10
20,61,ALBERTDAVD,EQ,2678,1359,50.75
20,62,ALBK,EQ,8095422,654689,8.09
20,63,ALEMBICLTD,EQ,188330,154343,81.95
20,64,ALICON,EQ,2003,1354,67.60
20,65,ALKALI,EQ,43214,30685,71.01
20,66,ALKEM,EQ,22051,13484,61.15
20,67,ALKYLAMINE,EQ,3843,3041,79.13
20,68,ALLCARGO,EQ,515145,248626,48.26
20,69,ALLSEC,EQ,7579,5716,75.42
20,70,ALMONDZ,EQ,13,13,100.00
20,71,ALOKTEXT,EQ,34935186,19216549,55.01
20,72,ALPA,EQ,243867,90001,36.91
20,73,ALPHAGEO,EQ,3916,2320,59.24
20,74,AMARAJABAT,EQ,1246211,258319,20.73
20,75,AMBER,EQ,53663,47183,87.92
20,76,AMBIKCO,EQ,2092,1105,52.82
20,77,AMBUJACEM,EQ,3736991,2074277,55.51
20,78,AMDIND,EQ,5594,3132,55.99
20,79,AMJLAND,EQ,4695,3825,81.47
20,80,AMRUTANJAN,EQ,684389,106612,15.58
20,81,ANANTRAJ,EQ,644273,254293,39.47
20,82,ANDHRABANK,EQ,895835,380703,42.50
20,83,ANDHRACEMT,EQ,137640,120442,87.51
20,84,ANDHRSUGAR,EQ,38422,17834,46.42
20,85,ANIKINDS,EQ,1403,1181,84.18
20,86,ANSALAPI,EQ,134196,79582,59.30
20,87,APARINDS,EQ,2230,1663,74.57
20,88,APCL,EQ,1906,1621,85.05
20,89,APCOTEXIND,EQ,9472,4596,48.52
20,90,APEX,EQ,129900,42855,32.99
20,91,APLAPOLLO,EQ,5970,3294,55.18
20,92,APLLTD,EQ,47911,35650,74.41
20,93,APOLLO,EQ,28600,12841,44.90
20,94,APOLLOHOSP,EQ,1797280,677313,37.69
20,95,APOLLOTYRE,EQ,9846829,1953968,19.84
20,96,APTECHT,EQ,159938,73496,45.95
20,97,ARCHIDPLY,EQ,6340,4000,63.09
20,98,ARCHIES,EQ,25314,16934,66.90
20,99,ARCOTECH,EQ,39044,39034,99.97
20,100,ARIES,EQ,20678,15036,72.71
20,101,ARIHANT,EQ,6101,54,0.89
20,102,ARIHANTSUP,EQ,4621,2631,56.94
20,103,ARMANFIN,EQ,2566,1784,69.52
20,104,AROGRANITE,EQ,11557,7896,68.32
20,105,ARROWTEX,EQ,31255,22374,71.59
20,106,ARSHIYA,EQ,19865,13312,67.01
20,107,ARSSINFRA,EQ,21741,10635,48.92
20,108,ARVIND,EQ,7496345,1873706,24.99
20,109,ARVSMART,EQ,42772,25558,59.75
20,110,ASAHIINDIA,EQ,4405,2519,57.19
20,111,ASAHISONG,EQ,5945,3832,64.46
20,112,ASAL,EQ,4040,2602,64.41
20,113,ASHAPURMIN,EQ,90892,52481,57.74
20,114,ASHIANA,EQ,58751,51153,87.07
20,115,ASHOKA,EQ,151382,63773,42.13
20,116,ASHOKLEY,EQ,19828846,4159310,20.98
20,117,ASIANHOTNR,EQ,5880,3966,67.45
20,118,ASIANPAINT,EQ,708227,400871,56.60
20,119,ASIANTILES,EQ,444149,247516,55.73
20,120,ASPINWALL,EQ,1005,890,88.56
20,121,ASTEC,EQ,3176,1923,60.55
20,122,ASTERDM,EQ,23799,18087,76.00
20,123,ASTRAL,EQ,71060,30768,43.30
20,124,ASTRAMICRO,EQ,2150080,1082700,50.36
20,125,ASTRAZEN,EQ,16181,8530,52.72
20,126,ASTRON,EQ,115114,18919,16.44
20,127,ATFL,EQ,9579,6818,71.18
20,128,ATLANTA,EQ,95339,69593,73.00
20,129,ATUL,EQ,3174,1553,48.93
20,130,ATULAUTO,EQ,9699,5097,52.55
20,131,AUBANK,EQ,283781,130745,46.07
20,132,AURIONPRO,EQ,5727,4352,75.99
20,133,AUROPHARMA,EQ,2951290,951354,32.24
20,134,AUSOMENT,EQ,3477,2025,58.24
20,135,AUTOAXLES,EQ,14561,7910,54.32
20,136,AUTOIND,EQ,7262,6148,84.66
20,137,AUTOLITIND,EQ,10550,8396,79.58
20,138,AVADHSUGAR,EQ,35210,14564,41.36
20,139,AVANTIFEED,EQ,1791734,361403,20.17
20,140,AVG,SM,2400,2400,100.00
20,141,AVTNPL,EQ,29575,25315,85.60
20,142,AXISBANK,EQ,12333789,5969166,48.40
20,143,AXISCADES,EQ,43112,15379,35.67
20,144,AXISGOLD,EQ,158,105,66.46
20,145,AXISNIFTY,EQ,74,48,64.86
20,146,AYMSYNTEX,EQ,39218,38194,97.39
20,147,BAFNAPHARM,EQ,8587,7607,88.59
20,148,BAGFILMS,EQ,65611,59149,90.15
20,149,BAJAJ-AUTO,EQ,565499,154883,27.39
20,150,BAJAJCON,EQ,6765217,2669623,39.46
20,151,BAJAJELEC,EQ,261481,74179,28.37
20,152,BAJAJFINSV,EQ,221233,38040,17.19
20,153,BAJAJHIND,EQ,1797453,1007207,56.04
20,154,BAJAJHLDNG,EQ,28254,13162,46.58
20,155,BAJFINANCE,EQ,1549296,407070,26.27
20,156,BALAJITELE,EQ,148145,70085,47.31
20,157,BALAMINES,EQ,46312,23953,51.72
20,158,BALKRISHNA,EQ,25786,12795,49.62
20,159,BALKRISIND,EQ,1200205,244351,20.36
20,160,BALLARPUR,EQ,669333,430361,64.30
20,161,BALMLAWRIE,EQ,25489,13926,54.64
20,162,BALPHARMA,EQ,9880,6753,68.35
20,163,BALRAMCHIN,EQ,1200646,521376,43.42
20,164,BANARBEADS,EQ,102,101,99.02
20,165,BANARISUG,EQ,441,378,85.71
20,166,BANCOINDIA,EQ,21751,12569,57.79
20,167,BANDHANBNK,EQ,480028,146547,30.53
20,168,BANG,EQ,5303,2178,41.07
20,169,BANKBARODA,EQ,13704339,1826319,13.33
20,170,BANKBEES,EQ,3041,1992,65.50
20,171,BANKINDIA,EQ,7883178,737089,9.35
20,172,BANSAL,SM,5000,5000,100.00
20,173,BANSWRAS,EQ,1951,1711,87.70
20,174,BARTRONICS,EQ,25593,23048,90.06
20,175,BASF,EQ,12058,7372,61.14
20,176,BASML,EQ,1079,833,77.20
20,177,BATAINDIA,EQ,527804,213177,40.39
20,178,BAYERCROP,EQ,14737,13652,92.64
20,179,BBL,EQ,5024,2767,55.08
20,180,BBTC,EQ,153204,31965,20.86
20,181,BBTCL,SM,9000,9000,100.00
20,182,BCG,EQ,1985327,981640,49.44
20,183,BCONCEPTS,SM,135000,72000,53.33
20,184,BDL,EQ,44826,21284,47.48
20,185,BEARDSELL,EQ,15763,11136,70.65
20,186,BEDMUTHA,EQ,3699,3112,84.13
20,187,BEL,EQ,21003616,7142004,34.00
20,188,BEML,EQ,7446545,640286,8.60
20,189,BEPL,EQ,541925,192102,35.45
20,190,BERGEPAINT,EQ,320753,152642,47.59
20,191,BETA,SM,3200,2400,75.00
20,192,BFINVEST,EQ,154698,30844,19.94
20,193,BFUTILITIE,EQ,640406,103240,16.12
20,194,BGRENERGY,EQ,811890,360071,44.35
20,195,BHAGERIA,EQ,3316,2230,67.25
20,196,BHAGYANGR,EQ,12626,9617,76.17
20,197,BHAGYAPROP,EQ,11131,7811,70.17
20,198,BHANDARI,EQ,246297,209225,84.95
20,199,BHARATFIN,EQ,934983,205070,21.93
20,200,BHARATFORG,EQ,2937794,1126961,38.36
20,201,BHARATGEAR,EQ,11613,5651,48.66
20,202,BHARATRAS,EQ,1125,568,50.49
20,203,BHARATWIRE,EQ,6967,4452,63.90
20,204,BHARTIARTL,EQ,12612026,3171726,25.15
20,205,BHEL,EQ,5268092,1887379,35.83
20,206,BIGBLOC,EQ,1108,946,85.38
20,207,BIL,EQ,110974,44891,40.45
20,208,BINANIIND,EQ,22150,18228,82.29
