Record Type,Sr No,Name of Security, Type of Security, Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,15730,11901,75.66
20,2,21STCENMGM,EQ,141,141,100.00
20,3,3IINFOTECH,EQ,2313787,785908,33.97
20,4,3MINDIA,EQ,1954,1451,74.26
20,5,5PAISA,EQ,5829,4634,79.50
20,6,63MOONS,EQ,223724,75399,33.70
20,7,8KMILES,EQ,4486,4486,100.00
20,8,A2ZINFRA,EQ,117030,69880,59.71
20,9,AAKASH,SM,4000,4000,100.00
20,10,AARTIDRUGS,EQ,13180,10554,80.08
20,11,AARTIIND,EQ,33052,17540,53.07
20,12,AARVEEDEN,EQ,7368,5501,74.66
20,13,AAVAS,EQ,13727,7116,51.84
20,14,ABAN,EQ,298528,79350,26.58
20,15,ABB,EQ,79950,29817,37.29
20,16,ABBOTINDIA,EQ,2720,1578,58.01
20,17,ABCAPITAL,EQ,1086549,572518,52.69
20,18,ABFRL,EQ,393043,255755,65.07
20,19,ACC,EQ,269544,43018,15.96
20,20,ACCELYA,EQ,1270,776,61.10
20,21,ACE,EQ,41103,27580,67.10
20,22,ADANIENT,EQ,7484723,491402,6.57
20,23,ADANIGAS,EQ,965256,424474,43.98
20,24,ADANIGREEN,EQ,362344,240898,66.48
20,25,ADANIPORTS,EQ,2917295,707801,24.26
20,26,ADANIPOWER,EQ,16869159,3242585,19.22
20,27,ADANITRANS,EQ,194921,82684,42.42
20,28,ADFFOODS,EQ,38786,24744,63.80
20,29,ADHUNIK,EQ,23159,22659,97.84
20,30,ADHUNIKIND,EQ,1728,877,50.75
20,31,ADLABS,EQ,217072,131249,60.46
20,32,ADORWELD,EQ,3583,2270,63.35
20,33,ADROITINFO,EQ,3557,1593,44.78
20,34,ADSL,EQ,22634,13792,60.93
20,35,ADVANIHOTR,EQ,4024,2358,58.60
20,36,ADVENZYMES,EQ,46174,27968,60.57
20,37,AEGISCHEM,EQ,118586,73265,61.78
20,38,AGARIND,EQ,2166,1232,56.88
20,39,AGCNET,EQ,2306,1627,70.56
20,40,AGLSL,EQ,558,483,86.56
20,41,AGROPHOS,SM,276000,234000,84.78
20,42,AHLADA,SM,1000,1000,100.00
20,43,AHLEAST,EQ,307,32,10.42
20,44,AHLUCONT,EQ,1420,698,49.15
20,45,AHLWEST,EQ,280,180,64.29
20,46,AIAENG,EQ,3305,1770,53.56
20,47,AIFL,EQ,7794,7794,100.00
20,48,AIONJSW,EQ,57885,34046,58.82
20,49,AIRAN,SM,10000,7500,75.00
20,50,AIROLAM,SM,15000,15000,100.00
20,51,AJANTPHARM,EQ,258119,38469,14.90
20,52,AJMERA,EQ,20626,12311,59.69
20,53,AJOONI,SM,4000,4000,100.00
20,54,AKASH,SM,1000,1000,100.00
20,55,AKG,SM,8000,8000,100.00
20,56,AKSHARCHEM,EQ,2006,1127,56.18
20,57,AKSHOPTFBR,EQ,518982,294666,56.78
20,58,AKZOINDIA,EQ,2732,1951,71.41
20,59,ALANKIT,EQ,198014,54129,27.34
20,60,ALBERTDAVD,EQ,9003,5818,64.62
20,61,ALBK,EQ,5320109,435352,8.18
20,62,ALEMBICLTD,EQ,90078,56578,62.81
20,63,ALICON,EQ,1514,1068,70.54
20,64,ALKALI,EQ,2377,2078,87.42
20,65,ALKEM,EQ,24599,5715,23.23
20,66,ALKYLAMINE,EQ,4454,3755,84.31
20,67,ALLCARGO,EQ,88083,44043,50.00
20,68,ALLSEC,EQ,2919,2075,71.09
20,69,ALMONDZ,EQ,2217,2119,95.58
20,70,ALOKTEXT,EQ,1832780,1053257,57.47
20,71,ALPA,EQ,8254,7628,92.42
20,72,ALPHAGEO,EQ,9133,6812,74.59
20,73,AMARAJABAT,EQ,421864,89725,21.27
20,74,AMBER,EQ,6578,4601,69.95
20,75,AMBIKCO,EQ,2086,1896,90.89
20,76,AMBUJACEM,EQ,1114367,315173,28.28
20,77,AMDIND,EQ,1271,1267,99.69
20,78,AMJLAND,EQ,4844,3441,71.04
20,79,AMJUMBO,SM,2000,2000,100.00
20,80,AMRUTANJAN,EQ,6527,4331,66.36
20,81,ANANTRAJ,EQ,588854,392827,66.71
20,82,ANDHRABANK,EQ,719559,249640,34.69
20,83,ANDHRACEMT,EQ,46599,39924,85.68
20,84,ANDHRSUGAR,EQ,17243,11067,64.18
20,85,ANIKINDS,EQ,811,415,51.17
20,86,ANSALAPI,EQ,13001,8993,69.17
20,87,ANSALHSG,EQ,11661,10266,88.04
20,88,APARINDS,EQ,5503,4040,73.41
20,89,APCL,EQ,818,602,73.59
20,90,APCOTEXIND,EQ,1194,1016,85.09
20,91,APEX,EQ,36945,19086,51.66
20,92,APLAPOLLO,EQ,3768,2504,66.45
20,93,APLLTD,EQ,65974,27299,41.38
20,94,APOLLO,EQ,9912,5441,54.89
20,95,APOLLOHOSP,EQ,434842,66300,15.25
20,96,APOLLOTYRE,EQ,1835010,529496,28.86
20,97,APOLSINHOT,EQ,221,155,70.14
20,98,APTECHT,EQ,81406,26961,33.12
20,99,ARCHIDPLY,EQ,8886,5473,61.59
20,100,ARCHIES,EQ,50835,21436,42.17
20,101,ARCOTECH,EQ,38476,25343,65.87
20,102,ARIES,EQ,13657,8940,65.46
20,103,ARIHANT,EQ,550,119,21.64
20,104,ARIHANTSUP,EQ,30409,14458,47.55
20,105,ARMANFIN,EQ,2442,1846,75.59
20,106,AROGRANITE,EQ,6526,3593,55.06
20,107,ARROWGREEN,EQ,8216,5637,68.61
20,108,ARROWTEX,EQ,1577,1139,72.23
20,109,ARSHIYA,EQ,11196,6748,60.27
20,110,ARVIND,EQ,6342458,1041796,16.43
20,111,ARVSMART,EQ,3155,1922,60.92
20,112,ASAHIINDIA,EQ,6288,4792,76.21
20,113,ASAHISONG,EQ,4146,3515,84.78
20,114,ASAL,EQ,7490,5803,77.48
20,115,ASHAPURMIN,EQ,34258,21771,63.55
20,116,ASHIANA,EQ,33622,25322,75.31
20,117,ASHIMASYN,EQ,16917,10952,64.74
20,118,ASHOKA,EQ,1489289,520379,34.94
20,119,ASHOKLEY,EQ,17819978,4515513,25.34
20,120,ASIANHOTNR,EQ,247,197,79.76
20,121,ASIANPAINT,EQ,1074399,544675,50.70
20,122,ASIANTILES,EQ,37599,21039,55.96
20,123,ASPINWALL,EQ,2636,622,23.60
20,124,ASTEC,EQ,2779,1975,71.07
20,125,ASTERDM,EQ,57161,43770,76.57
20,126,ASTRAL,EQ,40161,21512,53.56
20,127,ASTRAMICRO,EQ,76227,33764,44.29
20,128,ASTRAZEN,EQ,6603,3901,59.08
20,129,ASTRON,EQ,217140,66837,30.78
20,130,ATFL,EQ,8023,5783,72.08
20,131,ATLANTA,EQ,103200,10737,10.40
20,132,ATUL,EQ,12147,7542,62.09
20,133,ATULAUTO,EQ,5246,3356,63.97
20,134,AUBANK,EQ,230988,134238,58.11
20,135,AURDIS,SM,2000,2000,100.00
20,136,AURIONPRO,EQ,9402,6076,64.62
20,137,AUROPHARMA,EQ,3227255,965902,29.93
20,138,AUSOMENT,EQ,3534,3178,89.93
20,139,AUTOAXLES,EQ,19439,9541,49.08
20,140,AUTOIND,EQ,10924,6969,63.80
20,141,AUTOLITIND,EQ,9777,5603,57.31
20,142,AVADHSUGAR,EQ,13196,4527,34.31
20,143,AVANTIFEED,EQ,117262,53257,45.42
20,144,AVG,SM,2400,2400,100.00
20,145,AVTNPL,EQ,31503,25418,80.68
20,146,AXISBANK,EQ,11643401,7321589,62.88
20,147,AXISCADES,EQ,31906,14148,44.34
20,148,AXISGOLD,EQ,298,187,62.75
20,149,AXISNIFTY,EQ,118,81,68.64
20,150,AYMSYNTEX,EQ,11267,9875,87.65
20,151,BAFNAPHARM,EQ,3565,3447,96.69
20,152,BAGFILMS,EQ,45375,35023,77.19
20,153,BAJAJ-AUTO,EQ,274974,41153,14.97
20,154,BAJAJCORP,EQ,14836,10977,73.99
20,155,BAJAJELEC,EQ,136367,75305,55.22
20,156,BAJAJFINSV,EQ,245845,86464,35.17
20,157,BAJAJHIND,EQ,3294455,1121559,34.04
20,158,BAJAJHLDNG,EQ,4575,2547,55.67
20,159,BAJFINANCE,EQ,1399894,321685,22.98
20,160,BALAJITELE,EQ,19324,11763,60.87
20,161,BALAMINES,EQ,9177,6007,65.46
20,162,BALKRISHNA,EQ,8993,3265,36.31
20,163,BALKRISIND,EQ,933265,211676,22.68
20,164,BALLARPUR,EQ,506148,317038,62.64
20,165,BALMLAWRIE,EQ,27278,18400,67.45
20,166,BALPHARMA,EQ,11238,7445,66.25
20,167,BALRAMCHIN,EQ,2225037,516330,23.21
20,168,BANARBEADS,EQ,526,350,66.54
20,169,BANARISUG,EQ,143,70,48.95
20,170,BANCOINDIA,EQ,20621,10157,49.26
20,171,BANDHANBNK,EQ,1025039,445781,43.49
20,172,BANG,EQ,28038,12231,43.62
20,173,BANKBARODA,EQ,11644907,1047888,9.00
20,174,BANKBEES,EQ,6004,4105,68.37
20,175,BANKINDIA,EQ,5315105,549555,10.34
20,176,BANSWRAS,EQ,721,561,77.81
20,177,BARTRONICS,EQ,38069,38067,99.99
20,178,BASF,EQ,8581,6101,71.10
20,179,BASML,EQ,826,433,52.42
20,180,BATAINDIA,EQ,801135,118148,14.75
20,181,BAYERCROP,EQ,2120,1504,70.94
20,182,BBL,EQ,1691,1123,66.41
20,183,BBTC,EQ,66151,33692,50.93
20,184,BCG,EQ,350533,274402,78.28
20,185,BDL,EQ,52547,49915,94.99
20,186,BEARDSELL,EQ,5518,5278,95.65
20,187,BEL,EQ,20009761,11561929,57.78
20,188,BEML,EQ,1541343,118092,7.66
20,189,BEPL,EQ,1569465,398422,25.39
20,190,BERGEPAINT,EQ,649064,288197,44.40
20,191,BETA,SM,4800,3200,66.67
20,192,BFINVEST,EQ,46811,18797,40.16
20,193,BFUTILITIE,EQ,111571,40730,36.51
20,194,BGRENERGY,EQ,70881,26966,38.04
20,195,BHAGERIA,EQ,6641,4147,62.45
20,196,BHAGYANGR,EQ,4459,2908,65.22
20,197,BHAGYAPROP,EQ,20273,17884,88.22
20,198,BHANDARI,EQ,96354,75802,78.67
20,199,BHARATFIN,EQ,969492,563411,58.11
20,200,BHARATFORG,EQ,1634794,250593,15.33
20,201,BHARATGEAR,EQ,11002,7211,65.54
20,202,BHARATRAS,EQ,1349,932,69.09
20,203,BHARATWIRE,EQ,5147,4703,91.37
20,204,BHARTIARTL,EQ,5181119,1974962,38.12
