Record Type,Sr No,Name of Security, Type of Security, Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,28399,21170,74.54
20,2,21STCENMGM,EQ,64,64,100.00
20,3,3IINFOTECH,EQ,777434,543616,69.92
20,4,3MINDIA,EQ,1088,630,57.90
20,5,3PLAND,EQ,408,407,99.75
20,6,5PAISA,EQ,5035,3149,62.54
20,7,63MOONS,EQ,226778,64407,28.40
20,8,8KMILES,EQ,239522,128261,53.55
20,9,A2ZINFRA,EQ,93888,68421,72.88
20,10,AARON,SM,18000,9000,50.00
20,11,AARTIDRUGS,EQ,5703,3413,59.85
20,12,AARTIIND,EQ,21774,9297,42.70
20,13,AARVEEDEN,EQ,6617,4621,69.84
20,14,AARVI,SM,2000,2000,100.00
20,15,AAVAS,EQ,137147,90297,65.84
20,16,ABAN,EQ,316609,83568,26.39
20,17,ABB,EQ,104257,45775,43.91
20,18,ABBOTINDIA,EQ,2140,1150,53.74
20,19,ABCAPITAL,EQ,1884090,977275,51.87
20,20,ABFRL,EQ,531390,207349,39.02
20,21,ABSLNN50ET,EQ,18,18,100.00
20,22,ACC,EQ,791436,184158,23.27
20,23,ACCELYA,EQ,3711,3562,95.98
20,24,ACE,EQ,62501,33540,53.66
20,25,ADANIENT,EQ,3890636,471893,12.13
20,26,ADANIGAS,EQ,394322,162791,41.28
20,27,ADANIGREEN,EQ,211687,142707,67.41
20,28,ADANIPORTS,EQ,2062181,283829,13.76
20,29,ADANIPOWER,EQ,5589391,849984,15.21
20,30,ADANITRANS,EQ,127476,59032,46.31
20,31,ADFFOODS,EQ,67356,29895,44.38
20,32,ADHUNIK,EQ,34424,31704,92.10
20,33,ADHUNIKIND,EQ,16596,10725,64.62
20,34,ADLABS,EQ,131819,98578,74.78
20,35,ADORWELD,EQ,12051,5242,43.50
20,36,ADROITINFO,EQ,1465,915,62.46
20,37,ADSL,EQ,23339,14671,62.86
20,38,ADVANIHOTR,EQ,4931,4153,84.22
20,39,ADVENZYMES,EQ,34867,20889,59.91
20,40,AEGISCHEM,EQ,276250,105008,38.01
20,41,AGARIND,EQ,6369,3024,47.48
20,42,AGCNET,EQ,8751,3677,42.02
20,43,AGLSL,EQ,1659,1098,66.18
20,44,AGROPHOS,SM,156000,114000,73.08
