Record Type,Sr No,Name of Security, Type of Security, Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,7489,5506,73.52
20,2,21STCENMGM,EQ,1719,1703,99.07
20,3,3IINFOTECH,EQ,2418246,1138587,47.08
20,4,3MINDIA,EQ,2260,1477,65.35
20,5,3PLAND,EQ,57,57,100.00
20,6,5PAISA,EQ,1158,828,71.50
20,7,63MOONS,EQ,160170,43099,26.91
20,8,8KMILES,EQ,356223,110574,31.04
20,9,A2ZINFRA,EQ,623119,339682,54.51
20,10,AARON,SM,3000,3000,100.00
20,11,AARTIDRUGS,EQ,5643,3586,63.55
20,12,AARTIIND,EQ,498852,207815,41.66
20,13,AARVEEDEN,EQ,6876,4862,70.71
20,14,AARVI,SM,4000,4000,100.00
20,15,AAVAS,EQ,18380,12883,70.09
20,16,ABAN,EQ,306157,67679,22.11
20,17,ABB,EQ,50472,20781,41.17
20,18,ABBOTINDIA,EQ,3112,1917,61.60
20,19,ABCAPITAL,EQ,2638740,1682162,63.75
20,20,ABFRL,EQ,704841,399542,56.69
20,21,ABMINTLTD,EQ,1,1,100.00
20,22,ABSLNN50ET,EQ,40,28,70.00
20,23,ABSLRIF6RG,MF,76125,75425,99.08
20,24,ACC,EQ,517181,239962,46.40
20,25,ACCELYA,EQ,2943,2403,81.65
20,26,ACCURACY,SM,8000,8000,100.00
20,27,ACE,EQ,185731,113754,61.25
20,28,ADANIENT,EQ,2698192,382374,14.17
20,29,ADANIGAS,EQ,426183,304082,71.35
20,30,ADANIGREEN,EQ,320492,232111,72.42
20,31,ADANIPORTS,EQ,4089677,1592136,38.93
20,32,ADANIPOWER,EQ,14132459,1840027,13.02
20,33,ADANITRANS,EQ,121871,85736,70.35
20,34,ADFFOODS,EQ,19280,8380,43.46
20,35,ADHUNIK,EQ,27631,22999,83.24
20,36,ADHUNIKIND,EQ,3903,3360,86.09
20,37,ADLABS,EQ,722032,478290,66.24
20,38,ADORWELD,EQ,2631,1778,67.58
20,39,ADROITINFO,EQ,51,41,80.39
20,40,ADSL,EQ,8726,5333,61.12
20,41,ADVANIHOTR,EQ,9012,8096,89.84
20,42,ADVENZYMES,EQ,57789,39505,68.36
20,43,AEGISCHEM,EQ,95994,51197,53.33
20,44,AGARIND,EQ,62,17,27.42
20,45,AGCNET,EQ,9236,6377,69.05
20,46,AGLSL,EQ,2159,1241,57.48
20,47,AGRITECH,EQ,1696,787,46.40
20,48,AGROPHOS,SM,216000,156000,72.22
20,49,AHLADA,SM,2000,2000,100.00
20,50,AHLEAST,EQ,265,189,71.32
20,51,AHLUCONT,EQ,795,561,70.57
20,52,AHLWEST,EQ,51,50,98.04
20,53,AIAENG,EQ,9880,5408,54.74
20,54,AIFL,EQ,72137,67426,93.47
20,55,AIONJSW,EQ,5761,4402,76.41
20,56,AIRAN,SM,20000,15000,75.00
20,57,AISL,SM,76800,69600,90.62
20,58,AJANTPHARM,EQ,579345,139272,24.04
20,59,AJMERA,EQ,86730,24609,28.37
20,60,AJOONI,SM,20000,20000,100.00
20,61,AKASH,SM,3000,2000,66.67
20,62,AKSHARCHEM,EQ,2227,1454,65.29
20,63,AKSHOPTFBR,EQ,734773,348803,47.47
20,64,AKZOINDIA,EQ,5692,3124,54.88
20,65,ALANKIT,EQ,745241,189912,25.48
20,66,ALBERTDAVD,EQ,2636,1367,51.86
20,67,ALBK,EQ,24518586,1025318,4.18
20,68,ALEMBICLTD,EQ,91448,69789,76.32
20,69,ALICON,EQ,321,254,79.13
20,70,ALKALI,EQ,5762,4835,83.91
20,71,ALKEM,EQ,128991,110991,86.05
20,72,ALKYLAMINE,EQ,2358,1723,73.07
20,73,ALLCARGO,EQ,102488,56798,55.42
20,74,ALLSEC,EQ,18586,15847,85.26
20,75,ALMONDZ,EQ,3102,2501,80.63
20,76,ALOKTEXT,EQ,1102207,507470,46.04
20,77,ALPA,EQ,22844,16946,74.18
20,78,ALPHAGEO,EQ,18937,7438,39.28
20,79,AMARAJABAT,EQ,891869,241348,27.06
20,80,AMBER,EQ,6037,3153,52.23
20,81,AMBIKCO,EQ,3624,2120,58.50
20,82,AMBUJACEM,EQ,2197983,423676,19.28
20,83,AMDIND,EQ,10793,7543,69.89
20,84,AMJLAND,EQ,3403,2995,88.01
20,85,AMJUMBO,SM,12000,0,0.00
20,86,AMRUTANJAN,EQ,12920,5344,41.36
20,87,ANANTRAJ,EQ,257650,115652,44.89
20,88,ANDHRABANK,EQ,2600713,630243,24.23
20,89,ANDHRACEMT,EQ,106836,98277,91.99
20,90,ANDHRSUGAR,EQ,19244,12895,67.01
20,91,ANIKINDS,EQ,6631,3609,54.43
20,92,ANSALAPI,EQ,278627,97195,34.88
20,93,ANSALHSG,EQ,376117,134984,35.89
20,94,APARINDS,EQ,6101,4767,78.13
20,95,APCL,EQ,3117,2892,92.78
20,96,APCOTEXIND,EQ,5732,4213,73.50
20,97,APEX,EQ,35946,14870,41.37
20,98,APLAPOLLO,EQ,23238,10714,46.11
20,99,APLLTD,EQ,39225,24148,61.56
