Record Type,Sr No,Name of Security, Type of Security, Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,15825,6384,40.34
20,2,21STCENMGM,EQ,10,10,100.00
20,3,3IINFOTECH,EQ,2457795,1236159,50.30
20,4,3MINDIA,EQ,18684,10031,53.69
20,5,3PLAND,EQ,311,310,99.68
20,6,5PAISA,EQ,6092,4000,65.66
20,7,63MOONS,EQ,61171,29972,49.00
20,8,74GS2035,GS,100,100,100.00
20,9,A2ZINFRA,EQ,198462,104392,52.60
20,10,AARON,SM,3300,3300,100.00
20,11,AARTIDRUGS,EQ,7574,4608,60.84
20,12,AARTIIND,EQ,264886,225627,85.18
20,13,AARVEEDEN,EQ,2525,2205,87.33
20,14,AARVI,SM,8000,6000,75.00
20,15,AAVAS,EQ,9187,4946,53.84
20,16,ABB,EQ,50738,23720,46.75
20,17,ABBOTINDIA,EQ,9449,7381,78.11
20,18,ABCAPITAL,EQ,2022274,1295017,64.04
20,19,ABFRL,EQ,467704,274845,58.76
20,20,ABINFRA,SM,4000,4000,100.00
20,21,ABSLNN50ET,EQ,236,236,100.00
20,22,ABSLRIF6RG,MF,700,700,100.00
20,23,ACC,EQ,1074461,241326,22.46
20,24,ACCELYA,EQ,983,755,76.81
20,25,ACCORD,SM,4000,2000,50.00
20,26,ACE,EQ,147950,58699,39.67
20,27,ACEINTEG,SM,3000,3000,100.00
20,28,ADANIENT,EQ,6523046,993064,15.22
20,29,ADANIGAS,EQ,1786496,557184,31.19
20,30,ADANIGREEN,EQ,8398359,2016223,24.01
20,31,ADANIPORTS,EQ,2478950,925341,37.33
20,32,ADANIPOWER,EQ,4935055,1043846,21.15
20,33,ADANITRANS,EQ,205961,82776,40.19
20,34,ADFFOODS,EQ,12473,3750,30.06
20,35,ADHUNIKIND,EQ,80055,49492,61.82
20,36,ADLABS,EQ,69605,56014,80.47
20,37,ADORWELD,EQ,1606,701,43.65
20,38,ADSL,EQ,9673,7609,78.66
20,39,ADVANIHOTR,EQ,6686,4292,64.19
20,40,ADVENZYMES,EQ,63277,28856,45.60
20,41,AEGISCHEM,EQ,119711,77181,64.47
20,42,AFFLE,EQ,87417,29006,33.18
20,43,AGARIND,EQ,28839,8488,29.43
20,44,AGLSL,EQ,968,563,58.16
20,45,AGRITECH,EQ,6305,3833,60.79
20,46,AGROPHOS,EQ,273520,99538,36.39
20,47,AHLADA,SM,2000,2000,100.00
20,48,AHLEAST,EQ,626,425,67.89
20,49,AHLUCONT,EQ,1368,853,62.35
20,50,AHLWEST,EQ,452,73,16.15
20,51,AIAENG,EQ,7794,5899,75.69
20,52,AIONJSW,EQ,14527,12930,89.01
20,53,AIRAN,EQ,19581,16562,84.58
20,54,AISL,SM,14400,14400,100.00
20,55,AJANTPHARM,EQ,74811,19296,25.79
20,56,AJMERA,EQ,18854,9695,51.42
20,57,AJOONI,SM,8000,8000,100.00
20,58,AKASH,EQ,271,271,100.00
20,59,AKSHARCHEM,EQ,1670,1058,63.35
20,60,AKSHOPTFBR,EQ,158444,93382,58.94
20,61,AKZOINDIA,EQ,4694,2559,54.52
20,62,ALANKIT,EQ,344689,110661,32.10
20,63,ALBERTDAVD,EQ,698,496,71.06
20,64,ALBK,EQ,1002222,338074,33.73
20,65,ALEMBICLTD,EQ,47318,35782,75.62
20,66,ALICON,EQ,1116,777,69.62
