Record Type,Sr No,Name of Security, Type of Security, Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,25870,16792,64.91
20,2,21STCENMGM,EQ,5,5,100.00
20,3,3IINFOTECH,EQ,423913,284391,67.09
20,4,3MINDIA,EQ,1572,914,58.14
20,5,3PLAND,EQ,34,34,100.00
20,6,5PAISA,EQ,15030,12590,83.77
20,7,63MOONS,EQ,85190,37079,43.53
20,8,763GS2059,GS,200,200,100.00
20,9,A2ZINFRA,EQ,180479,158266,87.69
20,10,AAKASH,SM,6000,6000,100.00
20,11,AARON,SM,3300,3300,100.00
20,12,AARTIDRUGS,EQ,12945,9095,70.26
20,13,AARTIIND,EQ,167913,133642,79.59
20,14,AARVEEDEN,EQ,2900,2695,92.93
20,15,AAVAS,EQ,19868,10847,54.60
20,16,ABB,EQ,43896,26572,60.53
20,17,ABBOTINDIA,EQ,11988,6629,55.30
20,18,ABCAPITAL,EQ,2390106,981810,41.08
20,19,ABFRL,EQ,250141,140251,56.07
20,20,ABINFRA,SM,8000,4000,50.00
20,21,ABSLBANETF,EQ,36,23,63.89
20,22,ABSLNN50ET,EQ,2,2,100.00
20,23,ABSLRIF6RG,MF,5000,5000,100.00
20,24,ACC,EQ,648957,187417,28.88
20,25,ACCELYA,EQ,6140,5043,82.13
20,26,ACE,EQ,54120,40452,74.75
20,27,ACEINTEG,SM,3000,3000,100.00
20,28,ADANIENT,EQ,2907157,330667,11.37
20,29,ADANIGAS,EQ,616045,304919,49.50
20,30,ADANIGREEN,EQ,4135563,1911565,46.22
20,31,ADANIPORTS,EQ,2300763,1003975,43.64
20,32,ADANIPOWER,EQ,7633861,1076544,14.10
20,33,ADANITRANS,EQ,198560,82648,41.62
20,34,ADFFOODS,EQ,45366,22582,49.78
20,35,ADHUNIKIND,EQ,59508,34240,57.54
20,36,ADORWELD,EQ,1154,1000,86.66
20,37,ADROITINFO,EQ,1076,760,70.63
20,38,ADSL,EQ,115101,72750,63.21
20,39,ADVANIHOTR,EQ,1294,885,68.39
20,40,ADVENZYMES,EQ,120252,77380,64.35
20,41,AEGISCHEM,EQ,369053,324885,88.03
20,42,AFFLE,EQ,748480,221208,29.55
20,43,AGARIND,EQ,1534,1386,90.35
20,44,AGRITECH,EQ,5327,3316,62.25
20,45,AGROPHOS,EQ,619135,202968,32.78
