Record Type,Sr No,Name of Security, Type of Security, Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,20516,8062,39.30
20,2,21STCENMGM,EQ,143,142,99.30
20,3,3IINFOTECH,EQ,1255906,844937,67.28
20,4,3MINDIA,EQ,1108,757,68.32
20,5,3PLAND,EQ,14417,14417,100.00
20,6,5PAISA,EQ,8819,4954,56.17
20,7,63MOONS,EQ,252666,115688,45.79
20,8,727GS2026,GS,100,100,100.00
20,9,763GS2059,GS,100,100,100.00
20,10,772GS2049,GS,400,400,100.00
20,11,808GS2022,GS,1,1,100.00
20,12,A2ZINFRA,EQ,101116,73483,72.67
20,13,AAKASH,SM,4000,2000,50.00
20,14,AARON,SM,3300,3300,100.00
20,15,AARTIDRUGS,EQ,6144,2543,41.39
20,16,AARTIIND,EQ,122321,82554,67.49
20,17,AARVEEDEN,EQ,4298,4093,95.23
20,18,AAVAS,EQ,206806,74459,36.00
20,19,ABB,EQ,65478,28487,43.51
20,20,ABBOTINDIA,EQ,7848,3667,46.73
20,21,ABCAPITAL,EQ,9168209,2540539,27.71
20,22,ABFRL,EQ,515797,242116,46.94
20,23,ABINFRA,SM,8000,4000,50.00
20,24,ABSLBANETF,EQ,324,279,86.11
20,25,ABSLFTQXDG,MF,40000,40000,100.00
20,26,ABSLNN50ET,EQ,57,42,73.68
20,27,ABSLRIF6RG,MF,8500,7500,88.24
20,28,ACC,EQ,1124372,685552,60.97
20,29,ACCELYA,EQ,98149,84308,85.90
20,30,ACCURACY,SM,1600,1600,100.00
20,31,ACE,EQ,47163,23305,49.41
20,32,ADANIENT,EQ,5247790,644142,12.27
20,33,ADANIGAS,EQ,507181,322437,63.57
20,34,ADANIGREEN,EQ,3410913,969174,28.41
20,35,ADANIPORTS,EQ,4348236,2756644,63.40
20,36,ADANIPOWER,EQ,10876439,2481778,22.82
20,37,ADANITRANS,EQ,612481,326509,53.31
20,38,ADFFOODS,EQ,22505,11804,52.45
20,39,ADHUNIKIND,EQ,46241,37623,81.36
20,40,ADORWELD,EQ,6267,3611,57.62
20,41,ADSL,EQ,430342,171869,39.94
20,42,ADVANIHOTR,EQ,2979,2262,75.93
20,43,ADVENZYMES,EQ,65892,35695,54.17
20,44,AEGISCHEM,EQ,229214,129417,56.46
20,45,AFFLE,EQ,155440,45291,29.14
20,46,AGARIND,EQ,5262,4799,91.20
20,47,AGRITECH,EQ,3085,2352,76.24
20,48,AGROPHOS,EQ,649624,231046,35.57
20,49,AHIMSA,SM,12000,12000,100.00
20,50,AHLEAST,EQ,9624,9607,99.82
20,51,AHLUCONT,EQ,1828,1232,67.40
20,52,AHLWEST,EQ,1304,917,70.32
20,53,AIAENG,EQ,77673,41677,53.66
20,54,AIONJSW,EQ,58265,54083,92.82
20,55,AIRAN,EQ,4346,3982,91.62
20,56,AIROLAM,SM,18000,18000,100.00
20,57,AJANTPHARM,EQ,112351,81874,72.87
20,58,AJMERA,EQ,19250,9867,51.26
20,59,AKASH,EQ,2005,0,0.00
20,60,AKG,SM,8000,8000,100.00
20,61,AKSHARCHEM,EQ,1273,819,64.34
20,62,AKSHOPTFBR,EQ,275231,200854,72.98
20,63,AKZOINDIA,EQ,11525,9763,84.71
20,64,ALANKIT,EQ,100701,69437,68.95
20,65,ALBERTDAVD,EQ,3968,2563,64.59
20,66,ALBK,EQ,2841802,1365739,48.06
20,67,ALEMBICLTD,EQ,744324,170696,22.93
20,68,ALICON,EQ,1063,530,49.86
20,69,ALKALI,EQ,2573,1640,63.74
20,70,ALKEM,EQ,33978,18662,54.92
20,71,ALKYLAMINE,EQ,16041,12217,76.16
20,72,ALLCARGO,EQ,109917,74053,67.37
20,73,ALLSEC,EQ,1555,1018,65.47
20,74,ALMONDZ,EQ,1693,1652,97.58
20,75,ALOKTEXT,EQ,286491,286491,100.00
20,76,ALPA,EQ,8396,5991,71.36
20,77,ALPHAGEO,EQ,10686,8030,75.15
