Record Type,Sr No,Name of Security, Type of Security, Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,57591,37453,65.03
20,2,21STCENMGM,EQ,330,330,100.00
20,3,3IINFOTECH,EQ,2796280,1104431,39.50
20,4,3MINDIA,EQ,1392,662,47.56
20,5,3PLAND,EQ,1730,1690,97.69
20,6,5PAISA,EQ,12789,9408,73.56
20,7,63MOONS,EQ,177516,43472,24.49
20,8,8KMILES,EQ,240027,76133,31.72
20,9,AARON,SM,6000,6000,100.00
20,10,AARTIDRUGS,EQ,49419,29228,59.14
20,11,AARTIIND,EQ,207472,116037,55.93
20,12,AARVEEDEN,EQ,3421,2972,86.88
20,13,AAVAS,EQ,6716,1735,25.83
20,14,ABB,EQ,93185,56019,60.12
20,15,ABBOTINDIA,EQ,894,630,70.47
20,16,ABCAPITAL,EQ,12014826,3428769,28.54
20,17,ABFRL,EQ,342595,141548,41.32
20,18,ABSLNN50ET,EQ,713,116,16.27
20,19,ABSLRIF6RG,MF,55526,43976,79.20
20,20,ACC,EQ,634111,174911,27.58
20,21,ACCELYA,EQ,3812,3364,88.25
20,22,ACCORD,SM,2000,2000,100.00
20,23,ACCURACY,SM,41600,30400,73.08
20,24,ACE,EQ,349103,119487,34.23
20,25,ACEINTEG,SM,3000,3000,100.00
20,26,ADANIENT,EQ,4320808,576685,13.35
20,27,ADANIGAS,EQ,285002,110717,38.85
20,28,ADANIGREEN,EQ,514591,199565,38.78
20,29,ADANIPORTS,EQ,1933040,421239,21.79
20,30,ADANIPOWER,EQ,14660154,2442714,16.66
20,31,ADANITRANS,EQ,311485,110818,35.58
20,32,ADFFOODS,EQ,31293,25527,81.57
20,33,ADHUNIKIND,EQ,7823,3621,46.29
20,34,ADLABS,EQ,723017,476855,65.95
20,35,ADORWELD,EQ,5446,4274,78.48
20,36,ADSL,EQ,80880,44495,55.01
20,37,ADVANIHOTR,EQ,12028,8571,71.26
20,38,ADVENZYMES,EQ,139730,69852,49.99
20,39,AEGISCHEM,EQ,133158,77672,58.33
20,40,AGARIND,EQ,2732,1944,71.16
20,41,AGCNET,EQ,2429,1722,70.89
20,42,AGLSL,EQ,39310,39261,99.88
20,43,AGRITECH,EQ,6545,3609,55.14
20,44,AGROPHOS,EQ,496666,324007,65.24
20,45,AHIMSA,SM,18000,0,0.00
20,46,AHLADA,SM,12000,12000,100.00
20,47,AHLEAST,EQ,477,471,98.74
20,48,AHLUCONT,EQ,16309,11324,69.43
20,49,AHLWEST,EQ,579,386,66.67
20,50,AIAENG,EQ,31211,17185,55.06
20,51,AIONJSW,EQ,71672,67707,94.47
20,52,AIRAN,SM,162500,160000,98.46
20,53,AIROLAM,SM,33000,0,0.00
20,54,AISL,SM,4800,4800,100.00
20,55,AJANTPHARM,EQ,606977,67487,11.12
20,56,AJMERA,EQ,111898,37451,33.47
20,57,AKASH,SM,2000,2000,100.00
20,58,AKSHARCHEM,EQ,3661,2050,56.00
20,59,AKSHOPTFBR,EQ,627824,275926,43.95
20,60,AKZOINDIA,EQ,6681,4159,62.25
20,61,ALANKIT,EQ,743809,186449,25.07
20,62,ALBERTDAVD,EQ,10654,8084,75.88
