Record Type,Sr No,Name of Security, Type of Security, Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,58256,40062,68.77
20,2,21STCENMGM,EQ,40,40,100.00
20,3,3IINFOTECH,EQ,1306668,448221,34.30
20,4,3MINDIA,EQ,1391,706,50.75
20,5,5PAISA,EQ,20356,8604,42.27
20,6,63MOONS,EQ,203311,85508,42.06
20,7,8KMILES,EQ,95575,56529,59.15
20,8,A2ZINFRA,EQ,206688,167006,80.80
20,9,AARON,SM,9000,6000,66.67
20,10,AARTIDRUGS,EQ,5285,2733,51.71
20,11,AARTIIND,EQ,76572,38683,50.52
20,12,AARVEEDEN,EQ,9337,8527,91.32
20,13,AAVAS,EQ,260347,220396,84.65
20,14,ABB,EQ,44434,22397,50.41
20,15,ABBOTINDIA,EQ,2943,1436,48.79
20,16,ABCAPITAL,EQ,1565654,829461,52.98
20,17,ABFRL,EQ,613276,438254,71.46
20,18,ABSLNN50ET,EQ,327,322,98.47
20,19,ACC,EQ,624323,235475,37.72
20,20,ACCELYA,EQ,2144,1727,80.55
20,21,ACCORD,SM,2000,2000,100.00
20,22,ACCURACY,SM,48000,48000,100.00
20,23,ACE,EQ,150473,67444,44.82
20,24,ADANIENT,EQ,7553254,1133504,15.01
20,25,ADANIGAS,EQ,1269835,509457,40.12
20,26,ADANIGREEN,EQ,733078,361959,49.38
20,27,ADANIPORTS,EQ,4217665,1170858,27.76
20,28,ADANIPOWER,EQ,26960956,4231431,15.69
20,29,ADANITRANS,EQ,245628,128441,52.29
20,30,ADFFOODS,EQ,340656,78630,23.08
20,31,ADHUNIKIND,EQ,8382,4869,58.09
20,32,ADLABS,EQ,57690,42292,73.31
20,33,ADORWELD,EQ,3410,2801,82.14
20,34,ADSL,EQ,73196,47850,65.37
20,35,ADVANIHOTR,EQ,2177,1863,85.58
20,36,ADVENZYMES,EQ,390209,141374,36.23
20,37,AEGISCHEM,EQ,113563,64975,57.21
20,38,AGARIND,EQ,8113,5798,71.47
20,39,AGCNET,EQ,3278,2498,76.21
20,40,AGLSL,EQ,19570,15415,78.77
20,41,AGRITECH,EQ,7850,6048,77.04
20,42,AHLADA,SM,5000,3000,60.00
20,43,AHLEAST,EQ,13791,10738,77.86
20,44,AHLUCONT,EQ,10751,8169,75.98
20,45,AHLWEST,EQ,754,197,26.13
20,46,AIAENG,EQ,31178,26620,85.38
20,47,AIONJSW,EQ,48010,37386,77.87
20,48,AIRAN,EQ,2527,2357,93.27
20,49,AJANTPHARM,EQ,274551,151703,55.25
20,50,AJMERA,EQ,61466,29876,48.61
20,51,AKASH,SM,4000,0,0.00
20,52,AKSHARCHEM,EQ,7313,3793,51.87
20,53,AKSHOPTFBR,EQ,432107,262402,60.73
20,54,AKZOINDIA,EQ,3391,2610,76.97
20,55,ALANKIT,EQ,1080898,203498,18.83
20,56,ALBERTDAVD,EQ,8578,5072,59.13
20,57,ALBK,EQ,6037251,660303,10.94
20,58,ALEMBICLTD,EQ,284217,183915,64.71
20,59,ALICON,EQ,2293,1931,84.21
20,60,ALKALI,EQ,16477,8726,52.96
20,61,ALKEM,EQ,72681,23901,32.88
20,62,ALKYLAMINE,EQ,3690,3512,95.18
20,63,ALLCARGO,EQ,122819,73787,60.08
20,64,ALMONDZ,EQ,5523,4012,72.64
20,65,ALPA,EQ,24317,14306,58.83
20,66,ALPHAGEO,EQ,3157,2325,73.65
20,67,AMARAJABAT,EQ,537011,199582,37.17
20,68,AMBER,EQ,9146,6717,73.44
20,69,AMBIKCO,EQ,5011,4451,88.82
20,70,AMBUJACEM,EQ,2038520,955785,46.89
