Record Type,Sr No,Name of Security, Type of Security, Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,29098,21822,74.99
20,2,21STCENMGM,EQ,379,379,100.00
20,3,3IINFOTECH,EQ,1085784,408956,37.66
20,4,3MINDIA,EQ,5626,3906,69.43
20,5,3PLAND,EQ,111,111,100.00
20,6,5PAISA,EQ,46499,44440,95.57
20,7,63MOONS,EQ,223684,139247,62.25
20,8,772GS2049,GS,10,10,100.00
20,9,813GS2045,GS,10,10,100.00
20,10,8KMILES,EQ,26760,25952,96.98
20,11,A2ZINFRA,EQ,358763,241993,67.45
20,12,AARTIDRUGS,EQ,62127,55312,89.03
20,13,AARTIIND,EQ,122929,95717,77.86
20,14,AARVEEDEN,EQ,1932,1459,75.52
20,15,AAVAS,EQ,83049,68204,82.13
20,16,ABAN,EQ,41374,33366,80.64
20,17,ABB,EQ,716837,575944,80.35
20,18,ABBOTINDIA,EQ,28089,23053,82.07
20,19,ABCAPITAL,EQ,3566984,2379683,66.71
20,20,ABFRL,EQ,921090,620509,67.37
20,21,ABSLNN50ET,EQ,255,253,99.22
20,22,ABSLRIF6RG,MF,12300,12300,100.00
20,23,ACC,EQ,1116441,327907,29.37
20,24,ACCELYA,EQ,2906,1984,68.27
20,25,ACCURACY,SM,17600,6400,36.36
20,26,ACE,EQ,668093,366524,54.86
20,27,ACEINTEG,SM,3000,3000,100.00
20,28,ADANIENT,EQ,4136992,784348,18.96
20,29,ADANIGAS,EQ,497130,263220,52.95
20,30,ADANIGREEN,EQ,1072941,541486,50.47
20,31,ADANIPORTS,EQ,6695717,3275133,48.91
20,32,ADANIPOWER,EQ,17329812,3020807,17.43
20,33,ADANITRANS,EQ,120779,46371,38.39
20,34,ADFFOODS,EQ,30921,18096,58.52
20,35,ADHUNIKIND,EQ,47453,24330,51.27
20,36,ADLABS,EQ,190448,137529,72.21
20,37,ADORWELD,EQ,26301,18816,71.54
20,38,ADSL,EQ,123053,66428,53.98
20,39,ADVANIHOTR,EQ,279242,169364,60.65
20,40,ADVENZYMES,EQ,193480,94735,48.96
20,41,AEGISCHEM,EQ,274081,185336,67.62
20,42,AFFLE,EQ,78040,46523,59.61
20,43,AGARIND,EQ,2679,2042,76.22
20,44,AGLSL,EQ,1704,1290,75.70
20,45,AGRITECH,EQ,12187,6698,54.96
20,46,AGROPHOS,EQ,73872,45514,61.61
20,47,AHLADA,SM,1000,1000,100.00
20,48,AHLEAST,EQ,2150,1342,62.42
20,49,AHLUCONT,EQ,6518,5484,84.14
20,50,AHLWEST,EQ,1694,802,47.34
20,51,AIAENG,EQ,169343,154032,90.96
20,52,AIONJSW,EQ,108064,84567,78.26
20,53,AIRAN,EQ,17468,11827,67.71
20,54,AIROLAM,SM,3000,3000,100.00
20,55,AISL,SM,55200,55200,100.00
20,56,AJANTPHARM,EQ,146536,87532,59.73
20,57,AJMERA,EQ,128753,63119,49.02
20,58,AJOONI,SM,4000,4000,100.00
20,59,AKSHARCHEM,EQ,4664,3609,77.38
20,60,AKSHOPTFBR,EQ,267625,187404,70.02
20,61,AKZOINDIA,EQ,81846,66361,81.08
20,62,ALANKIT,EQ,259215,76859,29.65
20,63,ALBERTDAVD,EQ,3657,2189,59.86
20,64,ALBK,EQ,1029421,418104,40.62
20,65,ALEMBICLTD,EQ,353456,191681,54.23
20,66,ALICON,EQ,3890,2409,61.93
20,67,ALKALI,EQ,11458,9316,81.31
20,68,ALKEM,EQ,40185,29411,73.19
20,69,ALKYLAMINE,EQ,26552,21375,80.50
20,70,ALLCARGO,EQ,129572,81587,62.97
20,71,ALLSEC,EQ,2401,1643,68.43
20,72,ALMONDZ,EQ,7731,7706,99.68
20,73,ALOKTEXT,EQ,3476763,3174321,91.30
20,74,ALPA,EQ,55569,30413,54.73
20,75,ALPHAGEO,EQ,8603,7273,84.54
20,76,AMARAJABAT,EQ,1441868,373216,25.88
20,77,AMBER,EQ,101711,50665,49.81
20,78,AMBIKCO,EQ,3200,2722,85.06
20,79,AMBUJACEM,EQ,5258243,2148715,40.86
20,80,AMDIND,EQ,4313,3440,79.76
20,81,AMJLAND,EQ,5871,5367,91.42
20,82,AMRUTANJAN,EQ,32970,18446,55.95
20,83,ANANTRAJ,EQ,291132,217169,74.59
20,84,ANDHRABANK,EQ,444024,213210,48.02
20,85,ANDHRSUGAR,EQ,26637,17113,64.25
20,86,ANIKINDS,EQ,3393,2908,85.71
20,87,ANSALAPI,EQ,98875,82274,83.21
20,88,ANSALHSG,EQ,89692,61690,68.78
20,89,ANUP,EQ,47232,41431,87.72
20,90,APARINDS,EQ,10108,7040,69.65
20,91,APCL,EQ,4561,3049,66.85
20,92,APCOTEXIND,EQ,12955,8198,63.28
20,93,APEX,EQ,47609,18580,39.03
20,94,APLAPOLLO,EQ,40004,26339,65.84
20,95,APLLTD,EQ,141194,53140,37.64
20,96,APOLLO,EQ,19850,13686,68.95
20,97,APOLLOHOSP,EQ,928873,349100,37.58
20,98,APOLLOTYRE,EQ,2134581,350990,16.44
20,99,APOLSINHOT,EQ,2726,2034,74.61
20,100,APTECHT,EQ,315445,101376,32.14
20,101,ARCHIDPLY,EQ,14259,7270,50.99
20,102,ARCHIES,EQ,391480,174058,44.46
20,103,ARENTERP,EQ,100,100,100.00
20,104,ARIES,EQ,55067,31086,56.45
20,105,ARIHANT,EQ,3812,2386,62.59
20,106,ARIHANTSUP,EQ,12943,12386,95.70
20,107,ARMANFIN,EQ,31769,16285,51.26
20,108,AROGRANITE,EQ,7253,5259,72.51
20,109,ARROWGREEN,EQ,3374,3215,95.29
20,110,ARROWTEX,EQ,5824,5520,94.78
20,111,ARSHIYA,EQ,90381,83804,92.72
20,112,ARSSINFRA,EQ,9375,4882,52.07
20,113,ARTEDZ,SM,6000,6000,100.00
20,114,ARVIND,EQ,4882662,593474,12.15
20,115,ARVINDFASN,EQ,29612,16569,55.95
20,116,ARVSMART,EQ,16727,10779,64.44
20,117,ASAHIINDIA,EQ,84708,68032,80.31
20,118,ASAHISONG,EQ,7171,4350,60.66
20,119,ASAL,EQ,8958,5217,58.24
20,120,ASHAPURMIN,EQ,15120,13178,87.16
20,121,ASHIANA,EQ,46180,33727,73.03
20,122,ASHIMASYN,EQ,36369,29489,81.08
20,123,ASHOKA,EQ,1055176,569838,54.00
20,124,ASHOKLEY,EQ,96866019,29840630,30.81
20,125,ASIANHOTNR,EQ,8348,3934,47.13
20,126,ASIANPAINT,EQ,4253004,1990333,46.80
20,127,ASIANTILES,EQ,68395,41425,60.57
20,128,ASPINWALL,EQ,1273,946,74.31
20,129,ASTEC,EQ,8015,5284,65.93
20,130,ASTERDM,EQ,105337,81729,77.59
20,131,ASTRAL,EQ,218994,110048,50.25
20,132,ASTRAMICRO,EQ,378659,278173,73.46
20,133,ASTRAZEN,EQ,22077,11059,50.09
20,134,ASTRON,EQ,278152,90027,32.37
20,135,ATFL,EQ,13565,11073,81.63
20,136,ATLANTA,EQ,23642,15046,63.64
20,137,ATUL,EQ,34712,24126,69.50
20,138,ATULAUTO,EQ,35855,16908,47.16
20,139,AUBANK,EQ,575999,444739,77.21
20,140,AURDIS,SM,4000,4000,100.00
20,141,AURIONPRO,EQ,46686,26984,57.80
20,142,AUROPHARMA,EQ,1339477,372071,27.78
20,143,AUSOMENT,EQ,868,396,45.62
20,144,AUTOAXLES,EQ,52939,26373,49.82
20,145,AUTOIND,EQ,47453,25154,53.01
20,146,AUTOLITIND,EQ,2737,2697,98.54
20,147,AVADHSUGAR,EQ,55695,18720,33.61
20,148,AVANTIFEED,EQ,284762,121268,42.59
20,149,AVTNPL,EQ,31326,23863,76.18
20,150,AXISBANK,EQ,31417887,16831313,53.57
20,151,AXISCADES,EQ,122519,103890,84.80
20,152,AXISGOLD,EQ,206,108,52.43
20,153,AXISNIFTY,EQ,404,229,56.68
20,154,AYMSYNTEX,EQ,4543,2694,59.30
20,155,BAGFILMS,EQ,1042679,833147,79.90
20,156,BAJAJ-AUTO,EQ,807027,238572,29.56
20,157,BAJAJCON,EQ,103952,78167,75.20
20,158,BAJAJELEC,EQ,161370,49990,30.98
20,159,BAJAJFINSV,EQ,806321,140325,17.40
20,160,BAJAJHIND,EQ,2092651,1270528,60.71
20,161,BAJAJHLDNG,EQ,184248,144444,78.40
20,162,BAJFINANCE,EQ,4011002,729921,18.20
20,163,BALAJITELE,EQ,107964,80781,74.82
20,164,BALAMINES,EQ,124569,89683,71.99
20,165,BALAXI,EQ,1118,1060,94.81
20,166,BALKRISHNA,EQ,25032,15037,60.07
20,167,BALKRISIND,EQ,602386,166505,27.64
20,168,BALLARPUR,EQ,2869718,2138148,74.51
20,169,BALMLAWRIE,EQ,111496,66850,59.96
20,170,BALPHARMA,EQ,35740,12331,34.50
20,171,BALRAMCHIN,EQ,2347603,1118839,47.66
20,172,BANARBEADS,EQ,1042,896,85.99
20,173,BANARISUG,EQ,387,342,88.37
20,174,BANCOINDIA,EQ,63547,33821,53.22
20,175,BANDHANBNK,EQ,2145806,1350021,62.91
20,176,BANG,EQ,21232,12967,61.07
20,177,BANKBARODA,EQ,48127877,9107521,18.92
20,178,BANKBEES,EQ,158369,132567,83.71
20,179,BANKINDIA,EQ,13946736,968051,6.94
