Record Type,Sr No,Name of Security, Type of Security, Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,15741,9487,60.27
20,2,21STCENMGM,EQ,49,49,100.00
20,3,3IINFOTECH,EQ,681736,317778,46.61
20,4,3MINDIA,EQ,2402,1605,66.82
20,5,3PLAND,EQ,648,515,79.48
20,6,5PAISA,EQ,15749,8634,54.82
20,7,63MOONS,EQ,186566,46237,24.78
20,8,8KMILES,EQ,185230,82316,44.44
20,9,A2ZINFRA,EQ,174034,160192,92.05
20,10,AAKASH,SM,2000,2000,100.00
20,11,AARON,SM,9000,3000,33.33
20,12,AARTIDRUGS,EQ,3358,2398,71.41
20,13,AARTIIND,EQ,20952,13407,63.99
20,14,AARVEEDEN,EQ,22474,19166,85.28
20,15,AAVAS,EQ,5728,3328,58.10
20,16,ABAN,EQ,378438,56378,14.90
20,17,ABB,EQ,51343,9136,17.79
20,18,ABBOTINDIA,EQ,1739,756,43.47
20,19,ABCAPITAL,EQ,5029127,3854796,76.65
20,20,ABFRL,EQ,637477,339188,53.21
20,21,ABSLNN50ET,EQ,144,61,42.36
20,22,ACC,EQ,451970,73760,16.32
20,23,ACCELYA,EQ,698,564,80.80
20,24,ACE,EQ,225601,75640,33.53
20,25,ADANIENT,EQ,2758876,648341,23.50
20,26,ADANIGAS,EQ,560741,228490,40.75
20,27,ADANIGREEN,EQ,211035,137111,64.97
20,28,ADANIPORTS,EQ,1902063,333534,17.54
20,29,ADANIPOWER,EQ,7113733,1186433,16.68
20,30,ADANITRANS,EQ,61027,34473,56.49
20,31,ADFFOODS,EQ,31430,5635,17.93
20,32,ADHUNIK,EQ,28857,22223,77.01
20,33,ADHUNIKIND,EQ,50269,32413,64.48
20,34,ADLABS,EQ,59692,41084,68.83
20,35,ADORWELD,EQ,2853,1768,61.97
20,36,ADROITINFO,EQ,9531,4783,50.18
20,37,ADSL,EQ,3149,2450,77.80
20,38,ADVANIHOTR,EQ,5675,4009,70.64
20,39,ADVENZYMES,EQ,26525,16230,61.19
