Record Type,Sr No,Name of Security, Type of Security, Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,8950,5084,56.80
20,2,21STCENMGM,EQ,3705,3505,94.60
20,3,3IINFOTECH,EQ,4243225,2705949,63.77
20,4,3MINDIA,EQ,695,478,68.78
20,5,3PLAND,EQ,2257,2256,99.96
20,6,5PAISA,EQ,4902,2635,53.75
20,7,63MOONS,EQ,89333,23481,26.28
20,8,8KMILES,EQ,433854,198763,45.81
20,9,A2ZINFRA,EQ,129948,96617,74.35
20,10,AARON,SM,3000,3000,100.00
20,11,AARTIDRUGS,EQ,22802,6592,28.91
20,12,AARTIIND,EQ,89046,39196,44.02
20,13,AARVEEDEN,EQ,4857,3494,71.94
20,14,AARVI,SM,12000,12000,100.00
20,15,AAVAS,EQ,3381,1410,41.70
20,16,ABB,EQ,159475,64458,40.42
20,17,ABBOTINDIA,EQ,1201,642,53.46
20,18,ABCAPITAL,EQ,2569157,1441660,56.11
20,19,ABFRL,EQ,277528,154314,55.60
20,20,ABSLNN50ET,EQ,113,88,77.88
20,21,ACC,EQ,912756,235964,25.85
20,22,ACCELYA,EQ,2801,1604,57.27
20,23,ACCORD,SM,2000,2000,100.00
20,24,ACE,EQ,245780,91120,37.07
20,25,ADANIENT,EQ,2004719,349525,17.44
20,26,ADANIGAS,EQ,313703,104678,33.37
20,27,ADANIGREEN,EQ,258016,160316,62.13
20,28,ADANIPORTS,EQ,2443633,751493,30.75
20,29,ADANIPOWER,EQ,13088231,2716339,20.75
20,30,ADANITRANS,EQ,51032,25909,50.77
20,31,ADFFOODS,EQ,36903,21044,57.03
20,32,ADHUNIKIND,EQ,6384,5548,86.90
20,33,ADLABS,EQ,3250154,1494415,45.98
20,34,ADORWELD,EQ,2117,1294,61.12
20,35,ADSL,EQ,3817,3326,87.14
20,36,ADVANIHOTR,EQ,4324,2279,52.71
20,37,ADVENZYMES,EQ,506730,198110,39.10
20,38,AEGISCHEM,EQ,205883,110733,53.78
20,39,AGARIND,EQ,1219,624,51.19
20,40,AGCNET,EQ,986,551,55.88
20,41,AGLSL,EQ,2752,2452,89.10
20,42,AGRITECH,EQ,81392,47077,57.84
20,43,AHLEAST,EQ,145,73,50.34
20,44,AHLUCONT,EQ,5258,4460,84.82
20,45,AHLWEST,EQ,215,209,97.21
20,46,AIAENG,EQ,7980,4920,61.65
