Record Type,Sr No,Name of Security, Type of Security, Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003GS2019,GS,4,0,0.00
20,2,20MICRONS,EQ,15544,8370,53.85
20,3,21STCENMGM,EQ,312,312,100.00
20,4,3IINFOTECH,EQ,2184486,949592,43.47
20,5,3MINDIA,EQ,426,254,59.62
20,6,3PLAND,EQ,2457,2447,99.59
20,7,5PAISA,EQ,13708,8570,62.52
20,8,63MOONS,EQ,201461,54274,26.94
20,9,8KMILES,EQ,313695,119775,38.18
20,10,A2ZINFRA,EQ,270910,170651,62.99
20,11,AARON,SM,9000,9000,100.00
20,12,AARTIDRUGS,EQ,139082,26486,19.04
20,13,AARTIIND,EQ,80235,56725,70.70
20,14,AARVEEDEN,EQ,9803,6600,67.33
20,15,AAVAS,EQ,9203,5797,62.99
20,16,ABAN,EQ,333809,73514,22.02
20,17,ABB,EQ,108921,35159,32.28
20,18,ABBOTINDIA,EQ,1596,1000,62.66
20,19,ABCAPITAL,EQ,662121,364924,55.11
20,20,ABFRL,EQ,1102107,536946,48.72
20,21,ABSLNN50ET,EQ,12,12,100.00
20,22,ACC,EQ,326989,156416,47.84
20,23,ACCELYA,EQ,1695,1173,69.20
20,24,ACCORD,SM,2000,2000,100.00
20,25,ACE,EQ,138845,95742,68.96
20,26,ADANIENT,EQ,2624582,347850,13.25
20,27,ADANIGAS,EQ,457526,161125,35.22
20,28,ADANIGREEN,EQ,269872,182998,67.81
20,29,ADANIPORTS,EQ,927301,301336,32.50
20,30,ADANIPOWER,EQ,5325766,912115,17.13
20,31,ADANITRANS,EQ,306887,107339,34.98
20,32,ADFFOODS,EQ,16196,7820,48.28
20,33,ADHUNIK,EQ,15431,15430,99.99
20,34,ADHUNIKIND,EQ,5804,3757,64.73
20,35,ADLABS,EQ,63728,40437,63.45
20,36,ADORWELD,EQ,10533,4075,38.69
20,37,ADROITINFO,EQ,4175,2610,62.51
20,38,ADSL,EQ,21504,18765,87.26
20,39,ADVANIHOTR,EQ,21050,8209,39.00
20,40,ADVENZYMES,EQ,180104,161991,89.94
20,41,AEGISCHEM,EQ,66093,54959,83.15
20,42,AGARIND,EQ,320,140,43.75
20,43,AGCNET,EQ,27415,12924,47.14
20,44,AGLSL,EQ,1325,578,43.62
20,45,AGRITECH,EQ,2629,2122,80.72
20,46,AGROPHOS,SM,270000,138000,51.11
20,47,AHLADA,SM,1000,1000,100.00
20,48,AHLEAST,EQ,489,311,63.60
20,49,AHLUCONT,EQ,7818,5496,70.30
20,50,AHLWEST,EQ,483,480,99.38
20,51,AIAENG,EQ,17444,14016,80.35
20,52,AIFL,EQ,170105,116532,68.51
20,53,AIONJSW,EQ,21621,16808,77.74
20,54,AIRAN,SM,2500,2500,100.00
20,55,AISL,SM,1200,1200,100.00
20,56,AJANTPHARM,EQ,183229,26339,14.37
20,57,AJMERA,EQ,12610,5039,39.96
20,58,AJOONI,SM,260000,72000,27.69
20,59,AKSHARCHEM,EQ,492,462,93.90
20,60,AKSHOPTFBR,EQ,447834,130181,29.07
20,61,AKZOINDIA,EQ,2563,1358,52.98
20,62,ALANKIT,EQ,739545,161182,21.79
20,63,ALBERTDAVD,EQ,1551,772,49.77
20,64,ALBK,EQ,3113738,383699,12.32
20,65,ALEMBICLTD,EQ,290440,135094,46.51
20,66,ALICON,EQ,500,243,48.60
20,67,ALKALI,EQ,1518,1203,79.25
20,68,ALKEM,EQ,23641,13039,55.15
20,69,ALKYLAMINE,EQ,4801,3355,69.88
20,70,ALLCARGO,EQ,119702,76778,64.14
20,71,ALLSEC,EQ,7316,3899,53.29
20,72,ALMONDZ,EQ,2374,1716,72.28
20,73,ALOKTEXT,EQ,766423,517337,67.50
20,74,ALPA,EQ,7373,5719,77.57
20,75,ALPHAGEO,EQ,3627,2263,62.39
20,76,AMARAJABAT,EQ,390790,135313,34.63
20,77,AMBER,EQ,73789,67633,91.66
20,78,AMBIKCO,EQ,2175,1881,86.48
20,79,AMBUJACEM,EQ,1231366,570900,46.36
20,80,AMDIND,EQ,6837,4952,72.43
20,81,AMJLAND,EQ,1458,1121,76.89
20,82,AMRUTANJAN,EQ,118200,35131,29.72
20,83,ANANTRAJ,EQ,182369,51435,28.20
20,84,ANDHRABANK,EQ,403716,108133,26.78
20,85,ANDHRACEMT,EQ,62951,46061,73.17
20,86,ANDHRSUGAR,EQ,17978,9001,50.07
20,87,ANIKINDS,EQ,794,521,65.62
20,88,ANSALAPI,EQ,94815,48285,50.93
20,89,ANSALHSG,EQ,136628,51912,38.00
20,90,APARINDS,EQ,4398,3056,69.49
20,91,APCL,EQ,1416,1041,73.52
20,92,APCOTEXIND,EQ,6133,3440,56.09
20,93,APEX,EQ,12726,4828,37.94
20,94,APLAPOLLO,EQ,7517,2358,31.37
20,95,APLLTD,EQ,42234,23106,54.71
20,96,APOLLO,EQ,9140,6293,68.85
20,97,APOLLOHOSP,EQ,887486,244836,27.59
20,98,APOLLOTYRE,EQ,1067341,360240,33.75
20,99,APTECHT,EQ,314500,107586,34.21
20,100,ARCHIDPLY,EQ,17082,13514,79.11
20,101,ARCHIES,EQ,33043,29664,89.77
20,102,ARCOTECH,EQ,30458,26186,85.97
20,103,ARIES,EQ,13637,8106,59.44
20,104,ARIHANT,EQ,19185,9746,50.80
20,105,ARIHANTSUP,EQ,24054,3767,15.66
20,106,ARMANFIN,EQ,1419,1072,75.55
20,107,AROGRANITE,EQ,5620,4554,81.03
20,108,ARROWTEX,EQ,8058,6647,82.49
20,109,ARSHIYA,EQ,76881,37387,48.63
20,110,ARSSINFRA,EQ,11152,9465,84.87
20,111,ARVIND,EQ,3777134,1038760,27.50
20,112,ARVSMART,EQ,5153,2275,44.15
20,113,ASAHIINDIA,EQ,9689,7916,81.70
20,114,ASAHISONG,EQ,2003,1396,69.70
20,115,ASAL,EQ,3365,2159,64.16
20,116,ASHAPURMIN,EQ,37736,24914,66.02
20,117,ASHIANA,EQ,16189,7572,46.77
20,118,ASHOKA,EQ,40582,19496,48.04
20,119,ASHOKLEY,EQ,12855740,2783648,21.65
20,120,ASIANHOTNR,EQ,385,165,42.86
20,121,ASIANPAINT,EQ,1360800,924108,67.91
20,122,ASIANTILES,EQ,90345,58896,65.19
20,123,ASPINWALL,EQ,423,257,60.76
20,124,ASSAMCO,EQ,351192,214600,61.11
20,125,ASTEC,EQ,3564,2873,80.61
20,126,ASTERDM,EQ,216450,211232,97.59
20,127,ASTRAL,EQ,52805,33800,64.01
20,128,ASTRAMICRO,EQ,210029,132197,62.94
20,129,ASTRAZEN,EQ,11095,7300,65.80
20,130,ASTRON,EQ,30082,18085,60.12
20,131,ATFL,EQ,5503,4120,74.87
20,132,ATLANTA,EQ,56641,7120,12.57
20,133,ATUL,EQ,2183,1320,60.47
20,134,ATULAUTO,EQ,25509,7502,29.41
20,135,AUBANK,EQ,873063,733184,83.98
20,136,AURDIS,SM,6000,6000,100.00
