Record Type,Sr No,Name of Security, Type of Security, Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,19502,9217,47.26
20,2,21STCENMGM,EQ,1332,1332,100.00
20,3,3IINFOTECH,EQ,1287397,680519,52.86
20,4,3MINDIA,EQ,1917,1087,56.70
20,5,5PAISA,EQ,3310,1455,43.96
20,6,63MOONS,EQ,106588,33016,30.98
20,7,8KMILES,EQ,89245,62085,69.57
20,8,A2ZINFRA,EQ,191051,149998,78.51
20,9,AARON,SM,3000,3000,100.00
20,10,AARTIDRUGS,EQ,8273,2805,33.91
20,11,AARTIIND,EQ,68598,39874,58.13
20,12,AARVEEDEN,EQ,1817,1604,88.28
20,13,AAVAS,EQ,7748,3800,49.04
20,14,ABAN,EQ,86121,54982,63.84
20,15,ABB,EQ,138265,28053,20.29
20,16,ABBOTINDIA,EQ,8090,4873,60.23
20,17,ABCAPITAL,EQ,658624,353333,53.65
20,18,ABFRL,EQ,214792,82595,38.45
20,19,ACC,EQ,699597,169546,24.23
20,20,ACCELYA,EQ,2081,1173,56.37
20,21,ACCORD,SM,2000,2000,100.00
20,22,ACE,EQ,101231,42705,42.19
20,23,ADANIENT,EQ,4779891,496804,10.39
20,24,ADANIGAS,EQ,554210,195832,35.34
20,25,ADANIGREEN,EQ,337225,119458,35.42
20,26,ADANIPORTS,EQ,3327963,738771,22.20
20,27,ADANIPOWER,EQ,13262391,2739476,20.66
20,28,ADANITRANS,EQ,55375,17991,32.49
20,29,ADFFOODS,EQ,11994,7632,63.63
20,30,ADHUNIK,EQ,29792,21438,71.96
20,31,ADHUNIKIND,EQ,51763,48889,94.45
20,32,ADLABS,EQ,84543,73212,86.60
20,33,ADORWELD,EQ,5904,955,16.18
20,34,ADROITINFO,EQ,2417,1375,56.89
20,35,ADSL,EQ,70780,56987,80.51
20,36,ADVANIHOTR,EQ,6363,5516,86.69
20,37,ADVENZYMES,EQ,168827,73565,43.57
20,38,AEGISCHEM,EQ,70427,46185,65.58
20,39,AGARIND,EQ,43316,36586,84.46
20,40,AGCNET,EQ,1181,732,61.98
20,41,AGLSL,EQ,805,440,54.66
20,42,AGRITECH,EQ,3115,2370,76.08
