Record Type,Sr No,Name of Security, Type of Security, Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,12479,6741,54.02
20,2,21STCENMGM,EQ,1118,1102,98.57
20,3,3IINFOTECH,EQ,1715662,1112166,64.82
20,4,3MINDIA,EQ,747,420,56.22
20,5,5PAISA,EQ,401,168,41.90
20,6,63MOONS,EQ,205682,46345,22.53
20,7,8KMILES,EQ,523890,258378,49.32
20,8,A2ZINFRA,EQ,140418,94358,67.20
20,9,AARON,SM,6000,6000,100.00
20,10,AARTIDRUGS,EQ,5466,3521,64.42
20,11,AARTIIND,EQ,38037,19511,51.29
20,12,AARVEEDEN,EQ,840,754,89.76
20,13,AARVI,SM,4000,4000,100.00
20,14,AAVAS,EQ,83533,70452,84.34
20,15,ABAN,EQ,506400,91461,18.06
20,16,ABB,EQ,416570,298741,71.71
20,17,ABBOTINDIA,EQ,12640,10835,85.72
20,18,ABCAPITAL,EQ,1273625,584129,45.86
20,19,ABFRL,EQ,1543658,1128241,73.09
20,20,ACC,EQ,314649,51073,16.23
20,21,ACCELYA,EQ,1746,1307,74.86
20,22,ACCURACY,SM,1600,1600,100.00
20,23,ACE,EQ,52299,30961,59.20
20,24,ADANIENT,EQ,1595605,133437,8.36
20,25,ADANIGAS,EQ,584085,222396,38.08
20,26,ADANIGREEN,EQ,200093,109019,54.48
20,27,ADANIPORTS,EQ,3175781,940614,29.62
20,28,ADANIPOWER,EQ,7468071,1389583,18.61
20,29,ADANITRANS,EQ,117183,64099,54.70
20,30,ADFFOODS,EQ,57126,27113,47.46
20,31,ADHUNIK,EQ,19933,16502,82.79
20,32,ADHUNIKIND,EQ,73815,28706,38.89
20,33,ADLABS,EQ,107124,70135,65.47
20,34,ADORWELD,EQ,14127,12123,85.81
20,35,ADROITINFO,EQ,2359,2339,99.15
20,36,ADSL,EQ,10854,10327,95.14
20,37,ADVANIHOTR,EQ,4275,3612,84.49
20,38,ADVENZYMES,EQ,40851,22996,56.29
20,39,AEGISCHEM,EQ,82780,46442,56.10
20,40,AGARIND,EQ,405,238,58.77
20,41,AGCNET,EQ,3862,3142,81.36
20,42,AGLSL,EQ,3095,2690,86.91
20,43,AGROPHOS,SM,168000,120000,71.43
20,44,AHLEAST,EQ,1114,505,45.33
20,45,AHLUCONT,EQ,11104,1922,17.31
20,46,AHLWEST,EQ,2128,1850,86.94
20,47,AIAENG,EQ,40025,31020,77.50
20,48,AIFL,EQ,5834,5834,100.00
20,49,AIONJSW,EQ,41545,36163,87.05
20,50,AIRAN,SM,2500,2500,100.00
20,51,AIROLAM,SM,15000,15000,100.00
20,52,AJANTPHARM,EQ,285909,19852,6.94
20,53,AJMERA,EQ,15806,10039,63.51
20,54,AKASH,SM,1000,1000,100.00
20,55,AKSHARCHEM,EQ,1526,888,58.19
20,56,AKSHOPTFBR,EQ,180397,87383,48.44
20,57,AKZOINDIA,EQ,3885,2743,70.60
20,58,ALANKIT,EQ,395917,149549,37.77
20,59,ALBERTDAVD,EQ,19473,7410,38.05
20,60,ALBK,EQ,2444994,387219,15.84
20,61,ALEMBICLTD,EQ,105985,61721,58.24
20,62,ALICON,EQ,589,530,89.98
20,63,ALKALI,EQ,1231,713,57.92
20,64,ALKEM,EQ,12156,5392,44.36
20,65,ALKYLAMINE,EQ,1467,1232,83.98
20,66,ALLCARGO,EQ,65085,37127,57.04
20,67,ALLSEC,EQ,5595,3262,58.30
20,68,ALMONDZ,EQ,549,549,100.00
20,69,ALOKTEXT,EQ,1953466,933735,47.80
20,70,ALPA,EQ,2729,1911,70.03
20,71,ALPHAGEO,EQ,3207,1811,56.47
20,72,AMARAJABAT,EQ,334646,69172,20.67
20,73,AMBANIORG,SM,4000,4000,100.00
20,74,AMBER,EQ,3827,3297,86.15
20,75,AMBIKCO,EQ,1212,967,79.79
20,76,AMBUJACEM,EQ,1236838,336551,27.21
20,77,AMDIND,EQ,4899,4037,82.40
20,78,AMJLAND,EQ,7007,5545,79.14
20,79,AMRUTANJAN,EQ,4109,2528,61.52
20,80,ANANTRAJ,EQ,277503,144216,51.97
20,81,ANDHRABANK,EQ,331528,113079,34.11
20,82,ANDHRACEMT,EQ,26504,23844,89.96
20,83,ANDHRSUGAR,EQ,15868,7415,46.73
20,84,ANIKINDS,EQ,9321,8044,86.30
20,85,ANSALAPI,EQ,18046,13806,76.50
20,86,ANSALHSG,EQ,49310,24415,49.51
20,87,APARINDS,EQ,9394,5963,63.48
20,88,APCL,EQ,1469,958,65.21
20,89,APCOTEXIND,EQ,5131,3115,60.71
20,90,APEX,EQ,98868,35896,36.31
20,91,APLAPOLLO,EQ,6364,3335,52.40
20,92,APLLTD,EQ,21344,10670,49.99
20,93,APOLLO,EQ,6463,3741,57.88
20,94,APOLLOHOSP,EQ,493775,141817,28.72
20,95,APOLLOTYRE,EQ,1484694,366952,24.72
20,96,APOLSINHOT,EQ,2751,2200,79.97
20,97,APTECHT,EQ,389351,71569,18.38
20,98,ARCHIDPLY,EQ,17978,6801,37.83
20,99,ARCHIES,EQ,162062,87163,53.78
20,100,ARCOTECH,EQ,84349,67399,79.90
20,101,ARIES,EQ,16281,8814,54.14
20,102,ARIHANT,EQ,10351,4484,43.32
20,103,ARIHANTSUP,EQ,25267,9422,37.29
20,104,ARMANFIN,EQ,542,342,63.10
20,105,AROGRANITE,EQ,27070,11395,42.09
20,106,ARROWGREEN,EQ,17129,10987,64.14
20,107,ARROWTEX,EQ,9958,7801,78.34
20,108,ARSHIYA,EQ,183273,86049,46.95
20,109,ARVIND,EQ,2739688,621518,22.69
20,110,ARVSMART,EQ,4972,2654,53.38
20,111,ASAHIINDIA,EQ,18836,11315,60.07
20,112,ASAHISONG,EQ,1338,1045,78.10
20,113,ASAL,EQ,2653,1637,61.70
20,114,ASHAPURMIN,EQ,137001,56173,41.00
20,115,ASHIANA,EQ,24314,16929,69.63
20,116,ASHIMASYN,EQ,315247,192444,61.05
20,117,ASHOKA,EQ,413478,367458,88.87
20,118,ASHOKLEY,EQ,11255782,2743728,24.38
20,119,ASIANHOTNR,EQ,2101,1015,48.31
20,120,ASIANPAINT,EQ,665295,354682,53.31
20,121,ASIANTILES,EQ,136116,51902,38.13
20,122,ASLIND,SM,40000,16000,40.00
20,123,ASPINWALL,EQ,382,304,79.58
20,124,ASTEC,EQ,10430,6445,61.79
20,125,ASTERDM,EQ,108014,69250,64.11
20,126,ASTRAL,EQ,17683,8041,45.47
20,127,ASTRAMICRO,EQ,282945,216547,76.53
20,128,ASTRAZEN,EQ,7771,6571,84.56
20,129,ASTRON,EQ,71826,41399,57.64
20,130,ATFL,EQ,6682,4924,73.69
20,131,ATLANTA,EQ,168341,19297,11.46
20,132,ATUL,EQ,7828,2818,36.00
20,133,ATULAUTO,EQ,11123,7653,68.80
20,134,AUBANK,EQ,223808,112238,50.15
20,135,AURDIS,SM,4000,4000,100.00
20,136,AURIONPRO,EQ,12465,9562,76.71
20,137,AUROPHARMA,EQ,4377862,1437417,32.83
20,138,AUSOMENT,EQ,8885,6949,78.21
20,139,AUTOAXLES,EQ,4069,2183,53.65
20,140,AUTOIND,EQ,31385,20247,64.51
20,141,AUTOLITIND,EQ,3352,2055,61.31
20,142,AVADHSUGAR,EQ,14432,7689,53.28
20,143,AVANTIFEED,EQ,1411631,328073,23.24
20,144,AVSL,SM,3000,3000,100.00
20,145,AVTNPL,EQ,21200,16645,78.51
