Record Type,Sr No,Name of Security, Type of Security, Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,11223,6875,61.26
20,2,21STCENMGM,EQ,1313,1313,100.00
20,3,3IINFOTECH,EQ,1471211,676653,45.99
20,4,3MINDIA,EQ,2765,2002,72.41
20,5,5PAISA,EQ,2951,1586,53.74
20,6,63MOONS,EQ,128950,54172,42.01
20,7,8KMILES,EQ,14089,14089,100.00
20,8,A2ZINFRA,EQ,128186,95952,74.85
20,9,AARON,SM,3000,3000,100.00
20,10,AARTIDRUGS,EQ,12170,5605,46.06
20,11,AARTIIND,EQ,130258,89514,68.72
20,12,AARVEEDEN,EQ,3473,1999,57.56
20,13,AARVI,SM,2000,2000,100.00
20,14,AAVAS,EQ,9466,4280,45.21
20,15,ABB,EQ,73029,54914,75.19
20,16,ABBOTINDIA,EQ,6256,3569,57.05
20,17,ABCAPITAL,EQ,693298,343254,49.51
20,18,ABFRL,EQ,165305,85496,51.72
20,19,ABSLNN50ET,EQ,5,5,100.00
20,20,ACC,EQ,536701,83606,15.58
20,21,ACCELYA,EQ,3470,2430,70.03
20,22,ACCURACY,SM,16000,16000,100.00
20,23,ACE,EQ,253277,103175,40.74
20,24,ADANIENT,EQ,3240654,557486,17.20
20,25,ADANIGAS,EQ,275114,104474,37.97
20,26,ADANIGREEN,EQ,329432,149424,45.36
20,27,ADANIPORTS,EQ,2582740,931971,36.08
20,28,ADANIPOWER,EQ,15302455,4231308,27.65
20,29,ADANITRANS,EQ,66000,21627,32.77
20,30,ADFFOODS,EQ,22695,8629,38.02
20,31,ADHUNIKIND,EQ,42439,38776,91.37
20,32,ADLABS,EQ,94000,83803,89.15
20,33,ADORWELD,EQ,1052,801,76.14
20,34,ADSL,EQ,59471,48293,81.20
20,35,ADVANIHOTR,EQ,1112,1027,92.36
20,36,ADVENZYMES,EQ,162499,72470,44.60
20,37,AEGISCHEM,EQ,68425,36988,54.06
20,38,AGARIND,EQ,15409,10856,70.45
20,39,AGCNET,EQ,1349,1272,94.29
20,40,AGLSL,EQ,809,438,54.14
20,41,AGRITECH,EQ,4886,3010,61.60
20,42,AHLEAST,EQ,117,60,51.28
20,43,AHLUCONT,EQ,6044,4970,82.23
20,44,AHLWEST,EQ,89,59,66.29
20,45,AIAENG,EQ,7702,5432,70.53
20,46,AIONJSW,EQ,4767,4347,91.19
20,47,AIRAN,EQ,146,75,51.37
20,48,AISL,SM,10800,8400,77.78
20,49,AJANTPHARM,EQ,258930,53194,20.54
20,50,AJMERA,EQ,31929,17355,54.35
20,51,AKSHARCHEM,EQ,4188,3228,77.08
20,52,AKSHOPTFBR,EQ,271820,174871,64.33
