Record Type,Sr No,Name of Security, Type of Security, Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,18361,14957,81.46
20,2,21STCENMGM,EQ,1183,652,55.11
20,3,3IINFOTECH,EQ,1848441,954574,51.64
20,4,3MINDIA,EQ,772,598,77.46
20,5,3PLAND,EQ,1818,1710,94.06
20,6,5PAISA,EQ,4079,2766,67.81
20,7,63MOONS,EQ,126940,32951,25.96
20,8,8KMILES,EQ,287633,130814,45.48
20,9,A2ZINFRA,EQ,54633,54633,100.00
20,10,AAKASH,SM,338000,336000,99.41
20,11,AARON,SM,9000,9000,100.00
20,12,AARTIDRUGS,EQ,7219,4781,66.23
20,13,AARTIIND,EQ,287012,123704,43.10
20,14,AARVEEDEN,EQ,2144,1820,84.89
20,15,AARVI,SM,2000,2000,100.00
20,16,AAVAS,EQ,9335,5196,55.66
20,17,ABAN,EQ,389563,89931,23.09
20,18,ABB,EQ,68457,25531,37.29
20,19,ABBOTINDIA,EQ,5351,3218,60.14
20,20,ABCAPITAL,EQ,3313525,2154476,65.02
20,21,ABFRL,EQ,1883635,1248635,66.29
20,22,ABSLNN50ET,EQ,6,6,100.00
20,23,ACC,EQ,605756,175851,29.03
20,24,ACCELYA,EQ,2913,2313,79.40
20,25,ACE,EQ,101230,55773,55.10
20,26,ACEINTEG,SM,6000,6000,100.00
20,27,ADANIENT,EQ,4509378,331429,7.35
20,28,ADANIGAS,EQ,358062,224655,62.74
20,29,ADANIGREEN,EQ,438733,311221,70.94
20,30,ADANIPORTS,EQ,7728519,3661052,47.37
20,31,ADANIPOWER,EQ,16027848,1741882,10.87
20,32,ADANITRANS,EQ,70824,40739,57.52
20,33,ADFFOODS,EQ,10006,4059,40.57
20,34,ADHUNIK,EQ,76064,62275,81.87
20,35,ADHUNIKIND,EQ,15760,9510,60.34
20,36,ADLABS,EQ,54887,39037,71.12
20,37,ADORWELD,EQ,11734,7810,66.56
20,38,ADROITINFO,EQ,1128,847,75.09
20,39,ADSL,EQ,11952,10916,91.33
20,40,ADVANIHOTR,EQ,7522,4313,57.34
20,41,ADVENZYMES,EQ,157822,88429,56.03
20,42,AEGISCHEM,EQ,135949,87840,64.61
20,43,AGARIND,EQ,19565,13011,66.50
