Record Type,Sr No,Name of Security, Type of Security, Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,18473,11645,63.04
20,2,21STCENMGM,EQ,650,599,92.15
20,3,3IINFOTECH,EQ,2912821,1601979,55.00
20,4,3MINDIA,EQ,524,390,74.43
20,5,3PLAND,EQ,4006,1557,38.87
20,6,5PAISA,EQ,8823,7423,84.13
20,7,63MOONS,EQ,175219,51575,29.43
20,8,8KMILES,EQ,434163,195891,45.12
20,9,A2ZINFRA,EQ,176262,147688,83.79
20,10,AARON,SM,12000,12000,100.00
20,11,AARTIDRUGS,EQ,8093,6327,78.18
20,12,AARTIIND,EQ,38673,28334,73.27
20,13,AARVEEDEN,EQ,7621,5540,72.69
20,14,AARVI,SM,4000,4000,100.00
20,15,AAVAS,EQ,3788,2705,71.41
20,16,ABAN,EQ,233102,76725,32.91
20,17,ABB,EQ,222935,181829,81.56
20,18,ABBOTINDIA,EQ,3174,1782,56.14
20,19,ABCAPITAL,EQ,979392,579655,59.19
20,20,ABFRL,EQ,470057,199345,42.41
20,21,ABSLNN50ET,EQ,6,6,100.00
20,22,ACC,EQ,349933,47594,13.60
20,23,ACCELYA,EQ,1724,1143,66.30
20,24,ACE,EQ,94611,53681,56.74
20,25,ACEINTEG,SM,18000,18000,100.00
20,26,ADANIENT,EQ,1763205,164144,9.31
20,27,ADANIGAS,EQ,440885,237915,53.96
20,28,ADANIGREEN,EQ,113138,80266,70.95
20,29,ADANIPORTS,EQ,2563705,584155,22.79
20,30,ADANIPOWER,EQ,13143168,1255009,9.55
20,31,ADANITRANS,EQ,109305,46788,42.80
20,32,ADFFOODS,EQ,19620,11624,59.25
20,33,ADHUNIK,EQ,50684,38063,75.10
20,34,ADHUNIKIND,EQ,1705,1173,68.80
20,35,ADLABS,EQ,7132123,4800890,67.31
20,36,ADORWELD,EQ,5988,3040,50.77
20,37,ADROITINFO,EQ,866,801,92.49
20,38,ADSL,EQ,5339,4599,86.14
20,39,ADVANIHOTR,EQ,3767,2776,73.69
20,40,ADVENZYMES,EQ,27501,21161,76.95
20,41,AEGISCHEM,EQ,99483,59248,59.56
20,42,AGARIND,EQ,5798,4136,71.33
20,43,AGCNET,EQ,5300,2829,53.38
20,44,AGLSL,EQ,4634,4137,89.27
20,45,AGRITECH,EQ,5384,3142,58.36
20,46,AGROPHOS,SM,192000,132000,68.75
20,47,AHLEAST,EQ,1733,1619,93.42
20,48,AHLUCONT,EQ,1886,1325,70.25
20,49,AHLWEST,EQ,142,112,78.87
20,50,AIAENG,EQ,35425,12697,35.84
20,51,AIFL,EQ,127077,78077,61.44
20,52,AIONJSW,EQ,22454,16618,74.01
20,53,AIROLAM,SM,3000,3000,100.00
20,54,AISL,SM,3600,3600,100.00
20,55,AJANTPHARM,EQ,156511,38509,24.60
20,56,AJMERA,EQ,98220,33165,33.77
20,57,AJOONI,SM,92000,12000,13.04
20,58,AKG,SM,8000,8000,100.00
20,59,AKSHARCHEM,EQ,684,533,77.92
20,60,AKSHOPTFBR,EQ,675456,132174,19.57
20,61,AKZOINDIA,EQ,4358,3059,70.19
20,62,ALANKIT,EQ,617291,124701,20.20
20,63,ALBERTDAVD,EQ,3361,1507,44.84
20,64,ALBK,EQ,2777961,410825,14.79
20,65,ALEMBICLTD,EQ,142764,93394,65.42
20,66,ALICON,EQ,169,144,85.21
20,67,ALKALI,EQ,2040,1026,50.29
20,68,ALKEM,EQ,11228,3378,30.09
20,69,ALKYLAMINE,EQ,69045,32057,46.43
20,70,ALLCARGO,EQ,110435,82843,75.02
20,71,ALLSEC,EQ,2600,1740,66.92
20,72,ALMONDZ,EQ,10290,4992,48.51
20,73,ALOKTEXT,EQ,1934690,1203935,62.23
20,74,ALPA,EQ,526888,145662,27.65
20,75,ALPHAGEO,EQ,6723,4026,59.88
20,76,AMARAJABAT,EQ,522569,136586,26.14
20,77,AMBER,EQ,1942,1532,78.89
20,78,AMBIKCO,EQ,1482,1081,72.94
20,79,AMBUJACEM,EQ,1028461,316482,30.77
20,80,AMDIND,EQ,5692,5167,90.78
20,81,AMJLAND,EQ,2472,1781,72.05
20,82,AMRUTANJAN,EQ,40937,20022,48.91
20,83,ANANTRAJ,EQ,220593,108332,49.11
20,84,ANDHRABANK,EQ,461326,234448,50.82
20,85,ANDHRACEMT,EQ,191879,164425,85.69
20,86,ANDHRSUGAR,EQ,12464,7134,57.24
20,87,ANIKINDS,EQ,1661,1265,76.16
20,88,ANSALAPI,EQ,108716,69912,64.31
20,89,ANSALHSG,EQ,93836,46618,49.68
20,90,APARINDS,EQ,4514,993,22.00
20,91,APCL,EQ,1128,845,74.91
20,92,APCOTEXIND,EQ,3139,2113,67.31
20,93,APEX,EQ,175261,162450,92.69
20,94,APLAPOLLO,EQ,7485,2930,39.14
20,95,APLLTD,EQ,26880,17988,66.92
20,96,APOLLO,EQ,6169,3914,63.45
20,97,APOLLOHOSP,EQ,1293001,706609,54.65
20,98,APOLLOTYRE,EQ,915690,228831,24.99
20,99,APTECHT,EQ,366393,80586,21.99
20,100,ARCHIDPLY,EQ,7770,4960,63.84
20,101,ARCHIES,EQ,82310,53997,65.60
20,102,ARCOTECH,EQ,37520,32972,87.88
20,103,ARIES,EQ,49658,35081,70.65
20,104,ARIHANT,EQ,2265,576,25.43
20,105,ARIHANTSUP,EQ,46381,15571,33.57
20,106,ARMANFIN,EQ,5136,3347,65.17
20,107,AROGRANITE,EQ,92736,28842,31.10
20,108,ARROWTEX,EQ,5820,5076,87.22
20,109,ARSHIYA,EQ,34892,23408,67.09
20,110,ARSSINFRA,EQ,6995,4490,64.19
20,111,ARVIND,EQ,868693,238324,27.43
20,112,ARVSMART,EQ,25167,17561,69.78
20,113,ASAHIINDIA,EQ,7069,5839,82.60
20,114,ASAHISONG,EQ,536,120,22.39
20,115,ASAL,EQ,86428,47145,54.55
20,116,ASHAPURMIN,EQ,27918,17309,62.00
20,117,ASHIANA,EQ,30475,22931,75.25
20,118,ASHOKA,EQ,96221,49693,51.64
20,119,ASHOKLEY,EQ,11361469,3221080,28.35
20,120,ASIANHOTNR,EQ,2538,1104,43.50
20,121,ASIANPAINT,EQ,2513582,1551373,61.72
20,122,ASIANTILES,EQ,100158,45794,45.72
20,123,ASPINWALL,EQ,723,620,85.75
20,124,ASSAMCO,EQ,86547,86194,99.59
20,125,ASTEC,EQ,2401,1615,67.26
20,126,ASTERDM,EQ,26814,20107,74.99
20,127,ASTRAL,EQ,11662,7157,61.37
20,128,ASTRAMICRO,EQ,185195,79986,43.19
20,129,ASTRAZEN,EQ,5161,1454,28.17
20,130,ASTRON,EQ,229230,106188,46.32
20,131,ATFL,EQ,3435,2481,72.23
20,132,ATLANTA,EQ,72379,21355,29.50
20,133,ATUL,EQ,15937,6766,42.45
20,134,ATULAUTO,EQ,27968,10403,37.20
20,135,AUBANK,EQ,359668,254573,70.78
20,136,AURDIS,SM,12000,12000,100.00
20,137,AURIONPRO,EQ,8637,4654,53.88
20,138,AUROPHARMA,EQ,1640124,430246,26.23
20,139,AUSOMENT,EQ,5522,2742,49.66
20,140,AUTOAXLES,EQ,6723,4130,61.43
20,141,AUTOIND,EQ,10325,7600,73.61
20,142,AUTOLITIND,EQ,3215,2932,91.20
20,143,AVADHSUGAR,EQ,15497,5889,38.00
20,144,AVANTIFEED,EQ,86155,37490,43.51
20,145,AVG,SM,3600,3600,100.00
20,146,AVONMPL,SM,6000,6000,100.00
20,147,AVSL,SM,3000,3000,100.00
20,148,AVTNPL,EQ,12944,10168,78.55
20,149,AXISBANK,EQ,6157956,3114635,50.58
20,150,AXISCADES,EQ,369592,163052,44.12
20,151,AXISGOLD,EQ,158,78,49.37
20,152,AXISNIFTY,EQ,63,59,93.65
20,153,AYMSYNTEX,EQ,7177,6177,86.07
20,154,BAFNAPHARM,EQ,3914,2995,76.52
20,155,BAGFILMS,EQ,73610,62663,85.13
20,156,BAJAJ-AUTO,EQ,303893,119386,39.29
20,157,BAJAJCON,EQ,105309,41333,39.25
20,158,BAJAJELEC,EQ,95619,22501,23.53
20,159,BAJAJFINSV,EQ,177176,27972,15.79
20,160,BAJAJHIND,EQ,1337331,462008,34.55
20,161,BAJAJHLDNG,EQ,11792,2759,23.40
20,162,BAJFINANCE,EQ,1332159,378348,28.40
20,163,BALAJITELE,EQ,71767,30741,42.83
20,164,BALAMINES,EQ,126117,61127,48.47
20,165,BALKRISHNA,EQ,7386,5467,74.02
20,166,BALKRISIND,EQ,201900,50503,25.01
20,167,BALLARPUR,EQ,550673,381155,69.22
20,168,BALMLAWRIE,EQ,34550,19399,56.15
20,169,BALPHARMA,EQ,59033,22861,38.73
20,170,BALRAMCHIN,EQ,1567331,455703,29.08
20,171,BANARBEADS,EQ,2675,463,17.31
20,172,BANARISUG,EQ,733,704,96.04
20,173,BANCOINDIA,EQ,28985,24932,86.02
20,174,BANDHANBNK,EQ,681714,262290,38.48
20,175,BANG,EQ,78069,21362,27.36
20,176,BANKA,SM,52800,52800,100.00
20,177,BANKBARODA,EQ,8481086,1084099,12.78
20,178,BANKBEES,EQ,12636,10526,83.30
20,179,BANKINDIA,EQ,8168459,707612,8.66
20,180,BANSAL,SM,43000,35000,81.40
20,181,BANSWRAS,EQ,4156,1676,40.33
20,182,BARTRONICS,EQ,28124,20178,71.75
20,183,BASF,EQ,4625,2579,55.76
20,184,BASML,EQ,827,561,67.84
20,185,BATAINDIA,EQ,311638,86246,27.68
20,186,BAYERCROP,EQ,2557,1829,71.53
20,187,BBL,EQ,1716,1172,68.30
20,188,BBTC,EQ,74821,34446,46.04
20,189,BBTCL,SM,3000,3000,100.00
20,190,BCG,EQ,763959,606033,79.33
20,191,BDL,EQ,14693,9939,67.64
20,192,BEARDSELL,EQ,12389,10961,88.47
20,193,BEDMUTHA,EQ,4250,3000,70.59
20,194,BEL,EQ,3050580,623497,20.44
20,195,BEML,EQ,1095730,54572,4.98
20,196,BEPL,EQ,216765,118818,54.81
20,197,BERGEPAINT,EQ,2023800,1032289,51.01
20,198,BETA,SM,9600,8000,83.33
20,199,BFINVEST,EQ,56355,14488,25.71
20,200,BFUTILITIE,EQ,420047,140722,33.50
20,201,BGRENERGY,EQ,50259,29952,59.60
20,202,BHAGERIA,EQ,40699,29963,73.62
20,203,BHAGYANGR,EQ,18157,15904,87.59
20,204,BHAGYAPROP,EQ,3520,2821,80.14
20,205,BHANDARI,EQ,57347,49008,85.46
20,206,BHARATFIN,EQ,175173,60125,34.32
20,207,BHARATFORG,EQ,1140253,490700,43.03
20,208,BHARATGEAR,EQ,18878,7268,38.50
20,209,BHARATRAS,EQ,3063,1899,62.00
20,210,BHARATWIRE,EQ,11874,9371,78.92
20,211,BHARTIARTL,EQ,7769963,1976352,25.44
20,212,BHEL,EQ,10341030,3971617,38.41
20,213,BIGBLOC,EQ,999,660,66.07
20,214,BIL,EQ,1072,107,9.98
20,215,BILENERGY,EQ,257425,214804,83.44
20,216,BINANIIND,EQ,18763,11634,62.01
20,217,BINDALAGRO,EQ,13622,9395,68.97
20,218,BIOCON,EQ,1826408,345530,18.92
20,219,BIRLACABLE,EQ,103743,73268,70.62
20,220,BIRLACORPN,EQ,14874,8582,57.70
20,221,BKMINDST,EQ,34664,33611,96.96
20,222,BLBLIMITED,EQ,7815,6741,86.26
20,223,BLISSGVS,EQ,1517873,445921,29.38
20,224,BLKASHYAP,EQ,53459,41066,76.82
20,225,BLS,EQ,74503,51747,69.46
20,226,BLUEBLENDS,EQ,14490,10117,69.82
20,227,BLUEDART,EQ,1056,695,65.81
20,228,BLUESTARCO,EQ,156455,150971,96.49
20,229,BODALCHEM,EQ,72622,36058,49.65
20,230,BOHRA,SM,22000,22000,100.00
20,231,BOMDYEING,EQ,546106,228409,41.83
20,232,BOROSIL,EQ,27478,13713,49.91
20,233,BOSCHLTD,EQ,5432,2506,46.13
