Record Type,Sr No,Name of Security, Type of Security, Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,13265,7538,56.83
20,2,21STCENMGM,EQ,201,201,100.00
20,3,3IINFOTECH,EQ,2182085,1075639,49.29
20,4,3MINDIA,EQ,1536,1014,66.02
20,5,5PAISA,EQ,1728,1212,70.14
20,6,63MOONS,EQ,491446,111915,22.77
20,7,8KMILES,EQ,26096,26096,100.00
20,8,A2ZINFRA,EQ,378858,251076,66.27
20,9,AARON,SM,9000,9000,100.00
20,10,AARTIDRUGS,EQ,10509,8585,81.69
20,11,AARTIIND,EQ,82083,41721,50.83
20,12,AARVEEDEN,EQ,3205,2307,71.98
20,13,AAVAS,EQ,111929,92156,82.33
20,14,ABAN,EQ,474329,99933,21.07
20,15,ABB,EQ,34631,16837,48.62
20,16,ABBOTINDIA,EQ,8024,4003,49.89
20,17,ABCAPITAL,EQ,1444966,896479,62.04
20,18,ABFRL,EQ,467426,263775,56.43
20,19,ABSLRIF6RG,MF,1890,1890,100.00
20,20,ACC,EQ,720915,215199,29.85
20,21,ACCELYA,EQ,12440,10407,83.66
20,22,ACE,EQ,72596,45154,62.20
20,23,ACEINTEG,SM,3000,3000,100.00
20,24,ADANIENT,EQ,3213684,276899,8.62
20,25,ADANIGAS,EQ,1065560,520509,48.85
20,26,ADANIGREEN,EQ,317022,182200,57.47
20,27,ADANIPORTS,EQ,4303979,1448846,33.66
20,28,ADANIPOWER,EQ,29914058,3483006,11.64
20,29,ADANITRANS,EQ,441042,168422,38.19
20,30,ADFFOODS,EQ,69126,26319,38.07
20,31,ADHUNIK,EQ,65358,48704,74.52
20,32,ADHUNIKIND,EQ,33797,10014,29.63
20,33,ADLABS,EQ,591278,335415,56.73
20,34,ADORWELD,EQ,4957,2785,56.18
20,35,ADROITINFO,EQ,55,50,90.91
20,36,ADSL,EQ,6406,4640,72.43
20,37,ADVANIHOTR,EQ,9497,4790,50.44
20,38,ADVENZYMES,EQ,23637,13274,56.16
20,39,AEGISCHEM,EQ,87568,52303,59.73
20,40,AGARIND,EQ,748,526,70.32
20,41,AGCNET,EQ,5718,3378,59.08
20,42,AGLSL,EQ,2994,1990,66.47
20,43,AGRITECH,EQ,26945,12745,47.30
20,44,AGROPHOS,SM,24000,0,0.00
20,45,AHLADA,SM,3000,3000,100.00
20,46,AHLEAST,EQ,334,219,65.57
20,47,AHLUCONT,EQ,2591,1543,59.55
20,48,AHLWEST,EQ,170,156,91.76
20,49,AIAENG,EQ,43685,20350,46.58
20,50,AIFL,EQ,19158,19158,100.00
20,51,AIONJSW,EQ,40231,33522,83.32
20,52,AIRAN,SM,2500,2500,100.00
20,53,AISL,SM,2400,2400,100.00
20,54,AJANTPHARM,EQ,317230,50281,15.85
20,55,AJMERA,EQ,20998,8037,38.28
20,56,AJOONI,SM,12000,8000,66.67
20,57,AKASH,SM,3000,0,0.00
20,58,AKSHARCHEM,EQ,724,384,53.04
20,59,AKSHOPTFBR,EQ,454767,197239,43.37
20,60,AKZOINDIA,EQ,18307,17554,95.89
20,61,ALANKIT,EQ,43563,22154,50.86
20,62,ALBERTDAVD,EQ,8903,7002,78.65
20,63,ALBK,EQ,4625400,460601,9.96
20,64,ALEMBICLTD,EQ,283620,149274,52.63
20,65,ALICON,EQ,1181,791,66.98
20,66,ALKALI,EQ,2147,1762,82.07
20,67,ALKEM,EQ,59256,31763,53.60
20,68,ALKYLAMINE,EQ,2218,1445,65.15
20,69,ALLCARGO,EQ,121083,70101,57.89
20,70,ALLSEC,EQ,11563,8525,73.73
20,71,ALMONDZ,EQ,7185,5695,79.26
20,72,ALOKTEXT,EQ,324948,324948,100.00
20,73,ALPA,EQ,8816,8339,94.59
20,74,ALPHAGEO,EQ,2167,1245,57.45
20,75,AMARAJABAT,EQ,524249,215762,41.16
20,76,AMBER,EQ,6666,4669,70.04
