Record Type,Sr No,Name of Security, Type of Security, Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003GS2019,GS,1,1,100.00
20,2,20MICRONS,EQ,70139,58660,83.63
20,3,21STCENMGM,EQ,3415,3415,100.00
20,4,3IINFOTECH,EQ,1259366,1021781,81.13
20,5,3MINDIA,EQ,4621,3150,68.17
20,6,3PLAND,EQ,903,403,44.63
20,7,5PAISA,EQ,31663,19167,60.53
20,8,63MOONS,EQ,159290,62223,39.06
20,9,8KMILES,EQ,307482,192142,62.49
20,10,AARON,SM,3000,3000,100.00
20,11,AARTIDRUGS,EQ,16212,8502,52.44
20,12,AARTIIND,EQ,107290,83497,77.82
20,13,AARVEEDEN,EQ,8935,5639,63.11
20,14,AARVI,SM,2000,2000,100.00
20,15,AAVAS,EQ,141742,123266,86.97
20,16,ABB,EQ,97361,65037,66.80
20,17,ABBOTINDIA,EQ,37164,35466,95.43
20,18,ABCAPITAL,EQ,7750265,3835245,49.49
20,19,ABFRL,EQ,408108,217583,53.32
20,20,ABSLNN50ET,EQ,61,61,100.00
20,21,ACC,EQ,1576508,464755,29.48
20,22,ACCELYA,EQ,14084,12625,89.64
20,23,ACCURACY,SM,1600,1600,100.00
20,24,ACE,EQ,545143,223761,41.05
20,25,ADANIENT,EQ,7938713,1240358,15.62
20,26,ADANIGAS,EQ,1017473,268236,26.36
20,27,ADANIGREEN,EQ,780251,367608,47.11
20,28,ADANIPORTS,EQ,2479521,952514,38.42
20,29,ADANIPOWER,EQ,15730219,2339791,14.87
20,30,ADANITRANS,EQ,170645,94884,55.60
20,31,ADFFOODS,EQ,24434,13902,56.90
20,32,ADHUNIKIND,EQ,8856,7771,87.75
20,33,ADLABS,EQ,214399,174251,81.27
20,34,ADORWELD,EQ,11823,6554,55.43
20,35,ADSL,EQ,9472,7221,76.24
20,36,ADVANIHOTR,EQ,4598,2893,62.92
20,37,ADVENZYMES,EQ,324779,120633,37.14
20,38,AEGISCHEM,EQ,159845,87662,54.84
20,39,AGARIND,EQ,562,280,49.82
20,40,AGCNET,EQ,4317,3007,69.65
20,41,AGLSL,EQ,5148,4322,83.95
20,42,AGRITECH,EQ,27908,23591,84.53
20,43,AGROPHOS,EQ,2244,2092,93.23
20,44,AHLADA,SM,2000,2000,100.00
20,45,AHLEAST,EQ,5150,4721,91.67
20,46,AHLUCONT,EQ,34708,32217,92.82
20,47,AHLWEST,EQ,978,226,23.11
20,48,AIAENG,EQ,6255,4018,64.24
20,49,AIONJSW,EQ,252285,149548,59.28
20,50,AIRAN,SM,22500,17500,77.78
20,51,AJANTPHARM,EQ,171635,20262,11.81
20,52,AJMERA,EQ,228237,118150,51.77
20,53,AKSHARCHEM,EQ,6240,3169,50.79
20,54,AKSHOPTFBR,EQ,701354,341080,48.63
20,55,AKZOINDIA,EQ,3484,2019,57.95
20,56,ALANKIT,EQ,715966,155796,21.76
20,57,ALBERTDAVD,EQ,10962,5822,53.11
20,58,ALBK,EQ,7814179,1408287,18.02
20,59,ALEMBICLTD,EQ,298462,164593,55.15
20,60,ALICON,EQ,1988,1770,89.03
20,61,ALKALI,EQ,13618,9642,70.80
20,62,ALKEM,EQ,62734,34768,55.42
20,63,ALKYLAMINE,EQ,2024,1613,79.69
20,64,ALLCARGO,EQ,114919,68378,59.50
20,65,ALLSEC,EQ,52209,31664,60.65
20,66,ALMONDZ,EQ,3296,2045,62.04
20,67,ALOKTEXT,EQ,13832197,7193712,52.01
20,68,ALPA,EQ,14067,8910,63.34
20,69,ALPHAGEO,EQ,5202,3043,58.50
20,70,AMARAJABAT,EQ,604384,255578,42.29
20,71,AMBER,EQ,151632,103653,68.36
20,72,AMBIKCO,EQ,2672,1432,53.59
20,73,AMBUJACEM,EQ,5454846,2519407,46.19
20,74,AMDIND,EQ,3902,3626,92.93
20,75,AMJLAND,EQ,3786,2770,73.16
20,76,AMJUMBO,SM,10000,8000,80.00
20,77,AMRUTANJAN,EQ,73522,27355,37.21
20,78,ANANTRAJ,EQ,249786,149554,59.87
20,79,ANDHRABANK,EQ,22946887,4405668,19.20
20,80,ANDHRSUGAR,EQ,49030,23017,46.94
20,81,ANIKINDS,EQ,8395,4875,58.07
20,82,ANSALAPI,EQ,87581,59420,67.85
20,83,ANUP,EQ,18920,10629,56.18
20,84,APARINDS,EQ,86408,81945,94.83
20,85,APCL,EQ,3454,2745,79.47
20,86,APCOTEXIND,EQ,1707,953,55.83
20,87,APEX,EQ,136722,45764,33.47
20,88,APLAPOLLO,EQ,73467,42925,58.43
20,89,APLLTD,EQ,15619,8145,52.15
20,90,APOLLO,EQ,156150,72008,46.11
20,91,APOLLOHOSP,EQ,1002709,315433,31.46
20,92,APOLLOTYRE,EQ,3023752,907063,30.00
20,93,APTECHT,EQ,235184,70292,29.89
20,94,ARCHIDPLY,EQ,42249,36172,85.62
20,95,ARCHIES,EQ,33228,15626,47.03
20,96,ARIES,EQ,26311,16455,62.54
20,97,ARIHANT,EQ,1111,556,50.05
20,98,ARMANFIN,EQ,1699,1492,87.82
20,99,AROGRANITE,EQ,9539,7730,81.04
20,100,ARROWTEX,EQ,15981,14096,88.20
20,101,ARSHIYA,EQ,1337524,522157,39.04
20,102,ARSSINFRA,EQ,26361,24297,92.17
20,103,ARVIND,EQ,2462139,419366,17.03
20,104,ARVINDFASN,EQ,165398,89582,54.16
20,105,ARVSMART,EQ,36060,22146,61.41
20,106,ASAHIINDIA,EQ,13845,8039,58.06
20,107,ASAHISONG,EQ,5150,3329,64.64
20,108,ASAL,EQ,12101,6093,50.35
20,109,ASHAPURMIN,EQ,58359,37205,63.75
20,110,ASHIANA,EQ,25779,16932,65.68
20,111,ASHOKA,EQ,224989,171689,76.31
20,112,ASHOKLEY,EQ,26616287,5474695,20.57
20,113,ASIANHOTNR,EQ,11809,5279,44.70
20,114,ASIANPAINT,EQ,707570,372063,52.58
20,115,ASIANTILES,EQ,73325,38443,52.43
20,116,ASLIND,SM,8000,8000,100.00
20,117,ASPINWALL,EQ,671,608,90.61
20,118,ASTEC,EQ,29758,15830,53.20
20,119,ASTERDM,EQ,89260,60225,67.47
20,120,ASTRAL,EQ,55647,25228,45.34
20,121,ASTRAMICRO,EQ,535724,280470,52.35
20,122,ASTRAZEN,EQ,9741,5237,53.76
20,123,ASTRON,EQ,205602,89306,43.44
20,124,ATFL,EQ,3718,2683,72.16
20,125,ATLANTA,EQ,26716,16132,60.38
20,126,ATUL,EQ,6690,3465,51.79
20,127,ATULAUTO,EQ,224972,40305,17.92
20,128,AUBANK,EQ,381796,336069,88.02
20,129,AURIONPRO,EQ,36588,25906,70.80
20,130,AUROPHARMA,EQ,2459846,453333,18.43
20,131,AUSOMENT,EQ,2892,2767,95.68
20,132,AUTOAXLES,EQ,5300,2504,47.25
20,133,AUTOIND,EQ,23244,12778,54.97
20,134,AUTOLITIND,EQ,4547,3975,87.42
20,135,AVADHSUGAR,EQ,50512,15158,30.01
20,136,AVANTIFEED,EQ,460575,118939,25.82
20,137,AVTNPL,EQ,27486,18868,68.65
20,138,AXISBANK,EQ,6021202,2504426,41.59
20,139,AXISCADES,EQ,34182,16475,48.20
20,140,AXISGOLD,EQ,79,44,55.70
20,141,AXISNIFTY,EQ,171,171,100.00
20,142,AYMSYNTEX,EQ,4266,2857,66.97
20,143,BAFNAPHARM,EQ,7519,6820,90.70
20,144,BAGFILMS,EQ,89032,61260,68.81
20,145,BAJAJ-AUTO,EQ,679984,345134,50.76
20,146,BAJAJCON,EQ,79407,49889,62.83
20,147,BAJAJELEC,EQ,302971,168172,55.51
20,148,BAJAJFINSV,EQ,311482,147619,47.39
20,149,BAJAJHIND,EQ,2503625,1367385,54.62
20,150,BAJAJHLDNG,EQ,59859,42986,71.81
20,151,BAJFINANCE,EQ,1109000,325377,29.34
20,152,BALAJITELE,EQ,184954,114238,61.77
20,153,BALAMINES,EQ,38899,18622,47.87
20,154,BALAXI,EQ,137,137,100.00
20,155,BALKRISHNA,EQ,11472,5820,50.73
20,156,BALKRISIND,EQ,691630,167740,24.25
20,157,BALLARPUR,EQ,5205662,3887215,74.67
20,158,BALMLAWRIE,EQ,40425,30377,75.14
20,159,BALPHARMA,EQ,7777,5368,69.02
20,160,BALRAMCHIN,EQ,3005168,582020,19.37
20,161,BANARBEADS,EQ,1438,958,66.62
20,162,BANARISUG,EQ,1735,1628,93.83
20,163,BANCOINDIA,EQ,31375,21783,69.43
20,164,BANDHANBNK,EQ,602748,308518,51.19
20,165,BANG,EQ,42669,23607,55.33
20,166,BANKBARODA,EQ,42469408,6973350,16.42
20,167,BANKBEES,EQ,13361,9011,67.44
20,168,BANKINDIA,EQ,10096894,925016,9.16
20,169,BANSAL,SM,17000,8000,47.06
20,170,BANSWRAS,EQ,1944,1944,100.00
20,171,BARTRONICS,EQ,30133,20769,68.92
20,172,BASF,EQ,16763,11721,69.92
20,173,BASML,EQ,747,576,77.11
20,174,BATAINDIA,EQ,570286,198513,34.81
20,175,BAYERCROP,EQ,8775,6714,76.51
20,176,BBL,EQ,8578,4350,50.71
20,177,BBTC,EQ,44642,17257,38.66
20,178,BCONCEPTS,SM,21000,18000,85.71
20,179,BDL,EQ,27433,14628,53.32
20,180,BEARDSELL,EQ,2325,2299,98.88
20,181,BEDMUTHA,EQ,5678,5468,96.30
20,182,BEL,EQ,21911100,7553669,34.47
20,183,BEML,EQ,1152354,86997,7.55
20,184,BEPL,EQ,408033,154024,37.75
