Record Type,Sr No,Name of Security, Type of Security, Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,9764,6796,69.60
20,2,21STCENMGM,EQ,1090,1090,100.00
20,3,3IINFOTECH,EQ,774268,372129,48.06
20,4,3MINDIA,EQ,1008,603,59.82
20,5,3PLAND,EQ,229,228,99.56
20,6,5PAISA,EQ,1678,1180,70.32
20,7,63MOONS,EQ,74702,29666,39.71
20,8,8KMILES,EQ,779395,198018,25.41
20,9,A2ZINFRA,EQ,708142,650808,91.90
20,10,AARON,SM,6000,6000,100.00
20,11,AARTIDRUGS,EQ,9766,5921,60.63
20,12,AARTIIND,EQ,55925,38874,69.51
20,13,AARVEEDEN,EQ,679,564,83.06
20,14,AARVI,SM,12000,10000,83.33
20,15,AAVAS,EQ,7949,2147,27.01
20,16,ABB,EQ,40925,24392,59.60
20,17,ABBOTINDIA,EQ,3341,2279,68.21
20,18,ABCAPITAL,EQ,2877367,1666642,57.92
20,19,ABFRL,EQ,480266,296872,61.81
20,20,ABSLNN50ET,EQ,33,30,90.91
20,21,ACC,EQ,1282592,518307,40.41
20,22,ACCELYA,EQ,4337,1674,38.60
20,23,ACE,EQ,340875,130228,38.20
20,24,ADANIENT,EQ,3963980,527366,13.30
20,25,ADANIGAS,EQ,501350,152887,30.50
20,26,ADANIGREEN,EQ,425277,206925,48.66
20,27,ADANIPORTS,EQ,1909852,811782,42.50
20,28,ADANIPOWER,EQ,12299012,1340324,10.90
20,29,ADANITRANS,EQ,79401,44800,56.42
20,30,ADFFOODS,EQ,7684,4863,63.29
20,31,ADHUNIKIND,EQ,7752,6138,79.18
20,32,ADLABS,EQ,3375598,1131448,33.52
20,33,ADORWELD,EQ,2012,1514,75.25
20,34,ADSL,EQ,6573,4775,72.65
20,35,ADVANIHOTR,EQ,89265,13936,15.61
20,36,ADVENZYMES,EQ,298375,104096,34.89
20,37,AEGISCHEM,EQ,150845,87535,58.03
20,38,AGARIND,EQ,331,212,64.05
20,39,AGCNET,EQ,10363,7946,76.68
20,40,AGLSL,EQ,1562,1042,66.71
20,41,AGRITECH,EQ,2460,2073,84.27
20,42,AHLADA,SM,1000,1000,100.00
20,43,AHLEAST,EQ,1634,1374,84.09
20,44,AHLUCONT,EQ,1465,1173,80.07
20,45,AHLWEST,EQ,114,60,52.63
20,46,AIAENG,EQ,11091,7030,63.38
20,47,AIONJSW,EQ,87499,68644,78.45
20,48,AIRAN,SM,55000,55000,100.00
20,49,AISL,SM,1200,1200,100.00
20,50,AJANTPHARM,EQ,143511,12289,8.56
20,51,AJMERA,EQ,87746,26708,30.44
20,52,AKSHARCHEM,EQ,1372,1110,80.90
20,53,AKSHOPTFBR,EQ,388629,192634,49.57
20,54,AKZOINDIA,EQ,19116,9674,50.61
20,55,ALANKIT,EQ,623301,131154,21.04
20,56,ALBERTDAVD,EQ,4644,3481,74.96
20,57,ALBK,EQ,7012985,495244,7.06
20,58,ALEMBICLTD,EQ,127601,80118,62.79
20,59,ALICON,EQ,3781,2377,62.87
20,60,ALKALI,EQ,9360,6465,69.07
20,61,ALKEM,EQ,46718,31958,68.41
20,62,ALKYLAMINE,EQ,2722,2365,86.88
