Record Type,Sr No,Name of Security, Type of Security, Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,16271,9940,61.09
20,2,21STCENMGM,EQ,98,98,100.00
20,3,3IINFOTECH,EQ,2390962,1536865,64.28
20,4,3MINDIA,EQ,973,593,60.95
20,5,5PAISA,EQ,6410,5682,88.64
20,6,63MOONS,EQ,325532,101848,31.29
20,7,8KMILES,EQ,97178,39975,41.14
20,8,A2ZINFRA,EQ,39371,23149,58.80
20,9,AARON,SM,12000,6000,50.00
20,10,AARTIDRUGS,EQ,4910,2763,56.27
20,11,AARTIIND,EQ,100765,70389,69.85
20,12,AARVEEDEN,EQ,3535,3136,88.71
20,13,AARVI,SM,6000,2000,33.33
20,14,AAVAS,EQ,109941,76316,69.42
20,15,ABB,EQ,21627,7463,34.51
20,16,ABBOTINDIA,EQ,2681,1680,62.66
20,17,ABCAPITAL,EQ,1244036,656413,52.76
20,18,ABFRL,EQ,984614,451338,45.84
20,19,ABSLNN50ET,EQ,6,3,50.00
20,20,ABSLRIF6RG,MF,5000,5000,100.00
20,21,ACC,EQ,463571,159506,34.41
20,22,ACCELYA,EQ,18461,15679,84.93
20,23,ACCURACY,SM,3200,3200,100.00
20,24,ACE,EQ,409303,149605,36.55
20,25,ADANIENT,EQ,4631007,461293,9.96
20,26,ADANIGAS,EQ,478070,263830,55.19
20,27,ADANIGREEN,EQ,605735,322665,53.27
20,28,ADANIPORTS,EQ,3059404,1577810,51.57
20,29,ADANIPOWER,EQ,13404672,1871169,13.96
20,30,ADANITRANS,EQ,42758,27447,64.19
20,31,ADFFOODS,EQ,47257,37811,80.01
20,32,ADHUNIKIND,EQ,59809,43633,72.95
20,33,ADLABS,EQ,224018,166315,74.24
20,34,ADORWELD,EQ,18431,10828,58.75
20,35,ADSL,EQ,7714,5988,77.63
20,36,ADVANIHOTR,EQ,2980,2026,67.99
20,37,ADVENZYMES,EQ,82938,36827,44.40
20,38,AEGISCHEM,EQ,167110,145309,86.95
20,39,AGARIND,EQ,9320,5949,63.83
20,40,AGCNET,EQ,1994,1203,60.33
20,41,AGLSL,EQ,1484,1158,78.03
20,42,AGRITECH,EQ,13435,6449,48.00
20,43,AHLEAST,EQ,511,79,15.46
20,44,AHLUCONT,EQ,4305,3880,90.13
20,45,AHLWEST,EQ,2758,389,14.10
20,46,AIAENG,EQ,14600,11454,78.45
20,47,AIONJSW,EQ,56606,45605,80.57
20,48,AIRAN,EQ,1966,751,38.20
20,49,AISL,SM,2400,0,0.00
20,50,AJANTPHARM,EQ,214428,13285,6.20
20,51,AJMERA,EQ,53409,16733,31.33
20,52,AKSHARCHEM,EQ,7765,5635,72.57
20,53,AKSHOPTFBR,EQ,985393,652417,66.21
20,54,AKZOINDIA,EQ,3300,2659,80.58
20,55,ALANKIT,EQ,506179,99211,19.60
20,56,ALBERTDAVD,EQ,1543,1270,82.31
20,57,ALBK,EQ,2607463,214572,8.23
20,58,ALEMBICLTD,EQ,89937,57314,63.73
20,59,ALICON,EQ,1781,1190,66.82
20,60,ALKALI,EQ,3343,2639,78.94
20,61,ALKEM,EQ,18338,10690,58.29
20,62,ALKYLAMINE,EQ,9706,8966,92.38
20,63,ALLCARGO,EQ,89518,50266,56.15
20,64,ALMONDZ,EQ,1078,1003,93.04
20,65,ALPA,EQ,38135,21945,57.55
20,66,ALPHAGEO,EQ,3429,1709,49.84
20,67,AMARAJABAT,EQ,236666,46056,19.46
20,68,AMBER,EQ,12623,10652,84.39
20,69,AMBIKCO,EQ,2222,1705,76.73
20,70,AMBUJACEM,EQ,3107238,1817054,58.48
20,71,AMDIND,EQ,1455,792,54.43
20,72,AMJLAND,EQ,9175,7655,83.43
20,73,AMRUTANJAN,EQ,10695,7715,72.14
20,74,ANANTRAJ,EQ,120874,84288,69.73
20,75,ANDHRABANK,EQ,1571673,1004604,63.92
20,76,ANDHRSUGAR,EQ,9465,4956,52.36
20,77,ANIKINDS,EQ,1736,1592,91.71
20,78,ANSALAPI,EQ,56918,38248,67.20
20,79,ANSALHSG,EQ,33658,21091,62.66
20,80,ANUP,EQ,57247,23850,41.66
20,81,APARINDS,EQ,1446,1050,72.61
20,82,APCL,EQ,1873,1151,61.45
20,83,APCOTEXIND,EQ,2450,1295,52.86
20,84,APEX,EQ,88586,28988,32.72
20,85,APLAPOLLO,EQ,31419,26966,85.83
20,86,APLLTD,EQ,7684,5687,74.01
20,87,APOLLO,EQ,53591,36619,68.33
20,88,APOLLOHOSP,EQ,270312,91217,33.75
20,89,APOLLOTYRE,EQ,1880591,541823,28.81
20,90,APOLSINHOT,EQ,596,359,60.23
20,91,APTECHT,EQ,121128,36836,30.41
20,92,ARCHIDPLY,EQ,8133,7083,87.09
20,93,ARCHIES,EQ,32933,19155,58.16
20,94,ARIES,EQ,13179,9894,75.07
20,95,ARIHANT,EQ,18664,722,3.87
20,96,ARMANFIN,EQ,2433,2134,87.71
20,97,AROGRANITE,EQ,13319,10483,78.71
20,98,ARROWGREEN,EQ,8042,5125,63.73
20,99,ARROWTEX,EQ,6598,3412,51.71
20,100,ARSHIYA,EQ,17197,8173,47.53
20,101,ARVIND,EQ,5570971,297778,5.35
20,102,ARVINDFASN,EQ,844837,502550,59.48
20,103,ARVSMART,EQ,4539,3550,78.21
20,104,ASAHIINDIA,EQ,34139,22120,64.79
20,105,ASAHISONG,EQ,8605,8037,93.40
20,106,ASAL,EQ,2297,2040,88.81
20,107,ASHIANA,EQ,17604,13838,78.61
20,108,ASHIMASYN,EQ,27669,14755,53.33
20,109,ASHOKA,EQ,194960,166929,85.62
20,110,ASHOKLEY,EQ,13305907,2105548,15.82
20,111,ASIANHOTNR,EQ,361,92,25.48
20,112,ASIANPAINT,EQ,860934,445876,51.79
20,113,ASIANTILES,EQ,249049,103484,41.55
20,114,ASPINWALL,EQ,1866,1611,86.33
20,115,ASTEC,EQ,5755,3450,59.95
20,116,ASTERDM,EQ,15735,11167,70.97
20,117,ASTRAL,EQ,14345,10579,73.75
20,118,ASTRAMICRO,EQ,114074,72391,63.46
20,119,ASTRAZEN,EQ,31533,22762,72.18
20,120,ASTRON,EQ,440765,129754,29.44
20,121,ATFL,EQ,4130,3416,82.71
20,122,ATLANTA,EQ,57527,38862,67.55
20,123,ATUL,EQ,100578,93907,93.37
20,124,ATULAUTO,EQ,10770,5750,53.39
20,125,AUBANK,EQ,541410,295901,54.65
20,126,AURDIS,SM,2000,2000,100.00
20,127,AURIONPRO,EQ,3493,2600,74.43
20,128,AUROPHARMA,EQ,11691715,3771507,32.26
20,129,AUSOMENT,EQ,848,433,51.06
20,130,AUTOAXLES,EQ,8132,3919,48.19
20,131,AUTOIND,EQ,25308,22832,90.22
20,132,AUTOLITIND,EQ,3693,2927,79.26
20,133,AVADHSUGAR,EQ,37394,17703,47.34
20,134,AVANTIFEED,EQ,297614,114145,38.35
20,135,AVG,SM,6000,3600,60.00
20,136,AVTNPL,EQ,13914,11437,82.20
20,137,AXISBANK,EQ,9072242,4315608,47.57
