Record Type,Sr No,Name of Security, Type of Security, Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,31966,24863,77.78
20,2,21STCENMGM,EQ,422,422,100.00
20,3,3IINFOTECH,EQ,1439884,779153,54.11
20,4,3MINDIA,EQ,1084,637,58.76
20,5,5PAISA,EQ,14709,6999,47.58
20,6,63MOONS,EQ,2594750,786809,30.32
20,7,8KMILES,EQ,159911,93546,58.50
20,8,A2ZINFRA,EQ,413091,379915,91.97
20,9,AARON,SM,6000,3000,50.00
20,10,AARTIDRUGS,EQ,14459,10283,71.12
20,11,AARTIIND,EQ,24532,13897,56.65
20,12,AARVEEDEN,EQ,3966,3223,81.27
20,13,AARVI,SM,2000,2000,100.00
20,14,AAVAS,EQ,46281,19226,41.54
20,15,ABB,EQ,113929,37090,32.56
20,16,ABBOTINDIA,EQ,1278,770,60.25
20,17,ABCAPITAL,EQ,3417045,1944505,56.91
20,18,ABFRL,EQ,458408,232469,50.71
20,19,ABSLNN50ET,EQ,213,174,81.69
20,20,ACC,EQ,389859,86450,22.17
20,21,ACCELYA,EQ,5086,3222,63.35
20,22,ACCURACY,SM,30400,30400,100.00
20,23,ACE,EQ,124751,69566,55.76
20,24,ADANIENT,EQ,6222801,960387,15.43
20,25,ADANIGAS,EQ,274700,120082,43.71
20,26,ADANIGREEN,EQ,432762,221726,51.24
20,27,ADANIPORTS,EQ,1863548,771097,41.38
20,28,ADANIPOWER,EQ,13632818,1511642,11.09
20,29,ADANITRANS,EQ,92113,40426,43.89
20,30,ADFFOODS,EQ,17147,10265,59.86
20,31,ADHUNIKIND,EQ,38002,18450,48.55
20,32,ADLABS,EQ,82393,51813,62.89
20,33,ADORWELD,EQ,2832,2046,72.25
20,34,ADSL,EQ,11913,9069,76.13
20,35,ADVANIHOTR,EQ,2780,1964,70.65
20,36,ADVENZYMES,EQ,61532,47596,77.35
20,37,AEGISCHEM,EQ,75103,46372,61.74
20,38,AGARIND,EQ,2142,1127,52.61
20,39,AGCNET,EQ,1552,1276,82.22
20,40,AGLSL,EQ,6240,6050,96.96
20,41,AGRITECH,EQ,51306,23651,46.10
20,42,AHLADA,SM,21000,21000,100.00
20,43,AHLEAST,EQ,485,227,46.80
20,44,AHLUCONT,EQ,490,189,38.57
20,45,AHLWEST,EQ,897,465,51.84
20,46,AIAENG,EQ,10362,5476,52.85
20,47,AIONJSW,EQ,51570,36527,70.83
20,48,AIRAN,EQ,252366,126974,50.31
20,49,AJANTPHARM,EQ,686186,30585,4.46
20,50,AJMERA,EQ,28097,17364,61.80
20,51,AJOONI,SM,8000,4000,50.00
20,52,AKASH,SM,4000,0,0.00
20,53,AKG,SM,92000,92000,100.00
20,54,AKSHARCHEM,EQ,3918,2796,71.36
20,55,AKSHOPTFBR,EQ,296301,195447,65.96
20,56,AKZOINDIA,EQ,5400,3912,72.44
20,57,ALANKIT,EQ,607906,133043,21.89
20,58,ALBERTDAVD,EQ,2337,2134,91.31
20,59,ALBK,EQ,3782029,402797,10.65
20,60,ALEMBICLTD,EQ,167672,117340,69.98
20,61,ALICON,EQ,373,326,87.40
20,62,ALKALI,EQ,1229,1033,84.05
20,63,ALKEM,EQ,12632,6382,50.52
20,64,ALKYLAMINE,EQ,3777,2711,71.78
20,65,ALLCARGO,EQ,117121,74462,63.58
20,66,ALMONDZ,EQ,3507,2904,82.81
20,67,ALPA,EQ,7658,5172,67.54
20,68,ALPHAGEO,EQ,4100,2559,62.41
20,69,AMARAJABAT,EQ,230646,86911,37.68
20,70,AMBANIORG,SM,2000,2000,100.00
20,71,AMBER,EQ,7160,5176,72.29
20,72,AMBIKCO,EQ,1333,821,61.59
20,73,AMBUJACEM,EQ,1515314,296472,19.57
20,74,AMDIND,EQ,6902,5327,77.18
20,75,AMJLAND,EQ,3049,2153,70.61
20,76,AMJUMBO,SM,2000,2000,100.00
20,77,AMRUTANJAN,EQ,54595,29947,54.85
20,78,ANANTRAJ,EQ,264148,187548,71.00
20,79,ANDHRABANK,EQ,994691,549596,55.25
20,80,ANDHRSUGAR,EQ,10280,6674,64.92
20,81,ANIKINDS,EQ,4998,4382,87.68
20,82,ANSALAPI,EQ,192035,146266,76.17
20,83,ANSALHSG,EQ,38100,29722,78.01
