Record Type,Sr No,Name of Security, Type of Security, Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,33738,20965,62.14
20,2,21STCENMGM,EQ,2964,2074,69.97
20,3,3IINFOTECH,EQ,2498830,1408677,56.37
20,4,3MINDIA,EQ,4558,2540,55.73
20,5,3PLAND,EQ,2297,1815,79.02
20,6,5PAISA,EQ,1612,957,59.37
20,7,63MOONS,EQ,570219,140236,24.59
20,8,8KMILES,EQ,130176,81679,62.75
20,9,A2ZINFRA,EQ,590307,487594,82.60
20,10,AARON,SM,3000,3000,100.00
20,11,AARTIDRUGS,EQ,6284,3991,63.51
20,12,AARTIIND,EQ,66086,32969,49.89
20,13,AARVEEDEN,EQ,13167,8433,64.05
20,14,AAVAS,EQ,32770,19875,60.65
20,15,ABAN,EQ,488704,106200,21.73
20,16,ABB,EQ,33418,9550,28.58
20,17,ABBOTINDIA,EQ,2228,1557,69.88
20,18,ABCAPITAL,EQ,3864761,2018987,52.24
20,19,ABFRL,EQ,579619,238824,41.20
20,20,ABSLNN50ET,EQ,22,22,100.00
20,21,ABSLRIF6RG,MF,15707,15707,100.00
20,22,ACC,EQ,751219,425479,56.64
20,23,ACCELYA,EQ,5855,3800,64.90
20,24,ACCORD,SM,2000,2000,100.00
20,25,ACCURACY,SM,17600,17600,100.00
20,26,ACE,EQ,427544,205363,48.03
20,27,ADANIENT,EQ,12769956,1236868,9.69
20,28,ADANIGAS,EQ,344984,200888,58.23
20,29,ADANIGREEN,EQ,493358,346901,70.31
20,30,ADANIPORTS,EQ,21795407,5281072,24.23
20,31,ADANIPOWER,EQ,17835657,2157994,12.10
20,32,ADANITRANS,EQ,104497,74540,71.33
20,33,ADFFOODS,EQ,37368,19503,52.19
20,34,ADHUNIK,EQ,45806,36251,79.14
20,35,ADHUNIKIND,EQ,114873,37391,32.55
20,36,ADLABS,EQ,399060,186822,46.82
20,37,ADORWELD,EQ,1781,1270,71.31
20,38,ADROITINFO,EQ,809,787,97.28
20,39,ADSL,EQ,14049,9785,69.65
20,40,ADVANIHOTR,EQ,1504,1402,93.22
20,41,ADVENZYMES,EQ,479896,131432,27.39
20,42,AEGISCHEM,EQ,116180,69928,60.19
20,43,AGARIND,EQ,4477,4264,95.24
20,44,AGCNET,EQ,19503,12919,66.24
20,45,AGLSL,EQ,23597,16106,68.25
20,46,AGRITECH,EQ,4885,3184,65.18
20,47,AGROPHOS,SM,24000,0,0.00
20,48,AHLEAST,EQ,729,491,67.35
20,49,AHLUCONT,EQ,75633,72943,96.44
20,50,AHLWEST,EQ,727,580,79.78
20,51,AIAENG,EQ,7326,3336,45.54
20,52,AIONJSW,EQ,21447,17032,79.41
20,53,AIRAN,SM,37500,35000,93.33
20,54,AIROLAM,SM,3000,3000,100.00
20,55,AJANTPHARM,EQ,341286,96685,28.33
20,56,AJMERA,EQ,408858,98398,24.07
20,57,AKASH,SM,1000,1000,100.00
20,58,AKG,SM,8000,8000,100.00
20,59,AKSHARCHEM,EQ,2656,1760,66.27
20,60,AKSHOPTFBR,EQ,289555,139764,48.27
20,61,AKZOINDIA,EQ,2458,1293,52.60
20,62,ALANKIT,EQ,659171,193996,29.43
20,63,ALBERTDAVD,EQ,2466,1567,63.54
20,64,ALBK,EQ,4692895,368493,7.85
20,65,ALEMBICLTD,EQ,128019,91407,71.40
20,66,ALICON,EQ,3315,1493,45.04
20,67,ALKALI,EQ,6009,2112,35.15
20,68,ALKEM,EQ,119469,98761,82.67
20,69,ALKYLAMINE,EQ,3069,2714,88.43
20,70,ALLCARGO,EQ,106994,74241,69.39
20,71,ALLSEC,EQ,24451,22648,92.63
20,72,ALMONDZ,EQ,1349,1122,83.17
20,73,ALOKTEXT,EQ,1846488,1135775,61.51
20,74,ALPA,EQ,52176,19589,37.54
20,75,ALPHAGEO,EQ,5109,4004,78.37
20,76,AMARAJABAT,EQ,264694,68442,25.86
20,77,AMBER,EQ,4260,3189,74.86
20,78,AMBIKCO,EQ,1348,941,69.81
20,79,AMBUJACEM,EQ,1323218,383922,29.01
20,80,AMDIND,EQ,7875,4284,54.40
20,81,AMJLAND,EQ,6675,5708,85.51
20,82,AMRUTANJAN,EQ,24210,5875,24.27
20,83,ANANTRAJ,EQ,1178024,480682,40.80
20,84,ANDHRABANK,EQ,358538,192873,53.79
20,85,ANDHRACEMT,EQ,275466,169124,61.40
20,86,ANDHRSUGAR,EQ,464580,130407,28.07
20,87,ANIKINDS,EQ,2366,1172,49.54
20,88,ANSALAPI,EQ,983861,399297,40.58
20,89,ANSALHSG,EQ,1566215,445558,28.45
20,90,APARINDS,EQ,6630,5752,86.76
20,91,APCL,EQ,1543,918,59.49
20,92,APCOTEXIND,EQ,1976,1186,60.02
20,93,APEX,EQ,98236,36384,37.04
20,94,APLAPOLLO,EQ,15247,9770,64.08
20,95,APLLTD,EQ,23986,17090,71.25
20,96,APOLLO,EQ,11689,7773,66.50
20,97,APOLLOHOSP,EQ,1374338,552691,40.22
20,98,APOLLOTYRE,EQ,2445738,626326,25.61
20,99,APTECHT,EQ,128026,42567,33.25
20,100,ARCHIDPLY,EQ,41848,19070,45.57
20,101,ARCHIES,EQ,63983,39395,61.57
20,102,ARCOTECH,EQ,22869,22859,99.96
20,103,ARIES,EQ,85073,38174,44.87
20,104,ARIHANT,EQ,8995,481,5.35
20,105,ARIHANTSUP,EQ,561013,38481,6.86
20,106,ARMANFIN,EQ,1383,1071,77.44
20,107,AROGRANITE,EQ,34641,11505,33.21
20,108,ARROWTEX,EQ,72128,39463,54.71
20,109,ARSHIYA,EQ,38096,27527,72.26
20,110,ARSSINFRA,EQ,5552,3520,63.40
20,111,ARVIND,EQ,1720378,228344,13.27
20,112,ARVSMART,EQ,27791,16098,57.93
20,113,ASAHIINDIA,EQ,4739,3733,78.77
20,114,ASAHISONG,EQ,2536,1781,70.23
20,115,ASAL,EQ,1974,1601,81.10
20,116,ASHAPURMIN,EQ,32633,19878,60.91
20,117,ASHIANA,EQ,59112,37144,62.84
20,118,ASHOKA,EQ,108976,53924,49.48
20,119,ASHOKLEY,EQ,17273781,4161488,24.09
20,120,ASIANHOTNR,EQ,3765,2129,56.55
20,121,ASIANPAINT,EQ,711217,425202,59.79
20,122,ASIANTILES,EQ,83559,29122,34.85
20,123,ASPINWALL,EQ,3021,2755,91.19
20,124,ASSAMCO,EQ,2302749,1559309,67.72
20,125,ASTEC,EQ,3435,2845,82.82
20,126,ASTERDM,EQ,220678,199519,90.41
20,127,ASTRAL,EQ,26683,14109,52.88
20,128,ASTRAMICRO,EQ,1116716,1066840,95.53
20,129,ASTRAZEN,EQ,15709,10642,67.74
20,130,ASTRON,EQ,69605,20029,28.78
20,131,ATFL,EQ,2923,2213,75.71
20,132,ATLANTA,EQ,14754,14387,97.51
20,133,ATUL,EQ,3337,2376,71.20
20,134,ATULAUTO,EQ,11231,6179,55.02
20,135,AUBANK,EQ,38197,18369,48.09
20,136,AURIONPRO,EQ,15094,9108,60.34
20,137,AUROPHARMA,EQ,5273045,3391161,64.31
20,138,AUSOMENT,EQ,3982,2755,69.19
20,139,AUTOAXLES,EQ,21449,15643,72.93
20,140,AUTOIND,EQ,8826,6536,74.05
20,141,AUTOLITIND,EQ,2073,1317,63.53
