Record Type,Sr No,Name of Security, Type of Security, Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,28212,17012,60.30
20,2,21STCENMGM,EQ,1126,978,86.86
20,3,3IINFOTECH,EQ,2832426,1264605,44.65
20,4,3MINDIA,EQ,1121,840,74.93
20,5,3PLAND,EQ,440,270,61.36
20,6,5PAISA,EQ,12259,7383,60.23
20,7,63MOONS,EQ,523470,88017,16.81
20,8,8KMILES,EQ,233477,126448,54.16
20,9,A2ZINFRA,EQ,209144,110927,53.04
20,10,AAKASH,SM,2000,2000,100.00
20,11,AARON,SM,9000,6000,66.67
20,12,AARTIDRUGS,EQ,4004,2427,60.61
20,13,AARTIIND,EQ,58391,33321,57.07
20,14,AARVEEDEN,EQ,377695,95655,25.33
20,15,AARVI,SM,6000,6000,100.00
20,16,AAVAS,EQ,11036,8568,77.64
20,17,ABAN,EQ,312744,65352,20.90
20,18,ABB,EQ,30115,8800,29.22
20,19,ABBOTINDIA,EQ,2894,2444,84.45
20,20,ABCAPITAL,EQ,1233290,744948,60.40
20,21,ABFRL,EQ,2573635,1404004,54.55
20,22,ABSLNN50ET,EQ,2,2,100.00
20,23,ACC,EQ,438357,32390,7.39
20,24,ACCELYA,EQ,7857,6861,87.32
20,25,ACE,EQ,144636,80459,55.63
20,26,ADANIENT,EQ,2714218,448867,16.54
20,27,ADANIGAS,EQ,787978,373844,47.44
20,28,ADANIGREEN,EQ,292864,180022,61.47
20,29,ADANIPORTS,EQ,1260331,349389,27.72
20,30,ADANIPOWER,EQ,8717066,930069,10.67
20,31,ADANITRANS,EQ,69516,42233,60.75
20,32,ADFFOODS,EQ,17280,7688,44.49
20,33,ADHUNIK,EQ,121552,88862,73.11
20,34,ADHUNIKIND,EQ,7962,6543,82.18
20,35,ADLABS,EQ,71023,36986,52.08
20,36,ADORWELD,EQ,3303,2012,60.91
20,37,ADROITINFO,EQ,1920,1720,89.58
20,38,ADSL,EQ,10370,6082,58.65
20,39,ADVANIHOTR,EQ,9010,6655,73.86
20,40,ADVENZYMES,EQ,33083,19385,58.60
20,41,AEGISCHEM,EQ,47443,34805,73.36
20,42,AGARIND,EQ,2981,2469,82.82
20,43,AGCNET,EQ,448346,123139,27.47
20,44,AGLSL,EQ,2231,1879,84.22
20,45,AGROPHOS,SM,276000,162000,58.70
20,46,AHLADA,SM,1000,1000,100.00
20,47,AHLEAST,EQ,4422,3806,86.07
20,48,AHLUCONT,EQ,177151,29859,16.86
20,49,AHLWEST,EQ,169,167,98.82
20,50,AIAENG,EQ,9899,5342,53.97
20,51,AIFL,EQ,263311,165418,62.82
20,52,AIONJSW,EQ,50647,34111,67.35
20,53,AJANTPHARM,EQ,389485,64182,16.48
20,54,AJMERA,EQ,95333,30579,32.08
20,55,AJOONI,SM,52000,4000,7.69
20,56,AKG,SM,200000,200000,100.00
20,57,AKSHARCHEM,EQ,719,374,52.02
20,58,AKSHOPTFBR,EQ,327430,162281,49.56
20,59,AKZOINDIA,EQ,37292,32668,87.60
20,60,ALANKIT,EQ,241317,47961,19.87
20,61,ALBERTDAVD,EQ,1314,836,63.62
20,62,ALBK,EQ,2566539,489530,19.07
20,63,ALEMBICLTD,EQ,109759,66675,60.75
20,64,ALICON,EQ,936,847,90.49
20,65,ALKALI,EQ,1672,1220,72.97
20,66,ALKEM,EQ,12309,2855,23.19
20,67,ALKYLAMINE,EQ,3719,2713,72.95
20,68,ALLCARGO,EQ,40377,22782,56.42
20,69,ALLSEC,EQ,9302,6315,67.89
20,70,ALMONDZ,EQ,8969,4987,55.60
20,71,ALOKTEXT,EQ,3213093,1556928,48.46
20,72,ALPA,EQ,32357,10585,32.71
20,73,ALPHAGEO,EQ,3796,2901,76.42
20,74,AMARAJABAT,EQ,351507,48389,13.77
20,75,AMBER,EQ,1855,1099,59.25
20,76,AMBIKCO,EQ,5354,3961,73.98
