Record Type,Sr No,Name of Security, Type of Security, Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003GS2019,GS,2,0,0.00
20,2,20MICRONS,EQ,12191,7406,60.75
20,3,21STCENMGM,EQ,134,100,74.63
20,4,3IINFOTECH,EQ,948558,627106,66.11
20,5,3MINDIA,EQ,2030,975,48.03
20,6,3PLAND,EQ,548,168,30.66
20,7,5PAISA,EQ,6789,5011,73.81
20,8,63MOONS,EQ,560140,141711,25.30
20,9,8KMILES,EQ,301765,91827,30.43
20,10,A2ZINFRA,EQ,121282,101494,83.68
20,11,AARON,SM,9000,9000,100.00
20,12,AARTIDRUGS,EQ,10283,8263,80.36
20,13,AARTIIND,EQ,48061,22979,47.81
20,14,AARVEEDEN,EQ,9548,6008,62.92
20,15,AAVAS,EQ,13414,6461,48.17
20,16,ABAN,EQ,426143,91223,21.41
20,17,ABB,EQ,50648,9535,18.83
20,18,ABBOTINDIA,EQ,1647,883,53.61
20,19,ABCAPITAL,EQ,1630404,901715,55.31
20,20,ABFRL,EQ,727244,353946,48.67
20,21,ABSLNN50ET,EQ,321,168,52.34
20,22,ACC,EQ,578740,176858,30.56
20,23,ACCELYA,EQ,1989,1670,83.96
20,24,ACCURACY,SM,11200,11200,100.00
20,25,ACE,EQ,77848,36140,46.42
20,26,ADANIENT,EQ,3905985,313549,8.03
20,27,ADANIGAS,EQ,618916,286968,46.37
20,28,ADANIGREEN,EQ,233894,142592,60.96
20,29,ADANIPORTS,EQ,3282766,689413,21.00
20,30,ADANIPOWER,EQ,9364158,1700230,18.16
20,31,ADANITRANS,EQ,182324,92887,50.95
20,32,ADFFOODS,EQ,17049,6831,40.07
20,33,ADHUNIK,EQ,52911,34325,64.87
20,34,ADHUNIKIND,EQ,7413,4080,55.04
20,35,ADLABS,EQ,88469,53479,60.45
20,36,ADORWELD,EQ,6293,4044,64.26
20,37,ADROITINFO,EQ,244,234,95.90
20,38,ADSL,EQ,5753,3945,68.57
20,39,ADVANIHOTR,EQ,3693,2851,77.20
20,40,ADVENZYMES,EQ,30978,21453,69.25
20,41,AEGISCHEM,EQ,132587,95960,72.38
20,42,AGARIND,EQ,923,659,71.40
20,43,AGCNET,EQ,2322,1727,74.38
20,44,AGLSL,EQ,7602,5697,74.94
20,45,AGROPHOS,SM,36000,12000,33.33
20,46,AHLADA,SM,1000,1000,100.00
20,47,AHLEAST,EQ,546,329,60.26
20,48,AHLUCONT,EQ,17407,14552,83.60
20,49,AHLWEST,EQ,653,556,85.15
20,50,AIAENG,EQ,32416,21227,65.48
20,51,AIFL,EQ,1721009,597033,34.69
20,52,AIONJSW,EQ,57442,45310,78.88
20,53,AIROLAM,SM,3000,3000,100.00
20,54,AJANTPHARM,EQ,669630,41159,6.15
20,55,AJMERA,EQ,58747,24006,40.86
20,56,AJOONI,SM,28000,28000,100.00
20,57,AKASH,SM,6000,2000,33.33
20,58,AKG,SM,12000,12000,100.00
20,59,AKSHARCHEM,EQ,856,468,54.67
20,60,AKSHOPTFBR,EQ,288004,159263,55.30
20,61,AKZOINDIA,EQ,9687,6749,69.67
20,62,ALANKIT,EQ,357624,68654,19.20
20,63,ALBERTDAVD,EQ,11058,4219,38.15
20,64,ALBK,EQ,3944710,567655,14.39
20,65,ALEMBICLTD,EQ,3088335,610179,19.76
20,66,ALICON,EQ,13979,7632,54.60
20,67,ALKALI,EQ,8587,5419,63.11
20,68,ALKEM,EQ,21623,9428,43.60
20,69,ALKYLAMINE,EQ,3699,3113,84.16
20,70,ALLCARGO,EQ,71650,45100,62.94
20,71,ALLSEC,EQ,8105,3951,48.75
20,72,ALMONDZ,EQ,4056,3373,83.16
20,73,ALOKTEXT,EQ,2092933,1246956,59.58
20,74,ALPA,EQ,5073,4183,82.46
20,75,ALPHAGEO,EQ,2146,1145,53.36
20,76,AMARAJABAT,EQ,359238,131057,36.48
20,77,AMBER,EQ,11983,6182,51.59
20,78,AMBIKCO,EQ,1032,821,79.55
20,79,AMBUJACEM,EQ,2241527,885808,39.52
20,80,AMDIND,EQ,6014,4677,77.77
20,81,AMJLAND,EQ,1168,743,63.61
20,82,AMJUMBO,SM,18000,16000,88.89
20,83,AMRUTANJAN,EQ,30255,12099,39.99
20,84,ANANTRAJ,EQ,348167,167821,48.20
20,85,ANDHRABANK,EQ,914677,366873,40.11
20,86,ANDHRACEMT,EQ,81841,59179,72.31
20,87,ANDHRSUGAR,EQ,9617,5406,56.21
20,88,ANIKINDS,EQ,3297,2401,72.82
20,89,ANSALAPI,EQ,52696,37128,70.46
20,90,ANSALHSG,EQ,19076,11881,62.28
20,91,APARINDS,EQ,3445,1144,33.21
20,92,APCL,EQ,3618,3163,87.42
20,93,APCOTEXIND,EQ,2065,950,46.00
20,94,APEX,EQ,56674,25875,45.66
20,95,APLAPOLLO,EQ,9307,4329,46.51
20,96,APLLTD,EQ,36324,18832,51.84
20,97,APOLLO,EQ,10949,6941,63.39
20,98,APOLLOHOSP,EQ,491844,72897,14.82
20,99,APOLLOTYRE,EQ,1568629,311556,19.86
20,100,APOLSINHOT,EQ,7480,2118,28.32
20,101,APTECHT,EQ,213107,46547,21.84
20,102,ARCHIDPLY,EQ,76316,39626,51.92
20,103,ARCHIES,EQ,101818,70210,68.96
20,104,ARCOTECH,EQ,41753,27353,65.51
20,105,ARIES,EQ,16877,9970,59.07
20,106,ARIHANT,EQ,1870,151,8.07
20,107,ARIHANTSUP,EQ,23321,9668,41.46
20,108,ARMANFIN,EQ,608,402,66.12
20,109,AROGRANITE,EQ,3954,2801,70.84
20,110,ARROWGREEN,EQ,21294,12041,56.55
20,111,ARROWTEX,EQ,9978,7962,79.80
20,112,ARSHIYA,EQ,1201552,465130,38.71
20,113,ARVIND,EQ,1866544,367987,19.71
20,114,ARVSMART,EQ,30799,17195,55.83
20,115,ASAHIINDIA,EQ,25580,20689,80.88
20,116,ASAHISONG,EQ,745,505,67.79
20,117,ASAL,EQ,15233,11886,78.03
20,118,ASHAPURMIN,EQ,42568,18668,43.85
20,119,ASHIANA,EQ,16197,10849,66.98
20,120,ASHIMASYN,EQ,143536,112383,78.30
20,121,ASHOKA,EQ,57294,24268,42.36
20,122,ASHOKLEY,EQ,12224599,4719399,38.61
20,123,ASIANHOTNR,EQ,527,422,80.08
20,124,ASIANPAINT,EQ,1705033,982831,57.64
20,125,ASIANTILES,EQ,42522,23787,55.94
20,126,ASPINWALL,EQ,1506,1181,78.42
20,127,ASTEC,EQ,2001,1145,57.22
20,128,ASTERDM,EQ,106178,87666,82.57
20,129,ASTRAL,EQ,127010,74619,58.75
20,130,ASTRAMICRO,EQ,75126,44217,58.86
20,131,ASTRAZEN,EQ,7375,5408,73.33
20,132,ASTRON,EQ,52103,26664,51.18
20,133,ATFL,EQ,12023,5861,48.75
20,134,ATLANTA,EQ,111519,13676,12.26
20,135,ATUL,EQ,4310,2026,47.01
20,136,ATULAUTO,EQ,9094,5164,56.78
20,137,AUBANK,EQ,760674,538836,70.84
20,138,AURIONPRO,EQ,5672,3306,58.29
20,139,AUROPHARMA,EQ,2189653,524832,23.97
20,140,AUSOMENT,EQ,2528,685,27.10
20,141,AUTOAXLES,EQ,8033,3919,48.79
20,142,AUTOIND,EQ,9443,5544,58.71
