Record Type,Sr No,Name of Security, Type of Security, Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,29280,12093,41.30
20,2,21STCENMGM,EQ,182,182,100.00
20,3,3IINFOTECH,EQ,1380735,740425,53.63
20,4,3MINDIA,EQ,1251,846,67.63
20,5,5PAISA,EQ,9960,4506,45.24
20,6,63MOONS,EQ,70297,26998,38.41
20,7,706GS2046,GS,100,100,100.00
20,8,74GS2035,GS,25,25,100.00
20,9,A2ZINFRA,EQ,138222,83887,60.69
20,10,AAKASH,SM,68000,58000,85.29
20,11,AARON,SM,3300,3300,100.00
20,12,AARTIDRUGS,EQ,20959,17648,84.20
20,13,AARTIIND,EQ,344445,248217,72.06
20,14,AARVEEDEN,EQ,50097,30655,61.19
20,15,AARVI,SM,10000,10000,100.00
20,16,AAVAS,EQ,41802,12904,30.87
20,17,ABAN,EQ,24844,15202,61.19
20,18,ABBOTINDIA,EQ,4864,2939,60.42
20,19,ABCAPITAL,EQ,884175,456803,51.66
20,20,ABFRL,EQ,202543,92509,45.67
20,21,ABSLBANETF,EQ,1,1,100.00
20,22,ABSLNN50ET,EQ,6,6,100.00
20,23,ABSLRIF6RG,MF,16990,16990,100.00
20,24,ACC,EQ,372278,67324,18.08
20,25,ACCELYA,EQ,12203,9805,80.35
20,26,ACCURACY,SM,116800,115200,98.63
20,27,ACE,EQ,77928,20740,26.61
20,28,ADANIENT,EQ,2984621,643046,21.55
20,29,ADANIGAS,EQ,3877678,1039560,26.81
20,30,ADANIGREEN,EQ,1169913,582821,49.82
20,31,ADANIPORTS,EQ,2948878,1063340,36.06
20,32,ADANIPOWER,EQ,3093544,476719,15.41
20,33,ADANITRANS,EQ,272503,60136,22.07
20,34,ADFFOODS,EQ,26110,18216,69.77
20,35,ADHUNIKIND,EQ,2621,2621,100.00
20,36,ADORWELD,EQ,3254,2267,69.67
20,37,ADVANIHOTR,EQ,20335,10333,50.81
20,38,ADVENZYMES,EQ,59868,27528,45.98
20,39,AEGISCHEM,EQ,162264,73312,45.18
20,40,AFFLE,EQ,494544,89210,18.04
20,41,AGARIND,EQ,2591,1317,50.83
20,42,AGCNET,EQ,6968,5244,75.26
20,43,AGRITECH,EQ,6515,5382,82.61
20,44,AGROPHOS,EQ,1380004,435773,31.58
20,45,AHLADA,SM,4000,4000,100.00
20,46,AHLEAST,EQ,252,234,92.86
20,47,AHLUCONT,EQ,1958,1656,84.58
20,48,AHLWEST,EQ,640,279,43.59
20,49,AIAENG,EQ,9552,6275,65.69
20,50,AIONJSW,EQ,374717,269163,71.83
20,51,AIRAN,EQ,1465,1370,93.52
20,52,AJANTPHARM,EQ,47364,18306,38.65
20,53,AJMERA,EQ,23703,11338,47.83
20,54,AJOONI,SM,8000,4000,50.00
20,55,AKASH,EQ,331,31,9.37
20,56,AKG,SM,4000,4000,100.00
20,57,AKSHARCHEM,EQ,3284,2333,71.04
20,58,AKSHOPTFBR,EQ,117766,91295,77.52
20,59,AKZOINDIA,EQ,9408,6445,68.51
20,60,ALANKIT,EQ,21340,17930,84.02
20,61,ALBERTDAVD,EQ,2495,945,37.88
20,62,ALBK,EQ,927887,369012,39.77
20,63,ALEMBICLTD,EQ,191311,93938,49.10
20,64,ALICON,EQ,1546,867,56.08
20,65,ALKALI,EQ,1184,950,80.24
20,66,ALKEM,EQ,20124,13744,68.30
20,67,ALKYLAMINE,EQ,15923,13398,84.14
20,68,ALLCARGO,EQ,95240,67863,71.25
20,69,ALLSEC,EQ,2216,1381,62.32
20,70,ALMONDZ,EQ,495,355,71.72
20,71,ALPA,EQ,4298,2842,66.12
20,72,ALPHAGEO,EQ,8288,4229,51.03
20,73,AMARAJABAT,EQ,476915,50563,10.60
20,74,AMBER,EQ,41908,16454,39.26
20,75,AMBIKCO,EQ,1711,1342,78.43
20,76,AMBUJACEM,EQ,938136,202864,21.62
20,77,AMDIND,EQ,3074,1005,32.69
20,78,AMJLAND,EQ,4800,3750,78.13
20,79,AMJUMBO,SM,24000,24000,100.00
20,80,AMRUTANJAN,EQ,45057,14457,32.09
20,81,ANANTRAJ,EQ,81941,33071,40.36
20,82,ANDHRABANK,EQ,156420,96706,61.82
20,83,ANDHRACEMT,EQ,94721,83674,88.34
20,84,ANDHRSUGAR,EQ,16557,14338,86.60
20,85,ANIKINDS,EQ,300,300,100.00
20,86,ANSALAPI,EQ,29444,22949,77.94
20,87,ANUP,EQ,3754,2996,79.81
20,88,APARINDS,EQ,155455,141150,90.80
20,89,APCL,EQ,1190,883,74.20
20,90,APCOTEXIND,EQ,9911,6983,70.46
20,91,APEX,EQ,860055,110280,12.82
20,92,APLAPOLLO,EQ,20722,8735,42.15
20,93,APLLTD,EQ,51483,25573,49.67
20,94,APOLLO,EQ,26128,12073,46.21
20,95,APOLLOHOSP,EQ,295536,93538,31.65
20,96,APOLLOPIPE,EQ,5807,3259,56.12
20,97,APOLLOTYRE,EQ,1030346,139275,13.52
20,98,APOLSINHOT,EQ,136,47,34.56
20,99,APTECHT,EQ,151719,39788,26.22
20,100,ARCHIDPLY,EQ,8028,5963,74.28
20,101,ARCHIES,EQ,43544,25292,58.08
20,102,ARENTERP,EQ,9900,9800,98.99
20,103,ARIES,EQ,13868,10998,79.30
20,104,ARIHANT,EQ,780,584,74.87
20,105,ARIHANTSUP,EQ,27658,27580,99.72
20,106,ARMANFIN,EQ,3878,1431,36.90
20,107,AROGRANITE,EQ,6587,4880,74.09
20,108,ARROWGREEN,EQ,16226,10633,65.53
20,109,ARROWTEX,EQ,45458,26240,57.72
20,110,ARSHIYA,EQ,8032,5577,69.43
20,111,ARSSINFRA,EQ,22199,12187,54.90
20,112,ARVIND,EQ,815989,316909,38.84
20,113,ARVINDFASN,EQ,21471,10360,48.25
20,114,ARVSMART,EQ,15005,7840,52.25
20,115,ASAHIINDIA,EQ,151116,132362,87.59
20,116,ASAHISONG,EQ,1086,519,47.79
20,117,ASAL,EQ,1393,1217,87.37
20,118,ASCOM,SM,8000,8000,100.00
20,119,ASHAPURMIN,EQ,18730,15151,80.89
20,120,ASHIANA,EQ,41895,36792,87.82
20,121,ASHIMASYN,EQ,13694,10610,77.48
20,122,ASHOKA,EQ,372835,175539,47.08
20,123,ASHOKLEY,EQ,9480343,1440327,15.19
20,124,ASIANHOTNR,EQ,1030,236,22.91
20,125,ASIANPAINT,EQ,896574,195430,21.80
20,126,ASIANTILES,EQ,24458,13611,55.65
20,127,ASPINWALL,EQ,121,114,94.21
20,128,ASTEC,EQ,10519,6894,65.54
20,129,ASTERDM,EQ,25144,16504,65.64
20,130,ASTRAL,EQ,26003,15347,59.02
20,131,ASTRAMICRO,EQ,55331,34625,62.58
20,132,ASTRAZEN,EQ,16851,7861,46.65
20,133,ASTRON,EQ,29154,18263,62.64
20,134,ATFL,EQ,7805,5141,65.87
20,135,ATLANTA,EQ,5071,3786,74.66
20,136,ATUL,EQ,8499,6629,78.00
20,137,ATULAUTO,EQ,7499,4192,55.90
20,138,AUBANK,EQ,86848,55226,63.59
20,139,AURIONPRO,EQ,9484,8504,89.67
20,140,AUROPHARMA,EQ,1238465,216686,17.50
20,141,AUTOAXLES,EQ,3881,1873,48.26
20,142,AUTOLITIND,EQ,2293,1797,78.37
20,143,AVADHSUGAR,EQ,41629,16422,39.45
20,144,AVANTIFEED,EQ,1334676,180906,13.55
20,145,AVG,SM,7200,6000,83.33
20,146,AVTNPL,EQ,40406,30225,74.80
20,147,AXISBANK,EQ,3642916,1184689,32.52
20,148,AXISCADES,EQ,82730,34471,41.67
20,149,AXISGOLD,EQ,244,184,75.41
20,150,AXISNIFTY,EQ,110,106,96.36
20,151,AYMSYNTEX,EQ,20686,15740,76.09
20,152,BAJAJ-AUTO,EQ,172853,54011,31.25
20,153,BAJAJCON,EQ,78505,44475,56.65
20,154,BAJAJELEC,EQ,152390,122176,80.17
20,155,BAJAJFINSV,EQ,100160,19951,19.92
20,156,BAJAJHIND,EQ,1317922,786052,59.64
20,157,BAJAJHLDNG,EQ,28086,14335,51.04
20,158,BAJFINANCE,EQ,751979,307381,40.88
20,159,BALAJITELE,EQ,25844,14475,56.01
20,160,BALAMINES,EQ,10068,7561,75.10
20,161,BALAXI,EQ,415,365,87.95
20,162,BALKRISHNA,EQ,25389,21367,84.16
20,163,BALKRISIND,EQ,446823,101979,22.82
20,164,BALMLAWRIE,EQ,415344,266791,64.23
20,165,BALPHARMA,EQ,3479,2182,62.72
20,166,BALRAMCHIN,EQ,575461,193886,33.69
20,167,BANARBEADS,EQ,663,605,91.25
20,168,BANARISUG,EQ,230,23,10.00
20,169,BANCOINDIA,EQ,17850,12440,69.69
20,170,BANDHANBNK,EQ,1486669,635474,42.74
20,171,BANG,EQ,2350,1751,74.51
20,172,BANKBARODA,EQ,14586094,1153623,7.91
20,173,BANKBEES,EQ,146125,129568,88.67
20,174,BANKINDIA,EQ,1315830,238479,18.12
20,175,BASF,EQ,29964,8316,27.75
20,176,BASML,EQ,480,349,72.71
20,177,BATAINDIA,EQ,471469,61337,13.01
20,178,BAYERCROP,EQ,12168,6777,55.70
20,179,BBL,EQ,10601,2312,21.81
20,180,BBTC,EQ,55791,23688,42.46
20,181,BCP,EQ,44954,31318,69.67
20,182,BDL,EQ,24368,10213,41.91
20,183,BEARDSELL,EQ,6894,2306,33.45
20,184,BEL,EQ,3678648,1319297,35.86
20,185,BEML,EQ,235124,44708,19.01
20,186,BEPL,EQ,195919,58339,29.78
20,187,BERGEPAINT,EQ,1969436,315409,16.02
20,188,BFINVEST,EQ,72905,18984,26.04
20,189,BFUTILITIE,EQ,189032,46780,24.75
20,190,BGRENERGY,EQ,392239,138196,35.23
20,191,BHAGERIA,EQ,9066,7753,85.52
20,192,BHAGYANGR,EQ,10292,10180,98.91
20,193,BHAGYAPROP,EQ,1030,929,90.19
20,194,BHANDARI,EQ,66839,56265,84.18
20,195,BHARATFORG,EQ,2254170,540140,23.96
20,196,BHARATGEAR,EQ,18632,9962,53.47
20,197,BHARATRAS,EQ,722,466,64.54
20,198,BHARATWIRE,EQ,7554,6018,79.67
20,199,BHARTIARTL,EQ,6845488,1132577,16.54
20,200,BHEL,EQ,18985823,8195442,43.17
20,201,BIL,EQ,1727,1428,82.69
20,202,BILENERGY,EQ,167029,140731,84.26
20,203,BINDALAGRO,EQ,23284,11463,49.23
20,204,BIOCON,EQ,3078549,723971,23.52
20,205,BIRLACABLE,EQ,42107,23083,54.82
20,206,BIRLACORPN,EQ,28862,16476,57.09
20,207,BIRLAMONEY,EQ,30560,21663,70.89
20,208,BKMINDST,EQ,33438,27587,82.50
20,209,BLBLIMITED,EQ,20824,14444,69.36
20,210,BLISSGVS,EQ,287566,169110,58.81
20,211,BLKASHYAP,EQ,65451,48318,73.82
20,212,BLS,EQ,10065,6083,60.44
20,213,BLUEDART,EQ,1350,685,50.74
20,214,BLUESTARCO,EQ,24874,14542,58.46
20,215,BODALCHEM,EQ,83157,45038,54.16
20,216,BOMDYEING,EQ,488948,166926,34.14
20,217,BOROSIL,EQ,20945,13649,65.17
20,218,BOSCHLTD,EQ,21458,3893,18.14
20,219,BPCL,EQ,7428318,2266753,30.52
20,220,BPL,EQ,90998,25221,27.72
20,221,BRIGADE,EQ,96724,76886,79.49
20,222,BRITANNIA,EQ,166800,65443,39.23
20,223,BRITANNIA,N2,7918,7708,97.35
20,224,BRNL,EQ,4026,1978,49.13
20,225,BROOKS,EQ,28908,17874,61.83
20,226,BSE,EQ,102210,67595,66.13
20,227,BSELINFRA,EQ,77008,38444,49.92
20,228,BSHSL,SM,2400,2400,100.00
20,229,BSL,EQ,2176,1550,71.23
20,230,BSLGOLDETF,EQ,82,59,71.95
20,231,BSLNIFTY,EQ,6,6,100.00
20,232,BSOFT,EQ,252901,166459,65.82
