Record Type,Sr No,Name of Security, Type of Security, Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,12933,8979,69.43
20,2,21STCENMGM,EQ,388,388,100.00
20,3,3IINFOTECH,EQ,422544,291205,68.92
20,4,3MINDIA,EQ,2430,1696,69.79
20,5,5PAISA,EQ,6000,3896,64.93
20,6,63MOONS,EQ,80026,20846,26.05
20,7,8KMILES,EQ,76052,46241,60.80
20,8,A2ZINFRA,EQ,126963,95219,75.00
20,9,AARON,SM,12000,9000,75.00
20,10,AARTIDRUGS,EQ,6008,3253,54.14
20,11,AARTIIND,EQ,89250,63758,71.44
20,12,AARVEEDEN,EQ,8176,8127,99.40
20,13,AARVI,SM,2000,2000,100.00
20,14,AAVAS,EQ,21568,18709,86.74
20,15,ABB,EQ,60678,16081,26.50
20,16,ABBOTINDIA,EQ,2098,1039,49.52
20,17,ABCAPITAL,EQ,3466638,1628237,46.97
20,18,ABFRL,EQ,328636,130017,39.56
20,19,ABSLNN50ET,EQ,31,31,100.00
20,20,ACC,EQ,752787,328787,43.68
20,21,ACCELYA,EQ,10708,7093,66.24
20,22,ACCORD,SM,14000,14000,100.00
20,23,ACCURACY,SM,3200,3200,100.00
20,24,ACE,EQ,339291,175954,51.86
20,25,ADANIENT,EQ,3535449,958026,27.10
20,26,ADANIGAS,EQ,388571,129799,33.40
20,27,ADANIGREEN,EQ,592636,355938,60.06
20,28,ADANIPORTS,EQ,1621369,629047,38.80
20,29,ADANIPOWER,EQ,15503574,2514119,16.22
20,30,ADANITRANS,EQ,50031,23412,46.79
20,31,ADFFOODS,EQ,16837,9440,56.07
20,32,ADHUNIKIND,EQ,18381,12299,66.91
20,33,ADLABS,EQ,398742,302091,75.76
20,34,ADORWELD,EQ,7967,3576,44.89
20,35,ADSL,EQ,21248,17736,83.47
20,36,ADVANIHOTR,EQ,8503,4267,50.18
20,37,ADVENZYMES,EQ,154736,60309,38.98
20,38,AEGISCHEM,EQ,73895,53061,71.81
20,39,AGARIND,EQ,1928,1816,94.19
20,40,AGCNET,EQ,6435,6122,95.14
20,41,AGLSL,EQ,3809,2374,62.33
20,42,AGRITECH,EQ,36361,16432,45.19
20,43,AHIMSA,SM,6000,6000,100.00
20,44,AHLADA,SM,2000,2000,100.00
20,45,AHLEAST,EQ,506,283,55.93
20,46,AHLUCONT,EQ,13431,5445,40.54
20,47,AHLWEST,EQ,1084,84,7.75
20,48,AIAENG,EQ,6020,2542,42.23
