Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,6897,6547,350,5.35,3186
ADANIENT,12853,13118,-265,-2.02,1327
ADANIPORTS,11780,12382,-602,-4.86,7181
ADANIPOWER,8324,8273,51,0.62,897
AJANTPHARM,2484,2496,-12,-0.48,1301
ALBK,2630,2541,89,3.50,1321
AMARAJABAT,2147,2178,-31,-1.42,1640
AMBUJACEM,5817,5582,235,4.21,2417
APOLLOHOSP,3962,4229,-267,-6.31,2834
APOLLOTYRE,4805,4993,-188,-3.77,3979
ARVIND,4669,4992,-323,-6.47,3477
ASHOKLEY,33230,31367,1863,5.94,54334
ASIANPAINT,12366,12263,103,0.84,6930
AUROPHARMA,23656,24187,-531,-2.20,9455
AXISBANK,48497,49352,-855,-1.73,41919
BAJAJ-AUTO,12701,13069,-368,-2.82,5487
BAJAJFINSV,6799,6677,122,1.83,1758
BAJFINANCE,32964,32945,19,0.06,16405
BALKRISIND,3691,3808,-117,-3.07,2627
BANKBARODA,22046,21930,116,0.53,9923
BANKINDIA,6433,6325,108,1.71,5178
BANKNIFTY,1100715,927171,173544,18.72,20354040
BATAINDIA,10612,10994,-382,-3.47,14136
BEL,8498,7735,763,9.86,5847
BEML,3107,3271,-164,-5.01,3842
BERGEPAINT,2652,2749,-97,-3.53,827
BHARATFIN,10771,10863,-92,-0.85,2473
BHARATFORG,12901,13486,-585,-4.34,8567
BHARTIARTL,24796,25475,-679,-2.67,11724
BHEL,9400,9636,-236,-2.45,3405
BIOCON,7883,7869,14,0.18,1988
BOSCHLTD,4816,5327,-511,-9.59,2499
BPCL,8132,6711,1421,21.17,13225
BRITANNIA,18998,18784,214,1.14,2199
CADILAHC,6919,6893,26,0.38,1277
CANBK,9536,9449,87,0.92,8211
CANFINHOME,3066,2966,100,3.37,2316
CAPF,8,8,0,0.00,0
CASTROLIND,2250,2187,63,2.88,759
CEATLTD,4181,4491,-310,-6.90,3547
CENTURYTEX,9450,9394,56,0.60,3202
CESC,3396,3449,-53,-1.54,1489
