Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,7356,6618,738,11.15,10578
ADANIENT,9262,7871,1391,17.67,9683
ADANIPORTS,9274,8540,734,8.59,11773
ADANIPOWER,7234,6456,778,12.05,6149
AMARAJABAT,2761,2804,-43,-1.53,1570
AMBUJACEM,8888,8639,249,2.88,6646
APOLLOHOSP,4386,4368,18,0.41,4739
APOLLOTYRE,4574,4954,-380,-7.67,4485
ARVIND,2119,2067,52,2.52,2476
ASHOKLEY,28144,28126,18,0.06,50734
ASIANPAINT,19606,18971,635,3.35,12306
AUROPHARMA,21430,20963,467,2.23,15995
AXISBANK,58631,58940,-309,-0.52,62067
BAJAJ-AUTO,12483,13200,-717,-5.43,17636
BAJAJFINSV,10993,11089,-96,-0.87,14828
BAJFINANCE,41154,41756,-602,-1.44,70003
BALKRISIND,3628,3724,-96,-2.58,1894
BANKBARODA,23849,22376,1473,6.58,31526
BANKINDIA,8062,7768,294,3.78,9453
BANKNIFTY,796874,680871,116003,17.04,12451990
BATAINDIA,7867,7973,-106,-1.33,6789
BEL,7077,7083,-6,-0.08,9982
BERGEPAINT,2491,2463,28,1.14,1970
BHARATFIN,38,38,0,0.00,0
BHARATFORG,8139,7940,199,2.51,5791
BHARTIARTL,23816,23052,764,3.31,15245
BHEL,11923,11785,138,1.17,7627
BIOCON,11214,10930,284,2.60,8664
BOSCHLTD,5642,5752,-110,-1.91,3198
BPCL,8514,8525,-11,-0.13,8235
BRITANNIA,14650,15514,-864,-5.57,12453
BSOFT,778,776,2,0.26,643
CADILAHC,8812,8796,16,0.18,5683
CANBK,8469,8396,73,0.87,15291
CASTROLIND,2745,2763,-18,-0.65,1080
CENTURYTEX,6159,6280,-121,-1.93,4857
CESC,1744,1869,-125,-6.69,1607
CHOLAFIN,2162,1906,256,13.43,4226
CIPLA,15254,15003,251,1.67,7721
COALINDIA,24959,21924,3035,13.84,18814
COLPAL,2653,2700,-47,-1.74,1589
CONCOR,2038,1951,87,4.46,1529
CUMMINSIND,4565,4685,-120,-2.56,2533
DABUR,11108,11062,46,0.42,8666
DHFL,6732,7635,-903,-11.83,4005
DISHTV,9341,9058,283,3.12,8351
DIVISLAB,8565,8525,40,0.47,7586
DLF,23604,23829,-225,-0.94,49678
DRREDDY,16810,17100,-290,-1.70,8396
EICHERMOT,23603,22652,951,4.20,20856
ENGINERSIN,2064,2040,24,1.18,1857
EQUITAS,4280,4088,192,4.70,2578
ESCORTS,7145,7940,-795,-10.01,12347
EXIDEIND,4539,4489,50,1.11,2746
FEDERALBNK,10626,10012,614,6.13,9890
GAIL,10818,10114,704,6.96,7223
GLENMARK,6311,6437,-126,-1.96,4854
GMRINFRA,4526,4434,92,2.07,2452
GODREJCP,7842,7663,179,2.34,4808
GRASIM,23621,23412,209,0.89,8505
HAVELLS,8711,9781,-1070,-10.94,10860
HCLTECH,16354,16498,-144,-0.87,8867
HDFC,72322,71521,801,1.12,65536
HDFCBANK,93313,95691,-2378,-2.49,137120
