Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,9241,9278,-37,-0.40,3403
ADANIENT,9777,9495,282,2.97,5941
ADANIPORTS,9815,9702,113,1.16,4870
ADANIPOWER,7581,7547,34,0.45,1367
AJANTPHARM,1020,1039,-19,-1.83,484
ALBK,1488,1491,-3,-0.20,562
AMARAJABAT,2447,2429,18,0.74,976
AMBUJACEM,8268,8250,18,0.22,2451
APOLLOHOSP,4254,4158,96,2.31,3621
APOLLOTYRE,4808,4723,85,1.80,2143
ARVIND,4522,4534,-12,-0.26,1682
ASHOKLEY,23722,22465,1257,5.60,10167
ASIANPAINT,10963,10812,151,1.40,3858
AUROPHARMA,22686,22970,-284,-1.24,12121
AXISBANK,36828,37072,-244,-0.66,11250
BAJAJ-AUTO,11891,12083,-192,-1.59,4783
BAJAJFINSV,6669,6613,56,0.85,1805
BAJFINANCE,30386,30884,-498,-1.61,21071
BALKRISIND,3393,3282,111,3.38,2481
BANKBARODA,25076,25019,57,0.23,12470
BANKINDIA,6105,6013,92,1.53,3640
BANKNIFTY,929286,810113,119173,14.71,10239743
BATAINDIA,4922,4692,230,4.90,7555
BEL,6127,5907,220,3.72,2689
BEML,2467,2393,74,3.09,3992
BERGEPAINT,1865,1616,249,15.41,2091
BHARATFIN,9462,9470,-8,-0.08,2836
BHARATFORG,7675,7529,146,1.94,2062
BHARTIARTL,23372,23609,-237,-1.00,5463
BHEL,9590,9540,50,0.52,3758
BIOCON,13382,7118,6264,88.00,6733
BOSCHLTD,5336,5309,27,0.51,434
BPCL,9439,8513,926,10.88,6270
BRITANNIA,10700,10635,65,0.61,1954
BSOFT,1249,1352,-103,-7.62,632
CADILAHC,12165,12072,93,0.77,2902
CANBK,7607,7133,474,6.65,6391
CANFINHOME,1952,2028,-76,-3.75,658
CASTROLIND,2597,2602,-5,-0.19,366
CEATLTD,2587,2413,174,7.21,1858
CENTURYTEX,6097,6135,-38,-0.62,1589
CESC,2473,2613,-140,-5.36,909
CGPOWER,1549,1516,33,2.18,935
CHENNPETRO,600,618,-18,-2.91,304
CHOLAFIN,1267,1354,-87,-6.43,1203
CIPLA,13582,13531,51,0.38,3780
COALINDIA,15972,15985,-13,-0.08,4218
COLPAL,4107,4172,-65,-1.56,1271
CONCOR,1547,1475,72,4.88,417
CUMMINSIND,2405,2360,45,1.91,655
DABUR,10553,10559,-6,-0.06,1492
DCBBANK,1218,1255,-37,-2.95,740
DHFL,18948,19703,-755,-3.83,4113
DISHTV,12143,11940,203,1.70,5749
DIVISLAB,8742,8323,419,5.03,2743
DLF,23451,22326,1125,5.04,13609
DRREDDY,19525,18901,624,3.30,6227
EICHERMOT,15240,15233,7,0.05,3800
ENGINERSIN,1925,1943,-18,-0.93,663
EQUITAS,2544,2552,-8,-0.31,1383
ESCORTS,8187,7477,710,9.50,7547
EXIDEIND,6001,5937,64,1.08,1266
FEDERALBNK,8597,8381,216,2.58,3095
GAIL,13682,13690,-8,-0.06,8002
GLENMARK,5582,5433,149,2.74,1398
GMRINFRA,5408,5351,57,1.07,739
GODFRYPHLP,773,798,-25,-3.13,677
GODREJCP,9015,8949,66,0.74,1185
GODREJIND,1148,1062,86,8.10,719
GRASIM,16595,16576,19,0.11,3090
GSFC,2011,1993,18,0.90,580
HAVELLS,7472,7366,106,1.44,4427
HCLTECH,14341,14406,-65,-0.45,4449
HDFC,53988,54409,-421,-0.77,13914
HDFCBANK,73665,72991,674,0.92,21653
HEROMOTOCO,17574,16928,646,3.82,7615
HEXAWARE,1416,1443,-27,-1.87,499
HINDALCO,12354,12196,158,1.30,8147
HINDPETRO,9961,9520,441,4.63,5300
HINDUNILVR,37419,37090,329,0.89,7398
HINDZINC,2380,2322,58,2.50,300
IBULHSGFIN,61547,50268,11279,22.44,147644
ICICIBANK,81077,81398,-321,-0.39,25630
ICICIPRULI,4738,4824,-86,-1.78,1406
IDBI,3600,3640,-40,-1.10,174
IDEA,25228,25183,45,0.18,2858
IDFC,4856,4926,-70,-1.42,696
IDFCFIRSTB,12286,12164,122,1.00,1291
IFCI,1345,1353,-8,-0.59,61
IGL,2052,1938,114,5.88,1519
INDIACEM,6317,6134,183,2.98,5691
INDIANB,2350,2397,-47,-1.96,1283
INDIGO,6254,6395,-141,-2.20,6502
INDUSINDBK,36344,35194,1150,3.27,29785
INFIBEAM,2845,2899,-54,-1.86,904
INFRATEL,3824,3682,142,3.86,1729
INFY,51531,50929,602,1.18,14611
IOC,12690,12585,105,0.83,2465
IRB,3395,3373,22,0.65,1148
ITC,48830,48915,-85,-0.17,8647
JETAIRWAYS,3529,3288,241,7.33,2450
JINDALSTEL,11025,10746,279,2.60,17589
JISLJALEQS,4791,4795,-4,-0.08,4395
JSWSTEEL,35391,34061,1330,3.90,13117
JUBLFOOD,6754,6770,-16,-0.24,4278
JUSTDIAL,4022,3851,171,4.44,6099
KAJARIACER,1802,1788,14,0.78,330
KOTAKBANK,27342,27664,-322,-1.16,16192
KSCL,502,499,3,0.60,366
KTKBANK,2538,2655,-117,-4.41,1025
LICHSGFIN,7302,7426,-124,-1.67,2627
LT,40064,39592,472,1.19,12226
L&TFH,9888,9298,590,6.35,5728
LUPIN,16529,16048,481,3.00,4116
MANAPPURAM,3734,3745,-11,-0.29,1883
MARICO,3311,3275,36,1.10,621
MARUTI,52142,52157,-15,-0.03,33395
MCDOWELL-N,9181,9443,-262,-2.77,4303
MCX,2655,2692,-37,-1.37,863
MFSL,1657,1679,-22,-1.31,312
MGL,1357,1421,-64,-4.50,401
MINDTREE,4445,4365,80,1.83,943
M&M,25104,24667,437,1.77,5462
M&MFIN,8084,8082,2,0.02,1882
MOTHERSUMI,15958,17458,-1500,-8.59,11025
MRF,3207,3225,-18,-0.56,450
MRPL,555,620,-65,-10.48,330
MUTHOOTFIN,2491,2499,-8,-0.32,960
NATIONALUM,5958,5944,14,0.24,1860
NBCC,4446,4400,46,1.05,1387
NCC,8762,8922,-160,-1.79,5524
NESTLEIND,6428,6422,6,0.09,1074
NHPC,625,637,-12,-1.88,106
NIFTY,1542681,1523822,18859,1.24,4752013
NIFTYIT,297,317,-20,-6.31,239
NIITTECH,2670,2609,61,2.34,1505
NMDC,5390,5394,-4,-0.07,2920
NTPC,11527,11270,257,2.28,1983
OFSS,1766,1753,13,0.74,108
OIL,2031,1994,37,1.86,353
ONGC,16225,16152,73,0.45,4456
ORIENTBANK,1911,1979,-68,-3.44,1300
PAGEIND,6271,6308,-37,-0.59,1035
PCJEWELLER,4300,4353,-53,-1.22,498
PEL,9449,9278,171,1.84,2882
PETRONET,4307,4284,23,0.54,940
PFC,8302,8167,135,1.65,4511
PIDILITIND,5799,5814,-15,-0.26,1652
PNB,23581,23120,461,1.99,9784
POWERGRID,7151,6967,184,2.64,1900
PVR,1846,1897,-51,-2.69,705
RAMCOCEM,1505,1503,2,0.13,340
RAYMOND,3799,3577,222,6.21,2634
RBLBANK,5658,5393,265,4.91,2147
RECLTD,6286,6276,10,0.16,5392
RELCAPITAL,16762,17862,-1100,-6.16,4893
RELIANCE,118712,117730,982,0.83,48731
RELINFRA,22918,24967,-2049,-8.21,7246
REPCOHOME,548,542,6,1.11,268
RPOWER,6100,5886,214,3.64,1937
SAIL,11912,11717,195,1.66,10111
SBIN,40979,40288,691,1.72,30385
SHREECEM,2217,2128,89,4.18,838
SIEMENS,2676,2713,-37,-1.36,1281
SOUTHBANK,2617,2622,-5,-0.19,204
SRF,4560,4442,118,2.66,2173
SRTRANSFIN,8224,7844,380,4.84,4884
STAR,2218,2255,-37,-1.64,977
SUNPHARMA,56329,55620,709,1.27,22781
SUNTV,8783,8700,83,0.95,4315
SUZLON,3227,3225,2,0.06,1012
SYNDIBANK,1734,1717,17,0.99,578
TATACHEM,5070,5201,-131,-2.52,1157
TATACOMM,2075,2099,-24,-1.14,1023
TATAELXSI,5537,5538,-1,-0.02,1819
TATAGLOBAL,6212,6228,-16,-0.26,2393
TATAMOTORS,49427,48972,455,0.93,19582
TATAMTRDVR,7585,7607,-22,-0.29,1430
TATAPOWER,7368,7366,2,0.03,1307
TATASTEEL,40808,38783,2025,5.22,46360
TCS,67938,67153,785,1.17,34587
TECHM,11588,11143,445,3.99,4822
TITAN,15963,15371,592,3.85,10689
TORNTPHARM,1208,1201,7,0.58,1289
TORNTPOWER,892,882,10,1.13,321
TV18BRDCST,3275,3309,-34,-1.03,500
TVSMOTOR,6409,6231,178,2.86,3243
UBL,2408,2476,-68,-2.75,1100
UJJIVAN,4291,4234,57,1.35,7787
ULTRACEMCO,12825,12524,301,2.40,3261
UNIONBANK,6848,6868,-20,-0.29,2592
UPL,18147,18399,-252,-1.37,6761
VEDL,25131,25027,104,0.42,15038
VGUARD,1078,1112,-34,-3.06,410
VOLTAS,6241,6420,-179,-2.79,3495
WIPRO,17589,17729,-140,-0.79,4242
WOCKPHARMA,3058,3154,-96,-3.04,1212
YESBANK,108295,105710,2585,2.45,66376
ZEEL,21083,21295,-212,-1.00,8799
