Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,7241,6941,300,4.32,3048
ADANIENT,12296,12520,-224,-1.79,2239
ADANIPORTS,9983,10184,-201,-1.97,3862
ADANIPOWER,8930,9217,-287,-3.11,2234
AJANTPHARM,3042,2927,115,3.93,1152
ALBK,3610,3913,-303,-7.74,984
AMARAJABAT,2140,2252,-112,-4.97,1369
AMBUJACEM,7937,7997,-60,-0.75,2913
APOLLOHOSP,3982,4051,-69,-1.70,1714
APOLLOTYRE,5116,5009,107,2.14,5338
ARVIND,5846,4891,955,19.53,5077
ASHOKLEY,37419,36395,1024,2.81,23595
ASIANPAINT,12701,12799,-98,-0.77,6052
AUROPHARMA,25248,25481,-233,-0.91,9562
AXISBANK,49132,48944,188,0.38,41532
BAJAJ-AUTO,13466,12905,561,4.35,8184
BAJAJFINSV,6669,6744,-75,-1.11,3202
BAJFINANCE,31541,31305,236,0.75,17685
BALKRISIND,3828,3643,185,5.08,5018
BANKBARODA,22922,22476,446,1.98,7410
BANKINDIA,7383,7339,44,0.60,4322
BANKNIFTY,624092,508238,115854,22.80,3521250
BATAINDIA,11489,10592,897,8.47,19727
BEL,8402,8478,-76,-0.90,4118
BEML,3402,2909,493,16.95,11689
BERGEPAINT,2634,2598,36,1.39,601
BHARATFIN,10654,10643,11,0.10,2212
BHARATFORG,11622,11917,-295,-2.48,3847
BHARTIARTL,25652,25729,-77,-0.30,14705
BHEL,9874,9971,-97,-0.97,3597
BIOCON,8187,8235,-48,-0.58,3225
BOSCHLTD,4520,4634,-114,-2.46,1560
BPCL,8459,8591,-132,-1.54,8490
BRITANNIA,18806,18866,-60,-0.32,3772
CADILAHC,7217,7263,-46,-0.63,1352
CANBK,10539,10323,216,2.09,6881
CANFINHOME,3401,3454,-53,-1.53,1483
CAPF,8,8,0,0.00,0
CASTROLIND,2155,2172,-17,-0.78,938
CEATLTD,4404,4352,52,1.19,3294
CENTURYTEX,9303,9325,-22,-0.24,3991
CESC,3375,3365,10,0.30,1242
CGPOWER,5692,5568,124,2.23,3304
CHENNPETRO,1293,1315,-22,-1.67,3121
CHOLAFIN,2078,2076,2,0.10,1060
CIPLA,15165,15129,36,0.24,4964
COALINDIA,20627,20579,48,0.23,6710
COLPAL,2965,2908,57,1.96,747
CONCOR,1920,1847,73,3.95,830
CUMMINSIND,2976,3040,-64,-2.11,1945
DABUR,12115,12267,-152,-1.24,4657
DCBBANK,1187,1195,-8,-0.67,755
DHFL,21250,20871,379,1.82,12827
DISHTV,13245,11418,1827,16.00,13329
DIVISLAB,11861,11887,-26,-0.22,5641
DLF,15087,14573,514,3.53,13137
DRREDDY,27670,26748,922,3.45,28146
EICHERMOT,23687,24078,-391,-1.62,6995
ENGINERSIN,4437,4428,9,0.20,1983
EQUITAS,3766,3841,-75,-1.95,2865
ESCORTS,5700,5658,42,0.74,5867
EXIDEIND,8098,8259,-161,-1.95,4725
FEDERALBNK,9977,9217,760,8.25,4088
GAIL,6986,6985,1,0.01,3753
GLENMARK,5316,5318,-2,-0.04,2010
GMRINFRA,5921,6017,-96,-1.60,2986
GODFRYPHLP,741,725,16,2.21,675
GODREJCP,11331,11007,324,2.94,2142
GODREJIND,1069,1072,-3,-0.28,544
GRASIM,18280,18420,-140,-0.76,6470
GSFC,3196,3178,18,0.57,818
HAVELLS,7244,7349,-105,-1.43,4798
HCLTECH,15859,15994,-135,-0.84,6025
HDFC,64961,65809,-848,-1.29,14040
HDFCBANK,54540,55068,-528,-0.96,35976
HEROMOTOCO,19959,19762,197,1.00,17296
HEXAWARE,2799,2918,-119,-4.08,1510
HINDALCO,18043,17228,815,4.73,13348
HINDPETRO,10101,10507,-406,-3.86,9355
HINDUNILVR,21679,22138,-459,-2.07,8298
HINDZINC,1944,1948,-4,-0.21,1473
IBULHSGFIN,41746,40068,1678,4.19,59540
ICICIBANK,52327,51871,456,0.88,25546
ICICIPRULI,5122,5047,75,1.49,2207
IDBI,3558,3608,-50,-1.39,417
IDEA,19791,19597,194,0.99,5732
IDFC,9787,9574,213,2.22,1940
IDFCBANK,1825,1825,0,0.00,0
IDFCFIRSTB,15042,14605,437,2.99,3427
IFCI,1815,1774,41,2.31,344
IGL,3251,3268,-17,-0.52,2215
INDIACEM,7363,7209,154,2.14,3512
INDIANB,3030,3074,-44,-1.43,2016
INDIGO,6228,6502,-274,-4.21,3542
INDUSINDBK,35928,35439,489,1.38,20173
INFIBEAM,5511,5489,22,0.40,1353
INFRATEL,5236,5171,65,1.26,3330
INFY,48883,49683,-800,-1.61,14527
IOC,13697,13469,228,1.69,13342
IRB,4522,4545,-23,-0.51,5529
ITC,48042,49107,-1065,-2.17,16033
JETAIRWAYS,4827,4927,-100,-2.03,870
JINDALSTEL,19407,18735,672,3.59,23309
JISLJALEQS,5779,5824,-45,-0.77,3018
JPASSOCIAT,2330,2257,73,3.23,836
JSWSTEEL,44932,45199,-267,-0.59,25759
JUBLFOOD,13188,12729,459,3.61,20497
JUSTDIAL,2826,2769,57,2.06,4377
KAJARIACER,2184,2215,-31,-1.40,676
KOTAKBANK,31975,14674,17301,117.90,83747
KPIT,4195,4397,-202,-4.59,1938
KSCL,3010,3454,-444,-12.85,1378
KTKBANK,3198,3216,-18,-0.56,965
LICHSGFIN,11580,12094,-514,-4.25,9763
LT,43297,44221,-924,-2.09,23151
L&TFH,8748,8625,123,1.43,4840
LUPIN,20232,20441,-209,-1.02,11700
MANAPPURAM,2626,2761,-135,-4.89,2312
MARICO,3351,3318,33,0.99,1392
MARUTI,62097,59297,2800,4.72,59338
MCDOWELL-N,11290,11161,129,1.16,5051
MCX,3418,3398,20,0.59,809
MFSL,1811,1760,51,2.90,683
MGL,1771,1774,-3,-0.17,610
MINDTREE,6831,6929,-98,-1.41,4605
M&M,35043,35964,-921,-2.56,18417
M&MFIN,10860,11180,-320,-2.86,3533
MOTHERSUMI,12594,12619,-25,-0.20,12882
MRF,4048,4102,-54,-1.32,1290
MRPL,1024,938,86,9.17,410
MUTHOOTFIN,2191,2180,11,0.50,3126
NATIONALUM,12909,12743,166,1.30,4877
NBCC,5851,5899,-48,-0.81,2545
NCC,8286,8154,132,1.62,4518
NESTLEIND,6725,6971,-246,-3.53,1862
NHPC,1944,1917,27,1.41,350
NIFTY,1703688,1683623,20065,1.19,2131272
NIFTYIT,404,417,-13,-3.12,107
NIITTECH,3090,3085,5,0.16,3620
NMDC,4874,4989,-115,-2.31,3110
NTPC,21376,21297,79,0.37,5435
OFSS,1093,1061,32,3.02,208
OIL,2020,2322,-302,-13.01,1284
ONGC,17076,16843,233,1.38,11437
ORIENTBANK,2394,2326,68,2.92,1216
PAGEIND,8058,8431,-373,-4.42,4504
PCJEWELLER,4404,4609,-205,-4.45,726
PEL,14128,13387,741,5.54,10704
PETRONET,5168,5023,145,2.89,2732
PFC,7733,7759,-26,-0.34,5030
PIDILITIND,6063,6012,51,0.85,1956
PNB,26385,25999,386,1.48,12664
POWERGRID,7401,7500,-99,-1.32,2391
PVR,4472,4516,-44,-0.97,1801
RAMCOCEM,1181,1182,-1,-0.08,528
RAYMOND,5916,5844,72,1.23,5357
RBLBANK,6134,6299,-165,-2.62,2090
RCOM,6397,5896,501,8.50,7090
RECLTD,8457,7858,599,7.62,10177
RELCAPITAL,12616,13740,-1124,-8.18,7644
RELIANCE,153630,151590,2040,1.35,105766
RELINFRA,15357,16746,-1389,-8.29,8261
REPCOHOME,1401,1165,236,20.26,2608
RPOWER,7858,8043,-185,-2.30,1263
SAIL,11779,11538,241,2.09,6000
SBIN,52319,54421,-2102,-3.86,36255
SHREECEM,2081,2115,-34,-1.61,480
SIEMENS,3902,4259,-357,-8.38,2026
SOUTHBANK,5414,5091,323,6.34,1411
SREINFRA,1072,1164,-92,-7.90,2208
SRF,2601,2656,-55,-2.07,1565
SRTRANSFIN,8799,9048,-249,-2.75,5133
STAR,5572,5539,33,0.60,3375
SUNPHARMA,65249,65223,26,0.04,28262
SUNTV,10089,10323,-234,-2.27,13059
SUZLON,4650,4169,481,11.54,5088
SYNDIBANK,2411,2398,13,0.54,525
TATACHEM,5087,4936,151,3.06,1789
TATACOMM,3192,3140,52,1.66,1517
TATAELXSI,5424,5469,-45,-0.82,3232
TATAGLOBAL,6228,6203,25,0.40,2819
TATAMOTORS,55288,55121,167,0.30,35998
TATAMTRDVR,9161,8739,422,4.83,2037
TATAPOWER,6726,6706,20,0.30,953
TATASTEEL,50067,50974,-907,-1.78,63148
TCS,97622,98454,-832,-0.85,35446
TECHM,21615,21568,47,0.22,15391
TITAN,22662,22887,-225,-0.98,10778
TORNTPHARM,1161,1073,88,8.20,482
TORNTPOWER,972,950,22,2.32,679
