Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,6834,6356,478,7.52,5070
ADANIENT,8298,8293,5,0.06,2395
ADANIPORTS,7540,7054,486,6.89,4705
ADANIPOWER,6356,6147,209,3.40,1748
AMARAJABAT,3142,2806,336,11.97,4888
AMBUJACEM,9394,9066,328,3.62,4043
APOLLOHOSP,3220,3146,74,2.35,1635
APOLLOTYRE,5055,4252,803,18.89,11446
ARVIND,1999,2042,-43,-2.11,1239
ASHOKLEY,18968,18623,345,1.85,15228
ASIANPAINT,15091,14737,354,2.40,8168
AUROPHARMA,19011,18821,190,1.01,12479
AXISBANK,61281,52470,8811,16.79,133360
BAJAJ-AUTO,11718,11498,220,1.91,9369
BAJAJFINSV,9166,9004,162,1.80,6315
BAJFINANCE,40780,40251,529,1.31,36600
BALKRISIND,2905,2957,-52,-1.76,1680
BANKBARODA,18022,18866,-844,-4.47,12362
BANKINDIA,7475,7636,-161,-2.11,4998
BANKNIFTY,890306,766443,123863,16.16,13218771
BATAINDIA,5546,5137,409,7.96,5432
BEL,8375,7853,522,6.65,5930
BERGEPAINT,1334,1273,61,4.79,1350
BHARATFIN,38,38,0,0.00,0
BHARATFORG,7552,7582,-30,-0.40,2250
BHARTIARTL,21847,19908,1939,9.74,19075
BHEL,9075,8689,386,4.44,3468
BIOCON,9476,8641,835,9.66,5795
BOSCHLTD,5613,5442,171,3.14,782
BPCL,8776,8259,517,6.26,5411
BRITANNIA,12497,12008,489,4.07,5774
BSOFT,501,476,25,5.25,255
CADILAHC,9589,9523,66,0.69,2089
CANBK,7341,7467,-126,-1.69,7523
CASTROLIND,3138,2803,335,11.95,1503
CENTURYTEX,6942,7150,-208,-2.91,3895
CESC,1472,1455,17,1.17,874
CHOLAFIN,2017,1884,133,7.06,3406
CIPLA,13754,12697,1057,8.32,5067
COALINDIA,22228,21336,892,4.18,7184
COLPAL,3137,2942,195,6.63,1619
CONCOR,1485,1230,255,20.73,1000
CUMMINSIND,3138,3080,58,1.88,599
DABUR,11921,11337,584,5.15,3554
DHFL,6137,5863,274,4.67,2682
DISHTV,8630,8055,575,7.14,5425
DIVISLAB,8105,7716,389,5.04,5220
DLF,17664,16366,1298,7.93,22431
DRREDDY,17570,17155,415,2.42,7672
EICHERMOT,20324,18433,1891,10.26,10692
ENGINERSIN,2050,2125,-75,-3.53,1745
EQUITAS,4063,3802,261,6.86,2019
ESCORTS,7204,6746,458,6.79,6617
EXIDEIND,4241,4142,99,2.39,1680
FEDERALBNK,7247,7161,86,1.20,3573
GAIL,8623,8165,458,5.61,1968
GLENMARK,5866,6061,-195,-3.22,3680
GMRINFRA,3948,3911,37,0.95,1267
GODREJCP,7879,7775,104,1.34,1103
GRASIM,21036,20653,383,1.85,6804
HAVELLS,8585,8596,-11,-0.13,3773
HCLTECH,14152,13688,464,3.39,5197
HDFC,61248,59929,1319,2.20,11155
HDFCBANK,76741,70876,5865,8.28,37758
HEROMOTOCO,17681,16742,939,5.61,37753
HEXAWARE,1810,1753,57,3.25,845
HINDALCO,12635,12103,532,4.40,8599
HINDPETRO,10437,9546,891,9.33,6311
HINDUNILVR,39487,38776,711,1.83,11563
HINDZINC,2389,2345,44,1.88,425
IBULHSGFIN,38602,32865,5737,17.46,64640
ICICIBANK,74479,70696,3783,5.35,50624
ICICIPRULI,4321,3997,324,8.11,2879
IDBI,2436,2350,86,3.66,1366
IDEA,22151,21267,884,4.16,7552
IDFCFIRSTB,14846,14494,352,2.43,4465
IGL,2017,1891,126,6.66,1518
INDIGO,7006,6527,479,7.34,7259
INDUSINDBK,35649,32684,2965,9.07,47252
INFRATEL,4486,4289,197,4.59,1802
INFY,60397,58759,1638,2.79,24545
IOC,20348,19226,1122,5.84,11608
ITC,43482,43022,460,1.07,9608
JINDALSTEL,13708,13495,213,1.58,9663
JSWSTEEL,27952,28335,-383,-1.35,7550
JUBLFOOD,7397,7237,160,2.21,4861
JUSTDIAL,2762,2599,163,6.27,3449
KAJARIACER,1809,1749,60,3.43,903
KOTAKBANK,28513,25762,2751,10.68,26273
LICHSGFIN,7871,7684,187,2.43,5175
LT,43138,42371,767,1.81,30986
L&TFH,9914,9706,208,2.14,8527
LUPIN,13849,13622,227,1.67,4864
MANAPPURAM,2981,3005,-24,-0.80,2560
MARICO,4243,3927,316,8.05,2166
MARUTI,76651,72675,3976,5.47,53442
MCDOWELL-N,9679,9517,162,1.70,4238
MCX,2476,2301,175,7.61,1448
MFSL,2330,2278,52,2.28,726
MGL,1933,1942,-9,-0.46,882
MINDTREE,3823,3566,257,7.21,3469
M&M,27370,26650,720,2.70,7468
M&MFIN,13342,13233,109,0.82,3492
MOTHERSUMI,9724,9644,80,0.83,2402
MRF,3161,2758,403,14.61,1193
MUTHOOTFIN,2447,2306,141,6.11,2154
NATIONALUM,4551,4463,88,1.97,1527
NBCC,5819,5623,196,3.49,2597
NCC,6404,6414,-10,-0.16,4270
NESTLEIND,7287,7120,167,2.35,1244
NIFTY,1611015,1498543,112472,7.51,7999153
NIFTYIT,277,254,23,9.06,128
NIITTECH,2229,2211,18,0.81,1266
NMDC,5445,5516,-71,-1.29,1787
NTPC,19194,18334,860,4.69,3757
OFSS,1475,1504,-29,-1.93,465
OIL,2695,2666,29,1.09,627
ONGC,18559,17731,828,4.67,3718
PAGEIND,7982,7723,259,3.35,1649
PEL,12629,12326,303,2.46,8785
PETRONET,6996,6921,75,1.08,2049
PFC,9477,9462,15,0.16,4931
PIDILITIND,6002,5842,160,2.74,1627
PNB,19756,20981,-1225,-5.84,10512
POWERGRID,8320,7496,824,10.99,5201
PVR,3785,3489,296,8.48,3471
RAMCOCEM,1472,1337,135,10.10,573
RAYMOND,3060,2968,92,3.10,1437
RBLBANK,19077,16875,2202,13.05,28453
RECLTD,6316,6273,43,0.69,4534
RELCAPITAL,5289,4659,630,13.52,3311
RELIANCE,122967,115040,7927,6.89,74049
RELINFRA,3854,3548,306,8.62,2978
