Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,6884,6400,484,7.56,7895
ADANIENT,9435,9436,-1,-0.01,3656
ADANIPORTS,8493,8163,330,4.04,5166
ADANIPOWER,8241,8231,10,0.12,2370
AMARAJABAT,2851,2680,171,6.38,3453
AMBUJACEM,8281,7983,298,3.73,5173
APOLLOHOSP,4348,4125,223,5.41,5571
APOLLOTYRE,5259,5274,-15,-0.28,2259
ARVIND,2726,2636,90,3.41,1871
ASHOKLEY,21419,21006,413,1.97,20969
ASIANPAINT,12661,12866,-205,-1.59,5256
AUROPHARMA,23074,22567,507,2.25,12980
AXISBANK,52754,53564,-810,-1.51,29826
BAJAJ-AUTO,11973,12043,-70,-0.58,6137
BAJAJFINSV,9092,9087,5,0.06,4648
BAJFINANCE,37170,37327,-157,-0.42,23769
BALKRISIND,3409,3549,-140,-3.94,2037
BANKBARODA,16473,17111,-638,-3.73,15891
BANKINDIA,7579,7681,-102,-1.33,4297
BANKNIFTY,737119,701744,35375,5.04,7049138
BATAINDIA,5763,5820,-57,-0.98,5151
BEL,6534,6520,14,0.21,2414
BERGEPAINT,1150,1112,38,3.42,622
BHARATFIN,3411,3411,0,0.00,0
BHARATFORG,7236,7078,158,2.23,2099
BHARTIARTL,20991,20740,251,1.21,4473
BHEL,10779,10692,87,0.81,3806
BIOCON,9046,9034,12,0.13,4255
BOSCHLTD,5239,5215,24,0.46,249
BPCL,10463,10783,-320,-2.97,5990
BRITANNIA,13132,12997,135,1.04,2184
BSOFT,854,850,4,0.47,1239
CADILAHC,11284,11444,-160,-1.40,4880
CANBK,7679,7797,-118,-1.51,7837
CASTROLIND,3190,3228,-38,-1.18,1267
CENTURYTEX,8907,8989,-82,-0.91,3151
CESC,1422,1371,51,3.72,625
CHOLAFIN,1383,1368,15,1.10,511
CIPLA,12593,12207,386,3.16,3492
COALINDIA,20562,20265,297,1.47,4733
COLPAL,3640,3436,204,5.94,1579
CONCOR,1770,1735,35,2.02,504
CUMMINSIND,3381,2921,460,15.75,3041
DABUR,11508,10223,1285,12.57,12200
DHFL,7259,7642,-383,-5.01,2030
DISHTV,9708,9803,-95,-0.97,3161
DIVISLAB,7932,7917,15,0.19,3616
DLF,20444,19804,640,3.23,13781
DRREDDY,16316,16462,-146,-0.89,7041
EICHERMOT,18855,18649,206,1.10,4941
ENGINERSIN,2892,2939,-47,-1.60,1291
EQUITAS,3586,3906,-320,-8.19,1742
ESCORTS,9171,9931,-760,-7.65,8624
EXIDEIND,4097,4146,-49,-1.18,715
FEDERALBNK,12479,9036,3443,38.10,55062
GAIL,10300,10337,-37,-0.36,4062
GLENMARK,8524,8738,-214,-2.45,3068
GMRINFRA,5110,5133,-23,-0.45,502
GODREJCP,8592,8450,142,1.68,3073
GRASIM,18323,17710,613,3.46,4363
HAVELLS,8080,8470,-390,-4.60,5767
HCLTECH,17206,16573,633,3.82,4388
HDFC,60520,60026,494,0.82,11022
HDFCBANK,80508,77884,2624,3.37,39441
HEROMOTOCO,17149,17405,-256,-1.47,9275
HEXAWARE,1786,1762,24,1.36,516
HINDALCO,13574,13168,406,3.08,7313
HINDPETRO,10551,10274,277,2.70,7041
HINDUNILVR,40965,41197,-232,-0.56,8557
HINDZINC,2661,2697,-36,-1.33,564
IBULHSGFIN,35932,35057,875,2.50,52202
ICICIBANK,76339,77229,-890,-1.15,36152
ICICIPRULI,4876,4862,14,0.29,2854
IDBI,3411,3477,-66,-1.90,188
IDEA,17461,17341,120,0.69,2197
IDFCFIRSTB,13930,13679,251,1.83,2105
IGL,2278,2228,50,2.24,3078
INDIGO,15581,15936,-355,-2.23,33411
INDUSINDBK,50153,49487,666,1.35,39340
INFRATEL,4026,3998,28,0.70,571
INFY,74234,71287,2947,4.13,56305
IOC,16715,16587,128,0.77,4412
ITC,52645,52950,-305,-0.58,9939
JINDALSTEL,16309,16405,-96,-0.59,12748
JSWSTEEL,28445,28418,27,0.10,7329
JUBLFOOD,8198,8277,-79,-0.95,16533
JUSTDIAL,4792,3978,814,20.46,9693
KAJARIACER,2012,2054,-42,-2.04,937
KOTAKBANK,26926,25976,950,3.66,13289
LICHSGFIN,11322,10956,366,3.34,8731
LT,53193,51792,1401,2.71,29723
L&TFH,11255,10732,523,4.87,6875
LUPIN,15151,15327,-176,-1.15,6681
MANAPPURAM,3238,3383,-145,-4.29,5675
MARICO,3394,3244,150,4.62,783
MARUTI,68356,70723,-2367,-3.35,46409
MCDOWELL-N,10357,9868,489,4.96,5871
MCX,3098,2588,510,19.71,4005
MFSL,2559,2570,-11,-0.43,775
MGL,2044,2043,1,0.05,625
MINDTREE,4023,3741,282,7.54,1814
M&M,25122,24431,691,2.83,7153
M&MFIN,11541,11513,28,0.24,3228
MOTHERSUMI,10471,9918,553,5.58,3254
