Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,8005,7465,540,7.23,8657
ADANIENT,8034,7378,656,8.89,9095
ADANIPORTS,6081,5979,102,1.71,3227
ADANIPOWER,5350,5169,181,3.50,1199
AMARAJABAT,2558,2545,13,0.51,700
AMBUJACEM,11964,11551,413,3.58,4001
APOLLOHOSP,3816,3570,246,6.89,3153
APOLLOTYRE,3347,3239,108,3.33,2500
ASHOKLEY,18826,18350,476,2.59,10255
ASIANPAINT,17833,17570,263,1.50,5885
AUROPHARMA,28348,28620,-272,-0.95,24967
AXISBANK,61985,61416,569,0.93,32315
BAJAJ-AUTO,10859,10435,424,4.06,4990
BAJAJFINSV,10242,9984,258,2.58,3112
BAJFINANCE,35883,33914,1969,5.81,22886
BALKRISIND,2355,2276,79,3.47,818
BANKBARODA,23783,22510,1273,5.66,16687
BANKINDIA,6124,5986,138,2.31,3875
BANKNIFTY,715345,644430,70915,11.00,6862510
BATAINDIA,7084,6861,223,3.25,2162
BEL,5169,5097,72,1.41,3937
BERGEPAINT,4034,3690,344,9.32,3646
BHARATFORG,7595,7471,124,1.66,2393
BHARTIARTL,30326,28395,1931,6.80,24167
BHEL,12215,11671,544,4.66,3249
BIOCON,9732,9015,717,7.95,5574
BOSCHLTD,5058,4950,108,2.18,464
BPCL,19871,19241,630,3.27,13829
BRITANNIA,11754,11596,158,1.36,2627
CADILAHC,6213,6032,181,3.00,1381
CANBK,9526,9444,82,0.87,8246
CASTROLIND,1900,1897,3,0.16,385
CENTURYTEX,5143,4648,495,10.65,3317
CESC,1967,1904,63,3.31,1184
CHOLAFIN,1403,1377,26,1.89,655
CIPLA,18626,18140,486,2.68,12840
COALINDIA,20149,19863,286,1.44,4819
COLPAL,2864,2628,236,8.98,1132
CONCOR,3848,3946,-98,-2.48,3288
CUMMINSIND,2600,2522,78,3.09,562
DABUR,10729,10342,387,3.74,3648
DISHTV,8390,8187,203,2.48,1566
DIVISLAB,6888,6593,295,4.47,3563
DLF,23157,22375,782,3.49,22102
DRREDDY,16205,16033,172,1.07,3330
EICHERMOT,14964,14730,234,1.59,2601
EQUITAS,3755,3778,-23,-0.61,1812
ESCORTS,7268,6946,322,4.64,7376
EXIDEIND,5152,4936,216,4.38,1067
FEDERALBNK,9476,8811,665,7.55,3530
GAIL,10927,10229,698,6.82,6059
GLENMARK,8219,7757,462,5.96,4688
GMRINFRA,4125,4008,117,2.92,764
GODREJCP,8560,8369,191,2.28,1168
GRASIM,25370,25117,253,1.01,4603
HAVELLS,6449,6326,123,1.94,1983
HCLTECH,17061,16822,239,1.42,4745
HDFC,86999,86582,417,0.48,18873
HDFCBANK,99337,99973,-636,-0.64,36006
HEROMOTOCO,19532,18877,655,3.47,9704
HEXAWARE,1671,1619,52,3.21,968
HINDALCO,13289,13193,96,0.73,7897
HINDPETRO,13496,12734,762,5.98,9372
HINDUNILVR,40565,34171,6394,18.71,32580
IBULHSGFIN,63363,58867,4496,7.64,68463
ICICIBANK,73663,71242,2421,3.40,43603
ICICIPRULI,6137,6013,124,2.06,4549
IDEA,28131,27330,801,2.93,11817
IDFCFIRSTB,27020,26643,377,1.42,4254
IGL,2191,1914,277,14.47,2585
INDIGO,7512,7169,343,4.78,5975
INDUSINDBK,57305,57386,-81,-0.14,38956
INFRATEL,3949,3831,118,3.08,1051
INFY,60800,55006,5794,10.53,71734
IOC,15654,15684,-30,-0.19,5898
ITC,58365,57824,541,0.94,11532
JINDALSTEL,14994,15229,-235,-1.54,11726
JSWSTEEL,28750,28657,93,0.32,9970
JUBLFOOD,6239,6124,115,1.88,2679
JUSTDIAL,3778,3659,119,3.25,2521
KOTAKBANK,28585,28037,548,1.95,17701
LICHSGFIN,13871,12727,1144,8.99,8451
LT,40140,39833,307,0.77,12537
L&TFH,13578,13204,374,2.83,4481
LUPIN,14235,13814,421,3.05,5213
MANAPPURAM,3464,3259,205,6.29,2567
MARICO,4789,4660,129,2.77,733
MARUTI,49872,48145,1727,3.59,41351
MCDOWELL-N,9946,9805,141,1.44,2212
MFSL,2530,2583,-53,-2.05,913
MGL,2794,2603,191,7.34,2821
MINDTREE,2590,2528,62,2.45,1232
M&M,25462,25527,-65,-0.25,7970
M&MFIN,12114,11902,212,1.78,2936
MOTHERSUMI,12154,11242,912,8.11,7000
MRF,2005,1943,62,3.19,471
MUTHOOTFIN,1834,1739,95,5.46,1229
NATIONALUM,8471,8392,79,0.94,2014
NBCC,4844,4877,-33,-0.68,1614
NCC,8648,8440,208,2.46,3077
NESTLEIND,11612,11509,103,0.89,1829
NIFTY,1541129,1454245,86884,5.97,4470399
NIFTYIT,287,301,-14,-4.65,60
NIITTECH,1122,1073,49,4.57,785
NMDC,6013,5799,214,3.69,3791
NTPC,15473,15587,-114,-0.73,4100
OIL,3076,2999,77,2.57,660
ONGC,20166,19624,542,2.76,13385
PAGEIND,7522,7423,99,1.33,786
PEL,31155,28597,2558,8.94,13125
PETRONET,8314,8245,69,0.84,1275
PFC,10762,10611,151,1.42,5346
PIDILITIND,7455,7414,41,0.55,1708
PNB,21078,20816,262,1.26,6477
