Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,9231,8165,1066,13.06,8016
ADANIENT,12224,10327,1897,18.37,16972
ADANIPORTS,8362,6923,1439,20.79,5232
ADANIPOWER,6557,5667,890,15.70,4579
AMARAJABAT,3909,3124,785,25.13,3680
AMBUJACEM,13285,10797,2488,23.04,6830
APOLLOHOSP,5036,3475,1561,44.92,12288
APOLLOTYRE,3946,3307,639,19.32,5853
ASHOKLEY,22838,19386,3452,17.81,30450
ASIANPAINT,21448,17627,3821,21.68,14067
AUROPHARMA,28937,26107,2830,10.84,15577
AXISBANK,79952,60544,19408,32.06,82179
BAJAJ-AUTO,14910,13377,1533,11.46,12109
BAJAJFINSV,14573,12725,1848,14.52,8848
BAJFINANCE,46934,42978,3956,9.20,43635
BALKRISIND,3141,2521,620,24.59,4422
BANKBARODA,27451,23874,3577,14.98,26124
BANKINDIA,6342,5773,569,9.86,8356
BANKNIFTY,747104,597996,149108,24.93,8633673
BATAINDIA,8755,7116,1639,23.03,8771
BEL,6413,5696,717,12.59,6306
BERGEPAINT,5212,4910,302,6.15,3277
BHARATFORG,10691,7461,3230,43.29,10997
BHARTIARTL,41717,37858,3859,10.19,72120
BHEL,18386,16876,1510,8.95,17090
BIOCON,11237,10188,1049,10.30,9023
BOSCHLTD,5520,5290,230,4.35,2148
BPCL,22676,21091,1585,7.52,23543
BRITANNIA,16675,12135,4540,37.41,10912
CADILAHC,6607,5931,676,11.40,3838
CANBK,8904,8113,791,9.75,13201
CASTROLIND,3047,2797,250,8.94,2122
CENTURYTEX,7222,7189,33,0.46,3020
CESC,1587,1378,209,15.17,1541
CHOLAFIN,1940,1632,308,18.87,1774
CIPLA,19217,17381,1836,10.56,12926
COALINDIA,22341,19161,3180,16.60,12817
COLPAL,4219,3188,1031,32.34,3159
CONCOR,5196,4703,493,10.48,2837
CUMMINSIND,4632,3817,815,21.35,3461
DABUR,12096,10584,1512,14.29,4985
DISHTV,10729,10047,682,6.79,8701
DIVISLAB,8268,6662,1606,24.11,4535
DLF,25109,21742,3367,15.49,22803
DRREDDY,16767,14232,2535,17.81,9521
EICHERMOT,21765,17315,4450,25.70,18663
EQUITAS,3827,3630,197,5.43,3000
ESCORTS,8990,7499,1491,19.88,12948
EXIDEIND,7863,6110,1753,28.69,6962
FEDERALBNK,12579,12163,416,3.42,8432
GAIL,15932,12644,3288,26.00,10587
GLENMARK,10373,7562,2811,37.17,6881
GMRINFRA,5125,4387,738,16.82,6385
GODREJCP,10218,8198,2020,24.64,4093
GRASIM,34028,27468,6560,23.88,23094
HAVELLS,9704,7479,2225,29.75,6866
HCLTECH,22222,19603,2619,13.36,10011
HDFC,113416,79425,33991,42.80,67367
HDFCBANK,99178,78502,20676,26.34,87263
HEROMOTOCO,28208,22522,5686,25.25,23574
HEXAWARE,2253,1902,351,18.45,1837
HINDALCO,18319,15087,3232,21.42,16558
HINDPETRO,17757,15206,2551,16.78,11519
HINDUNILVR,42604,36082,6522,18.08,22044
IBULHSGFIN,70322,59581,10741,18.03,123609
ICICIBANK,111208,89044,22164,24.89,131616
ICICIPRULI,8688,6498,2190,33.70,10262
IDEA,38136,33337,4799,14.40,28155
IDFCFIRSTB,30538,28418,2120,7.46,23136
IGL,2046,1933,113,5.85,3157
INDIGO,14758,13102,1656,12.64,33471
INDUSINDBK,58414,52195,6219,11.91,55534
INFRATEL,12545,9351,3194,34.16,14052
INFY,113955,100490,13465,13.40,60013
IOC,20512,17368,3144,18.10,11580
ITC,74083,65207,8876,13.61,45197
JINDALSTEL,19716,15187,4529,29.82,32725
JSWSTEEL,40284,29632,10652,35.95,38115
JUBLFOOD,11038,9883,1155,11.69,17364
JUSTDIAL,3947,3652,295,8.08,6736
KOTAKBANK,34608,28040,6568,23.42,33028
LICHSGFIN,14752,13366,1386,10.37,18816
LT,61214,46790,14424,30.83,57995
L&TFH,14557,14002,555,3.96,16755
LUPIN,20329,12961,7368,56.85,15448
MANAPPURAM,3584,3529,55,1.56,3591
MARICO,6628,5087,1541,30.29,7177
MARUTI,75033,61867,13166,21.28,111261
MCDOWELL-N,11655,10296,1359,13.20,6633
MFSL,3025,2409,616,25.57,2252
MGL,4008,2989,1019,34.09,3601
MINDTREE,3754,3295,459,13.93,4176
M&M,30264,25171,5093,20.23,26571
M&MFIN,14779,12208,2571,21.06,9366
