Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,6511,6192,319,5.15,8244
ADANIENT,10806,9934,872,8.78,9556
ADANIPORTS,9636,9454,182,1.93,3769
ADANIPOWER,8184,8308,-124,-1.49,618
AJANTPHARM,1525,1434,91,6.35,1974
ALBK,2391,2312,79,3.42,1257
AMARAJABAT,2032,2010,22,1.09,1397
AMBUJACEM,4701,4231,470,11.11,4453
APOLLOHOSP,2914,2776,138,4.97,5582
APOLLOTYRE,4244,4001,243,6.07,4030
ARVIND,3012,2818,194,6.88,3249
ASHOKLEY,20494,18305,2189,11.96,19325
ASIANPAINT,9582,9535,47,0.49,4119
AUROPHARMA,17150,15775,1375,8.72,13854
AXISBANK,32231,30826,1405,4.56,22314
BAJAJ-AUTO,16336,15439,897,5.81,10389
BAJAJFINSV,4933,4880,53,1.09,1858
BAJFINANCE,23246,22635,611,2.70,19680
BALKRISIND,2462,2161,301,13.93,3361
BANKBARODA,16890,16570,320,1.93,17615
BANKINDIA,4807,4500,307,6.82,5473
BANKNIFTY,621298,510635,110663,21.67,3745452
BATAINDIA,4593,4417,176,3.98,3709
BEL,7043,5866,1177,20.06,6336
BEML,3247,2600,647,24.88,8441
BERGEPAINT,1479,1392,87,6.25,508
BHARATFIN,8473,8718,-245,-2.81,1893
BHARATFORG,8780,8624,156,1.81,4145
BHARTIARTL,19386,18784,602,3.20,7721
BHEL,10510,9142,1368,14.96,11238
BIOCON,7899,7768,131,1.69,3609
BOSCHLTD,5101,5089,12,0.24,937
BPCL,4848,4795,53,1.11,6180
BRITANNIA,10307,10066,241,2.39,4566
BSOFT,2260,2171,89,4.10,760
CADILAHC,7791,7554,237,3.14,3198
CANBK,6486,6384,102,1.60,10510
CANFINHOME,2729,2668,61,2.29,1748
CASTROLIND,2244,2109,135,6.40,483
CEATLTD,2987,2646,341,12.89,3669
CENTURYTEX,7396,7117,279,3.92,4396
CESC,3333,2988,345,11.55,2126
CGPOWER,3186,3315,-129,-3.89,1206
CHENNPETRO,728,721,7,0.97,452
CHOLAFIN,1760,1724,36,2.09,856
CIPLA,7650,7161,489,6.83,3567
COALINDIA,18155,17978,177,0.98,7813
COLPAL,2433,2363,70,2.96,603
CONCOR,889,833,56,6.72,942
CUMMINSIND,2158,1969,189,9.60,998
DABUR,11170,9769,1401,14.34,4822
DCBBANK,1592,1560,32,2.05,970
DHFL,17610,16982,628,3.70,14120
DISHTV,8314,8224,90,1.09,2859
