Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,6607,6726,-119,-1.77,3175
ADANIENT,7770,7770,0,0.00,3409
ADANIPORTS,7766,7665,101,1.32,4188
ADANIPOWER,5327,5295,32,0.60,1562
AMARAJABAT,2408,2404,4,0.17,1608
AMBUJACEM,10357,10170,187,1.84,2285
APOLLOHOSP,4280,3723,557,14.96,6080
APOLLOTYRE,4272,4278,-6,-0.14,2464
ARVIND,1476,1497,-21,-1.40,916
ASHOKLEY,21381,20653,728,3.52,11966
ASIANPAINT,17906,17953,-47,-0.26,5953
AUROPHARMA,19404,18979,425,2.24,9303
AXISBANK,47575,48059,-484,-1.01,20988
BAJAJ-AUTO,11137,10818,319,2.95,6689
BAJAJFINSV,9489,9421,68,0.72,6521
BAJFINANCE,37023,35652,1371,3.85,31682
BALKRISIND,2710,2728,-18,-0.66,1283
BANKBARODA,21203,20875,328,1.57,9610
BANKINDIA,6290,6284,6,0.10,4028
BANKNIFTY,753138,588798,164340,27.91,8521239
BATAINDIA,7068,6497,571,8.79,6481
BEL,5355,5282,73,1.38,3009
BERGEPAINT,1986,1939,47,2.42,713
BHARATFORG,7190,6952,238,3.42,3709
BHARTIARTL,23840,23400,440,1.88,8276
BHEL,10041,9501,540,5.68,3241
BIOCON,8594,8087,507,6.27,4668
BOSCHLTD,5317,5310,7,0.13,518
BPCL,10661,10545,116,1.10,6703
BRITANNIA,13656,13581,75,0.55,2749
BSOFT,845,807,38,4.71,316
CADILAHC,7093,7109,-16,-0.23,1516
CANBK,11557,11653,-96,-0.82,12904
CASTROLIND,2082,2042,40,1.96,441
CENTURYTEX,5594,5473,121,2.21,1559
CESC,1094,853,241,28.25,2423
CHOLAFIN,1597,1546,51,3.30,739
CIPLA,12009,11799,210,1.78,1905
COALINDIA,24354,23593,761,3.23,7038
COLPAL,2396,2420,-24,-0.99,717
CONCOR,2065,2129,-64,-3.01,768
CUMMINSIND,2802,2685,117,4.36,899
DABUR,10058,9881,177,1.79,3167
DHFL,4538,4021,517,12.86,4306
DISHTV,9003,8995,8,0.09,2135
DIVISLAB,7277,6979,298,4.27,1941
DLF,19926,19259,667,3.46,11776
DRREDDY,15887,15845,42,0.27,7925
EICHERMOT,18655,18492,163,0.88,7967
ENGINERSIN,1981,1935,46,2.38,1525
EQUITAS,5305,4345,960,22.09,12180
ESCORTS,6238,6179,59,0.95,12067
EXIDEIND,4014,3989,25,0.63,1209
FEDERALBNK,8410,8051,359,4.46,6080
GAIL,8758,8769,-11,-0.13,1903
GLENMARK,4932,4750,182,3.83,1157
GMRINFRA,3871,3951,-80,-2.02,926
GODREJCP,8650,8797,-147,-1.67,1343
GRASIM,23294,23366,-72,-0.31,3259
HAVELLS,7497,7786,-289,-3.71,2178
HCLTECH,17008,15819,1189,7.52,5423
HDFC,74471,75805,-1334,-1.76,20749
HDFCBANK,80109,81505,-1396,-1.71,44391
HEROMOTOCO,15557,15453,104,0.67,8035
HEXAWARE,1857,1679,178,10.60,1026
HINDALCO,12159,12148,11,0.09,7483
HINDPETRO,10423,10259,164,1.60,3537
HINDUNILVR,35081,35010,71,0.20,11108
HINDZINC,1806,1847,-41,-2.22,559
IBULHSGFIN,42934,41652,1282,3.08,36007
ICICIBANK,79708,78774,934,1.19,47551
ICICIPRULI,5914,5600,314,5.61,3789
IDBI,2621,2613,8,0.31,396
IDEA,21221,20890,331,1.58,2983
IDFCFIRSTB,16779,16621,158,0.95,2463
IGL,1917,1996,-79,-3.96,1375
INDIGO,8073,7616,457,6.00,7635
INDUSINDBK,41151,40385,766,1.90,23342
INFRATEL,4164,4195,-31,-0.74,866
INFY,60160,60768,-608,-1.00,18770
IOC,15798,15749,49,0.31,3246
ITC,49771,49915,-144,-0.29,7540
JINDALSTEL,15822,15270,552,3.61,15457
JSWSTEEL,32012,31355,657,2.10,12246
JUBLFOOD,6726,6632,94,1.42,3064
JUSTDIAL,2919,2354,565,24.00,6837
KAJARIACER,826,858,-32,-3.73,690
KOTAKBANK,31185,31473,-288,-0.92,24749
LICHSGFIN,14747,14544,203,1.40,8559
LT,45329,45305,24,0.05,34768
L&TFH,10368,9827,541,5.51,5159
LUPIN,12136,11941,195,1.63,4382
MANAPPURAM,3190,3225,-35,-1.09,3928
MARICO,4919,4952,-33,-0.67,539
MARUTI,60116,53346,6770,12.69,94200
MCDOWELL-N,10163,10104,59,0.58,3233
MCX,4630,4578,52,1.14,12527
MFSL,2632,2365,267,11.29,958
MGL,3884,3968,-84,-2.12,666
MINDTREE,3167,3095,72,2.33,790
M&M,25311,25504,-193,-0.76,7527
M&MFIN,12236,12088,148,1.22,2226
MOTHERSUMI,11947,11830,117,0.99,3083
MRF,1765,1723,42,2.44,360
MUTHOOTFIN,2864,2794,70,2.51,4050
NATIONALUM,4029,4065,-36,-0.89,1032
NBCC,5789,5722,67,1.17,3445
NCC,6790,6533,257,3.93,4704
NESTLEIND,9127,9226,-99,-1.07,1518
NIFTY,1605427,1542361,63066,4.09,5120225
NIFTYIT,182,191,-9,-4.71,78
NIITTECH,1427,1442,-15,-1.04,584
NMDC,5518,5552,-34,-0.61,1272
NTPC,17001,16982,19,0.11,3169
OFSS,1069,1065,4,0.38,97
OIL,2438,2389,49,2.05,517
ONGC,19929,20220,-291,-1.44,3720
PAGEIND,8134,8181,-47,-0.57,624
PEL,12943,12840,103,0.80,4517
PETRONET,5878,5771,107,1.85,1210
PFC,8050,8088,-38,-0.47,4439
PIDILITIND,5315,5252,63,1.20,1069
PNB,21939,22224,-285,-1.28,9461
POWERGRID,8832,8799,33,0.38,2092
PVR,2943,2978,-35,-1.18,1194
RAMCOCEM,1810,1871,-61,-3.26,980
RAYMOND,2047,2125,-78,-3.67,981
RBLBANK,16381,15446,935,6.05,37669
RECLTD,6750,6578,172,2.61,5218
RELCAPITAL,5196,5249,-53,-1.01,2676
RELIANCE,157094,157806,-712,-0.45,65955
RELINFRA,4024,4209,-185,-4.40,2253
SAIL,10127,10020,107,1.07,5349
SBIN,55126,56180,-1054,-1.88,41317
SHREECEM,3738,3867,-129,-3.34,601
SIEMENS,2513,2337,176,7.53,3460
SRF,3802,3783,19,0.50,1845
SRTRANSFIN,8041,7945,96,1.21,2541
STAR,2141,2112,29,1.37,1029
SUNPHARMA,57523,56758,765,1.35,17227
SUNTV,6889,6538,351,5.37,3090
TATACHEM,2408,2451,-43,-1.75,1357
TATAELXSI,3752,3829,-77,-2.01,1649
TATAGLOBAL,5125,4843,282,5.82,2334
TATAMOTORS,39618,38986,632,1.62,36073
TATAMTRDVR,7089,7115,-26,-0.37,1754
TATAPOWER,5214,5540,-326,-5.88,3345
TATASTEEL,44253,43925,328,0.75,41510
TCS,75030,73704,1326,1.80,35558
