Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,6326,6040,286,4.74,5085
ADANIENT,7317,7368,-51,-0.69,2188
ADANIPORTS,7985,7947,38,0.48,3869
ADANIPOWER,5919,5409,510,9.43,3124
AMARAJABAT,3194,3034,160,5.27,1177
AMBUJACEM,11219,11032,187,1.70,3303
APOLLOHOSP,6654,6351,303,4.77,3521
APOLLOTYRE,4866,4831,35,0.72,2573
ARVIND,1742,1693,49,2.89,2753
ASHOKLEY,24059,23716,343,1.45,11346
ASIANPAINT,19582,18896,686,3.63,8711
AUROPHARMA,19892,19528,364,1.86,7650
AXISBANK,68072,62683,5389,8.60,59509
BAJAJ-AUTO,12025,11807,218,1.85,5841
BAJAJFINSV,9526,9236,290,3.14,4455
BAJFINANCE,40283,38782,1501,3.87,32658
BALKRISIND,2433,2344,89,3.80,845
BANKBARODA,20312,19929,383,1.92,10913
BANKINDIA,6975,6551,424,6.47,4840
BANKNIFTY,1347484,960421,387063,40.30,31067470
BATAINDIA,7420,7427,-7,-0.09,4876
BEL,6131,6024,107,1.78,3530
BERGEPAINT,2160,2169,-9,-0.41,1029
BHARATFORG,7769,7602,167,2.20,2269
BHARTIARTL,27667,26691,976,3.66,13442
BHEL,12523,12147,376,3.10,3849
BIOCON,9394,9173,221,2.41,3448
BOSCHLTD,5404,5409,-5,-0.09,478
BPCL,17403,16906,497,2.94,17088
BRITANNIA,15789,15849,-60,-0.38,5615
BSOFT,772,811,-39,-4.81,157
CADILAHC,7002,6919,83,1.20,1850
CANBK,11616,10709,907,8.47,13225
CASTROLIND,2514,2460,54,2.20,605
CENTURYTEX,6666,6573,93,1.41,3187
CESC,2046,2067,-21,-1.02,1243
CHOLAFIN,1879,1808,71,3.93,1133
CIPLA,14086,13652,434,3.18,4036
COALINDIA,23598,23860,-262,-1.10,8143
COLPAL,3028,2792,236,8.45,4495
CONCOR,2354,2300,54,2.35,603
CUMMINSIND,3187,3065,122,3.98,750
DABUR,10957,10351,606,5.85,4231
DHFL,4603,4465,138,3.09,4678
DISHTV,9431,8977,454,5.06,3528
DIVISLAB,7204,7208,-4,-0.06,2519
DLF,20326,20559,-233,-1.13,9793
DRREDDY,17550,17186,364,2.12,7464
EICHERMOT,20866,19734,1132,5.74,9141
ENGINERSIN,1555,1581,-26,-1.64,722
EQUITAS,6583,5862,721,12.30,7750
ESCORTS,7589,7578,11,0.15,7361
EXIDEIND,4236,4166,70,1.68,1352
FEDERALBNK,8543,8321,222,2.67,2557
GAIL,11216,10564,652,6.17,5746
GLENMARK,6603,6429,174,2.71,2315
GMRINFRA,4388,4358,30,0.69,1909
GODREJCP,8587,8290,297,3.58,3377
GRASIM,24935,24351,584,2.40,4484
HAVELLS,7925,8027,-102,-1.27,4959
HCLTECH,19401,18743,658,3.51,7990
HDFC,95077,88602,6475,7.31,42735
HDFCBANK,100866,42966,57900,134.76,49462
HEROMOTOCO,19063,18281,782,4.28,12125
HEXAWARE,1979,1974,5,0.25,995
HINDALCO,13733,13770,-37,-0.27,10091
HINDPETRO,12817,12445,372,2.99,6789
HINDUNILVR,36942,36366,576,1.58,10664
HINDZINC,1505,1527,-22,-1.44,449
IBULHSGFIN,49175,46381,2794,6.02,85535
ICICIBANK,90169,78742,11427,14.51,78406
ICICIPRULI,6481,6367,114,1.79,6675
IDBI,2335,2338,-3,-0.13,653
IDEA,26885,24458,2427,9.92,20038
IDFCFIRSTB,21427,20385,1042,5.11,4976
IGL,1932,1921,11,0.57,2179
INDIGO,8876,8893,-17,-0.19,6234
INDUSINDBK,47423,42701,4722,11.06,46821
INFRATEL,4061,4072,-11,-0.27,1157
INFY,62064,60557,1507,2.49,19551
IOC,17224,16846,378,2.24,5101
ITC,62555,60599,1956,3.23,19266
JINDALSTEL,17673,16993,680,4.00,15683
JSWSTEEL,33927,33869,58,0.17,9750
JUBLFOOD,8248,8098,150,1.85,5652
JUSTDIAL,3349,3308,41,1.24,3329
KAJARIACER,953,950,3,0.32,617
KOTAKBANK,32121,29893,2228,7.45,25752
LICHSGFIN,15858,14939,919,6.15,17025
LT,49830,47809,2021,4.23,19012
L&TFH,12415,11993,422,3.52,6266
LUPIN,13417,12957,460,3.55,14802
MANAPPURAM,2980,2929,51,1.74,1736
MARICO,5371,5347,24,0.45,511
MARUTI,67489,65261,2228,3.41,88094
MCDOWELL-N,10456,10461,-5,-0.05,2190
MCX,3737,3913,-176,-4.50,2342
MFSL,2896,2660,236,8.87,1024
MGL,3654,3578,76,2.12,719
MINDTREE,3957,3761,196,5.21,2312
M&M,28553,26871,1682,6.26,9525
M&MFIN,12729,12545,184,1.47,2439
MOTHERSUMI,11364,11062,302,2.73,5368
MRF,1806,1801,5,0.28,276
MUTHOOTFIN,2351,2424,-73,-3.01,1455
NATIONALUM,4784,4416,368,8.33,2867
NBCC,6113,5851,262,4.48,3813
NCC,9988,9502,486,5.11,7380
NESTLEIND,9784,9505,279,2.94,2058
NIFTY,2121859,1851253,270606,14.62,9877445
NIFTYIT,281,256,25,9.77,130
NIITTECH,1755,1736,19,1.09,1190
NMDC,5638,5560,78,1.40,2319
NTPC,16773,16413,360,2.19,3873
OFSS,863,838,25,2.98,406
OIL,2798,2697,101,3.74,708
ONGC,19515,19196,319,1.66,4256
