Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,11195,8710,2485,28.53,18755
ADANIENT,11671,11939,-268,-2.24,8908
ADANIPORTS,9881,9186,695,7.57,6356
ADANIPOWER,9055,9361,-306,-3.27,3250
AJANTPHARM,1634,1713,-79,-4.61,1735
ALBK,2207,2300,-93,-4.04,2406
AMARAJABAT,3459,3602,-143,-3.97,2227
AMBUJACEM,9790,9837,-47,-0.48,6393
APOLLOHOSP,2222,2296,-74,-3.22,1417
APOLLOTYRE,4968,5105,-137,-2.68,5549
ARVIND,3214,3440,-226,-6.57,3255
ASHOKLEY,29424,29714,-290,-0.98,30917
ASIANPAINT,11435,11303,132,1.17,10453
AUROPHARMA,20470,20329,141,0.69,17711
AXISBANK,42021,39751,2270,5.71,51298
BAJAJ-AUTO,19631,17557,2074,11.81,18819
BAJAJFINSV,7189,7157,32,0.45,4456
BAJFINANCE,27619,27143,476,1.75,31433
BALKRISIND,2408,2499,-91,-3.64,3241
BANKBARODA,19965,19695,270,1.37,20863
BANKINDIA,6208,6678,-470,-7.04,7391
BANKNIFTY,927474,794279,133195,16.77,10533507
BATAINDIA,5089,4693,396,8.44,9231
BEL,9106,9433,-327,-3.47,8079
BEML,2938,3148,-210,-6.67,7156
BERGEPAINT,1361,1368,-7,-0.51,1698
BHARATFIN,9613,9617,-4,-0.04,6047
BHARATFORG,9706,9688,18,0.19,5981
BHARTIARTL,32607,29209,3,11.64,26625
BHEL,10564,10921,-357,-3.27,5696
BIOCON,10052,9125,927,10.16,13177
BOSCHLTD,5233,5245,-12,-0.23,4376
BPCL,9986,8997,989,10.99,12685
BRITANNIA,11026,11267,-241,-2.14,5875
BSOFT,1658,1739,-81,-4.66,982
CADILAHC,9003,8411,592,7.04,6785
CANBK,7554,8060,-506,-6.28,11136
CANFINHOME,2367,2450,-83,-3.39,2698
CASTROLIND,2504,2667,-163,-6.11,2263
CEATLTD,3947,4420,-473,-10.70,5224
CENTURYTEX,7465,7614,-149,-1.96,6096
CESC,3230,3376,-146,-4.32,3284
CGPOWER,2837,2863,-26,-0.91,3749
CHENNPETRO,733,792,-59,-7.45,876
CHOLAFIN,1400,1341,59,4.40,2593
CIPLA,15319,14975,344,2.30,12385
COALINDIA,23100,22280,820,3.68,17237
COLPAL,3253,3191,62,1.94,2551
CONCOR,1289,1303,-14,-1.07,804
CUMMINSIND,2680,2933,-253,-8.63,2532
DABUR,12495,13155,-660,-5.02,10257
DCBBANK,2287,2453,-166,-6.77,4799
DHFL,19699,20394,-695,-3.41,25247
DISHTV,9667,10086,-419,-4.15,12488
DIVISLAB,7804,8132,-328,-4.03,5456
DLF,34994,37691,-2697,-7.16,14507
DRREDDY,17848,17543,305,1.74,12624
EICHERMOT,21657,20982,675,3.22,18108
ENGINERSIN,2575,2679,-104,-3.88,1936
EQUITAS,3351,3178,173,5.44,3026
ESCORTS,4424,4424,0,0.00,5072
EXIDEIND,5721,5979,-258,-4.32,4316
FEDERALBNK,10479,10772,-293,-2.72,6356
GAIL,5770,5311,459,8.64,9316
GLENMARK,5099,5001,98,1.96,4627
GMRINFRA,6321,5856,465,7.94,4264
GODFRYPHLP,1061,1061,0,0.00,1043
GODREJCP,11525,12050,-525,-4.36,4711
GODREJIND,873,902,-29,-3.22,1189
GRASIM,15576,15707,-131,-0.83,11605
GSFC,2761,2683,78,2.91,2177
HAVELLS,5965,5842,123,2.11,4679
HCLTECH,13819,13826,-7,-0.05,7382
HDFC,63412,62514,898,1.44,36283
HDFCBANK,82010,77226,4784,6.19,92796
HEROMOTOCO,18816,17585,1231,7.00,23490
HEXAWARE,3155,3185,-30,-0.94,5057
