Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,4578,4445,133,2.99,4275
ADANIENT,10859,10601,258,2.43,5020
ADANIPORTS,10724,10511,213,2.03,4536
ADANIPOWER,7832,7835,-3,-0.04,105
AJANTPHARM,1983,1785,198,11.09,2384
ALBK,1966,1982,-16,-0.81,973
AMARAJABAT,1722,1832,-110,-6.00,929
AMBUJACEM,7137,7217,-80,-1.11,1623
APOLLOHOSP,2277,2099,178,8.48,2830
APOLLOTYRE,4770,4621,149,3.22,4016
ARVIND,6471,6585,-114,-1.73,2178
ASHOKLEY,34912,34430,482,1.40,9868
ASIANPAINT,13146,12856,290,2.26,4287
AUROPHARMA,23868,24130,-262,-1.09,10146
AXISBANK,35623,35199,424,1.20,31548
BAJAJ-AUTO,11201,11289,-88,-0.78,1810
BAJAJFINSV,6110,6076,34,0.56,2650
BAJFINANCE,31424,31069,355,1.14,13700
BALKRISIND,4584,4440,144,3.24,1709
BANKBARODA,21732,21316,416,1.95,7759
BANKINDIA,7271,7264,7,0.10,4672
BANKNIFTY,1265703,1120708,144995,12.94,9291984
BATAINDIA,6634,6593,41,0.62,3352
BEL,8236,7887,349,4.43,2704
BEML,3820,3715,105,2.83,7609
BERGEPAINT,2727,2745,-18,-0.66,596
BHARATFIN,9188,9106,82,0.90,2127
BHARATFORG,14824,14748,76,0.52,3940
BHARTIARTL,24847,23918,929,3.88,15400
BHEL,10039,9845,194,1.97,2434
BIOCON,7764,7785,-21,-0.27,4310
BOSCHLTD,5563,5494,69,1.26,371
BPCL,8165,8620,-455,-5.28,8528
BRITANNIA,15128,14963,165,1.10,1893
CADILAHC,6309,5874,435,7.41,2953
CANBK,8644,8265,379,4.59,6321
CANFINHOME,3282,3235,47,1.45,604
CAPF,926,926,0,0.00,0
CASTROLIND,2800,2861,-61,-2.13,1710
CEATLTD,3365,3339,26,0.78,2084
CENTURYTEX,8258,8133,125,1.54,2824
CESC,3551,4028,-477,-11.84,3995
CGPOWER,4028,4048,-20,-0.49,571
CHENNPETRO,912,907,5,0.55,427
CHOLAFIN,2166,2315,-149,-6.44,900
CIPLA,11288,11132,156,1.40,3256
COALINDIA,17056,16892,164,0.97,2551
COLPAL,2628,2680,-52,-1.94,1496
CONCOR,1922,1858,64,3.44,2540
CUMMINSIND,2854,2462,392,15.92,3206
DABUR,13588,12770,818,6.41,5402
DALMIABHA,55,55,0,0.00,0
DCBBANK,2834,1793,1041,58.06,10799
DHFL,16016,15976,40,0.25,5935
DISHTV,9407,9568,-161,-1.68,2068
DIVISLAB,9676,9776,-100,-1.02,1681
DLF,13528,13785,-257,-1.86,7137
DRREDDY,20468,20242,226,1.12,10062
EICHERMOT,26395,27092,-697,-2.57,7856
ENGINERSIN,2500,2293,207,9.03,2516
EQUITAS,3674,3715,-41,-1.10,1116
ESCORTS,5523,5470,53,0.97,6868
EXIDEIND,3530,3403,127,3.73,1252
FEDERALBNK,11387,10591,796,7.52,5236
GAIL,7543,7503,40,0.53,5152
GLENMARK,4774,4656,118,2.53,1524
GMRINFRA,4651,4620,31,0.67,568
GODFRYPHLP,1143,1184,-41,-3.46,1426
GODREJCP,8901,8695,206,2.37,1332
GODREJIND,1208,1230,-22,-1.79,417
GRASIM,15502,15579,-77,-0.49,7216
GSFC,3762,3715,47,1.27,429
HAVELLS,5999,6111,-112,-1.83,1842
HCLTECH,17186,16736,450,2.69,3516
HDFC,58122,58194,-72,-0.12,17338
HDFCBANK,66608,67784,-1176,-1.73,23338
HEROMOTOCO,14352,14334,18,0.13,4679
HEXAWARE,2478,2553,-75,-2.94,1147
HINDALCO,18606,18509,97,0.52,9325
HINDPETRO,11737,11798,-61,-0.52,4986
HINDUNILVR,23818,23054,764,3.31,9643
HINDZINC,2358,2351,7,0.30,310
IBULHSGFIN,29021,29908,-887,-2.97,16717
ICICIBANK,55263,53793,1470,2.73,29425
ICICIPRULI,3628,3497,131,3.75,1168
IDBI,5120,5106,14,0.27,1266
IDEA,15386,15340,46,0.30,2061
IDFC,8597,8477,120,1.42,2157
IDFCBANK,17978,17978,0,0.00,0
IDFCFIRSTB,18300,17978,322,1.79,10702
IFCI,2041,2013,28,1.39,329
IGL,2168,2233,-65,-2.91,1049
INDIACEM,7345,7300,45,0.62,2800
INDIANB,2423,2462,-39,-1.58,1567
INDIGO,7037,6369,668,10.49,11219
INDUSINDBK,44677,47607,-2930,-6.15,27488
INFIBEAM,3937,3911,26,0.66,2707
INFRATEL,5378,5453,-75,-1.38,2094
INFY,53546,50974,2572,5.05,38800
IOC,17925,18256,-331,-1.81,3750
IRB,2784,2745,39,1.42,840
ITC,43686,43325,361,0.83,13355
JETAIRWAYS,5073,5348,-275,-5.14,3751
JINDALSTEL,17955,17974,-19,-0.11,6941
JISLJALEQS,5591,5731,-140,-2.44,1206
JPASSOCIAT,2595,2584,11,0.43,371
JSWSTEEL,38354,37849,505,1.33,10974
JUBLFOOD,9543,9031,512,5.67,7488
JUSTDIAL,3251,2796,455,16.27,5338
KAJARIACER,2922,2865,57,1.99,1005
KOTAKBANK,21079,19663,1416,7.20,9880
KPIT,5229,3743,1486,39.70,26141
KSCL,1187,1155,32,2.77,447
KTKBANK,4998,5035,-37,-0.73,1517
LICHSGFIN,10372,9917,455,4.59,4590
LT,43013,42973,40,0.09,28351
L&TFH,7942,7492,450,6.01,4926
LUPIN,15317,14934,383,2.56,13670
MANAPPURAM,2355,2443,-88,-3.60,680
MARICO,3303,3270,33,1.01,694
MARUTI,54524,52857,1667,3.15,36389
MCDOWELL-N,11011,11002,9,0.08,2831
MCX,4931,5248,-317,-6.04,5592
MFSL,2219,2239,-20,-0.89,615
MGL,1352,1379,-27,-1.96,333
MINDTREE,11202,8460,2742,32.41,18076
M&M,26363,26303,60,0.23,6191
M&MFIN,9966,9666,300,3.10,2979
MOTHERSUMI,10024,10264,-240,-2.34,2361
MRF,2572,2482,90,3.63,311
MRPL,1021,1029,-8,-0.78,219
MUTHOOTFIN,2518,2542,-24,-0.94,1831
NATIONALUM,4279,4104,175,4.26,1140
NBCC,6954,6731,223,3.31,1985
NCC,8625,8479,146,1.72,2672
NESTLEIND,6302,5895,407,6.90,1679
NHPC,1063,1048,15,1.43,243
NIFTY,1834458,1831286,3172,0.17,1836974
NIFTYIT,392,420,-28,-6.67,355
NIITTECH,3627,3789,-162,-4.28,6331
NMDC,6178,5809,369,6.35,3313
NTPC,10607,10981,-374,-3.41,2613
OFSS,805,789,16,2.03,193
OIL,2595,2596,-1,-0.04,613
ONGC,15512,15629,-117,-0.75,2781
ORIENTBANK,2549,2418,131,5.42,1500
PAGEIND,6409,5717,692,12.10,4746
PCJEWELLER,3902,3957,-55,-1.39,1397
PEL,9340,9469,-129,-1.36,3815
PETRONET,5041,5307,-266,-5.01,1934
PFC,8184,8193,-9,-0.11,2213
PIDILITIND,5452,5437,15,0.28,2192
PNB,22445,22492,-47,-0.21,14072
POWERGRID,6684,6666,18,0.27,1480
PTC,964,951,13,1.37,434
PVR,5079,5187,-108,-2.08,1895
RAMCOCEM,875,782,93,11.89,915
RAYMOND,5411,5298,113,2.13,1401
RBLBANK,5614,5594,20,0.36,1376
RCOM,4723,4710,13,0.28,2798
RECLTD,9282,9457,-175,-1.85,3136
RELCAPITAL,13268,13062,206,1.58,11154
RELIANCE,139617,137447,2170,1.58,111693
RELINFRA,11504,10992,512,4.66,14538
REPCOHOME,1253,1280,-27,-2.11,987
RPOWER,4389,4275,114,2.67,1180
SAIL,11734,11241,493,4.39,3588
SBIN,38786,38552,234,0.61,29314
SHREECEM,1791,1790,1,0.06,385
SIEMENS,4287,4237,50,1.18,1243
SOUTHBANK,6168,5906,262,4.44,2345
SREINFRA,2005,2025,-20,-0.99,278
SRF,2440,2503,-63,-2.52,2091
SRTRANSFIN,7699,7616,83,1.09,2742
STAR,5445,5393,52,0.96,4814
SUNPHARMA,57119,57368,-249,-0.43,26510
SUNTV,10018,9642,376,3.90,5074
SUZLON,4672,4629,43,0.93,231
SYNDIBANK,1988,1999,-11,-0.55,691
TATACHEM,3983,3927,56,1.43,686
TATACOMM,2757,2433,324,13.32,2247
TATAELXSI,7608,7695,-87,-1.13,3222
TATAGLOBAL,5708,5709,-1,-0.02,2513
TATAMOTORS,50074,50972,-898,-1.76,34643
TATAMTRDVR,9219,8840,379,4.29,3105
TATAPOWER,6065,6168,-103,-1.67,1734
TATASTEEL,62381,62538,-157,-0.25,26213
TCS,113223,112492,731,0.65,47093
TECHM,12570,12315,255,2.07,3672
TITAN,23548,23742,-194,-0.82,4953
TORNTPHARM,1812,1556,256,16.45,2448
TORNTPOWER,1099,982,117,11.91,1006
TV18BRDCST,5099,5136,-37,-0.72,1877
TVSMOTOR,5750,5640,110,1.95,3103
UBL,4138,4173,-35,-0.84,2636
UJJIVAN,3978,4016,-38,-0.95,2101
ULTRACEMCO,9880,9960,-80,-0.80,3517
UNIONBANK,7058,6828,230,3.37,3707
UPL,15780,15643,137,0.88,9496
VEDL,24633,23468,1165,4.96,16725
VGUARD,1336,1351,-15,-1.11,179
VOLTAS,5955,6142,-187,-3.04,3915
WIPRO,15448,14441,1007,6.97,15901
WOCKPHARMA,5045,4970,75,1.51,1555
YESBANK,123521,126016,-2495,-1.98,76642
ZEEL,22348,18369,3979,21.66,53128
