Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,7981,8040,-59,-0.73,6923
ADANIENT,11498,11381,117,1.03,1409
ADANIPORTS,9227,9238,-11,-0.12,3851
ADANIPOWER,7752,7774,-22,-0.28,169
AJANTPHARM,1674,1651,23,1.39,475
ALBK,2580,2556,24,0.94,1129
AMARAJABAT,5001,5292,-291,-5.50,6384
AMBUJACEM,10172,8865,1307,14.74,6152
APOLLOHOSP,2901,2893,8,0.28,1298
APOLLOTYRE,4316,4505,-189,-4.20,1894
ARVIND,3187,3320,-133,-4.01,3218
ASHOKLEY,26891,26983,-92,-0.34,12866
ASIANPAINT,10809,10942,-133,-1.22,5801
AUROPHARMA,18450,18415,35,0.19,5327
AXISBANK,35706,35331,375,1.06,16399
BAJAJ-AUTO,17467,17617,-150,-0.85,4219
BAJAJFINSV,6773,6457,316,4.89,2992
BAJFINANCE,25904,24937,967,3.88,20198
BALKRISIND,2934,2952,-18,-0.61,1393
BANKBARODA,16956,17238,-282,-1.64,12100
BANKINDIA,5489,5436,53,0.97,3919
BANKNIFTY,703085,575010,128075,22.27,5633576
BATAINDIA,5208,4778,430,9.00,5779
BEL,8142,8111,31,0.38,2835
BEML,3052,3098,-46,-1.48,3137
BERGEPAINT,1496,1509,-13,-0.86,481
BHARATFIN,8423,8205,218,2.66,1404
BHARATFORG,8574,8733,-159,-1.82,1586
BHARTIARTL,24314,23960,354,1.48,6904
BHEL,11999,11593,406,3.50,3422
BIOCON,8027,8044,-17,-0.21,1775
BOSCHLTD,5157,5157,0,0.00,697
BPCL,8676,8381,295,3.52,5422
BRITANNIA,11722,11551,171,1.48,3116
BSOFT,1840,1749,91,5.20,717
CADILAHC,7734,7703,31,0.40,1472
CANBK,7671,7206,465,6.45,7651
CANFINHOME,2648,2422,226,9.33,3462
CASTROLIND,2580,2520,60,2.38,2036
CEATLTD,3203,3170,33,1.04,2122
CENTURYTEX,7373,7256,117,1.61,1676
CESC,3309,3527,-218,-6.18,2200
CGPOWER,2694,2701,-7,-0.26,944
CHENNPETRO,698,686,12,1.75,165
CHOLAFIN,1344,1195,149,12.47,1121
CIPLA,12685,9458,3227,34.12,22792
COALINDIA,16688,16862,-174,-1.03,2742
COLPAL,2603,2482,121,4.88,948
CONCOR,914,853,61,7.15,739
