Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,7860,7951,-91,-1.14,2927
ADANIENT,12095,12057,38,0.32,2980
ADANIPORTS,8927,9051,-124,-1.37,3153
ADANIPOWER,8488,8373,115,1.37,3741
AJANTPHARM,1826,1814,12,0.66,468
ALBK,2416,2395,21,0.88,904
AMARAJABAT,3886,4107,-221,-5.38,2626
AMBUJACEM,10197,9894,303,3.06,2640
APOLLOHOSP,2770,2746,24,0.87,2222
APOLLOTYRE,4908,5052,-144,-2.85,2643
ARVIND,3511,3369,142,4.21,1922
ASHOKLEY,28792,27687,1105,3.99,21786
ASIANPAINT,12422,12566,-144,-1.15,5429
AUROPHARMA,20790,20632,158,0.77,9079
AXISBANK,36581,35297,1284,3.64,17882
BAJAJ-AUTO,17431,17208,223,1.30,5524
BAJAJFINSV,7364,7385,-21,-0.28,1953
BAJFINANCE,27238,26920,318,1.18,15214
BALKRISIND,2585,2561,24,0.94,1495
BANKBARODA,18983,18323,660,3.60,7756
BANKINDIA,6273,6042,231,3.82,3494
BANKNIFTY,825012,701811,123201,17.55,5512477
BATAINDIA,4891,4966,-75,-1.51,3293
BEL,9648,9575,73,0.76,4208
BEML,3233,3228,5,0.15,2102
BERGEPAINT,1402,1425,-23,-1.61,501
BHARATFIN,8974,8955,19,0.21,914
BHARATFORG,8685,9046,-361,-3.99,5028
BHARTIARTL,24508,23530,978,4.16,15798
BHEL,10754,10746,8,0.07,4603
BIOCON,8054,7945,109,1.37,3358
BOSCHLTD,5116,5105,11,0.22,371
BPCL,8555,8480,75,0.88,3735
BRITANNIA,11900,11878,22,0.19,2719
BSOFT,2020,1979,41,2.07,880
CADILAHC,7774,7597,177,2.33,1216
CANBK,7941,7687,254,3.30,7715
CANFINHOME,2385,2365,20,0.85,874
CASTROLIND,2575,2575,0,0.00,353
CEATLTD,4556,4034,522,12.94,5127
CENTURYTEX,7690,7623,67,0.88,1526
CESC,3426,3459,-33,-0.95,2196
CGPOWER,2731,2724,7,0.26,1963
CHENNPETRO,615,621,-6,-0.97,238
CHOLAFIN,1368,1369,-1,-0.07,448
CIPLA,14259,13173,1086,8.24,12426
COALINDIA,20226,17987,2239,12.45,18743
COLPAL,3260,3128,132,4.22,1026
CONCOR,1147,1079,68,6.30,392
CUMMINSIND,2606,2558,48,1.88,408
DABUR,14225,13904,321,2.31,4250
DCBBANK,2085,1619,466,28.78,3755
DHFL,21140,22160,-1020,-4.60,2392
DISHTV,9898,9876,22,0.22,3758
DIVISLAB,7566,7658,-92,-1.20,2855
DLF,27119,27527,-408,-1.48,3422
DRREDDY,17189,17553,-364,-2.07,6574
EICHERMOT,21545,21556,-11,-0.05,9085
ENGINERSIN,2833,2657,176,6.62,1917
EQUITAS,3290,3305,-15,-0.45,629
ESCORTS,4808,4749,59,1.24,5328
EXIDEIND,5465,5684,-219,-3.85,2681
FEDERALBNK,11704,11687,17,0.15,2393
GAIL,4961,4964,-3,-0.06,3427
GLENMARK,4588,4551,37,0.81,2488
GMRINFRA,5689,5620,69,1.23,744
GODFRYPHLP,1185,1000,185,18.50,2453
GODREJCP,12165,12602,-437,-3.47,2277
GODREJIND,931,919,12,1.31,232
GRASIM,16252,16551,-299,-1.81,3474
GSFC,2601,2620,-19,-0.73,1101
HAVELLS,5575,5402,173,3.20,2773
HCLTECH,13499,13396,103,0.77,8121
HDFC,58705,57786,919,1.59,12436
HDFCBANK,63391,66303,-2912,-4.39,35006
HEROMOTOCO,20928,21289,-361,-1.70,23521
HEXAWARE,3121,2910,211,7.25,2740
HINDALCO,12686,12924,-238,-1.84,6742
HINDPETRO,9193,9269,-76,-0.82,4411
HINDUNILVR,22175,22332,-157,-0.70,6147
HINDZINC,1671,1683,-12,-0.71,774
IBULHSGFIN,57611,58386,-775,-1.33,13876
ICICIBANK,51048,50053,995,1.99,22998
ICICIPRULI,6480,6574,-94,-1.43,1047
IDBI,3532,3546,-14,-0.39,102
IDEA,39738,38150,1588,4.16,26892
IDFC,7543,7534,9,0.12,398
IDFCFIRSTB,13222,13334,-112,-0.84,1603
IFCI,2341,2299,42,1.83,574
IGL,2148,2059,89,4.32,4394
INDIACEM,6985,7118,-133,-1.87,4235
INDIANB,2160,2101,59,2.81,1155
INDIGO,5904,5330,574,10.77,10882
INDUSINDBK,28989,28959,30,0.10,12591
INFIBEAM,5638,4525,1113,24.60,9923
INFRATEL,3463,3187,276,8.66,1782
INFY,67260,60495,6765,11.18,123023
IOC,19414,19189,225,1.17,6786
IRB,4087,4131,-44,-1.07,2258
ITC,38314,37014,1300,3.51,24455
JETAIRWAYS,4933,5014,-81,-1.62,709
JINDALSTEL,15539,14911,628,4.21,12589
JISLJALEQS,4652,4619,33,0.71,2784
JSWSTEEL,30199,30451,-252,-0.83,10558
JUBLFOOD,10061,9829,232,2.36,7605
JUSTDIAL,3506,3392,114,3.36,6419
KAJARIACER,1365,1377,-12,-0.87,654
KOTAKBANK,17622,17595,27,0.15,15226
KPIT,2,2,0,0.00,0
KSCL,739,739,0,0.00,491
KTKBANK,4114,4148,-34,-0.82,1287
LICHSGFIN,8551,8576,-25,-0.29,5367
LT,36668,36097,571,1.58,13896
L&TFH,6685,7020,-335,-4.77,4812
LUPIN,16959,17117,-158,-0.92,7456
MANAPPURAM,2133,2269,-136,-5.99,1757
MARICO,2963,2958,5,0.17,1591
MARUTI,56892,57128,-236,-0.41,36242
MCDOWELL-N,10896,10983,-87,-0.79,2773
MCX,3253,3349,-96,-2.87,550
MFSL,1727,1737,-10,-0.58,382
MGL,1212,1072,140,13.06,1693
MINDTREE,11475,11029,446,4.04,5454
M&M,23057,23000,57,0.25,11364
M&MFIN,9429,9761,-332,-3.40,2768
MOTHERSUMI,12798,13164,-366,-2.78,6994
MRF,3281,3323,-42,-1.26,773
MRPL,818,815,3,0.37,148
MUTHOOTFIN,2078,2091,-13,-0.62,914
