Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,13818,10487,3331,31.76,61287
ADANIENT,9372,9555,-183,-1.92,4995
ADANIPORTS,8407,8278,129,1.56,6749
ADANIPOWER,7983,8004,-21,-0.26,6480
AMARAJABAT,3260,2834,426,15.03,5610
AMBUJACEM,9405,9705,-300,-3.09,9737
APOLLOHOSP,4511,4564,-53,-1.16,3765
APOLLOTYRE,5999,5854,145,2.48,4807
ARVIND,2845,2931,-86,-2.93,3547
ASHOKLEY,24559,25210,-651,-2.58,21039
ASIANPAINT,12919,12995,-76,-0.58,6994
AUROPHARMA,23987,24007,-20,-0.08,19743
AXISBANK,58989,58381,608,1.04,37454
BAJAJ-AUTO,13197,13126,71,0.54,9034
BAJAJFINSV,8713,8972,-259,-2.89,10992
BAJFINANCE,38384,36562,1822,4.98,69599
BALKRISIND,3231,3243,-12,-0.37,2357
BANKBARODA,18062,18146,-84,-0.46,17861
BANKINDIA,8082,8171,-89,-1.09,5185
BANKNIFTY,674394,476329,198065,41.58,8614767
BATAINDIA,6387,5843,544,9.31,12198
BEL,8398,7626,772,10.12,10961
BERGEPAINT,1072,1081,-9,-0.83,656
BHARATFIN,3411,3411,0,0.00,0
BHARATFORG,8406,8267,139,1.68,4575
BHARTIARTL,20750,20932,-182,-0.87,6518
BHEL,10368,10547,-179,-1.70,3515
BIOCON,9058,8482,576,6.79,15958
BOSCHLTD,5364,5380,-16,-0.30,779
BPCL,10402,10808,-406,-3.76,4978
BRITANNIA,13527,13426,101,0.75,5150
BSOFT,811,824,-13,-1.58,638
CADILAHC,11482,11587,-105,-0.91,5640
CANBK,8340,8367,-27,-0.32,11203
CASTROLIND,3244,3203,41,1.28,1227
CENTURYTEX,8694,8792,-98,-1.11,4142
CESC,1561,1465,96,6.55,1086
CHOLAFIN,1496,1493,3,0.20,951
CIPLA,12659,12746,-87,-0.68,3885
COALINDIA,22597,23333,-736,-3.15,29752
COLPAL,4381,4832,-451,-9.33,10438
CONCOR,1869,1919,-50,-2.61,526
CUMMINSIND,3556,3408,148,4.34,1438
